qualification_name,qualification_code,subject_name,subject_code,size,grade_structure,prior_attainment_band,grade,count,percentage
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",5-<6,*,2,1.08%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",5-<6,A,6,3.24%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",5-<6,B,28,15.14%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",5-<6,C,51,27.57%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",5-<6,D,64,34.59%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",5-<6,E,23,12.43%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",5-<6,U,11,5.95%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",6-<7,*,8,3.14%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",6-<7,A,27,10.59%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",6-<7,B,80,31.37%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",6-<7,C,72,28.24%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",6-<7,D,48,18.82%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",6-<7,E,19,7.45%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",6-<7,U,1,0.39%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",7-<8,*,25,11.01%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",7-<8,A,56,24.67%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",7-<8,B,73,32.16%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",7-<8,C,49,21.59%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",7-<8,D,22,9.69%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",7-<8,E,1,0.44%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",7-<8,U,1,0.44%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",8-<9,*,36,32.73%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",8-<9,A,48,43.64%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",8-<9,B,21,19.09%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",8-<9,C,4,3.64%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",8-<9,D,1,0.91%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",9>=,*,11,68.75%
GCE A level,111,Geology,11770,1,"*,A,B,C,D,E",9>=,A,5,31.25%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",<1,C,1,100%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",1-<2,A,1,33.33%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",1-<2,E,1,33.33%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",1-<2,U,1,33.33%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",2-<3,*,1,6.67%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",2-<3,A,1,6.67%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",2-<3,C,5,33.33%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",2-<3,D,2,13.33%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",2-<3,E,4,26.67%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",2-<3,U,2,13.33%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",3-<4,*,3,2.08%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",3-<4,A,15,10.42%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",3-<4,B,5,3.47%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",3-<4,C,18,12.5%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",3-<4,D,33,22.92%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",3-<4,E,34,23.61%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",3-<4,U,36,25%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",4-<5,*,10,0.77%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",4-<5,A,52,4.01%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",4-<5,B,96,7.41%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",4-<5,C,174,13.43%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",4-<5,D,267,20.6%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",4-<5,E,354,27.31%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",4-<5,U,343,26.47%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",5-<6,*,62,0.89%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",5-<6,A,428,6.12%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",5-<6,B,805,11.5%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",5-<6,C,1327,18.97%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",5-<6,D,1738,24.84%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",5-<6,E,1665,23.8%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",5-<6,U,972,13.89%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",6-<7,*,524,2.99%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",6-<7,A,2282,13.01%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",6-<7,B,3398,19.38%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",6-<7,C,4044,23.06%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",6-<7,D,3852,21.97%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",6-<7,E,2559,14.59%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",6-<7,U,875,4.99%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",7-<8,*,2260,9.32%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",7-<8,A,6275,25.88%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",7-<8,B,6081,25.08%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",7-<8,C,4766,19.66%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",7-<8,D,3054,12.59%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",7-<8,E,1488,6.14%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",7-<8,U,324,1.34%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",8-<9,*,7754,30.67%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",8-<9,A,9354,37%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",8-<9,B,4660,18.43%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",8-<9,C,2243,8.87%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",8-<9,D,944,3.73%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",8-<9,E,279,1.1%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",8-<9,U,50,0.2%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",9>=,*,3517,59.19%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",9>=,A,1745,29.37%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",9>=,B,474,7.98%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",9>=,C,141,2.37%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",9>=,D,47,0.79%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",9>=,E,11,0.19%
GCE A level,111,Mathematics,12210,1,"*,A,B,C,D,E",9>=,U,7,0.12%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",3-<4,D,3,50%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",3-<4,E,1,16.67%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",3-<4,U,2,33.33%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",4-<5,A,2,2.22%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",4-<5,B,7,7.78%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",4-<5,C,19,21.11%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",4-<5,D,30,33.33%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",4-<5,E,23,25.56%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",4-<5,U,9,10%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",5-<6,A,6,2.28%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",5-<6,B,35,13.31%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",5-<6,C,63,23.95%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",5-<6,D,74,28.14%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",5-<6,E,62,23.57%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",5-<6,U,23,8.75%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",6-<7,*,1,0.38%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",6-<7,A,27,10.15%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",6-<7,B,68,25.56%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",6-<7,C,82,30.83%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",6-<7,D,54,20.3%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",6-<7,E,28,10.53%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",6-<7,U,6,2.26%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",7-<8,*,3,2.56%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",7-<8,A,29,24.79%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",7-<8,B,46,39.32%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",7-<8,C,19,16.24%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",7-<8,D,13,11.11%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",7-<8,E,5,4.27%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",7-<8,U,2,1.71%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",8-<9,*,6,14.29%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",8-<9,A,13,30.95%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",8-<9,B,12,28.57%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",8-<9,C,8,19.05%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",8-<9,D,2,4.76%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",8-<9,E,1,2.38%
GCE A level,111,Mathematics (Statistics),12260,1,"*,A,B,C,D,E",9>=,E,1,100%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",2-<3,A,1,50%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",2-<3,D,1,50%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",3-<4,*,1,8.33%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",3-<4,A,2,16.67%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",3-<4,B,3,25%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",3-<4,C,4,33.33%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",3-<4,D,1,8.33%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",3-<4,E,1,8.33%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",4-<5,*,3,6.12%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",4-<5,A,3,6.12%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",4-<5,B,5,10.2%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",4-<5,C,5,10.2%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",4-<5,D,14,28.57%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",4-<5,E,9,18.37%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",4-<5,U,10,20.41%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",5-<6,*,5,1.63%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",5-<6,A,30,9.8%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",5-<6,B,44,14.38%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",5-<6,C,70,22.88%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",5-<6,D,65,21.24%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",5-<6,E,50,16.34%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",5-<6,U,42,13.73%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",6-<7,*,71,5.99%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",6-<7,A,208,17.55%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",6-<7,B,264,22.28%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",6-<7,C,263,22.19%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",6-<7,D,199,16.79%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",6-<7,E,125,10.55%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",6-<7,U,55,4.64%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",7-<8,*,409,13.41%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",7-<8,A,854,28%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",7-<8,B,765,25.08%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",7-<8,C,552,18.1%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",7-<8,D,285,9.34%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",7-<8,E,145,4.75%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",7-<8,U,40,1.31%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",8-<9,*,2046,33.52%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",8-<9,A,2146,35.16%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",8-<9,B,1109,18.17%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",8-<9,C,534,8.75%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",8-<9,D,180,2.95%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",8-<9,E,65,1.07%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",8-<9,U,23,0.38%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",9>=,*,1226,56.11%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",9>=,A,652,29.84%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",9>=,B,219,10.02%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",9>=,C,68,3.11%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",9>=,D,17,0.78%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",9>=,E,1,0.05%
GCE A level,111,Mathematics (Further),12330,1,"*,A,B,C,D,E",9>=,U,2,0.09%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",1-<2,E,1,100%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",2-<3,E,1,33.33%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",2-<3,U,2,66.67%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",3-<4,C,4,5.06%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",3-<4,D,11,13.92%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",3-<4,E,27,34.18%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",3-<4,U,37,46.84%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",4-<5,*,1,0.12%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",4-<5,A,5,0.61%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",4-<5,B,26,3.18%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",4-<5,C,94,11.49%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",4-<5,D,194,23.72%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",4-<5,E,276,33.74%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",4-<5,U,222,27.14%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",5-<6,*,5,0.17%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",5-<6,A,54,1.8%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",5-<6,B,247,8.24%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",5-<6,C,633,21.11%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",5-<6,D,887,29.58%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",5-<6,E,808,26.94%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",5-<6,U,365,12.17%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",6-<7,*,26,0.55%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",6-<7,A,317,6.73%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",6-<7,B,1008,21.39%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",6-<7,C,1401,29.73%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",6-<7,D,1180,25.04%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",6-<7,E,591,12.54%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",6-<7,U,190,4.03%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",7-<8,*,135,3.06%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",7-<8,A,910,20.63%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",7-<8,B,1524,34.56%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",7-<8,C,1063,24.1%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",7-<8,D,557,12.63%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",7-<8,E,193,4.38%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",7-<8,U,28,0.63%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",8-<9,*,513,16.32%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",8-<9,A,1350,42.95%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",8-<9,B,849,27.01%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",8-<9,C,312,9.93%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",8-<9,D,99,3.15%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",8-<9,E,15,0.48%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",8-<9,U,5,0.16%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",9>=,*,194,45.22%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",9>=,A,169,39.39%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",9>=,B,50,11.66%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",9>=,C,11,2.56%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",9>=,D,3,0.7%
GCE A level,111,Computer Studies / Computing,12610,1,"*,A,B,C,D,E",9>=,E,2,0.47%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",<1,D,1,100%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",1-<2,B,1,50%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",1-<2,E,1,50%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",2-<3,B,3,13.04%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",2-<3,C,5,21.74%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",2-<3,D,2,8.7%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",2-<3,E,4,17.39%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",2-<3,U,9,39.13%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",3-<4,A,1,0.24%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",3-<4,B,18,4.24%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",3-<4,C,57,13.41%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",3-<4,D,117,27.53%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",3-<4,E,141,33.18%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",3-<4,U,91,21.41%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",4-<5,*,7,0.16%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",4-<5,A,63,1.41%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",4-<5,B,496,11.09%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",4-<5,C,1232,27.55%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",4-<5,D,1454,32.51%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",4-<5,E,839,18.76%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",4-<5,U,381,8.52%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",5-<6,*,86,0.7%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",5-<6,A,507,4.11%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",5-<6,B,2894,23.48%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",5-<6,C,4525,36.71%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",5-<6,D,2992,24.27%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",5-<6,E,1044,8.47%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",5-<6,U,280,2.27%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",6-<7,*,335,2.63%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",6-<7,A,1537,12.08%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",6-<7,B,4854,38.16%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",6-<7,C,3986,31.34%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",6-<7,D,1584,12.45%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",6-<7,E,335,2.63%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",6-<7,U,88,0.69%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",7-<8,*,608,8.67%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",7-<8,A,1689,24.09%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",7-<8,B,3027,43.18%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",7-<8,C,1346,19.2%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",7-<8,D,284,4.05%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",7-<8,E,48,0.68%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",7-<8,U,9,0.13%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",8-<9,*,518,23.41%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",8-<9,A,798,36.06%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",8-<9,B,727,32.85%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",8-<9,C,136,6.15%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",8-<9,D,28,1.27%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",8-<9,E,5,0.23%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",8-<9,U,1,0.05%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",9>=,*,45,30%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",9>=,A,54,36%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",9>=,B,36,24%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",9>=,C,10,6.67%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",9>=,D,3,2%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",9>=,E,1,0.67%
GCE A level,111,Business Studies:Single,13210,1,"*,A,B,C,D,E",9>=,U,1,0.67%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",1-<2,D,1,50%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",1-<2,E,1,50%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",2-<3,B,1,7.69%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",2-<3,C,6,46.15%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",2-<3,D,4,30.77%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",2-<3,E,2,15.38%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",3-<4,*,2,1.94%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",3-<4,A,1,0.97%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",3-<4,B,9,8.74%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",3-<4,C,28,27.18%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",3-<4,D,35,33.98%
GCE A level,111,Art and Design,13510,1,"*,A,B,C,D,E",3-<4,E,22,21.36%
