"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2007","Lower tariff","19","EU (excluding UK)","Male","All","All","1470","550","0.375"
"2008","Lower tariff","19","EU (excluding UK)","Male","All","All","1410","560","0.395"
"2009","Lower tariff","19","EU (excluding UK)","Male","All","All","1980","860","0.434"
"2010","Lower tariff","19","EU (excluding UK)","Male","All","All","2525","1015","0.403"
"2011","Lower tariff","19","EU (excluding UK)","Male","All","All","2790","1090","0.391"
"2012","Lower tariff","19","EU (excluding UK)","Male","All","All","2195","880","0.401"
"2013","Lower tariff","19","EU (excluding UK)","Male","All","All","2225","915","0.41200000000000003"
"2014","Lower tariff","19","EU (excluding UK)","Male","All","All","2390","1025","0.428"
"2015","Lower tariff","19","EU (excluding UK)","Male","All","All","2630","1150","0.438"
"2016","Lower tariff","19","EU (excluding UK)","Male","All","All","2845","1235","0.434"
"2017","Lower tariff","19","EU (excluding UK)","Male","All","All","2740","1135","0.41500000000000004"
"2018","Lower tariff","19","EU (excluding UK)","Male","All","All","2605","1120","0.43"
"2019","Lower tariff","19","EU (excluding UK)","Male","All","All","2715","1165","0.429"
"2020","Lower tariff","19","EU (excluding UK)","Male","All","All","2655","1070","0.404"
"2021","Lower tariff","19","EU (excluding UK)","Male","All","All","945","355","0.373"
"2022","Lower tariff","19","EU (excluding UK)","Male","All","All","825","280","0.343"
"2023","Lower tariff","19","EU (excluding UK)","Male","All","All","900","290","0.323"
"2006","Higher tariff","19","EU (excluding UK)","Male","All","All","1790","655","0.365"
"2007","Higher tariff","19","EU (excluding UK)","Male","All","All","2290","855","0.373"
"2008","Higher tariff","19","EU (excluding UK)","Male","All","All","2580","1025","0.398"
"2009","Higher tariff","19","EU (excluding UK)","Male","All","All","3075","1110","0.36"
"2010","Higher tariff","19","EU (excluding UK)","Male","All","All","3555","1265","0.355"
"2011","Higher tariff","19","EU (excluding UK)","Male","All","All","4305","1540","0.358"
"2012","Higher tariff","19","EU (excluding UK)","Male","All","All","3710","1310","0.353"
"2013","Higher tariff","19","EU (excluding UK)","Male","All","All","3950","1335","0.338"
"2014","Higher tariff","19","EU (excluding UK)","Male","All","All","3810","1365","0.358"
"2015","Higher tariff","19","EU (excluding UK)","Male","All","All","4040","1440","0.356"
"2016","Higher tariff","19","EU (excluding UK)","Male","All","All","4365","1630","0.373"
"2017","Higher tariff","19","EU (excluding UK)","Male","All","All","4130","1600","0.387"
"2018","Higher tariff","19","EU (excluding UK)","Male","All","All","4195","1620","0.386"
"2019","Higher tariff","19","EU (excluding UK)","Male","All","All","4190","1640","0.392"
"2020","Higher tariff","19","EU (excluding UK)","Male","All","All","4115","1670","0.406"
"2021","Higher tariff","19","EU (excluding UK)","Male","All","All","1950","615","0.315"
"2022","Higher tariff","19","EU (excluding UK)","Male","All","All","1555","490","0.316"
"2023","Higher tariff","19","EU (excluding UK)","Male","All","All","1545","490","0.319"
"2006","Medium tariff","19","EU (excluding UK)","Male","All","All","1510","530","0.35000000000000003"
"2007","Medium tariff","19","EU (excluding UK)","Male","All","All","1945","620","0.319"
"2008","Medium tariff","19","EU (excluding UK)","Male","All","All","2135","765","0.359"
"2009","Medium tariff","19","EU (excluding UK)","Male","All","All","2615","885","0.339"
"2010","Medium tariff","19","EU (excluding UK)","Male","All","All","3280","965","0.294"
"2011","Medium tariff","19","EU (excluding UK)","Male","All","All","3860","1070","0.277"
"2012","Medium tariff","19","EU (excluding UK)","Male","All","All","3130","850","0.272"
"2013","Medium tariff","19","EU (excluding UK)","Male","All","All","3235","955","0.295"
"2014","Medium tariff","19","EU (excluding UK)","Male","All","All","3135","890","0.28400000000000003"
"2015","Medium tariff","19","EU (excluding UK)","Male","All","All","3475","1070","0.307"
"2016","Medium tariff","19","EU (excluding UK)","Male","All","All","3580","1070","0.3"
"2017","Medium tariff","19","EU (excluding UK)","Male","All","All","3580","1150","0.322"
"2018","Medium tariff","19","EU (excluding UK)","Male","All","All","3565","1170","0.328"
"2019","Medium tariff","19","EU (excluding UK)","Male","All","All","3630","1155","0.319"
"2020","Medium tariff","19","EU (excluding UK)","Male","All","All","3565","1180","0.331"
"2021","Medium tariff","19","EU (excluding UK)","Male","All","All","1360","380","0.28"
"2022","Medium tariff","19","EU (excluding UK)","Male","All","All","1150","315","0.272"
"2023","Medium tariff","19","EU (excluding UK)","Male","All","All","1155","295","0.254"
"2006","Lower tariff","20","EU (excluding UK)","Male","All","All","935","485","0.522"
"2007","Lower tariff","20","EU (excluding UK)","Male","All","All","1080","550","0.509"
"2008","Lower tariff","20","EU (excluding UK)","Male","All","All","1000","515","0.517"
"2009","Lower tariff","20","EU (excluding UK)","Male","All","All","1215","575","0.47600000000000003"
"2010","Lower tariff","20","EU (excluding UK)","Male","All","All","1445","615","0.425"
"2011","Lower tariff","20","EU (excluding UK)","Male","All","All","1500","680","0.453"
"2012","Lower tariff","20","EU (excluding UK)","Male","All","All","1125","470","0.418"
"2013","Lower tariff","20","EU (excluding UK)","Male","All","All","1225","585","0.47600000000000003"
"2014","Lower tariff","20","EU (excluding UK)","Male","All","All","1285","645","0.501"
"2015","Lower tariff","20","EU (excluding UK)","Male","All","All","1235","615","0.498"
"2016","Lower tariff","20","EU (excluding UK)","Male","All","All","1295","615","0.47300000000000003"
"2017","Lower tariff","20","EU (excluding UK)","Male","All","All","1290","655","0.509"
"2018","Lower tariff","20","EU (excluding UK)","Male","All","All","1150","605","0.525"
"2019","Lower tariff","20","EU (excluding UK)","Male","All","All","1175","590","0.503"
"2020","Lower tariff","20","EU (excluding UK)","Male","All","All","1065","530","0.497"
"2021","Lower tariff","20","EU (excluding UK)","Male","All","All","430","195","0.457"
"2022","Lower tariff","20","EU (excluding UK)","Male","All","All","350","120","0.34800000000000003"
"2023","Lower tariff","20","EU (excluding UK)","Male","All","All","330","115","0.343"
"2006","Higher tariff","20","EU (excluding UK)","Male","All","All","1165","455","0.39"
"2007","Higher tariff","20","EU (excluding UK)","Male","All","All","1325","485","0.365"
"2008","Higher tariff","20","EU (excluding UK)","Male","All","All","1355","520","0.383"
"2009","Higher tariff","20","EU (excluding UK)","Male","All","All","1540","570","0.37"
"2010","Higher tariff","20","EU (excluding UK)","Male","All","All","1720","510","0.296"
"2011","Higher tariff","20","EU (excluding UK)","Male","All","All","1695","530","0.312"
"2012","Higher tariff","20","EU (excluding UK)","Male","All","All","1515","450","0.299"
"2013","Higher tariff","20","EU (excluding UK)","Male","All","All","1500","420","0.28"
"2014","Higher tariff","20","EU (excluding UK)","Male","All","All","1500","490","0.325"
"2015","Higher tariff","20","EU (excluding UK)","Male","All","All","1360","485","0.355"
"2016","Higher tariff","20","EU (excluding UK)","Male","All","All","1450","535","0.369"
"2017","Higher tariff","20","EU (excluding UK)","Male","All","All","1450","520","0.359"
"2018","Higher tariff","20","EU (excluding UK)","Male","All","All","1260","425","0.337"
"2019","Higher tariff","20","EU (excluding UK)","Male","All","All","1265","445","0.35100000000000003"
"2020","Higher tariff","20","EU (excluding UK)","Male","All","All","1145","425","0.369"
"2021","Higher tariff","20","EU (excluding UK)","Male","All","All","550","155","0.28300000000000003"
"2022","Higher tariff","20","EU (excluding UK)","Male","All","All","465","140","0.303"
"2023","Higher tariff","20","EU (excluding UK)","Male","All","All","420","135","0.318"
"2006","Medium tariff","20","EU (excluding UK)","Male","All","All","1160","455","0.39"
"2007","Medium tariff","20","EU (excluding UK)","Male","All","All","1295","515","0.397"
"2008","Medium tariff","20","EU (excluding UK)","Male","All","All","1305","585","0.447"
"2009","Medium tariff","20","EU (excluding UK)","Male","All","All","1625","685","0.422"
"2010","Medium tariff","20","EU (excluding UK)","Male","All","All","1840","650","0.354"
"2011","Medium tariff","20","EU (excluding UK)","Male","All","All","1835","595","0.325"
"2012","Medium tariff","20","EU (excluding UK)","Male","All","All","1510","515","0.341"
"2013","Medium tariff","20","EU (excluding UK)","Male","All","All","1555","480","0.31"
"2014","Medium tariff","20","EU (excluding UK)","Male","All","All","1595","555","0.34800000000000003"
"2015","Medium tariff","20","EU (excluding UK)","Male","All","All","1540","550","0.357"
"2016","Medium tariff","20","EU (excluding UK)","Male","All","All","1605","575","0.358"
"2017","Medium tariff","20","EU (excluding UK)","Male","All","All","1530","585","0.383"
"2018","Medium tariff","20","EU (excluding UK)","Male","All","All","1320","485","0.367"
"2019","Medium tariff","20","EU (excluding UK)","Male","All","All","1335","490","0.369"
"2020","Medium tariff","20","EU (excluding UK)","Male","All","All","1285","490","0.383"
"2021","Medium tariff","20","EU (excluding UK)","Male","All","All","490","140","0.289"
"2022","Medium tariff","20","EU (excluding UK)","Male","All","All","420","130","0.306"
"2023","Medium tariff","20","EU (excluding UK)","Male","All","All","395","115","0.28800000000000003"
"2006","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1840","1010","0.549"
"2007","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1785","935","0.523"
"2008","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1645","895","0.545"
"2009","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1815","940","0.518"
"2010","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","2215","1120","0.505"
"2011","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","2225","1120","0.503"
"2012","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1595","790","0.494"
"2013","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1540","795","0.515"
"2014","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1540","795","0.516"
"2015","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1570","775","0.493"
"2016","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1630","895","0.549"
"2017","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1435","780","0.542"
"2018","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1470","875","0.594"
"2019","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1345","775","0.577"
"2020","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","1265","680","0.538"
"2021","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","760","420","0.555"
"2022","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","450","185","0.41200000000000003"
"2023","Lower tariff","21 - 24","EU (excluding UK)","Male","All","All","430","145","0.343"
"2006","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1600","490","0.305"
"2007","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1875","580","0.309"
"2008","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1645","570","0.34500000000000003"
"2009","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1765","540","0.307"
"2010","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1855","415","0.224"
"2011","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1730","365","0.211"
"2012","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1325","280","0.21"
"2013","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1305","270","0.20800000000000002"
"2014","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1335","320","0.23800000000000002"
"2015","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1295","315","0.245"
"2016","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1240","295","0.23900000000000002"
"2017","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1105","255","0.229"
"2018","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","1010","250","0.245"
"2019","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","910","210","0.23"
"2020","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","820","205","0.252"
"2021","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","415","75","0.186"
"2022","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","315","55","0.17400000000000002"
"2023","Higher tariff","21 - 24","EU (excluding UK)","Male","All","All","300","55","0.183"
"2006","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","2120","995","0.46900000000000003"
"2007","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","2385","1055","0.443"
"2008","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","2090","1025","0.49"
"2009","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","2475","1135","0.458"
"2010","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","2740","975","0.356"
"2011","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","2495","795","0.319"
"2012","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","1770","630","0.355"
"2013","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","1725","605","0.352"
"2014","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","1715","565","0.329"
"2015","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","1700","590","0.34600000000000003"
"2016","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","1640","570","0.34800000000000003"
"2017","Medium tariff","21 - 24","EU (excluding UK)","Male","All","All","1450","545","0.375"
