"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2019","Medium tariff","21 - 24","Scotland","Female","Main scheme applicant","Main scheme application","630","75","0.116"
"2020","Medium tariff","21 - 24","Scotland","Female","Main scheme applicant","Main scheme application","720","80","0.108"
"2021","Medium tariff","21 - 24","Scotland","Female","Main scheme applicant","Main scheme application","915","85","0.091"
"2022","Medium tariff","21 - 24","Scotland","Female","Main scheme applicant","Main scheme application","640","75","0.115"
"2023","Medium tariff","21 - 24","Scotland","Female","Main scheme applicant","Main scheme application","545","65","0.116"
"2023","Lower tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Higher tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","900","425","0.47400000000000003"
"2020","Higher tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","850","395","0.464"
"2021","Higher tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","1115","425","0.38"
"2022","Higher tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","745","350","0.47200000000000003"
"2023","Higher tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","530","250","0.47300000000000003"
"2019","Medium tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","590","90","0.154"
"2020","Medium tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","555","85","0.149"
"2021","Medium tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","715","105","0.148"
"2022","Medium tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","480","75","0.156"
"2023","Medium tariff","25 - 29","Scotland","Female","Main scheme applicant","Main scheme application","355","50","0.134"
"2019","Higher tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","375","145","0.383"
"2020","Higher tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","395","185","0.465"
"2021","Higher tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","455","135","0.292"
"2022","Higher tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","290","135","0.46900000000000003"
"2023","Higher tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","235","115","0.485"
"2019","Medium tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","245","40","0.166"
"2020","Medium tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","260","50","0.196"
"2021","Medium tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","290","55","0.186"
"2022","Medium tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","190","35","0.176"
"2023","Medium tariff","30 - 34","Scotland","Female","Main scheme applicant","Main scheme application","160","30","0.189"
"2019","Higher tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","675","240","0.359"
"2020","Higher tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","730","290","0.396"
"2021","Higher tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","785","265","0.335"
"2022","Higher tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","535","225","0.417"
"2023","Higher tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","460","205","0.442"
"2019","Medium tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","440","80","0.186"
"2020","Medium tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","465","95","0.20400000000000001"
"2021","Medium tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","490","70","0.146"
"2022","Medium tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","340","75","0.221"
"2023","Medium tariff","35 and over","Scotland","Female","Main scheme applicant","Main scheme application","275","70","0.26"
"2020","Lower tariff","18","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","18","Wales","Female","Main scheme applicant","Main scheme application","10","0"," "
"2022","Lower tariff","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","415","265","0.635"
"2023","Lower tariff","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","375","215","0.578"
"2020","Higher tariff","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Higher tariff","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Higher tariff","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","255","90","0.34600000000000003"
"2023","Medium tariff","21 - 24","Wales","Female","Main scheme applicant","Main scheme application","260","85","0.335"
"2022","Lower tariff","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","135","80","0.607"
"2023","Lower tariff","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","120","80","0.664"
"2022","Higher tariff","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","80","20","0.269"
"2023","Medium tariff","25 - 29","Wales","Female","Main scheme applicant","Main scheme application","65","20","0.28800000000000003"
"2022","Lower tariff","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","45","35","0.766"
"2023","Lower tariff","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","45","30","0.596"
"2022","Medium tariff","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","20","10","0.455"
"2023","Medium tariff","30 - 34","Wales","Female","Main scheme applicant","Main scheme application","30","10"," "
"2022","Lower tariff","35 and over","Wales","Female","Main scheme applicant","Main scheme application","75","40","0.507"
"2023","Lower tariff","35 and over","Wales","Female","Main scheme applicant","Main scheme application","45","30","0.596"
"2022","Medium tariff","35 and over","Wales","Female","Main scheme applicant","Main scheme application","30","10","0.333"
"2023","Medium tariff","35 and over","Wales","Female","Main scheme applicant","Main scheme application","40","15","0.342"
"2022","Lower tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Lower tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Higher tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","15","5"," "
"2020","Higher tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","20","5"," "
"2021","Higher tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","15","0"," "
"2022","Higher tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","10","5"," "
"2023","Higher tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","20","5"," "
"2019","Medium tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Medium tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2023","Medium tariff","21 - 24","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2022","Lower tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Higher tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","15","5"," "
"2020","Higher tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","15","5"," "
"2021","Higher tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","15","5"," "
"2022","Higher tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","15","5"," "
"2023","Higher tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","15","5"," "
"2019","Medium tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2020","Medium tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2023","Medium tariff","25 - 29","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2022","Lower tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Higher tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","10","5"," "
"2020","Higher tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2021","Higher tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","10","5"," "
"2022","Higher tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2023","Higher tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2019","Medium tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Medium tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Medium tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Medium tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2023","Medium tariff","30 - 34","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
"2022","Lower tariff","35 and over","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Lower tariff","35 and over","Not EU","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Higher tariff","35 and over","Not EU","Female","Main scheme applicant","Main scheme application","10","0"," "
