"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2021","All","18","Not EU","Female","Main scheme applicant","All","15","5"," "
"2022","All","18","Not EU","Female","Main scheme applicant","All","25","5"," "
"2023","All","18","Not EU","Female","Main scheme applicant","All","15","0"," "
"2019","All","19","Not EU","Female","Main scheme applicant","All","15","0"," "
"2020","All","19","Not EU","Female","Main scheme applicant","All","5","0"," "
"2021","All","19","Not EU","Female","Main scheme applicant","All","15","0"," "
"2022","All","19","Not EU","Female","Main scheme applicant","All","15","0"," "
"2023","All","19","Not EU","Female","Main scheme applicant","All","10","0"," "
"2019","All","20","Not EU","Female","Main scheme applicant","All","5","0"," "
"2020","All","20","Not EU","Female","Main scheme applicant","All","5","0"," "
"2021","All","20","Not EU","Female","Main scheme applicant","All","5","0"," "
"2022","All","20","Not EU","Female","Main scheme applicant","All","5","0"," "
"2023","All","20","Not EU","Female","Main scheme applicant","All","15","0"," "
"2019","All","21 - 24","Not EU","Female","Main scheme applicant","All","20","5"," "
"2020","All","21 - 24","Not EU","Female","Main scheme applicant","All","10","5"," "
"2021","All","21 - 24","Not EU","Female","Main scheme applicant","All","30","0"," "
"2022","All","21 - 24","Not EU","Female","Main scheme applicant","All","30","5"," "
"2023","All","21 - 24","Not EU","Female","Main scheme applicant","All","25","5"," "
"2019","All","25 - 29","Not EU","Female","Main scheme applicant","All","15","5"," "
"2020","All","25 - 29","Not EU","Female","Main scheme applicant","All","30","5"," "
"2021","All","25 - 29","Not EU","Female","Main scheme applicant","All","20","5"," "
"2022","All","25 - 29","Not EU","Female","Main scheme applicant","All","30","0"," "
"2023","All","25 - 29","Not EU","Female","Main scheme applicant","All","25","5"," "
"2019","All","30 - 34","Not EU","Female","Main scheme applicant","All","5","0"," "
"2020","All","30 - 34","Not EU","Female","Main scheme applicant","All","10","0"," "
"2021","All","30 - 34","Not EU","Female","Main scheme applicant","All","15","0"," "
"2022","All","30 - 34","Not EU","Female","Main scheme applicant","All","20","0"," "
"2023","All","30 - 34","Not EU","Female","Main scheme applicant","All","15","0"," "
"2019","All","35 and over","Not EU","Female","Main scheme applicant","All","5","0"," "
"2020","All","35 and over","Not EU","Female","Main scheme applicant","All","5","0"," "
"2021","All","35 and over","Not EU","Female","Main scheme applicant","All","15","5"," "
"2022","All","35 and over","Not EU","Female","Main scheme applicant","All","15","0"," "
"2023","All","35 and over","Not EU","Female","Main scheme applicant","All","15","0"," "
"2019","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","All","15","0"," "
"2020","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","All","10","0"," "
"2021","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","All","15","0"," "
"2022","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","All","10","0"," "
"2023","All","17 and under","EU (excluding UK)","Female","Main scheme applicant","All","15","0"," "
"2019","All","18","EU (excluding UK)","Female","Main scheme applicant","All","45","5"," "
"2020","All","18","EU (excluding UK)","Female","Main scheme applicant","All","65","10"," "
"2021","All","18","EU (excluding UK)","Female","Main scheme applicant","All","60","5"," "
"2022","All","18","EU (excluding UK)","Female","Main scheme applicant","All","80","5"," "
"2023","All","18","EU (excluding UK)","Female","Main scheme applicant","All","55","5"," "
"2019","All","19","EU (excluding UK)","Female","Main scheme applicant","All","40","5"," "
"2020","All","19","EU (excluding UK)","Female","Main scheme applicant","All","40","5"," "
"2021","All","19","EU (excluding UK)","Female","Main scheme applicant","All","60","5"," "
"2022","All","19","EU (excluding UK)","Female","Main scheme applicant","All","45","0"," "
"2023","All","19","EU (excluding UK)","Female","Main scheme applicant","All","50","5"," "
"2019","All","20","EU (excluding UK)","Female","Main scheme applicant","All","30","5"," "
"2020","All","20","EU (excluding UK)","Female","Main scheme applicant","All","25","5"," "
"2021","All","20","EU (excluding UK)","Female","Main scheme applicant","All","25","0"," "
"2022","All","20","EU (excluding UK)","Female","Main scheme applicant","All","20","0"," "
"2023","All","20","EU (excluding UK)","Female","Main scheme applicant","All","5","0"," "
"2019","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","All","40","10"," "
"2020","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","All","40","5"," "
"2021","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","All","40","5"," "
"2022","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","All","30","5"," "
"2023","All","21 - 24","EU (excluding UK)","Female","Main scheme applicant","All","30","5"," "
"2019","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","All","5","0"," "
"2020","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","All","10","0"," "
"2021","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","All","15","0"," "
"2022","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","All","10","0"," "
"2023","All","25 - 29","EU (excluding UK)","Female","Main scheme applicant","All","5","0"," "
"2019","All","30 - 34","EU (excluding UK)","Female","Main scheme applicant","All","5","0"," "
"2020","All","30 - 34","EU (excluding UK)","Female","Main scheme applicant","All","5","0"," "
"2021","All","30 - 34","EU (excluding UK)","Female","Main scheme applicant","All","5","0"," "
"2019","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","All","10","0"," "
"2020","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","All","10","0"," "
"2021","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","All","5","0"," "
"2022","All","35 and over","EU (excluding UK)","Female","Main scheme applicant","All","5","0"," "
"2019","All","18","England","Male","Main scheme applicant","All","5","0"," "
"2021","All","18","England","Male","Main scheme applicant","All","10","5"," "
"2022","All","18","England","Male","Main scheme applicant","All","15","5"," "
"2023","All","18","England","Male","Main scheme applicant","All","5","0"," "
"2021","All","20","England","Male","Main scheme applicant","All","5","0"," "
"2023","All","20","England","Male","Main scheme applicant","All","5","0"," "
"2019","All","21 - 24","England","Male","Main scheme applicant","All","5","0"," "
"2020","All","21 - 24","England","Male","Main scheme applicant","All","5","0"," "
"2021","All","21 - 24","England","Male","Main scheme applicant","All","5","0"," "
"2022","All","21 - 24","England","Male","Main scheme applicant","All","10","5"," "
"2023","All","21 - 24","England","Male","Main scheme applicant","All","5","0"," "
"2019","All","25 - 29","England","Male","Main scheme applicant","All","5","0"," "
"2020","All","25 - 29","England","Male","Main scheme applicant","All","5","0"," "
"2021","All","25 - 29","England","Male","Main scheme applicant","All","10","5"," "
"2022","All","25 - 29","England","Male","Main scheme applicant","All","5","0"," "
"2023","All","25 - 29","England","Male","Main scheme applicant","All","5","0"," "
"2019","All","30 - 34","England","Male","Main scheme applicant","All","5","0"," "
"2021","All","30 - 34","England","Male","Main scheme applicant","All","5","0"," "
"2022","All","30 - 34","England","Male","Main scheme applicant","All","5","5"," "
"2023","All","30 - 34","England","Male","Main scheme applicant","All","5","0"," "
"2019","All","35 and over","England","Male","Main scheme applicant","All","5","5"," "
"2020","All","35 and over","England","Male","Main scheme applicant","All","5","0"," "
"2021","All","35 and over","England","Male","Main scheme applicant","All","10","0"," "
"2022","All","35 and over","England","Male","Main scheme applicant","All","5","0"," "
"2023","All","35 and over","England","Male","Main scheme applicant","All","10","0"," "
"2021","All","18","Scotland","Male","Main scheme applicant","All","5","0"," "
"2023","All","21 - 24","Not EU","Male","Main scheme applicant","All","5","0"," "
"2019","Lower tariff","All","England","Female","Not main scheme applicant","All","105","85","0.8270000000000001"
"2020","Lower tariff","All","England","Female","Not main scheme applicant","All","105","80","0.736"
"2021","Lower tariff","All","England","Female","Not main scheme applicant","All","50","35","0.72"
"2022","Lower tariff","All","England","Female","Not main scheme applicant","All","85","60","0.709"
"2023","Lower tariff","All","England","Female","Not main scheme applicant","All","215","170","0.794"
"2019","Higher tariff","All","England","Female","Not main scheme applicant","All","5","5"," "
"2020","Higher tariff","All","England","Female","Not main scheme applicant","All","5","5"," "
"2021","Higher tariff","All","England","Female","Not main scheme applicant","All","10","5"," "
"2022","Higher tariff","All","England","Female","Not main scheme applicant","All","5","0"," "
"2023","Higher tariff","All","England","Female","Not main scheme applicant","All","10","10"," "
"2019","Medium tariff","All","England","Female","Not main scheme applicant","All","15","15","0.8130000000000001"
"2020","Medium tariff","All","England","Female","Not main scheme applicant","All","20","15","0.85"
"2021","Medium tariff","All","England","Female","Not main scheme applicant","All","5","5"," "
"2022","Medium tariff","All","England","Female","Not main scheme applicant","All","25","20","0.704"
"2023","Medium tariff","All","England","Female","Not main scheme applicant","All","55","45","0.782"
"2020","Medium tariff","All","Scotland","Female","Not main scheme applicant","All","5","0"," "
"2022","Medium tariff","All","Scotland","Female","Not main scheme applicant","All","10","0"," "
"2023","Medium tariff","All","Scotland","Female","Not main scheme applicant","All","5","0"," "
"2022","Higher tariff","All","Wales","Female","Not main scheme applicant","All","5","5"," "
"2023","Medium tariff","All","Wales","Female","Not main scheme applicant","All","5","5"," "
"2019","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","All","125","15","0.10400000000000001"
"2020","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","All","125","10","0.098"
"2021","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","All","155","5"," "
"2022","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","All","150","10"," "
"2023","Lower tariff","All","Northern Ireland","Female","Main scheme applicant","All","110","5"," "
"2019","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","All","60","10"," "
"2020","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","All","55","5"," "
"2021","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","All","85","5"," "
"2022","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","All","75","5"," "
"2023","Higher tariff","All","Northern Ireland","Female","Main scheme applicant","All","55","5"," "
"2019","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","All","530","70","0.134"
"2020","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","All","510","85","0.17"
"2021","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","All","690","90","0.133"
"2022","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","All","655","95","0.14200000000000002"
"2023","Medium tariff","All","Northern Ireland","Female","Main scheme applicant","All","580","70","0.12"
"2019","Lower tariff","All","England","Female","Main scheme applicant","All","6040","1775","0.294"
"2020","Lower tariff","All","England","Female","Main scheme applicant","All","6360","2155","0.339"
"2021","Lower tariff","All","England","Female","Main scheme applicant","All","8110","2220","0.274"
"2022","Lower tariff","All","England","Female","Main scheme applicant","All","7450","1960","0.263"
"2023","Lower tariff","All","England","Female","Main scheme applicant","All","5955","1950","0.327"
"2019","Higher tariff","All","England","Female","Main scheme applicant","All","3240","380","0.117"
"2020","Higher tariff","All","England","Female","Main scheme applicant","All","3305","415","0.126"
"2021","Higher tariff","All","England","Female","Main scheme applicant","All","4515","400","0.089"
"2022","Higher tariff","All","England","Female","Main scheme applicant","All","4205","445","0.105"
"2023","Higher tariff","All","England","Female","Main scheme applicant","All","3225","405","0.126"
"2019","Medium tariff","All","England","Female","Main scheme applicant","All","4105","810","0.197"
"2020","Medium tariff","All","England","Female","Main scheme applicant","All","4450","920","0.20700000000000002"
"2021","Medium tariff","All","England","Female","Main scheme applicant","All","5500","945","0.17200000000000001"
"2022","Medium tariff","All","England","Female","Main scheme applicant","All","5340","825","0.154"
"2023","Medium tariff","All","England","Female","Main scheme applicant","All","4130","855","0.20600000000000002"
"2019","Lower tariff","All","Scotland","Female","Main scheme applicant","All","30","5"," "
"2020","Lower tariff","All","Scotland","Female","Main scheme applicant","All","25","5"," "
"2021","Lower tariff","All","Scotland","Female","Main scheme applicant","All","55","5"," "
"2022","Lower tariff","All","Scotland","Female","Main scheme applicant","All","30","0"," "
"2023","Lower tariff","All","Scotland","Female","Main scheme applicant","All","20","5"," "
"2019","Higher tariff","All","Scotland","Female","Main scheme applicant","All","20","0"," "
"2020","Higher tariff","All","Scotland","Female","Main scheme applicant","All","15","0"," "
"2021","Higher tariff","All","Scotland","Female","Main scheme applicant","All","30","0"," "
"2022","Higher tariff","All","Scotland","Female","Main scheme applicant","All","30","0"," "
"2023","Higher tariff","All","Scotland","Female","Main scheme applicant","All","15","5"," "
"2019","Medium tariff","All","Scotland","Female","Main scheme applicant","All","1035","240","0.232"
"2020","Medium tariff","All","Scotland","Female","Main scheme applicant","All","1115","295","0.263"
"2021","Medium tariff","All","Scotland","Female","Main scheme applicant","All","1430","230","0.159"
"2022","Medium tariff","All","Scotland","Female","Main scheme applicant","All","1210","265","0.218"
"2023","Medium tariff","All","Scotland","Female","Main scheme applicant","All","850","250","0.295"
"2019","Lower tariff","All","Wales","Female","Main scheme applicant","All","465","60","0.125"
"2020","Lower tariff","All","Wales","Female","Main scheme applicant","All","455","75","0.161"
"2021","Lower tariff","All","Wales","Female","Main scheme applicant","All","615","75","0.12"
"2022","Lower tariff","All","Wales","Female","Main scheme applicant","All","360","65","0.185"
"2023","Lower tariff","All","Wales","Female","Main scheme applicant","All","265","70","0.262"
"2019","Higher tariff","All","Wales","Female","Main scheme applicant","All","395","35","0.08600000000000001"
"2020","Higher tariff","All","Wales","Female","Main scheme applicant","All","410","50","0.117"
"2021","Higher tariff","All","Wales","Female","Main scheme applicant","All","545","40","0.07100000000000001"
"2022","Higher tariff","All","Wales","Female","Main scheme applicant","All","425","45","0.10200000000000001"
"2023","Higher tariff","All","Wales","Female","Main scheme applicant","All","315","40","0.123"
"2019","Medium tariff","All","Wales","Female","Main scheme applicant","All","465","75","0.165"
"2020","Medium tariff","All","Wales","Female","Main scheme applicant","All","465","80","0.177"
"2021","Medium tariff","All","Wales","Female","Main scheme applicant","All","655","100","0.149"
"2022","Medium tariff","All","Wales","Female","Main scheme applicant","All","530","100","0.191"
"2023","Medium tariff","All","Wales","Female","Main scheme applicant","All","410","100","0.23800000000000002"
"2019","Lower tariff","All","Not EU","Female","Main scheme applicant","All","65","5"," "
"2020","Lower tariff","All","Not EU","Female","Main scheme applicant","All","55","5"," "
"2021","Lower tariff","All","Not EU","Female","Main scheme applicant","All","85","10","0.11900000000000001"
"2022","Lower tariff","All","Not EU","Female","Main scheme applicant","All","105","10","0.10400000000000001"
"2023","Lower tariff","All","Not EU","Female","Main scheme applicant","All","75","5"," "
"2019","Higher tariff","All","Not EU","Female","Main scheme applicant","All","30","0"," "
"2020","Higher tariff","All","Not EU","Female","Main scheme applicant","All","20","0"," "
"2021","Higher tariff","All","Not EU","Female","Main scheme applicant","All","45","5"," "
"2022","Higher tariff","All","Not EU","Female","Main scheme applicant","All","45","0"," "
"2023","Higher tariff","All","Not EU","Female","Main scheme applicant","All","45","5"," "
"2019","Medium tariff","All","Not EU","Female","Main scheme applicant","All","60","10"," "
"2020","Medium tariff","All","Not EU","Female","Main scheme applicant","All","55","5"," "
"2021","Medium tariff","All","Not EU","Female","Main scheme applicant","All","75","5"," "
"2022","Medium tariff","All","Not EU","Female","Main scheme applicant","All","90","5"," "
"2023","Medium tariff","All","Not EU","Female","Main scheme applicant","All","80","10","0.122"
"2019","Lower tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","95","5"," "
"2020","Lower tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","105","15","0.136"
"2021","Lower tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","100","15","0.133"
"2022","Lower tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","100","10"," "
"2023","Lower tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","60","5"," "
"2019","Higher tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","55","5"," "
"2020","Higher tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","65","5"," "
"2021","Higher tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","60","0"," "
"2022","Higher tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","65","0"," "
"2023","Higher tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","45","0"," "
"2019","Medium tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","145","10","0.082"
"2020","Medium tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","150","10","0.067"
"2021","Medium tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","175","5"," "
"2022","Medium tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","160","0"," "
"2023","Medium tariff","All","EU (excluding UK)","Female","Main scheme applicant","All","135","10","0.09"
"2019","Medium tariff","All","Northern Ireland","Male","Main scheme applicant","All","5","0"," "
"2022","Medium tariff","All","Northern Ireland","Male","Main scheme applicant","All","5","0"," "
"2023","Medium tariff","All","Northern Ireland","Male","Main scheme applicant","All","5","0"," "
"2019","Lower tariff","All","England","Male","Main scheme applicant","All","15","5"," "
"2020","Lower tariff","All","England","Male","Main scheme applicant","All","15","5"," "
"2021","Lower tariff","All","England","Male","Main scheme applicant","All","30","10","0.313"
"2022","Lower tariff","All","England","Male","Main scheme applicant","All","25","5"," "
"2023","Lower tariff","All","England","Male","Main scheme applicant","All","25","5"," "
"2019","Higher tariff","All","England","Male","Main scheme applicant","All","5","0"," "
"2020","Higher tariff","All","England","Male","Main scheme applicant","All","5","0"," "
"2021","Higher tariff","All","England","Male","Main scheme applicant","All","15","0"," "
"2022","Higher tariff","All","England","Male","Main scheme applicant","All","15","0"," "
"2023","Higher tariff","All","England","Male","Main scheme applicant","All","5","0"," "
"2019","Medium tariff","All","England","Male","Main scheme applicant","All","15","0"," "
"2020","Medium tariff","All","England","Male","Main scheme applicant","All","10","0"," "
"2021","Medium tariff","All","England","Male","Main scheme applicant","All","25","5"," "
"2022","Medium tariff","All","England","Male","Main scheme applicant","All","30","5"," "
"2023","Medium tariff","All","England","Male","Main scheme applicant","All","10","0"," "
"2019","Medium tariff","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2020","Medium tariff","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2021","Medium tariff","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2022","Medium tariff","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2023","Medium tariff","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2023","Lower tariff","All","Wales","Male","Main scheme applicant","All","5","0"," "
"2023","Higher tariff","All","Wales","Male","Main scheme applicant","All","5","0"," "
"2023","Medium tariff","All","Wales","Male","Main scheme applicant","All","5","0"," "
"2021","Lower tariff","All","Not EU","Male","Main scheme applicant","All","5","0"," "
"2022","Lower tariff","All","Not EU","Male","Main scheme applicant","All","5","0"," "
"2023","Lower tariff","All","Not EU","Male","Main scheme applicant","All","10","0"," "
"2022","Medium tariff","All","Not EU","Male","Main scheme applicant","All","5","0"," "
"2020","Medium tariff","All","EU (excluding UK)","Male","Main scheme applicant","All","5","0"," "
"2019","All","All","England","Female","Not main scheme applicant","All","125","100","0.8230000000000001"
"2020","All","All","England","Female","Not main scheme applicant","All","130","100","0.762"
"2021","All","All","England","Female","Not main scheme applicant","All","65","50","0.738"
"2022","All","All","England","Female","Not main scheme applicant","All","115","80","0.7010000000000001"
"2023","All","All","England","Female","Not main scheme applicant","All","280","220","0.795"
"2020","All","All","Scotland","Female","Not main scheme applicant","All","5","0"," "
"2022","All","All","Scotland","Female","Not main scheme applicant","All","10","0"," "
"2023","All","All","Scotland","Female","Not main scheme applicant","All","5","0"," "
"2022","All","All","Wales","Female","Not main scheme applicant","All","5","5"," "
"2023","All","All","Wales","Female","Not main scheme applicant","All","5","5"," "
"2023","All","All","Not EU","Female","Not main scheme applicant","All","5","0"," "
"2019","All","All","Northern Ireland","Female","Main scheme applicant","All","545","90","0.168"
"2020","All","All","Northern Ireland","Female","Main scheme applicant","All","520","105","0.2"
"2021","All","All","Northern Ireland","Female","Main scheme applicant","All","710","105","0.147"
"2022","All","All","Northern Ireland","Female","Main scheme applicant","All","690","105","0.156"
"2023","All","All","Northern Ireland","Female","Main scheme applicant","All","600","75","0.127"
"2019","All","All","England","Female","Main scheme applicant","All","7340","2965","0.404"
"2020","All","All","England","Female","Main scheme applicant","All","7945","3495","0.44"
"2021","All","All","England","Female","Main scheme applicant","All","10045","3570","0.355"
"2022","All","All","England","Female","Main scheme applicant","All","9375","3230","0.34400000000000003"
"2023","All","All","England","Female","Main scheme applicant","All","7545","3205","0.425"
"2019","All","All","Scotland","Female","Main scheme applicant","All","1035","245","0.23800000000000002"
"2020","All","All","Scotland","Female","Main scheme applicant","All","1120","300","0.267"
"2021","All","All","Scotland","Female","Main scheme applicant","All","1435","230","0.162"
"2022","All","All","Scotland","Female","Main scheme applicant","All","1215","265","0.218"
"2023","All","All","Scotland","Female","Main scheme applicant","All","855","255","0.301"
"2019","All","All","Wales","Female","Main scheme applicant","All","600","170","0.28300000000000003"
"2020","All","All","Wales","Female","Main scheme applicant","All","595","205","0.341"
"2021","All","All","Wales","Female","Main scheme applicant","All","800","210","0.264"
"2022","All","All","Wales","Female","Main scheme applicant","All","615","210","0.34400000000000003"
"2023","All","All","Wales","Female","Main scheme applicant","All","495","205","0.419"
"2019","All","All","Not EU","Female","Main scheme applicant","All","90","10","0.133"
"2020","All","All","Not EU","Female","Main scheme applicant","All","85","15","0.155"
"2021","All","All","Not EU","Female","Main scheme applicant","All","120","20","0.151"
"2022","All","All","Not EU","Female","Main scheme applicant","All","145","15","0.112"
"2023","All","All","Not EU","Female","Main scheme applicant","All","125","20","0.151"
"2019","All","All","EU (excluding UK)","Female","Main scheme applicant","All","190","25","0.121"
"2020","All","All","EU (excluding UK)","Female","Main scheme applicant","All","205","25","0.131"
"2021","All","All","EU (excluding UK)","Female","Main scheme applicant","All","225","20","0.085"
"2022","All","All","EU (excluding UK)","Female","Main scheme applicant","All","200","10","0.06"
"2023","All","All","EU (excluding UK)","Female","Main scheme applicant","All","160","20","0.11900000000000001"
"2019","All","All","Northern Ireland","Male","Main scheme applicant","All","5","0"," "
"2021","All","All","Northern Ireland","Male","Main scheme applicant","All","5","0"," "
"2022","All","All","Northern Ireland","Male","Main scheme applicant","All","5","0"," "
"2023","All","All","Northern Ireland","Male","Main scheme applicant","All","5","0"," "
"2019","All","All","England","Male","Main scheme applicant","All","25","10"," "
"2020","All","All","England","Male","Main scheme applicant","All","20","5"," "
"2021","All","All","England","Male","Main scheme applicant","All","45","15","0.302"
"2022","All","All","England","Male","Main scheme applicant","All","40","10","0.25"
"2023","All","All","England","Male","Main scheme applicant","All","30","5"," "
"2019","All","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2020","All","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2021","All","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2022","All","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2023","All","All","Scotland","Male","Main scheme applicant","All","5","0"," "
"2023","All","All","Wales","Male","Main scheme applicant","All","5","0"," "
"2019","All","All","Not EU","Male","Main scheme applicant","All","5","0"," "
"2020","All","All","Not EU","Male","Main scheme applicant","All","5","0"," "
"2021","All","All","Not EU","Male","Main scheme applicant","All","5","0"," "
"2022","All","All","Not EU","Male","Main scheme applicant","All","5","0"," "
"2023","All","All","Not EU","Male","Main scheme applicant","All","10","0"," "
"2019","All","All","EU (excluding UK)","Male","Main scheme applicant","All","5","0"," "
"2020","All","All","EU (excluding UK)","Male","Main scheme applicant","All","5","0"," "
"2021","All","All","EU (excluding UK)","Male","Main scheme applicant","All","5","0"," "
"2019","Lower tariff","18","All","Female","Not main scheme applicant","All","5","5"," "
"2020","Lower tariff","18","All","Female","Not main scheme applicant","All","5","0"," "
"2023","Lower tariff","18","All","Female","Not main scheme applicant","All","5","5"," "
"2023","Medium tariff","18","All","Female","Not main scheme applicant","All","5","5"," "
"2019","Lower tariff","19","All","Female","Not main scheme applicant","All","10","5"," "
"2020","Lower tariff","19","All","Female","Not main scheme applicant","All","5","5"," "
"2021","Lower tariff","19","All","Female","Not main scheme applicant","All","5","0"," "
"2022","Lower tariff","19","All","Female","Not main scheme applicant","All","5","5"," "
"2023","Lower tariff","19","All","Female","Not main scheme applicant","All","20","15","0.8"
"2021","Higher tariff","19","All","Female","Not main scheme applicant","All","5","5"," "
"2022","Medium tariff","19","All","Female","Not main scheme applicant","All","5","0"," "
"2023","Medium tariff","19","All","Female","Not main scheme applicant","All","10","10"," "
"2019","Lower tariff","20","All","Female","Not main scheme applicant","All","5","5"," "
"2020","Lower tariff","20","All","Female","Not main scheme applicant","All","5","5"," "
"2021","Lower tariff","20","All","Female","Not main scheme applicant","All","5","5"," "
"2022","Lower tariff","20","All","Female","Not main scheme applicant","All","5","5"," "
"2023","Lower tariff","20","All","Female","Not main scheme applicant","All","20","20","1"
"2019","Higher tariff","20","All","Female","Not main scheme applicant","All","5","0"," "
"2023","Higher tariff","20","All","Female","Not main scheme applicant","All","5","5"," "
"2022","Medium tariff","20","All","Female","Not main scheme applicant","All","5","5"," "
"2023","Medium tariff","20","All","Female","Not main scheme applicant","All","5","5"," "
"2019","Lower tariff","21 - 24","All","Female","Not main scheme applicant","All","30","25","0.893"
"2020","Lower tariff","21 - 24","All","Female","Not main scheme applicant","All","30","25","0.767"
"2021","Lower tariff","21 - 24","All","Female","Not main scheme applicant","All","15","10","0.846"
"2022","Lower tariff","21 - 24","All","Female","Not main scheme applicant","All","15","15","0.867"
"2023","Lower tariff","21 - 24","All","Female","Not main scheme applicant","All","45","35","0.745"
"2022","Higher tariff","21 - 24","All","Female","Not main scheme applicant","All","5","5"," "
"2019","Medium tariff","21 - 24","All","Female","Not main scheme applicant","All","5","5"," "
"2020","Medium tariff","21 - 24","All","Female","Not main scheme applicant","All","10","5"," "
"2022","Medium tariff","21 - 24","All","Female","Not main scheme applicant","All","5","5"," "
"2023","Medium tariff","21 - 24","All","Female","Not main scheme applicant","All","15","10","0.6880000000000001"
"2019","Lower tariff","25 - 29","All","Female","Not main scheme applicant","All","20","20","0.857"
"2020","Lower tariff","25 - 29","All","Female","Not main scheme applicant","All","30","20","0.581"
"2021","Lower tariff","25 - 29","All","Female","Not main scheme applicant","All","15","10","0.769"
"2022","Lower tariff","25 - 29","All","Female","Not main scheme applicant","All","15","10","0.647"
"2023","Lower tariff","25 - 29","All","Female","Not main scheme applicant","All","40","30","0.8160000000000001"
"2019","Medium tariff","25 - 29","All","Female","Not main scheme applicant","All","5","5"," "
"2020","Medium tariff","25 - 29","All","Female","Not main scheme applicant","All","5","5"," "
"2021","Medium tariff","25 - 29","All","Female","Not main scheme applicant","All","5","0"," "
"2022","Medium tariff","25 - 29","All","Female","Not main scheme applicant","All","5","5"," "
"2023","Medium tariff","25 - 29","All","Female","Not main scheme applicant","All","15","10","0.769"
"2019","Lower tariff","30 - 34","All","Female","Not main scheme applicant","All","20","15","0.727"
"2020","Lower tariff","30 - 34","All","Female","Not main scheme applicant","All","15","15","0.929"
"2021","Lower tariff","30 - 34","All","Female","Not main scheme applicant","All","5","5"," "
"2022","Lower tariff","30 - 34","All","Female","Not main scheme applicant","All","20","15","0.8"
"2023","Lower tariff","30 - 34","All","Female","Not main scheme applicant","All","30","25","0.844"
"2020","Medium tariff","30 - 34","All","Female","Not main scheme applicant","All","5","0"," "
"2022","Medium tariff","30 - 34","All","Female","Not main scheme applicant","All","5","5"," "
"2023","Medium tariff","30 - 34","All","Female","Not main scheme applicant","All","10","5"," "
"2019","Lower tariff","35 and over","All","Female","Not main scheme applicant","All","20","15","0.722"
"2020","Lower tariff","35 and over","All","Female","Not main scheme applicant","All","20","15","0.81"
"2021","Lower tariff","35 and over","All","Female","Not main scheme applicant","All","10","5"," "
"2022","Lower tariff","35 and over","All","Female","Not main scheme applicant","All","20","10","0.5710000000000001"
"2023","Lower tariff","35 and over","All","Female","Not main scheme applicant","All","55","40","0.704"
"2020","Medium tariff","35 and over","All","Female","Not main scheme applicant","All","5","5"," "
"2022","Medium tariff","35 and over","All","Female","Not main scheme applicant","All","5","0"," "
