"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2021","England","30 - 34","All","Male","All","All","670","290","0.436"
"2022","England","30 - 34","All","Male","All","All","605","275","0.45"
"2023","England","30 - 34","All","Male","All","All","590","250","0.42"
"2019","Northern Ireland","30 - 34","All","Male","All","All","20","10","0.611"
"2020","Northern Ireland","30 - 34","All","Male","All","All","20","10"," "
"2021","Northern Ireland","30 - 34","All","Male","All","All","25","10","0.47800000000000004"
"2022","Northern Ireland","30 - 34","All","Male","All","All","15","10"," "
"2023","Northern Ireland","30 - 34","All","Male","All","All","10","0"," "
"2019","Scotland","30 - 34","All","Male","All","All","90","40","0.462"
"2020","Scotland","30 - 34","All","Male","All","All","115","60","0.535"
"2021","Scotland","30 - 34","All","Male","All","All","110","50","0.463"
"2022","Scotland","30 - 34","All","Male","All","All","110","45","0.41400000000000003"
"2023","Scotland","30 - 34","All","Male","All","All","100","40","0.406"
"2019","Wales","30 - 34","All","Male","All","All","40","15","0.333"
"2020","Wales","30 - 34","All","Male","All","All","60","25","0.40700000000000003"
"2021","Wales","30 - 34","All","Male","All","All","60","20","0.323"
"2022","Wales","30 - 34","All","Male","All","All","50","20","0.365"
"2023","Wales","30 - 34","All","Male","All","All","35","10","0.278"
"2019","England","35 and over","All","Male","All","All","1580","870","0.55"
"2020","England","35 and over","All","Male","All","All","2330","1310","0.562"
"2021","England","35 and over","All","Male","All","All","2490","1110","0.447"
"2022","England","35 and over","All","Male","All","All","2510","1140","0.453"
"2023","England","35 and over","All","Male","All","All","2530","1295","0.511"
"2019","Northern Ireland","35 and over","All","Male","All","All","25","5"," "
"2020","Northern Ireland","35 and over","All","Male","All","All","20","10"," "
"2021","Northern Ireland","35 and over","All","Male","All","All","25","5"," "
"2022","Northern Ireland","35 and over","All","Male","All","All","30","10"," "
"2023","Northern Ireland","35 and over","All","Male","All","All","25","5"," "
"2019","Scotland","35 and over","All","Male","All","All","175","90","0.503"
"2020","Scotland","35 and over","All","Male","All","All","245","110","0.449"
"2021","Scotland","35 and over","All","Male","All","All","240","100","0.41300000000000003"
"2022","Scotland","35 and over","All","Male","All","All","235","125","0.532"
"2023","Scotland","35 and over","All","Male","All","All","205","100","0.493"
"2019","Wales","35 and over","All","Male","All","All","80","25","0.295"
"2020","Wales","35 and over","All","Male","All","All","120","40","0.328"
"2021","Wales","35 and over","All","Male","All","All","95","20","0.234"
"2022","Wales","35 and over","All","Male","All","All","100","20","0.188"
"2023","Wales","35 and over","All","Male","All","All","120","25","0.19"
"2019","All","17 and under","All","Female","All","All","145","45","0.306"
"2020","All","17 and under","All","Female","All","All","160","55","0.34600000000000003"
"2021","All","17 and under","All","Female","All","All","205","40","0.184"
"2022","All","17 and under","All","Female","All","All","265","65","0.248"
"2023","All","17 and under","All","Female","All","All","255","75","0.28700000000000003"
"2019","All","18","All","Female","All","All","9765","5580","0.5710000000000001"
"2020","All","18","All","Female","All","All","10650","6980","0.655"
"2021","All","18","All","Female","All","All","13095","7845","0.599"
"2022","All","18","All","Female","All","All","13295","7275","0.547"
"2023","All","18","All","Female","All","All","11000","6215","0.5650000000000001"
"2019","All","19","All","Female","All","All","5015","2935","0.585"
"2020","All","19","All","Female","All","All","5000","3095","0.618"
"2021","All","19","All","Female","All","All","5565","3040","0.546"
"2022","All","19","All","Female","All","All","5590","2785","0.498"
"2023","All","19","All","Female","All","All","4845","2540","0.525"
"2019","All","20","All","Female","All","All","2740","1540","0.562"
"2020","All","20","All","Female","All","All","3020","1855","0.615"
"2021","All","20","All","Female","All","All","3220","1650","0.513"
"2022","All","20","All","Female","All","All","3020","1540","0.51"
"2023","All","20","All","Female","All","All","2880","1530","0.531"
"2019","All","21 - 24","All","Female","All","All","6070","3675","0.606"
"2020","All","21 - 24","All","Female","All","All","6855","4370","0.637"
"2021","All","21 - 24","All","Female","All","All","7480","4030","0.539"
"2022","All","21 - 24","All","Female","All","All","6355","3320","0.522"
"2023","All","21 - 24","All","Female","All","All","5345","2865","0.536"
"2019","All","25 - 29","All","Female","All","All","4990","3070","0.615"
"2020","All","25 - 29","All","Female","All","All","6075","3880","0.639"
"2021","All","25 - 29","All","Female","All","All","7050","3995","0.5670000000000001"
"2022","All","25 - 29","All","Female","All","All","5535","3085","0.558"
"2023","All","25 - 29","All","Female","All","All","4380","2365","0.54"
"2019","All","30 - 34","All","Female","All","All","3665","2215","0.604"
"2020","All","30 - 34","All","Female","All","All","4605","2865","0.622"
"2021","All","30 - 34","All","Female","All","All","5445","3010","0.553"
"2022","All","30 - 34","All","Female","All","All","4875","2665","0.546"
"2023","All","30 - 34","All","Female","All","All","3845","2160","0.5630000000000001"
"2019","All","35 and over","All","Female","All","All","7180","4260","0.593"
"2020","All","35 and over","All","Female","All","All","9750","5995","0.615"
"2021","All","35 and over","All","Female","All","All","10900","5870","0.539"
"2022","All","35 and over","All","Female","All","All","10135","5525","0.545"
"2023","All","35 and over","All","Female","All","All","9340","5330","0.5700000000000001"
"2019","All","17 and under","All","Male","All","All","10","0"," "
"2020","All","17 and under","All","Male","All","All","15","5"," "
"2021","All","17 and under","All","Male","All","All","25","5"," "
"2022","All","17 and under","All","Male","All","All","30","5"," "
"2023","All","17 and under","All","Male","All","All","40","10"," "
"2019","All","18","All","Male","All","All","480","235","0.489"
"2020","All","18","All","Male","All","All","510","290","0.5680000000000001"
"2021","All","18","All","Male","All","All","680","355","0.524"
"2022","All","18","All","Male","All","All","835","405","0.486"
"2023","All","18","All","Male","All","All","780","380","0.487"
"2019","All","19","All","Male","All","All","340","165","0.487"
"2020","All","19","All","Male","All","All","375","200","0.531"
"2021","All","19","All","Male","All","All","430","200","0.468"
"2022","All","19","All","Male","All","All","540","195","0.356"
"2023","All","19","All","Male","All","All","500","215","0.427"
"2019","All","20","All","Male","All","All","245","125","0.523"
"2020","All","20","All","Male","All","All","280","145","0.523"
"2021","All","20","All","Male","All","All","315","130","0.418"
"2022","All","20","All","Male","All","All","370","165","0.441"
"2023","All","20","All","Male","All","All","330","155","0.47000000000000003"
"2019","All","21 - 24","All","Male","All","All","695","385","0.55"
"2020","All","21 - 24","All","Male","All","All","735","450","0.609"
"2021","All","21 - 24","All","Male","All","All","920","440","0.481"
"2022","All","21 - 24","All","Male","All","All","915","380","0.417"
"2023","All","21 - 24","All","Male","All","All","865","410","0.47300000000000003"
"2019","All","25 - 29","All","Male","All","All","685","380","0.557"
"2020","All","25 - 29","All","Male","All","All","875","515","0.589"
"2021","All","25 - 29","All","Male","All","All","960","475","0.498"
"2022","All","25 - 29","All","Male","All","All","910","400","0.439"
"2023","All","25 - 29","All","Male","All","All","775","360","0.461"
"2019","All","30 - 34","All","Male","All","All","515","295","0.5710000000000001"
"2020","All","30 - 34","All","Male","All","All","705","410","0.584"
"2021","All","30 - 34","All","Male","All","All","815","375","0.458"
"2022","All","30 - 34","All","Male","All","All","730","345","0.47400000000000003"
"2023","All","30 - 34","All","Male","All","All","685","300","0.437"
"2019","All","35 and over","All","Male","All","All","1785","985","0.552"
"2020","All","35 and over","All","Male","All","All","2610","1465","0.561"
"2021","All","35 and over","All","Male","All","All","2760","1240","0.449"
"2022","All","35 and over","All","Male","All","All","2745","1290","0.47100000000000003"
"2023","All","35 and over","All","Male","All","All","2755","1425","0.517"
"2019","England","All","All","Female","All","All","31085","17715","0.5700000000000001"
"2020","England","All","All","Female","All","All","37025","22660","0.612"
"2021","England","All","All","Female","All","All","42910","23165","0.54"
"2022","England","All","All","Female","All","All","40385","20595","0.51"
"2023","England","All","All","Female","All","All","34520","18075","0.524"
"2019","Northern Ireland","All","All","Female","All","All","2420","790","0.326"
"2020","Northern Ireland","All","All","Female","All","All","2305","975","0.424"
"2021","Northern Ireland","All","All","Female","All","All","2870","845","0.295"
"2022","Northern Ireland","All","All","Female","All","All","2680","885","0.329"
"2023","Northern Ireland","All","All","Female","All","All","2220","840","0.378"
"2019","Scotland","All","All","Female","All","All","6830","3410","0.499"
"2020","Scotland","All","All","Female","All","All","7350","3955","0.538"
"2021","Scotland","All","All","Female","All","All","8225","3915","0.47600000000000003"
"2022","Scotland","All","All","Female","All","All","7525","3565","0.47400000000000003"
"2023","Scotland","All","All","Female","All","All","6220","3185","0.512"
"2019","Wales","All","All","Female","All","All","3585","1400","0.391"
"2020","Wales","All","All","Female","All","All","3615","1505","0.417"
"2021","Wales","All","All","Female","All","All","4480","1555","0.34700000000000003"
"2022","Wales","All","All","Female","All","All","3925","1210","0.308"
"2023","Wales","All","All","Female","All","All","3050","980","0.322"
"2019","England","All","All","Male","All","All","3885","2055","0.53"
"2020","England","All","All","Male","All","All","5105","2855","0.559"
"2021","England","All","All","Male","All","All","5825","2650","0.455"
"2022","England","All","All","Male","All","All","6180","2645","0.428"
"2023","England","All","All","Male","All","All","5880","2715","0.462"
"2019","Northern Ireland","All","All","Male","All","All","215","55","0.247"
"2020","Northern Ireland","All","All","Male","All","All","205","65","0.327"
"2021","Northern Ireland","All","All","Male","All","All","275","65","0.232"
"2022","Northern Ireland","All","All","Male","All","All","250","55","0.22"
"2023","Northern Ireland","All","All","Male","All","All","215","70","0.332"
"2019","Scotland","All","All","Male","All","All","750","350","0.464"
"2020","Scotland","All","All","Male","All","All","840","410","0.49"
"2021","Scotland","All","All","Male","All","All","915","375","0.41000000000000003"
"2022","Scotland","All","All","Male","All","All","880","380","0.434"
"2023","Scotland","All","All","Male","All","All","790","335","0.426"
"2019","Wales","All","All","Male","All","All","355","115","0.322"
"2020","Wales","All","All","Male","All","All","440","150","0.34500000000000003"
"2021","Wales","All","All","Male","All","All","480","135","0.28300000000000003"
"2022","Wales","All","All","Male","All","All","480","105","0.222"
"2023","Wales","All","All","Male","All","All","455","125","0.275"
"2019","All","All","All","Female","All","All","39575","23320","0.589"
"2020","All","All","All","Female","All","All","46115","29095","0.631"
"2021","All","All","All","Female","All","All","52960","29485","0.557"
"2022","All","All","All","Female","All","All","49070","26255","0.535"
"2023","All","All","All","Female","All","All","41890","23080","0.551"
"2019","All","All","All","Male","All","All","4760","2575","0.541"
"2020","All","All","All","Male","All","All","6110","3480","0.5700000000000001"
"2021","All","All","All","Male","All","All","6905","3225","0.467"
"2022","All","All","All","Male","All","All","7080","3185","0.45"
"2023","All","All","All","Male","All","All","6735","3245","0.482"
"2019","England","17 and under","Northern Ireland","All","All","All","5","0"," "
"2019","Northern Ireland","17 and under","Northern Ireland","All","All","All","5","0"," "
"2022","Northern Ireland","17 and under","Northern Ireland","All","All","All","5","0"," "
"2019","England","18","Northern Ireland","All","All","All","475","65","0.137"
"2020","England","18","Northern Ireland","All","All","All","450","95","0.212"
"2021","England","18","Northern Ireland","All","All","All","600","145","0.242"
"2022","England","18","Northern Ireland","All","All","All","545","100","0.182"
"2023","England","18","Northern Ireland","All","All","All","370","60","0.162"
"2019","Northern Ireland","18","Northern Ireland","All","All","All","875","230","0.265"
"2020","Northern Ireland","18","Northern Ireland","All","All","All","885","355","0.399"
"2021","Northern Ireland","18","Northern Ireland","All","All","All","1095","300","0.272"
"2022","Northern Ireland","18","Northern Ireland","All","All","All","1065","340","0.319"
"2023","Northern Ireland","18","Northern Ireland","All","All","All","865","325","0.374"
"2019","Scotland","18","Northern Ireland","All","All","All","235","35","0.15"
"2020","Scotland","18","Northern Ireland","All","All","All","250","25","0.105"
"2021","Scotland","18","Northern Ireland","All","All","All","270","35","0.13"
"2022","Scotland","18","Northern Ireland","All","All","All","225","20","0.094"
"2023","Scotland","18","Northern Ireland","All","All","All","165","10"," "
"2019","Wales","18","Northern Ireland","All","All","All","15","0"," "
"2020","Wales","18","Northern Ireland","All","All","All","30","0"," "
"2021","Wales","18","Northern Ireland","All","All","All","55","15","0.23600000000000002"
"2022","Wales","18","Northern Ireland","All","All","All","55","5"," "
"2023","Wales","18","Northern Ireland","All","All","All","50","5"," "
"2019","England","19","Northern Ireland","All","All","All","160","35","0.222"
"2020","England","19","Northern Ireland","All","All","All","170","35","0.20600000000000002"
"2021","England","19","Northern Ireland","All","All","All","195","55","0.276"
"2022","England","19","Northern Ireland","All","All","All","140","30","0.223"
"2023","England","19","Northern Ireland","All","All","All","100","25","0.25"
"2019","Northern Ireland","19","Northern Ireland","All","All","All","380","125","0.332"
"2020","Northern Ireland","19","Northern Ireland","All","All","All","350","180","0.509"
"2021","Northern Ireland","19","Northern Ireland","All","All","All","385","135","0.357"
"2022","Northern Ireland","19","Northern Ireland","All","All","All","310","110","0.34600000000000003"
"2023","Northern Ireland","19","Northern Ireland","All","All","All","235","100","0.43"
"2019","Scotland","19","Northern Ireland","All","All","All","100","15","0.13"
"2020","Scotland","19","Northern Ireland","All","All","All","65","10","0.167"
"2021","Scotland","19","Northern Ireland","All","All","All","70","10"," "
"2022","Scotland","19","Northern Ireland","All","All","All","55","5"," "
"2023","Scotland","19","Northern Ireland","All","All","All","30","5"," "
"2019","Wales","19","Northern Ireland","All","All","All","5","0"," "
"2020","Wales","19","Northern Ireland","All","All","All","5","0"," "
"2021","Wales","19","Northern Ireland","All","All","All","15","5"," "
"2022","Wales","19","Northern Ireland","All","All","All","15","5"," "
"2023","Wales","19","Northern Ireland","All","All","All","5","0"," "
"2019","England","20","Northern Ireland","All","All","All","75","10","0.158"
"2020","England","20","Northern Ireland","All","All","All","70","25","0.319"
"2021","England","20","Northern Ireland","All","All","All","80","25","0.28400000000000003"
"2022","England","20","Northern Ireland","All","All","All","70","20","0.28200000000000003"
"2023","England","20","Northern Ireland","All","All","All","55","15","0.264"
"2019","Northern Ireland","20","Northern Ireland","All","All","All","185","65","0.34800000000000003"
"2020","Northern Ireland","20","Northern Ireland","All","All","All","170","85","0.488"
"2021","Northern Ireland","20","Northern Ireland","All","All","All","170","50","0.28400000000000003"
"2022","Northern Ireland","20","Northern Ireland","All","All","All","175","75","0.42"
"2023","Northern Ireland","20","Northern Ireland","All","All","All","145","60","0.424"
"2019","Scotland","20","Northern Ireland","All","All","All","40","10"," "
"2020","Scotland","20","Northern Ireland","All","All","All","55","10","0.2"
"2021","Scotland","20","Northern Ireland","All","All","All","30","0"," "
"2022","Scotland","20","Northern Ireland","All","All","All","30","5"," "
"2023","Scotland","20","Northern Ireland","All","All","All","25","5"," "
"2019","Wales","20","Northern Ireland","All","All","All","5","0"," "
"2020","Wales","20","Northern Ireland","All","All","All","5","0"," "
"2021","Wales","20","Northern Ireland","All","All","All","5","0"," "
"2022","Wales","20","Northern Ireland","All","All","All","5","0"," "
"2023","Wales","20","Northern Ireland","All","All","All","5","0"," "
"2019","England","21 - 24","Northern Ireland","All","All","All","105","20","0.212"
"2020","England","21 - 24","Northern Ireland","All","All","All","80","20","0.266"
"2021","England","21 - 24","Northern Ireland","All","All","All","100","35","0.333"
"2022","England","21 - 24","Northern Ireland","All","All","All","85","25","0.302"
"2023","England","21 - 24","Northern Ireland","All","All","All","65","10","0.17500000000000002"
"2019","Northern Ireland","21 - 24","Northern Ireland","All","All","All","330","140","0.429"
"2020","Northern Ireland","21 - 24","Northern Ireland","All","All","All","305","140","0.457"
"2021","Northern Ireland","21 - 24","Northern Ireland","All","All","All","405","145","0.365"
"2022","Northern Ireland","21 - 24","Northern Ireland","All","All","All","290","115","0.396"
"2023","Northern Ireland","21 - 24","Northern Ireland","All","All","All","235","115","0.494"
"2019","Scotland","21 - 24","Northern Ireland","All","All","All","55","5"," "
"2020","Scotland","21 - 24","Northern Ireland","All","All","All","55","5"," "
"2021","Scotland","21 - 24","Northern Ireland","All","All","All","40","10"," "
"2022","Scotland","21 - 24","Northern Ireland","All","All","All","40","5"," "
"2023","Scotland","21 - 24","Northern Ireland","All","All","All","30","5"," "
"2019","Wales","21 - 24","Northern Ireland","All","All","All","5","0"," "
"2020","Wales","21 - 24","Northern Ireland","All","All","All","5","0"," "
"2021","Wales","21 - 24","Northern Ireland","All","All","All","10","0"," "
"2022","Wales","21 - 24","Northern Ireland","All","All","All","10","5"," "
"2019","England","25 - 29","Northern Ireland","All","All","All","25","5"," "
"2020","England","25 - 29","Northern Ireland","All","All","All","20","5"," "
"2021","England","25 - 29","Northern Ireland","All","All","All","25","5"," "
"2022","England","25 - 29","Northern Ireland","All","All","All","15","5"," "
"2023","England","25 - 29","Northern Ireland","All","All","All","25","5"," "
"2019","Northern Ireland","25 - 29","Northern Ireland","All","All","All","205","90","0.449"
"2020","Northern Ireland","25 - 29","Northern Ireland","All","All","All","190","90","0.47900000000000004"
"2021","Northern Ireland","25 - 29","Northern Ireland","All","All","All","245","90","0.369"
"2022","Northern Ireland","25 - 29","Northern Ireland","All","All","All","170","70","0.417"
"2023","Northern Ireland","25 - 29","Northern Ireland","All","All","All","140","60","0.43"
"2019","Scotland","25 - 29","Northern Ireland","All","All","All","25","0"," "
"2020","Scotland","25 - 29","Northern Ireland","All","All","All","15","0"," "
"2021","Scotland","25 - 29","Northern Ireland","All","All","All","10","0"," "
"2022","Scotland","25 - 29","Northern Ireland","All","All","All","10","0"," "
"2023","Scotland","25 - 29","Northern Ireland","All","All","All","5","0"," "
"2021","Wales","25 - 29","Northern Ireland","All","All","All","5","0"," "
"2022","Wales","25 - 29","Northern Ireland","All","All","All","5","0"," "
"2019","England","30 - 34","Northern Ireland","All","All","All","5","0"," "
"2020","England","30 - 34","Northern Ireland","All","All","All","10","0"," "
"2021","England","30 - 34","Northern Ireland","All","All","All","15","5"," "
"2022","England","30 - 34","Northern Ireland","All","All","All","5","0"," "
"2023","England","30 - 34","Northern Ireland","All","All","All","5","0"," "
"2019","Northern Ireland","30 - 34","Northern Ireland","All","All","All","160","65","0.406"
"2020","Northern Ireland","30 - 34","Northern Ireland","All","All","All","135","65","0.46"
"2021","Northern Ireland","30 - 34","Northern Ireland","All","All","All","165","65","0.393"
"2022","Northern Ireland","30 - 34","Northern Ireland","All","All","All","135","60","0.453"
"2023","Northern Ireland","30 - 34","Northern Ireland","All","All","All","110","55","0.505"
"2019","Scotland","30 - 34","Northern Ireland","All","All","All","5","0"," "
"2020","Scotland","30 - 34","Northern Ireland","All","All","All","5","0"," "
"2021","Scotland","30 - 34","Northern Ireland","All","All","All","5","0"," "
"2022","Scotland","30 - 34","Northern Ireland","All","All","All","5","0"," "
"2022","Wales","30 - 34","Northern Ireland","All","All","All","5","0"," "
"2019","England","35 and over","Northern Ireland","All","All","All","10","0"," "
"2020","England","35 and over","Northern Ireland","All","All","All","10","5"," "
"2021","England","35 and over","Northern Ireland","All","All","All","10","0"," "
"2022","England","35 and over","Northern Ireland","All","All","All","15","5"," "
"2023","England","35 and over","Northern Ireland","All","All","All","10","0"," "
"2019","Northern Ireland","35 and over","Northern Ireland","All","All","All","170","80","0.47100000000000003"
"2020","Northern Ireland","35 and over","Northern Ireland","All","All","All","155","90","0.582"
"2021","Northern Ireland","35 and over","Northern Ireland","All","All","All","200","70","0.36"
"2022","Northern Ireland","35 and over","Northern Ireland","All","All","All","180","80","0.448"
"2023","Northern Ireland","35 and over","Northern Ireland","All","All","All","145","65","0.46900000000000003"
"2019","Scotland","35 and over","Northern Ireland","All","All","All","5","0"," "
"2020","Scotland","35 and over","Northern Ireland","All","All","All","5","0"," "
"2021","Scotland","35 and over","Northern Ireland","All","All","All","5","0"," "
"2022","Scotland","35 and over","Northern Ireland","All","All","All","5","0"," "
"2023","Scotland","35 and over","Northern Ireland","All","All","All","5","0"," "
"2019","England","17 and under","England","All","All","All","10","5"," "
"2020","England","17 and under","England","All","All","All","15","5"," "
"2021","England","17 and under","England","All","All","All","20","5"," "
"2022","England","17 and under","England","All","All","All","30","5"," "
"2023","England","17 and under","England","All","All","All","40","15","0.333"
"2023","Scotland","17 and under","England","All","All","All","5","0"," "
"2023","Wales","17 and under","England","All","All","All","5","0"," "
"2019","England","18","England","All","All","All","7220","4380","0.607"
"2020","England","18","England","All","All","All","8070","5490","0.68"
"2021","England","18","England","All","All","All","10020","6285","0.627"
"2022","England","18","England","All","All","All","10365","5955","0.5750000000000001"
"2023","England","18","England","All","All","All","8710","5065","0.582"
"2019","Northern Ireland","18","England","All","All","All","20","0"," "
"2020","Northern Ireland","18","England","All","All","All","15","0"," "
"2021","Northern Ireland","18","England","All","All","All","30","0"," "
"2022","Northern Ireland","18","England","All","All","All","30","0"," "
"2023","Northern Ireland","18","England","All","All","All","15","0"," "
"2019","Scotland","18","England","All","All","All","180","25","0.145"
"2020","Scotland","18","England","All","All","All","175","15","0.081"
"2021","Scotland","18","England","All","All","All","305","25","0.085"
"2022","Scotland","18","England","All","All","All","385","15","0.044"
"2023","Scotland","18","England","All","All","All","230","20","0.082"
"2019","Wales","18","England","All","All","All","505","45","0.091"
"2020","Wales","18","England","All","All","All","505","70","0.14100000000000001"
"2021","Wales","18","England","All","All","All","845","105","0.123"
"2022","Wales","18","England","All","All","All","855","90","0.107"
"2023","Wales","18","England","All","All","All","595","105","0.176"
"2019","England","19","England","All","All","All","3650","2175","0.596"
"2020","England","19","England","All","All","All","3710","2300","0.62"
"2021","England","19","England","All","All","All","4135","2335","0.5640000000000001"
"2022","England","19","England","All","All","All","4210","2195","0.521"
"2023","England","19","England","All","All","All","3660","1960","0.535"
"2019","Northern Ireland","19","England","All","All","All","5","0"," "
"2020","Northern Ireland","19","England","All","All","All","5","0"," "
"2021","Northern Ireland","19","England","All","All","All","15","0"," "
"2022","Northern Ireland","19","England","All","All","All","10","0"," "
"2023","Northern Ireland","19","England","All","All","All","10","0"," "
"2019","Scotland","19","England","All","All","All","80","10","0.122"
"2020","Scotland","19","England","All","All","All","65","5"," "
"2021","Scotland","19","England","All","All","All","105","5"," "
"2022","Scotland","19","England","All","All","All","95","10"," "
"2023","Scotland","19","England","All","All","All","80","10"," "
"2019","Wales","19","England","All","All","All","225","25","0.112"
"2020","Wales","19","England","All","All","All","185","35","0.198"
"2021","Wales","19","England","All","All","All","240","40","0.158"
"2022","Wales","19","England","All","All","All","265","40","0.152"
"2023","Wales","19","England","All","All","All","200","35","0.17300000000000001"
"2019","England","20","England","All","All","All","2050","1190","0.581"
"2020","England","20","England","All","All","All","2305","1425","0.619"
"2021","England","20","England","All","All","All","2445","1275","0.522"
"2022","England","20","England","All","All","All","2350","1200","0.511"
"2023","England","20","England","All","All","All","2275","1260","0.553"
"2020","Northern Ireland","20","England","All","All","All","5","0"," "
"2021","Northern Ireland","20","England","All","All","All","5","0"," "
"2022","Northern Ireland","20","England","All","All","All","5","0"," "
"2023","Northern Ireland","20","England","All","All","All","5","0"," "
"2019","Scotland","20","England","All","All","All","40","5"," "
"2020","Scotland","20","England","All","All","All","30","0"," "
"2021","Scotland","20","England","All","All","All","30","5"," "
"2022","Scotland","20","England","All","All","All","55","0"," "
"2023","Scotland","20","England","All","All","All","40","10"," "
"2019","Wales","20","England","All","All","All","95","10","0.10400000000000001"
"2020","Wales","20","England","All","All","All","105","10","0.094"
"2021","Wales","20","England","All","All","All","130","20","0.14100000000000001"
"2022","Wales","20","England","All","All","All","90","15","0.189"
"2023","Wales","20","England","All","All","All","95","15","0.183"
"2019","England","21 - 24","England","All","All","All","4680","2860","0.611"
"2020","England","21 - 24","England","All","All","All","5355","3505","0.654"
"2021","England","21 - 24","England","All","All","All","5790","3160","0.546"
"2022","England","21 - 24","England","All","All","All","5045","2615","0.518"
"2023","England","21 - 24","England","All","All","All","4170","2280","0.547"
"2019","Northern Ireland","21 - 24","England","All","All","All","10","0"," "
"2020","Northern Ireland","21 - 24","England","All","All","All","10","0"," "
"2021","Northern Ireland","21 - 24","England","All","All","All","15","0"," "
"2022","Northern Ireland","21 - 24","England","All","All","All","10","0"," "
"2023","Northern Ireland","21 - 24","England","All","All","All","5","0"," "
"2019","Scotland","21 - 24","England","All","All","All","70","10","0.171"
"2020","Scotland","21 - 24","England","All","All","All","75","10","0.147"
"2021","Scotland","21 - 24","England","All","All","All","105","10"," "
"2022","Scotland","21 - 24","England","All","All","All","100","10","0.109"
"2023","Scotland","21 - 24","England","All","All","All","60","5"," "
"2019","Wales","21 - 24","England","All","All","All","195","30","0.165"
"2020","Wales","21 - 24","England","All","All","All","160","35","0.21"
"2021","Wales","21 - 24","England","All","All","All","240","35","0.147"
"2022","Wales","21 - 24","England","All","All","All","200","25","0.131"
"2023","Wales","21 - 24","England","All","All","All","160","25","0.158"
"2019","England","25 - 29","England","All","All","All","3910","2430","0.621"
"2020","England","25 - 29","England","All","All","All","4840","3180","0.657"
"2021","England","25 - 29","England","All","All","All","5555","3250","0.585"
"2022","England","25 - 29","England","All","All","All","4265","2440","0.5720000000000001"
"2023","England","25 - 29","England","All","All","All","3350","1900","0.5670000000000001"
"2019","Northern Ireland","25 - 29","England","All","All","All","5","0"," "
"2020","Northern Ireland","25 - 29","England","All","All","All","5","0"," "
"2021","Northern Ireland","25 - 29","England","All","All","All","10","0"," "
"2022","Northern Ireland","25 - 29","England","All","All","All","5","0"," "
"2023","Northern Ireland","25 - 29","England","All","All","All","5","0"," "
"2019","Scotland","25 - 29","England","All","All","All","45","5"," "
"2020","Scotland","25 - 29","England","All","All","All","45","5"," "
"2021","Scotland","25 - 29","England","All","All","All","60","5"," "
"2022","Scotland","25 - 29","England","All","All","All","40","5"," "
"2023","Scotland","25 - 29","England","All","All","All","40","5"," "
"2019","Wales","25 - 29","England","All","All","All","130","25","0.177"
"2020","Wales","25 - 29","England","All","All","All","105","25","0.26"
"2021","Wales","25 - 29","England","All","All","All","120","20","0.158"
"2022","Wales","25 - 29","England","All","All","All","105","15","0.155"
"2023","Wales","25 - 29","England","All","All","All","100","10"," "
"2019","England","30 - 34","England","All","All","All","2895","1805","0.623"
"2020","England","30 - 34","England","All","All","All","3825","2470","0.646"
"2021","England","30 - 34","England","All","All","All","4435","2495","0.5630000000000001"
"2022","England","30 - 34","England","All","All","All","3850","2185","0.5670000000000001"
"2023","England","30 - 34","England","All","All","All","3090","1750","0.5670000000000001"
"2020","Northern Ireland","30 - 34","England","All","All","All","5","0"," "
"2022","Northern Ireland","30 - 34","England","All","All","All","5","0"," "
"2023","Northern Ireland","30 - 34","England","All","All","All","5","0"," "
"2019","Scotland","30 - 34","England","All","All","All","25","5"," "
"2020","Scotland","30 - 34","England","All","All","All","15","5"," "
"2021","Scotland","30 - 34","England","All","All","All","20","5"," "
"2022","Scotland","30 - 34","England","All","All","All","20","0"," "
"2023","Scotland","30 - 34","England","All","All","All","20","5"," "
"2019","Wales","30 - 34","England","All","All","All","60","10","0.19"
"2020","Wales","30 - 34","England","All","All","All","75","10","0.149"
"2021","Wales","30 - 34","England","All","All","All","75","10","0.147"
"2022","Wales","30 - 34","England","All","All","All","65","10"," "
"2023","Wales","30 - 34","England","All","All","All","60","5"," "
"2019","England","35 and over","England","All","All","All","7005","4210","0.601"
"2020","England","35 and over","England","All","All","All","9955","6135","0.616"
"2021","England","35 and over","England","All","All","All","10995","5825","0.53"
"2022","England","35 and over","England","All","All","All","10300","5515","0.535"
"2023","England","35 and over","England","All","All","All","9820","5550","0.5650000000000001"
"2019","Northern Ireland","35 and over","England","All","All","All","5","0"," "
"2022","Northern Ireland","35 and over","England","All","All","All","5","0"," "
"2023","Northern Ireland","35 and over","England","All","All","All","5","0"," "
"2019","Scotland","35 and over","England","All","All","All","55","10","0.185"
"2020","Scotland","35 and over","England","All","All","All","65","10","0.182"
"2021","Scotland","35 and over","England","All","All","All","60","10","0.19"
"2022","Scotland","35 and over","England","All","All","All","60","5"," "
"2023","Scotland","35 and over","England","All","All","All","45","5"," "
"2019","Wales","35 and over","England","All","All","All","105","15","0.125"
"2020","Wales","35 and over","England","All","All","All","125","15","0.113"
"2021","Wales","35 and over","England","All","All","All","140","15","0.101"
"2022","Wales","35 and over","England","All","All","All","155","15","0.105"
"2023","Wales","35 and over","England","All","All","All","195","20","0.093"
