"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2013","Male","18","England","Not main scheme applicant","Not main scheme application","1340","1270","0.9460000000000001","135"
"2014","Male","18","England","Not main scheme applicant","Not main scheme application","1180","1115","0.9480000000000001","110"
"2015","Male","18","England","Not main scheme applicant","Not main scheme application","1305","1250","0.9550000000000001","145"
"2016","Male","18","England","Not main scheme applicant","Not main scheme application","1400","1320","0.9400000000000001","140"
"2017","Male","18","England","Not main scheme applicant","Not main scheme application","1700","1605","0.9440000000000001","135"
"2018","Male","18","England","Not main scheme applicant","Not main scheme application","1895","1815","0.9580000000000001","120"
"2019","Male","18","England","Not main scheme applicant","Not main scheme application","2480","2380","0.9590000000000001","145"
"2020","Male","18","England","Not main scheme applicant","Not main scheme application","3325","3165","0.9520000000000001","220"
"2021","Male","18","England","Not main scheme applicant","Not main scheme application","2410","2285","0.9500000000000001","125"
"2022","Male","18","England","Not main scheme applicant","Not main scheme application","2100","1955","0.93","150"
"2023","Male","18","England","Not main scheme applicant","Not main scheme application","2275","2115","0.93","150"
"2006","Female","19","England","Not main scheme applicant","Not main scheme application","1725","1700","0.984","180"
"2007","Female","19","England","Not main scheme applicant","Not main scheme application","1910","1870","0.98","215"
"2008","Female","19","England","Not main scheme applicant","Not main scheme application","2125","2080","0.978","255"
"2009","Female","19","England","Not main scheme applicant","Not main scheme application","1695","1610","0.9490000000000001","330"
"2010","Female","19","England","Not main scheme applicant","Not main scheme application","1080","1020","0.9450000000000001","265"
"2011","Female","19","England","Not main scheme applicant","Not main scheme application","1000","925","0.922","250"
"2012","Female","19","England","Not main scheme applicant","Not main scheme application","1575","1495","0.9510000000000001","165"
"2013","Female","19","England","Not main scheme applicant","Not main scheme application","1895","1805","0.9510000000000001","195"
"2014","Female","19","England","Not main scheme applicant","Not main scheme application","1930","1800","0.933","185"
"2015","Female","19","England","Not main scheme applicant","Not main scheme application","2295","2155","0.9400000000000001","190"
"2016","Female","19","England","Not main scheme applicant","Not main scheme application","2375","2250","0.9480000000000001","175"
"2017","Female","19","England","Not main scheme applicant","Not main scheme application","2730","2585","0.9470000000000001","155"
"2018","Female","19","England","Not main scheme applicant","Not main scheme application","3140","2990","0.9530000000000001","150"
"2019","Female","19","England","Not main scheme applicant","Not main scheme application","3590","3400","0.9480000000000001","155"
"2020","Female","19","England","Not main scheme applicant","Not main scheme application","3645","3425","0.9390000000000001","170"
"2021","Female","19","England","Not main scheme applicant","Not main scheme application","2895","2720","0.9400000000000001","125"
"2022","Female","19","England","Not main scheme applicant","Not main scheme application","3430","3175","0.925","195"
"2023","Female","19","England","Not main scheme applicant","Not main scheme application","4020","3720","0.925","205"
"2006","Male","19","England","Not main scheme applicant","Not main scheme application","1985","1965","0.99","190"
"2007","Male","19","England","Not main scheme applicant","Not main scheme application","2255","2225","0.987","205"
"2008","Male","19","England","Not main scheme applicant","Not main scheme application","2320","2285","0.985","275"
"2009","Male","19","England","Not main scheme applicant","Not main scheme application","2030","1940","0.9550000000000001","315"
"2010","Male","19","England","Not main scheme applicant","Not main scheme application","1200","1145","0.9550000000000001","285"
"2011","Male","19","England","Not main scheme applicant","Not main scheme application","1060","965","0.913","255"
"2012","Male","19","England","Not main scheme applicant","Not main scheme application","1730","1635","0.9470000000000001","190"
"2013","Male","19","England","Not main scheme applicant","Not main scheme application","2170","2070","0.9530000000000001","225"
"2014","Male","19","England","Not main scheme applicant","Not main scheme application","2090","1995","0.9540000000000001","195"
"2015","Male","19","England","Not main scheme applicant","Not main scheme application","2370","2260","0.9540000000000001","200"
"2016","Male","19","England","Not main scheme applicant","Not main scheme application","2430","2310","0.9510000000000001","185"
"2017","Male","19","England","Not main scheme applicant","Not main scheme application","2915","2745","0.9430000000000001","180"
"2018","Male","19","England","Not main scheme applicant","Not main scheme application","3325","3160","0.9510000000000001","170"
"2019","Male","19","England","Not main scheme applicant","Not main scheme application","3725","3540","0.9510000000000001","160"
"2020","Male","19","England","Not main scheme applicant","Not main scheme application","3930","3725","0.9480000000000001","205"
"2021","Male","19","England","Not main scheme applicant","Not main scheme application","3345","3140","0.9390000000000001","135"
"2022","Male","19","England","Not main scheme applicant","Not main scheme application","3495","3265","0.934","245"
"2023","Male","19","England","Not main scheme applicant","Not main scheme application","4160","3850","0.926","230"
"2006","Female","20","England","Not main scheme applicant","Not main scheme application","1305","1285","0.982","185"
"2007","Female","20","England","Not main scheme applicant","Not main scheme application","1440","1425","0.987","180"
"2008","Female","20","England","Not main scheme applicant","Not main scheme application","1785","1745","0.977","225"
"2009","Female","20","England","Not main scheme applicant","Not main scheme application","1405","1335","0.9510000000000001","320"
"2010","Female","20","England","Not main scheme applicant","Not main scheme application","950","880","0.928","285"
"2011","Female","20","England","Not main scheme applicant","Not main scheme application","875","805","0.92","250"
"2012","Female","20","England","Not main scheme applicant","Not main scheme application","1240","1175","0.9460000000000001","150"
"2013","Female","20","England","Not main scheme applicant","Not main scheme application","1600","1510","0.9440000000000001","165"
"2014","Female","20","England","Not main scheme applicant","Not main scheme application","1670","1585","0.9490000000000001","155"
"2015","Female","20","England","Not main scheme applicant","Not main scheme application","1860","1755","0.9450000000000001","205"
"2016","Female","20","England","Not main scheme applicant","Not main scheme application","1835","1730","0.9440000000000001","135"
"2017","Female","20","England","Not main scheme applicant","Not main scheme application","2085","1950","0.936","135"
"2018","Female","20","England","Not main scheme applicant","Not main scheme application","2405","2270","0.9430000000000001","105"
"2019","Female","20","England","Not main scheme applicant","Not main scheme application","2810","2635","0.9380000000000001","110"
"2020","Female","20","England","Not main scheme applicant","Not main scheme application","2630","2455","0.934","160"
"2021","Female","20","England","Not main scheme applicant","Not main scheme application","2215","2035","0.92","100"
"2022","Female","20","England","Not main scheme applicant","Not main scheme application","2375","2165","0.911","155"
"2023","Female","20","England","Not main scheme applicant","Not main scheme application","2750","2505","0.911","165"
"2006","Male","20","England","Not main scheme applicant","Not main scheme application","1765","1750","0.991","170"
"2007","Male","20","England","Not main scheme applicant","Not main scheme application","1865","1840","0.988","190"
"2008","Male","20","England","Not main scheme applicant","Not main scheme application","2145","2110","0.983","250"
"2009","Male","20","England","Not main scheme applicant","Not main scheme application","1920","1830","0.9540000000000001","305"
"2010","Male","20","England","Not main scheme applicant","Not main scheme application","1315","1245","0.9470000000000001","315"
