"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2017","Adjustment","All","Northern Ireland","All","All","All","30"
"2018","Adjustment","All","Northern Ireland","All","All","All","20"
"2019","Adjustment","All","Northern Ireland","All","All","All","20"
"2020","Adjustment","All","Northern Ireland","All","All","All","10"
"2021","Adjustment","All","Northern Ireland","All","All","All","10"
"2006","Main scheme firm choice","All","Northern Ireland","All","All","All","9025"
"2007","Main scheme firm choice","All","Northern Ireland","All","All","All","9750"
"2008","Main scheme firm choice","All","Northern Ireland","All","All","All","10250"
"2009","Main scheme firm choice","All","Northern Ireland","All","All","All","10045"
"2010","Main scheme firm choice","All","Northern Ireland","All","All","All","10340"
"2011","Main scheme firm choice","All","Northern Ireland","All","All","All","10515"
"2012","Main scheme firm choice","All","Northern Ireland","All","All","All","10080"
"2013","Main scheme firm choice","All","Northern Ireland","All","All","All","10965"
"2014","Main scheme firm choice","All","Northern Ireland","All","All","All","10880"
"2015","Main scheme firm choice","All","Northern Ireland","All","All","All","10525"
"2016","Main scheme firm choice","All","Northern Ireland","All","All","All","11180"
"2017","Main scheme firm choice","All","Northern Ireland","All","All","All","10570"
"2018","Main scheme firm choice","All","Northern Ireland","All","All","All","10415"
"2019","Main scheme firm choice","All","Northern Ireland","All","All","All","10335"
"2020","Main scheme firm choice","All","Northern Ireland","All","All","All","12135"
"2021","Main scheme firm choice","All","Northern Ireland","All","All","All","11915"
"2022","Main scheme firm choice","All","Northern Ireland","All","All","All","10330"
"2023","Main scheme firm choice","All","Northern Ireland","All","All","All","9910"
"2006","Main scheme insurance choice","All","Northern Ireland","All","All","All","1290"
"2007","Main scheme insurance choice","All","Northern Ireland","All","All","All","1075"
"2008","Main scheme insurance choice","All","Northern Ireland","All","All","All","955"
"2009","Main scheme insurance choice","All","Northern Ireland","All","All","All","1300"
"2010","Main scheme insurance choice","All","Northern Ireland","All","All","All","1480"
"2011","Main scheme insurance choice","All","Northern Ireland","All","All","All","1550"
"2012","Main scheme insurance choice","All","Northern Ireland","All","All","All","1310"
"2013","Main scheme insurance choice","All","Northern Ireland","All","All","All","1435"
"2014","Main scheme insurance choice","All","Northern Ireland","All","All","All","1385"
"2015","Main scheme insurance choice","All","Northern Ireland","All","All","All","1565"
"2016","Main scheme insurance choice","All","Northern Ireland","All","All","All","1615"
"2017","Main scheme insurance choice","All","Northern Ireland","All","All","All","1450"
"2018","Main scheme insurance choice","All","Northern Ireland","All","All","All","1430"
"2019","Main scheme insurance choice","All","Northern Ireland","All","All","All","1225"
"2020","Main scheme insurance choice","All","Northern Ireland","All","All","All","660"
"2021","Main scheme insurance choice","All","Northern Ireland","All","All","All","740"
"2022","Main scheme insurance choice","All","Northern Ireland","All","All","All","875"
"2023","Main scheme insurance choice","All","Northern Ireland","All","All","All","815"
"2006","Main scheme Clearing","All","Northern Ireland","All","All","All","990"
"2007","Main scheme Clearing","All","Northern Ireland","All","All","All","890"
"2008","Main scheme Clearing","All","Northern Ireland","All","All","All","865"
"2009","Main scheme Clearing","All","Northern Ireland","All","All","All","860"
"2010","Main scheme Clearing","All","Northern Ireland","All","All","All","745"
"2011","Main scheme Clearing","All","Northern Ireland","All","All","All","830"
"2012","Main scheme Clearing","All","Northern Ireland","All","All","All","980"
"2013","Main scheme Clearing","All","Northern Ireland","All","All","All","955"
"2014","Main scheme Clearing","All","Northern Ireland","All","All","All","1055"
"2015","Main scheme Clearing","All","Northern Ireland","All","All","All","980"
"2016","Main scheme Clearing","All","Northern Ireland","All","All","All","1045"
"2017","Main scheme Clearing","All","Northern Ireland","All","All","All","1275"
"2018","Main scheme Clearing","All","Northern Ireland","All","All","All","1200"
"2019","Main scheme Clearing","All","Northern Ireland","All","All","All","1135"
"2020","Main scheme Clearing","All","Northern Ireland","All","All","All","1200"
"2021","Main scheme Clearing","All","Northern Ireland","All","All","All","1150"
"2022","Main scheme Clearing","All","Northern Ireland","All","All","All","1345"
"2023","Main scheme Clearing","All","Northern Ireland","All","All","All","1160"
"2006","Other main scheme choice","All","England","All","All","All","20260"
"2007","Other main scheme choice","All","England","All","All","All","21105"
"2008","Other main scheme choice","All","England","All","All","All","23960"
"2009","Other main scheme choice","All","England","All","All","All","26485"
"2010","Other main scheme choice","All","England","All","All","All","16980"
"2011","Other main scheme choice","All","England","All","All","All","16625"
"2012","Other main scheme choice","All","England","All","All","All","16775"
"2013","Other main scheme choice","All","England","All","All","All","20950"
"2014","Other main scheme choice","All","England","All","All","All","20965"
"2015","Other main scheme choice","All","England","All","All","All","23075"
"2016","Other main scheme choice","All","England","All","All","All","25425"
"2017","Other main scheme choice","All","England","All","All","All","26660"
"2018","Other main scheme choice","All","England","All","All","All","26875"
"2019","Other main scheme choice","All","England","All","All","All","27850"
"2020","Other main scheme choice","All","England","All","All","All","26675"
"2021","Other main scheme choice","All","England","All","All","All","23150"
"2022","Other main scheme choice","All","England","All","All","All","26955"
"2023","Other main scheme choice","All","England","All","All","All","25230"
"2006","Extra","All","England","All","All","All","2515"
"2007","Extra","All","England","All","All","All","2940"
"2008","Extra","All","England","All","All","All","4255"
"2009","Extra","All","England","All","All","All","4480"
"2010","Extra","All","England","All","All","All","5550"
"2011","Extra","All","England","All","All","All","7785"
"2012","Extra","All","England","All","All","All","6370"
"2013","Extra","All","England","All","All","All","6190"
"2014","Extra","All","England","All","All","All","5985"
"2015","Extra","All","England","All","All","All","5815"
"2016","Extra","All","England","All","All","All","5795"
"2017","Extra","All","England","All","All","All","4840"
"2018","Extra","All","England","All","All","All","3695"
"2019","Extra","All","England","All","All","All","3320"
"2020","Extra","All","England","All","All","All","3325"
"2021","Extra","All","England","All","All","All","4000"
"2022","Extra","All","England","All","All","All","4920"
"2023","Extra","All","England","All","All","All","4075"
"2006","Direct Clearing","All","England","All","All","All","7040"
"2007","Direct Clearing","All","England","All","All","All","7050"
"2008","Direct Clearing","All","England","All","All","All","8300"
"2009","Direct Clearing","All","England","All","All","All","8400"
"2010","Direct Clearing","All","England","All","All","All","6435"
"2011","Direct Clearing","All","England","All","All","All","6805"
"2012","Direct Clearing","All","England","All","All","All","10340"
"2013","Direct Clearing","All","England","All","All","All","12710"
"2014","Direct Clearing","All","England","All","All","All","11780"
"2015","Direct Clearing","All","England","All","All","All","12995"
"2016","Direct Clearing","All","England","All","All","All","12695"
"2017","Direct Clearing","All","England","All","All","All","14400"
"2018","Direct Clearing","All","England","All","All","All","14735"
"2019","Direct Clearing","All","England","All","All","All","16450"
"2020","Direct Clearing","All","England","All","All","All","20310"
"2021","Direct Clearing","All","England","All","All","All","12265"
"2022","Direct Clearing","All","England","All","All","All","13600"
"2023","Direct Clearing","All","England","All","All","All","16155"
"2006","RPA","All","England","All","All","All","16495"
"2007","RPA","All","England","All","All","All","18075"
"2008","RPA","All","England","All","All","All","20880"
"2009","RPA","All","England","All","All","All","15980"
"2010","RPA","All","England","All","All","All","8590"
"2011","RPA","All","England","All","All","All","6530"
"2012","RPA","All","England","All","All","All","9300"
"2013","RPA","All","England","All","All","All","10950"
"2014","RPA","All","England","All","All","All","13865"
"2015","RPA","All","England","All","All","All","14920"
"2016","RPA","All","England","All","All","All","14080"
"2017","RPA","All","England","All","All","All","17435"
"2018","RPA","All","England","All","All","All","25260"
"2019","RPA","All","England","All","All","All","31810"
"2020","RPA","All","England","All","All","All","28630"
"2021","RPA","All","England","All","All","All","32500"
"2022","RPA","All","England","All","All","All","40245"
"2023","RPA","All","England","All","All","All","43155"
"2009","Adjustment","All","England","All","All","All","290"
"2010","Adjustment","All","England","All","All","All","280"
"2011","Adjustment","All","England","All","All","All","470"
"2012","Adjustment","All","England","All","All","All","1160"
"2013","Adjustment","All","England","All","All","All","1055"
"2014","Adjustment","All","England","All","All","All","975"
"2015","Adjustment","All","England","All","All","All","960"
"2016","Adjustment","All","England","All","All","All","745"
"2017","Adjustment","All","England","All","All","All","885"
"2018","Adjustment","All","England","All","All","All","755"
"2019","Adjustment","All","England","All","All","All","490"
"2020","Adjustment","All","England","All","All","All","215"
"2021","Adjustment","All","England","All","All","All","505"
"2006","Main scheme firm choice","All","England","All","All","All","205850"
"2007","Main scheme firm choice","All","England","All","All","All","218055"
"2008","Main scheme firm choice","All","England","All","All","All","240635"
"2009","Main scheme firm choice","All","England","All","All","All","251435"
"2010","Main scheme firm choice","All","England","All","All","All","263315"
"2011","Main scheme firm choice","All","England","All","All","All","263795"
"2012","Main scheme firm choice","All","England","All","All","All","244130"
"2013","Main scheme firm choice","All","England","All","All","All","259870"
"2014","Main scheme firm choice","All","England","All","All","All","265110"
"2015","Main scheme firm choice","All","England","All","All","All","269885"
"2016","Main scheme firm choice","All","England","All","All","All","268175"
"2017","Main scheme firm choice","All","England","All","All","All","262160"
"2018","Main scheme firm choice","All","England","All","All","All","254745"
"2019","Main scheme firm choice","All","England","All","All","All","248790"
"2020","Main scheme firm choice","All","England","All","All","All","267695"
"2021","Main scheme firm choice","All","England","All","All","All","292185"
"2022","Main scheme firm choice","All","England","All","All","All","268330"
"2023","Main scheme firm choice","All","England","All","All","All","253025"
"2006","Main scheme insurance choice","All","England","All","All","All","14015"
"2007","Main scheme insurance choice","All","England","All","All","All","15540"
"2008","Main scheme insurance choice","All","England","All","All","All","18265"
"2009","Main scheme insurance choice","All","England","All","All","All","23125"
"2010","Main scheme insurance choice","All","England","All","All","All","26785"
"2011","Main scheme insurance choice","All","England","All","All","All","29555"
"2012","Main scheme insurance choice","All","England","All","All","All","19755"
"2013","Main scheme insurance choice","All","England","All","All","All","21845"
"2014","Main scheme insurance choice","All","England","All","All","All","24855"
"2015","Main scheme insurance choice","All","England","All","All","All","26305"
"2016","Main scheme insurance choice","All","England","All","All","All","26225"
"2017","Main scheme insurance choice","All","England","All","All","All","24320"
"2018","Main scheme insurance choice","All","England","All","All","All","21795"
"2019","Main scheme insurance choice","All","England","All","All","All","22145"
"2020","Main scheme insurance choice","All","England","All","All","All","17950"
"2021","Main scheme insurance choice","All","England","All","All","All","18495"
"2022","Main scheme insurance choice","All","England","All","All","All","22005"
"2023","Main scheme insurance choice","All","England","All","All","All","24940"
"2006","Main scheme Clearing","All","England","All","All","All","21855"
"2007","Main scheme Clearing","All","England","All","All","All","23020"
"2008","Main scheme Clearing","All","England","All","All","All","26145"
"2009","Main scheme Clearing","All","England","All","All","All","28940"
"2010","Main scheme Clearing","All","England","All","All","All","31065"
"2011","Main scheme Clearing","All","England","All","All","All","35590"
"2012","Main scheme Clearing","All","England","All","All","All","34920"
"2013","Main scheme Clearing","All","England","All","All","All","34325"
"2014","Main scheme Clearing","All","England","All","All","All","38990"
"2015","Main scheme Clearing","All","England","All","All","All","40430"
"2016","Main scheme Clearing","All","England","All","All","All","41155"
"2017","Main scheme Clearing","All","England","All","All","All","40670"
"2018","Main scheme Clearing","All","England","All","All","All","40160"
"2019","Main scheme Clearing","All","England","All","All","All","44025"
"2020","Main scheme Clearing","All","England","All","All","All","46950"
"2021","Main scheme Clearing","All","England","All","All","All","34270"
"2022","Main scheme Clearing","All","England","All","All","All","42030"
"2023","Main scheme Clearing","All","England","All","All","All","47445"
"2006","Other main scheme choice","All","Scotland","All","All","All","1575"
"2007","Other main scheme choice","All","Scotland","All","All","All","1640"
"2008","Other main scheme choice","All","Scotland","All","All","All","1800"
"2009","Other main scheme choice","All","Scotland","All","All","All","1805"
"2010","Other main scheme choice","All","Scotland","All","All","All","1335"
"2011","Other main scheme choice","All","Scotland","All","All","All","1085"
"2012","Other main scheme choice","All","Scotland","All","All","All","935"
"2013","Other main scheme choice","All","Scotland","All","All","All","855"
"2014","Other main scheme choice","All","Scotland","All","All","All","815"
"2015","Other main scheme choice","All","Scotland","All","All","All","860"
"2016","Other main scheme choice","All","Scotland","All","All","All","1025"
"2017","Other main scheme choice","All","Scotland","All","All","All","1080"
"2018","Other main scheme choice","All","Scotland","All","All","All","1090"
"2019","Other main scheme choice","All","Scotland","All","All","All","900"
"2020","Other main scheme choice","All","Scotland","All","All","All","1435"
"2021","Other main scheme choice","All","Scotland","All","All","All","940"
"2022","Other main scheme choice","All","Scotland","All","All","All","1150"
"2023","Other main scheme choice","All","Scotland","All","All","All","1085"
"2006","Extra","All","Scotland","All","All","All","135"
"2007","Extra","All","Scotland","All","All","All","140"
"2008","Extra","All","Scotland","All","All","All","200"
"2009","Extra","All","Scotland","All","All","All","175"
"2010","Extra","All","Scotland","All","All","All","290"
"2011","Extra","All","Scotland","All","All","All","360"
"2012","Extra","All","Scotland","All","All","All","265"
"2013","Extra","All","Scotland","All","All","All","340"
"2014","Extra","All","Scotland","All","All","All","355"
"2015","Extra","All","Scotland","All","All","All","415"
"2016","Extra","All","Scotland","All","All","All","440"
"2017","Extra","All","Scotland","All","All","All","420"
"2018","Extra","All","Scotland","All","All","All","350"
"2019","Extra","All","Scotland","All","All","All","365"
"2020","Extra","All","Scotland","All","All","All","275"
"2021","Extra","All","Scotland","All","All","All","390"
"2022","Extra","All","Scotland","All","All","All","460"
"2023","Extra","All","Scotland","All","All","All","305"
"2006","Direct Clearing","All","Scotland","All","All","All","435"
"2007","Direct Clearing","All","Scotland","All","All","All","445"
"2008","Direct Clearing","All","Scotland","All","All","All","480"
"2009","Direct Clearing","All","Scotland","All","All","All","655"
"2010","Direct Clearing","All","Scotland","All","All","All","235"
"2011","Direct Clearing","All","Scotland","All","All","All","175"
"2012","Direct Clearing","All","Scotland","All","All","All","210"
"2013","Direct Clearing","All","Scotland","All","All","All","230"
"2014","Direct Clearing","All","Scotland","All","All","All","195"
"2015","Direct Clearing","All","Scotland","All","All","All","310"
"2016","Direct Clearing","All","Scotland","All","All","All","395"
"2017","Direct Clearing","All","Scotland","All","All","All","420"
"2018","Direct Clearing","All","Scotland","All","All","All","485"
"2019","Direct Clearing","All","Scotland","All","All","All","575"
"2020","Direct Clearing","All","Scotland","All","All","All","1080"
"2021","Direct Clearing","All","Scotland","All","All","All","560"
"2022","Direct Clearing","All","Scotland","All","All","All","800"
"2023","Direct Clearing","All","Scotland","All","All","All","1075"
"2006","RPA","All","Scotland","All","All","All","1555"
"2007","RPA","All","Scotland","All","All","All","1790"
"2008","RPA","All","Scotland","All","All","All","3295"
"2009","RPA","All","Scotland","All","All","All","3120"
"2010","RPA","All","Scotland","All","All","All","2765"
"2011","RPA","All","Scotland","All","All","All","2185"
"2012","RPA","All","Scotland","All","All","All","2145"
"2013","RPA","All","Scotland","All","All","All","2270"
"2014","RPA","All","Scotland","All","All","All","415"
"2015","RPA","All","Scotland","All","All","All","2125"
"2016","RPA","All","Scotland","All","All","All","2095"
"2017","RPA","All","Scotland","All","All","All","2085"
"2018","RPA","All","Scotland","All","All","All","2145"
"2019","RPA","All","Scotland","All","All","All","1805"
"2020","RPA","All","Scotland","All","All","All","2055"
"2021","RPA","All","Scotland","All","All","All","1475"
"2022","RPA","All","Scotland","All","All","All","1615"
"2023","RPA","All","Scotland","All","All","All","2100"
"2009","Adjustment","All","Scotland","All","All","All","5"
"2011","Adjustment","All","Scotland","All","All","All","5"
"2012","Adjustment","All","Scotland","All","All","All","15"
"2013","Adjustment","All","Scotland","All","All","All","10"
"2014","Adjustment","All","Scotland","All","All","All","10"
"2015","Adjustment","All","Scotland","All","All","All","5"
"2016","Adjustment","All","Scotland","All","All","All","10"
"2018","Adjustment","All","Scotland","All","All","All","5"
"2019","Adjustment","All","Scotland","All","All","All","5"
"2020","Adjustment","All","Scotland","All","All","All","5"
"2021","Adjustment","All","Scotland","All","All","All","5"
"2006","Main scheme firm choice","All","Scotland","All","All","All","20265"
"2007","Main scheme firm choice","All","Scotland","All","All","All","20445"
"2008","Main scheme firm choice","All","Scotland","All","All","All","20720"
"2009","Main scheme firm choice","All","Scotland","All","All","All","21910"
"2010","Main scheme firm choice","All","Scotland","All","All","All","24110"
"2011","Main scheme firm choice","All","Scotland","All","All","All","24015"
"2012","Main scheme firm choice","All","Scotland","All","All","All","24215"
"2013","Main scheme firm choice","All","Scotland","All","All","All","24975"
"2014","Main scheme firm choice","All","Scotland","All","All","All","25780"
"2015","Main scheme firm choice","All","Scotland","All","All","All","28005"
"2016","Main scheme firm choice","All","Scotland","All","All","All","28770"
"2017","Main scheme firm choice","All","Scotland","All","All","All","29540"
"2018","Main scheme firm choice","All","Scotland","All","All","All","30320"
"2019","Main scheme firm choice","All","Scotland","All","All","All","29350"
"2020","Main scheme firm choice","All","Scotland","All","All","All","30885"
"2021","Main scheme firm choice","All","Scotland","All","All","All","33930"
"2022","Main scheme firm choice","All","Scotland","All","All","All","30920"
"2023","Main scheme firm choice","All","Scotland","All","All","All","30015"
"2006","Main scheme insurance choice","All","Scotland","All","All","All","1285"
"2007","Main scheme insurance choice","All","Scotland","All","All","All","1265"
"2008","Main scheme insurance choice","All","Scotland","All","All","All","1370"
"2009","Main scheme insurance choice","All","Scotland","All","All","All","1550"
"2010","Main scheme insurance choice","All","Scotland","All","All","All","1810"
"2011","Main scheme insurance choice","All","Scotland","All","All","All","1750"
"2012","Main scheme insurance choice","All","Scotland","All","All","All","1695"
"2013","Main scheme insurance choice","All","Scotland","All","All","All","1500"
"2014","Main scheme insurance choice","All","Scotland","All","All","All","1615"
"2015","Main scheme insurance choice","All","Scotland","All","All","All","1615"
"2016","Main scheme insurance choice","All","Scotland","All","All","All","1565"
"2017","Main scheme insurance choice","All","Scotland","All","All","All","1600"
"2018","Main scheme insurance choice","All","Scotland","All","All","All","1450"
"2019","Main scheme insurance choice","All","Scotland","All","All","All","1350"
"2020","Main scheme insurance choice","All","Scotland","All","All","All","880"
"2021","Main scheme insurance choice","All","Scotland","All","All","All","840"
"2022","Main scheme insurance choice","All","Scotland","All","All","All","940"
"2023","Main scheme insurance choice","All","Scotland","All","All","All","835"
"2006","Main scheme Clearing","All","Scotland","All","All","All","1550"
"2007","Main scheme Clearing","All","Scotland","All","All","All","1490"
"2008","Main scheme Clearing","All","Scotland","All","All","All","1520"
"2009","Main scheme Clearing","All","Scotland","All","All","All","1805"
"2010","Main scheme Clearing","All","Scotland","All","All","All","1700"
"2011","Main scheme Clearing","All","Scotland","All","All","All","1220"
"2012","Main scheme Clearing","All","Scotland","All","All","All","1420"
"2013","Main scheme Clearing","All","Scotland","All","All","All","1320"
"2014","Main scheme Clearing","All","Scotland","All","All","All","1135"
"2015","Main scheme Clearing","All","Scotland","All","All","All","1440"
"2016","Main scheme Clearing","All","Scotland","All","All","All","1375"
"2017","Main scheme Clearing","All","Scotland","All","All","All","1395"
"2018","Main scheme Clearing","All","Scotland","All","All","All","1255"
"2019","Main scheme Clearing","All","Scotland","All","All","All","1375"
"2020","Main scheme Clearing","All","Scotland","All","All","All","1895"
"2021","Main scheme Clearing","All","Scotland","All","All","All","1160"
"2022","Main scheme Clearing","All","Scotland","All","All","All","1435"
"2023","Main scheme Clearing","All","Scotland","All","All","All","1425"
"2006","Other main scheme choice","All","Wales","All","All","All","1095"
"2007","Other main scheme choice","All","Wales","All","All","All","1215"
"2008","Other main scheme choice","All","Wales","All","All","All","1225"
"2009","Other main scheme choice","All","Wales","All","All","All","1470"
"2010","Other main scheme choice","All","Wales","All","All","All","850"
"2011","Other main scheme choice","All","Wales","All","All","All","790"
"2012","Other main scheme choice","All","Wales","All","All","All","875"
"2013","Other main scheme choice","All","Wales","All","All","All","1010"
"2014","Other main scheme choice","All","Wales","All","All","All","1120"
"2015","Other main scheme choice","All","Wales","All","All","All","1090"
"2016","Other main scheme choice","All","Wales","All","All","All","1355"
"2017","Other main scheme choice","All","Wales","All","All","All","1360"
"2018","Other main scheme choice","All","Wales","All","All","All","1205"
"2019","Other main scheme choice","All","Wales","All","All","All","1160"
"2020","Other main scheme choice","All","Wales","All","All","All","1380"
"2021","Other main scheme choice","All","Wales","All","All","All","985"
"2022","Other main scheme choice","All","Wales","All","All","All","1165"
"2023","Other main scheme choice","All","Wales","All","All","All","1050"
"2006","Extra","All","Wales","All","All","All","170"
"2007","Extra","All","Wales","All","All","All","160"
"2008","Extra","All","Wales","All","All","All","210"
"2009","Extra","All","Wales","All","All","All","205"
"2010","Extra","All","Wales","All","All","All","255"
"2011","Extra","All","Wales","All","All","All","320"
"2012","Extra","All","Wales","All","All","All","300"
"2013","Extra","All","Wales","All","All","All","295"
"2014","Extra","All","Wales","All","All","All","285"
"2015","Extra","All","Wales","All","All","All","265"
"2016","Extra","All","Wales","All","All","All","265"
"2017","Extra","All","Wales","All","All","All","290"
"2018","Extra","All","Wales","All","All","All","220"
"2019","Extra","All","Wales","All","All","All","180"
"2020","Extra","All","Wales","All","All","All","200"
"2021","Extra","All","Wales","All","All","All","255"
"2022","Extra","All","Wales","All","All","All","270"
"2023","Extra","All","Wales","All","All","All","205"
"2006","Direct Clearing","All","Wales","All","All","All","505"
"2007","Direct Clearing","All","Wales","All","All","All","510"
"2008","Direct Clearing","All","Wales","All","All","All","595"
"2009","Direct Clearing","All","Wales","All","All","All","590"
"2010","Direct Clearing","All","Wales","All","All","All","305"
"2011","Direct Clearing","All","Wales","All","All","All","290"
"2012","Direct Clearing","All","Wales","All","All","All","550"
"2013","Direct Clearing","All","Wales","All","All","All","620"
"2014","Direct Clearing","All","Wales","All","All","All","585"
"2015","Direct Clearing","All","Wales","All","All","All","635"
"2016","Direct Clearing","All","Wales","All","All","All","545"
"2017","Direct Clearing","All","Wales","All","All","All","790"
"2018","Direct Clearing","All","Wales","All","All","All","770"
"2019","Direct Clearing","All","Wales","All","All","All","825"
"2020","Direct Clearing","All","Wales","All","All","All","980"
"2021","Direct Clearing","All","Wales","All","All","All","635"
"2022","Direct Clearing","All","Wales","All","All","All","745"
"2023","Direct Clearing","All","Wales","All","All","All","820"
"2006","RPA","All","Wales","All","All","All","1175"
"2007","RPA","All","Wales","All","All","All","1090"
"2008","RPA","All","Wales","All","All","All","1340"
"2009","RPA","All","Wales","All","All","All","1215"
"2010","RPA","All","Wales","All","All","All","825"
"2011","RPA","All","Wales","All","All","All","565"
"2012","RPA","All","Wales","All","All","All","900"
"2013","RPA","All","Wales","All","All","All","1125"
"2014","RPA","All","Wales","All","All","All","835"
"2015","RPA","All","Wales","All","All","All","790"
"2016","RPA","All","Wales","All","All","All","890"
"2017","RPA","All","Wales","All","All","All","1070"
"2018","RPA","All","Wales","All","All","All","1050"
"2019","RPA","All","Wales","All","All","All","1215"
"2020","RPA","All","Wales","All","All","All","895"
"2021","RPA","All","Wales","All","All","All","815"
"2022","RPA","All","Wales","All","All","All","975"
"2023","RPA","All","Wales","All","All","All","915"
"2009","Adjustment","All","Wales","All","All","All","15"
"2010","Adjustment","All","Wales","All","All","All","15"
"2011","Adjustment","All","Wales","All","All","All","10"
"2012","Adjustment","All","Wales","All","All","All","30"
"2013","Adjustment","All","Wales","All","All","All","25"
"2014","Adjustment","All","Wales","All","All","All","30"
"2015","Adjustment","All","Wales","All","All","All","25"
"2016","Adjustment","All","Wales","All","All","All","15"
"2017","Adjustment","All","Wales","All","All","All","30"
"2018","Adjustment","All","Wales","All","All","All","30"
"2019","Adjustment","All","Wales","All","All","All","15"
"2020","Adjustment","All","Wales","All","All","All","10"
"2021","Adjustment","All","Wales","All","All","All","10"
"2006","Main scheme firm choice","All","Wales","All","All","All","12425"
"2007","Main scheme firm choice","All","Wales","All","All","All","12630"
"2008","Main scheme firm choice","All","Wales","All","All","All","13355"
"2009","Main scheme firm choice","All","Wales","All","All","All","14310"
"2010","Main scheme firm choice","All","Wales","All","All","All","13960"
"2011","Main scheme firm choice","All","Wales","All","All","All","13770"
"2012","Main scheme firm choice","All","Wales","All","All","All","14110"
"2013","Main scheme firm choice","All","Wales","All","All","All","14315"
"2014","Main scheme firm choice","All","Wales","All","All","All","14850"
"2015","Main scheme firm choice","All","Wales","All","All","All","15005"
"2016","Main scheme firm choice","All","Wales","All","All","All","14950"
"2017","Main scheme firm choice","All","Wales","All","All","All","14470"
"2018","Main scheme firm choice","All","Wales","All","All","All","14535"
"2019","Main scheme firm choice","All","Wales","All","All","All","14225"
"2020","Main scheme firm choice","All","Wales","All","All","All","14455"
"2021","Main scheme firm choice","All","Wales","All","All","All","15815"
"2022","Main scheme firm choice","All","Wales","All","All","All","14760"
"2023","Main scheme firm choice","All","Wales","All","All","All","13775"
"2006","Main scheme insurance choice","All","Wales","All","All","All","680"
"2007","Main scheme insurance choice","All","Wales","All","All","All","725"
"2008","Main scheme insurance choice","All","Wales","All","All","All","760"
"2009","Main scheme insurance choice","All","Wales","All","All","All","1075"
"2010","Main scheme insurance choice","All","Wales","All","All","All","1080"
"2011","Main scheme insurance choice","All","Wales","All","All","All","1075"
"2012","Main scheme insurance choice","All","Wales","All","All","All","845"
"2013","Main scheme insurance choice","All","Wales","All","All","All","890"
"2014","Main scheme insurance choice","All","Wales","All","All","All","950"
"2015","Main scheme insurance choice","All","Wales","All","All","All","1115"
"2016","Main scheme insurance choice","All","Wales","All","All","All","1060"
"2017","Main scheme insurance choice","All","Wales","All","All","All","995"
"2018","Main scheme insurance choice","All","Wales","All","All","All","785"
"2019","Main scheme insurance choice","All","Wales","All","All","All","765"
"2020","Main scheme insurance choice","All","Wales","All","All","All","545"
"2021","Main scheme insurance choice","All","Wales","All","All","All","550"
"2022","Main scheme insurance choice","All","Wales","All","All","All","665"
"2023","Main scheme insurance choice","All","Wales","All","All","All","775"
"2006","Main scheme Clearing","All","Wales","All","All","All","1100"
"2007","Main scheme Clearing","All","Wales","All","All","All","1035"
"2008","Main scheme Clearing","All","Wales","All","All","All","1110"
"2009","Main scheme Clearing","All","Wales","All","All","All","1315"
"2010","Main scheme Clearing","All","Wales","All","All","All","1385"
"2011","Main scheme Clearing","All","Wales","All","All","All","1505"
"2012","Main scheme Clearing","All","Wales","All","All","All","1705"
"2013","Main scheme Clearing","All","Wales","All","All","All","1380"
"2014","Main scheme Clearing","All","Wales","All","All","All","1510"
"2015","Main scheme Clearing","All","Wales","All","All","All","1580"
"2016","Main scheme Clearing","All","Wales","All","All","All","1635"
"2017","Main scheme Clearing","All","Wales","All","All","All","1660"
"2018","Main scheme Clearing","All","Wales","All","All","All","1435"
"2019","Main scheme Clearing","All","Wales","All","All","All","1445"
"2020","Main scheme Clearing","All","Wales","All","All","All","1605"
"2021","Main scheme Clearing","All","Wales","All","All","All","1275"
"2022","Main scheme Clearing","All","Wales","All","All","All","1595"
"2023","Main scheme Clearing","All","Wales","All","All","All","1460"
"2006","Other main scheme choice","All","Not EU","All","All","All","3940"
"2007","Other main scheme choice","All","Not EU","All","All","All","3890"
"2008","Other main scheme choice","All","Not EU","All","All","All","3695"
"2009","Other main scheme choice","All","Not EU","All","All","All","3830"
"2010","Other main scheme choice","All","Not EU","All","All","All","3155"
"2011","Other main scheme choice","All","Not EU","All","All","All","3325"
"2012","Other main scheme choice","All","Not EU","All","All","All","3085"
"2013","Other main scheme choice","All","Not EU","All","All","All","3545"
"2014","Other main scheme choice","All","Not EU","All","All","All","3180"
"2015","Other main scheme choice","All","Not EU","All","All","All","2970"
"2016","Other main scheme choice","All","Not EU","All","All","All","3100"
"2017","Other main scheme choice","All","Not EU","All","All","All","3285"
"2018","Other main scheme choice","All","Not EU","All","All","All","3125"
"2019","Other main scheme choice","All","Not EU","All","All","All","3415"
"2020","Other main scheme choice","All","Not EU","All","All","All","3370"
"2021","Other main scheme choice","All","Not EU","All","All","All","3375"
"2022","Other main scheme choice","All","Not EU","All","All","All","3945"
"2023","Other main scheme choice","All","Not EU","All","All","All","3350"
"2006","Extra","All","Not EU","All","All","All","195"
"2007","Extra","All","Not EU","All","All","All","230"
"2008","Extra","All","Not EU","All","All","All","280"
"2009","Extra","All","Not EU","All","All","All","315"
"2010","Extra","All","Not EU","All","All","All","385"
"2011","Extra","All","Not EU","All","All","All","455"
