"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","Medium tariff","19","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Lower tariff","20","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2020","Lower tariff","20","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2021","Lower tariff","20","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Lower tariff","20","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Lower tariff","20","England","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2021","Medium tariff","20","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Medium tariff","20","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Lower tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","25","20","0.778"
"2020","Lower tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","40","35","0.923"
"2021","Lower tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","20","20","0.8180000000000001"
"2022","Lower tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","35","20","0.559"
"2023","Lower tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","55","40","0.736"
"2022","Higher tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Higher tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Medium tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","10","10","0.909"
"2020","Medium tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","15","15","0.875"
"2021","Medium tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Medium tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2023","Medium tariff","21 - 24","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2019","Lower tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","30","25","0.893"
"2020","Lower tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","65","55","0.848"
"2021","Lower tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","30","25","0.929"
"2022","Lower tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","40","30","0.842"
"2023","Lower tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","40","25","0.61"
"2019","Higher tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2020","Higher tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2022","Higher tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Medium tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","15","15","1"
"2020","Medium tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","15","10","0.733"
"2021","Medium tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2022","Medium tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","15","15","1"
"2023","Medium tariff","25 - 29","England","Male","Not main scheme applicant","Not main scheme application","15","10","0.667"
"2019","Lower tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","30","30","0.875"
"2020","Lower tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","50","35","0.735"
"2021","Lower tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","30","20","0.724"
"2022","Lower tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","30","25","0.871"
"2023","Lower tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","45","30","0.644"
"2019","Medium tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","10","5"," "
"2020","Medium tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","20","15","0.75"
"2021","Medium tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2022","Medium tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Medium tariff","30 - 34","England","Male","Not main scheme applicant","Not main scheme application","10","10"," "
"2019","Lower tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","130","105","0.811"
"2020","Lower tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","175","130","0.747"
"2021","Lower tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","100","70","0.7000000000000001"
"2022","Lower tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","120","85","0.68"
"2023","Lower tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","200","140","0.7000000000000001"
"2019","Higher tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Higher tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Medium tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","20","20","0.9550000000000001"
"2020","Medium tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","40","30","0.775"
"2021","Medium tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","20","15","0.762"
"2022","Medium tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","25","15","0.609"
"2023","Medium tariff","35 and over","England","Male","Not main scheme applicant","Not main scheme application","50","35","0.771"
"2023","Medium tariff","17 and under","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Medium tariff","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Medium tariff","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2021","Medium tariff","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","Medium tariff","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Medium tariff","21 - 24","Scotland","Male","Not main scheme applicant","Not main scheme application","10","10","1"
"2023","Higher tariff","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2019","Medium tariff","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Medium tariff","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Medium tariff","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Medium tariff","25 - 29","Scotland","Male","Not main scheme applicant","Not main scheme application","10","10","0.909"
"2019","Medium tariff","30 - 34","Scotland","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2023","Medium tariff","30 - 34","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Higher tariff","35 and over","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2023","Higher tariff","35 and over","Scotland","Male","Not main scheme applicant","Not main scheme application","5","0"," "
"2019","Medium tariff","35 and over","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","Medium tariff","35 and over","Scotland","Male","Not main scheme applicant","Not main scheme application","5","5"," "
"2022","Medium tariff","35 and over","Scotland","Male","Not main scheme applicant","Not main scheme application","15","10"," "
"2023","Medium tariff","35 and over","Scotland","Male","Not main scheme applicant","Not main scheme application","15","5"," "
"2020","Lower tariff","25 - 29","Wales","Male","Not main scheme applicant","Not main scheme application","5","0"," "
