"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Male","18","England","All","All","5","0"," ","0"
"2019","Female","19","England","All","All","900","365","0.406","0"
"2020","Female","19","England","All","All","895","340","0.379","0"
"2021","Female","19","England","All","All","1090","335","0.306","0"
"2022","Female","19","England","All","All","1045","280","0.268","0"
"2023","Female","19","England","All","All","880","345","0.389","0"
"2019","Female","20","England","All","All","520","190","0.37","0"
"2020","Female","20","England","All","All","535","215","0.402","0"
"2021","Female","20","England","All","All","605","170","0.28","0"
"2022","Female","20","England","All","All","610","165","0.269","0"
"2023","Female","20","England","All","All","540","220","0.41100000000000003","0"
"2021","Male","20","England","All","All","5","0"," ","0"
"2023","Male","20","England","All","All","5","0"," ","0"
"2019","Female","21 - 24","England","All","All","1235","520","0.421","0"
"2020","Female","21 - 24","England","All","All","1270","580","0.455","0"
"2021","Female","21 - 24","England","All","All","1545","545","0.354","0"
"2022","Female","21 - 24","England","All","All","1310","415","0.318","0"
"2023","Female","21 - 24","England","All","All","1000","400","0.402","0"
"2019","Male","21 - 24","England","All","All","5","0"," ","0"
"2020","Male","21 - 24","England","All","All","5","0"," ","0"
"2021","Male","21 - 24","England","All","All","5","0"," ","0"
"2022","Male","21 - 24","England","All","All","10","5"," ","0"
"2023","Male","21 - 24","England","All","All","5","0"," ","0"
"2019","Female","25 - 29","England","All","All","1135","520","0.458","0"
"2020","Female","25 - 29","England","All","All","1170","595","0.511","0"
"2021","Female","25 - 29","England","All","All","1535","610","0.398","0"
"2022","Female","25 - 29","England","All","All","1280","540","0.424","0"
"2023","Female","25 - 29","England","All","All","940","440","0.465","0"
"2019","Male","25 - 29","England","All","All","5","0"," ","0"
"2020","Male","25 - 29","England","All","All","5","0"," ","0"
"2021","Male","25 - 29","England","All","All","10","5"," ","0"
"2022","Male","25 - 29","England","All","All","5","0"," ","0"
"2023","Male","25 - 29","England","All","All","5","0"," ","0"
"2019","Female","30 - 34","England","All","All","730","345","0.47000000000000003","0"
"2020","Female","30 - 34","England","All","All","845","405","0.481","0"
"2021","Female","30 - 34","England","All","All","1185","515","0.435","0"
"2022","Female","30 - 34","England","All","All","1085","475","0.436","0"
"2023","Female","30 - 34","England","All","All","810","390","0.48","0"
"2019","Male","30 - 34","England","All","All","5","0"," ","0"
"2021","Male","30 - 34","England","All","All","5","0"," ","0"
"2022","Male","30 - 34","England","All","All","5","5"," ","0"
"2023","Male","30 - 34","England","All","All","5","0"," ","0"
"2019","Female","35 and over","England","All","All","805","340","0.422","0"
"2020","Female","35 and over","England","All","All","980","440","0.45","0"
"2021","Female","35 and over","England","All","All","1250","475","0.378","0"
"2022","Female","35 and over","England","All","All","1130","445","0.396","0"
"2023","Female","35 and over","England","All","All","1050","500","0.47500000000000003","0"
"2019","Male","35 and over","England","All","All","5","5"," ","0"
"2020","Male","35 and over","England","All","All","5","0"," ","0"
"2021","Male","35 and over","England","All","All","10","0"," ","0"
"2022","Male","35 and over","England","All","All","5","0"," ","0"
"2023","Male","35 and over","England","All","All","10","0"," ","0"
"2019","Female","17 and under","Scotland","All","All","10","0"," ","0"
"2020","Female","17 and under","Scotland","All","All","20","5"," ","0"
"2021","Female","17 and under","Scotland","All","All","15","5"," ","0"
"2022","Female","17 and under","Scotland","All","All","25","5"," ","0"
"2023","Female","17 and under","Scotland","All","All","10","5"," ","0"
"2019","Female","18","Scotland","All","All","310","70","0.221","0"
"2020","Female","18","Scotland","All","All","245","75","0.309","0"
"2021","Female","18","Scotland","All","All","350","60","0.165","0"
"2022","Female","18","Scotland","All","All","300","65","0.211","0"
"2023","Female","18","Scotland","All","All","195","55","0.28200000000000003","0"
"2021","Male","18","Scotland","All","All","5","0"," ","0"
"2019","Female","19","Scotland","All","All","95","30","0.305","0"
"2020","Female","19","Scotland","All","All","85","25","0.321","0"
"2021","Female","19","Scotland","All","All","115","15","0.124","0"
"2022","Female","19","Scotland","All","All","105","20","0.212","0"
"2023","Female","19","Scotland","All","All","95","30","0.33","0"
"2019","Female","20","Scotland","All","All","50","10","0.23500000000000001","0"
"2020","Female","20","Scotland","All","All","65","10","0.19","0"
"2021","Female","20","Scotland","All","All","70","10","0.159","0"
"2022","Female","20","Scotland","All","All","70","15","0.246","0"
"2023","Female","20","Scotland","All","All","45","10"," ","0"
"2019","Female","21 - 24","Scotland","All","All","155","40","0.252","0"
"2020","Female","21 - 24","Scotland","All","All","205","45","0.227","0"
"2021","Female","21 - 24","Scotland","All","All","210","40","0.183","0"
"2022","Female","21 - 24","Scotland","All","All","200","45","0.226","0"
"2023","Female","21 - 24","Scotland","All","All","135","40","0.293","0"
"2019","Female","25 - 29","Scotland","All","All","160","45","0.278","0"
"2020","Female","25 - 29","Scotland","All","All","205","55","0.266","0"
"2021","Female","25 - 29","Scotland","All","All","275","55","0.196","0"
"2022","Female","25 - 29","Scotland","All","All","190","40","0.218","0"
"2023","Female","25 - 29","Scotland","All","All","125","40","0.304","0"
"2019","Female","30 - 34","Scotland","All","All","115","25","0.23700000000000002","0"
"2020","Female","30 - 34","Scotland","All","All","150","40","0.26","0"
"2021","Female","30 - 34","Scotland","All","All","175","30","0.158","0"
"2022","Female","30 - 34","Scotland","All","All","155","30","0.209","0"
"2023","Female","30 - 34","Scotland","All","All","115","40","0.339","0"
"2019","Female","35 and over","Scotland","All","All","145","25","0.186","0"
"2020","Female","35 and over","Scotland","All","All","155","45","0.274","0"
"2021","Female","35 and over","Scotland","All","All","225","25","0.115","0"
"2022","Female","35 and over","Scotland","All","All","185","40","0.226","0"
"2023","Female","35 and over","Scotland","All","All","140","45","0.312","0"
"2019","Female","18","Wales","All","All","105","25","0.24","0"
"2020","Female","18","Wales","All","All","130","40","0.323","0"
"2021","Female","18","Wales","All","All","200","55","0.273","0"
"2022","Female","18","Wales","All","All","165","60","0.34700000000000003","0"
"2023","Female","18","Wales","All","All","125","50","0.381","0"
"2019","Female","19","Wales","All","All","65","15","0.254","0"
"2020","Female","19","Wales","All","All","60","20","0.31","0"
"2021","Female","19","Wales","All","All","90","15","0.178","0"
"2022","Female","19","Wales","All","All","65","20","0.317","0"
"2023","Female","19","Wales","All","All","45","5"," ","0"
"2019","Female","20","Wales","All","All","30","5"," ","0"
"2020","Female","20","Wales","All","All","30","5"," ","0"
"2021","Female","20","Wales","All","All","45","10","0.222","0"
"2022","Female","20","Wales","All","All","40","10"," ","0"
"2023","Female","20","Wales","All","All","30","10","0.313","0"
"2019","Female","21 - 24","Wales","All","All","130","50","0.364","0"
"2020","Female","21 - 24","Wales","All","All","110","35","0.313","0"
"2021","Female","21 - 24","Wales","All","All","135","30","0.226","0"
"2022","Female","21 - 24","Wales","All","All","85","30","0.34500000000000003","0"
"2023","Female","21 - 24","Wales","All","All","75","35","0.447","0"
"2019","Female","25 - 29","Wales","All","All","110","30","0.259","0"
"2020","Female","25 - 29","Wales","All","All","110","40","0.376","0"
"2021","Female","25 - 29","Wales","All","All","155","45","0.28200000000000003","0"
"2022","Female","25 - 29","Wales","All","All","105","35","0.34900000000000003","0"
"2023","Female","25 - 29","Wales","All","All","90","40","0.427","0"
"2019","Female","30 - 34","Wales","All","All","90","25","0.275","0"
"2020","Female","30 - 34","Wales","All","All","90","35","0.41100000000000003","0"
"2021","Female","30 - 34","Wales","All","All","95","35","0.34","0"
"2022","Female","30 - 34","Wales","All","All","95","30","0.333","0"
"2023","Female","30 - 34","Wales","All","All","70","40","0.583","0"
"2019","Female","35 and over","Wales","All","All","65","20","0.303","0"
"2020","Female","35 and over","Wales","All","All","65","25","0.364","0"
"2021","Female","35 and over","Wales","All","All","80","25","0.296","0"
"2022","Female","35 and over","Wales","All","All","70","30","0.47100000000000003","0"
"2023","Female","35 and over","Wales","All","All","65","30","0.508","0"
"2019","Female","17 and under","Not EU","All","All","5","0"," ","0"
"2020","Female","17 and under","Not EU","All","All","5","0"," ","0"
"2023","Female","17 and under","Not EU","All","All","5","0"," ","0"
"2019","Female","18","Not EU","All","All","20","0"," ","0"
"2020","Female","18","Not EU","All","All","20","5"," ","0"
"2021","Female","18","Not EU","All","All","15","5"," ","0"
"2022","Female","18","Not EU","All","All","25","5"," ","0"
"2023","Female","18","Not EU","All","All","15","0"," ","0"
"2019","Female","19","Not EU","All","All","15","0"," ","0"
"2020","Female","19","Not EU","All","All","5","0"," ","0"
"2021","Female","19","Not EU","All","All","15","0"," ","0"
"2022","Female","19","Not EU","All","All","15","0"," ","0"
"2023","Female","19","Not EU","All","All","10","0"," ","0"
"2019","Female","20","Not EU","All","All","5","0"," ","0"
"2020","Female","20","Not EU","All","All","5","0"," ","0"
"2021","Female","20","Not EU","All","All","5","0"," ","0"
"2022","Female","20","Not EU","All","All","5","0"," ","0"
"2023","Female","20","Not EU","All","All","15","0"," ","0"
"2019","Female","21 - 24","Not EU","All","All","20","5"," ","0"
"2020","Female","21 - 24","Not EU","All","All","15","5"," ","0"
"2021","Female","21 - 24","Not EU","All","All","30","0"," ","0"
"2022","Female","21 - 24","Not EU","All","All","30","5"," ","0"
"2023","Female","21 - 24","Not EU","All","All","30","5"," ","0"
"2023","Male","21 - 24","Not EU","All","All","5","0"," ","0"
"2019","Female","25 - 29","Not EU","All","All","15","5"," ","0"
"2020","Female","25 - 29","Not EU","All","All","30","5"," ","0"
"2021","Female","25 - 29","Not EU","All","All","25","5"," ","0"
"2022","Female","25 - 29","Not EU","All","All","30","0"," ","0"
"2023","Female","25 - 29","Not EU","All","All","25","5"," ","0"
"2019","Female","30 - 34","Not EU","All","All","5","0"," ","0"
"2020","Female","30 - 34","Not EU","All","All","10","0"," ","0"
"2021","Female","30 - 34","Not EU","All","All","15","0"," ","0"
"2022","Female","30 - 34","Not EU","All","All","20","0"," ","0"
"2023","Female","30 - 34","Not EU","All","All","20","0"," ","0"
"2019","Female","35 and over","Not EU","All","All","5","0"," ","0"
"2020","Female","35 and over","Not EU","All","All","5","0"," ","0"
"2021","Female","35 and over","Not EU","All","All","15","5"," ","0"
"2022","Female","35 and over","Not EU","All","All","15","0"," ","0"
"2023","Female","35 and over","Not EU","All","All","15","0"," ","0"
"2019","Female","17 and under","EU (excluding UK)","All","All","15","0"," ","0"
"2020","Female","17 and under","EU (excluding UK)","All","All","10","0"," ","0"
"2021","Female","17 and under","EU (excluding UK)","All","All","15","0"," ","0"
"2022","Female","17 and under","EU (excluding UK)","All","All","10","0"," ","0"
"2023","Female","17 and under","EU (excluding UK)","All","All","15","0"," ","0"
"2019","Female","18","EU (excluding UK)","All","All","45","5"," ","0"
"2020","Female","18","EU (excluding UK)","All","All","65","10"," ","0"
"2021","Female","18","EU (excluding UK)","All","All","60","5"," ","0"
"2022","Female","18","EU (excluding UK)","All","All","80","5"," ","0"
"2023","Female","18","EU (excluding UK)","All","All","55","5"," ","0"
"2019","Female","19","EU (excluding UK)","All","All","40","5"," ","0"
