"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2022","Wales","21 - 24","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2020","Scotland","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","Scotland","25 - 29","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Scotland","30 - 34","Northern Ireland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Wales","18","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","England","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","5"," "
"2021","England","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","England","21 - 24","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","21 - 24","England","Male","Main scheme applicant","Main scheme application","15","5"," "
"2020","Scotland","21 - 24","England","Male","Main scheme applicant","Main scheme application","15","5"," "
"2021","Scotland","21 - 24","England","Male","Main scheme applicant","Main scheme application","20","5"," "
"2022","Scotland","21 - 24","England","Male","Main scheme applicant","Main scheme application","20","5"," "
"2023","Scotland","21 - 24","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","Wales","21 - 24","England","Male","Main scheme applicant","Main scheme application","30","10","0.367"
"2023","Wales","21 - 24","England","Male","Main scheme applicant","Main scheme application","20","15","0.591"
"2021","England","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","25 - 29","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2020","Scotland","25 - 29","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2021","Scotland","25 - 29","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2022","Scotland","25 - 29","England","Male","Main scheme applicant","Main scheme application","10","5"," "
"2023","Scotland","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Wales","25 - 29","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","England","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","5"," "
"2020","Scotland","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","5"," "
"2021","Scotland","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Scotland","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","5"," "
"2022","Wales","30 - 34","England","Male","Main scheme applicant","Main scheme application","5","5"," "
"2023","England","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Scotland","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","35 and over","England","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Scotland","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Scotland","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Scotland","18","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","20","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Scotland","20","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Scotland","20","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","430","185","0.427"
"2020","Scotland","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","410","175","0.427"
"2021","Scotland","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","535","200","0.371"
"2022","Scotland","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","405","155","0.379"
"2023","Scotland","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","325","160","0.489"
"2023","Wales","21 - 24","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","375","170","0.446"
"2020","Scotland","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","430","205","0.47400000000000003"
"2021","Scotland","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","505","190","0.38"
"2022","Scotland","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","360","170","0.467"
"2023","Scotland","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","290","155","0.528"
"2023","Wales","25 - 29","Scotland","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","195","95","0.482"
"2020","Scotland","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","195","90","0.447"
"2021","Scotland","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","235","95","0.40700000000000003"
"2022","Scotland","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","200","100","0.495"
"2023","Scotland","30 - 34","Scotland","Male","Main scheme applicant","Main scheme application","130","60","0.446"
"2019","Scotland","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","320","145","0.449"
"2020","Scotland","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","310","135","0.437"
"2021","Scotland","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","350","120","0.34"
"2022","Scotland","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","245","105","0.426"
"2023","Scotland","35 and over","Scotland","Male","Main scheme applicant","Main scheme application","180","80","0.455"
"2022","Wales","18","Wales","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Wales","18","Wales","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Wales","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","160","105","0.648"
"2023","Wales","21 - 24","Wales","Male","Main scheme applicant","Main scheme application","155","115","0.739"
"2020","Scotland","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Wales","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","70","50","0.722"
"2023","Wales","25 - 29","Wales","Male","Main scheme applicant","Main scheme application","75","50","0.653"
"2022","Wales","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","35","25","0.6970000000000001"
"2023","Wales","30 - 34","Wales","Male","Main scheme applicant","Main scheme application","20","15","0.714"
"2022","Wales","35 and over","Wales","Male","Main scheme applicant","Main scheme application","35","25","0.676"
"2023","Wales","35 and over","Wales","Male","Main scheme applicant","Main scheme application","25","15","0.52"
"2020","Scotland","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Scotland","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Scotland","21 - 24","Not EU","Male","Main scheme applicant","Main scheme application","10","5"," "
"2020","Scotland","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Scotland","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","15","5"," "
"2023","Scotland","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","5","5"," "
"2022","Wales","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Wales","25 - 29","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Scotland","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Scotland","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","10","0"," "
"2022","Wales","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Wales","30 - 34","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","10","0"," "
"2020","Scotland","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","10","0"," "
"2022","Scotland","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","15","0"," "
"2023","Scotland","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Wales","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","10","5"," "
"2023","Wales","35 and over","Not EU","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","30","10"," "
"2020","Scotland","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","30","10","0.357"
"2021","Scotland","21 - 24","EU (excluding UK)","Male","Main scheme applicant","Main scheme application","10","0"," "
