"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2022","International","Not EU","Nigeria","35 and over","Female","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","Not EU","Nigeria","35 and over","Female","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","Not EU","United Arab Emirates","35 and over","Female","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","UK","England","England","18","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","Scotland","Scotland","18","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","UK","Scotland","Scotland","18","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","UK","Scotland","Scotland","18","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","UK","Scotland","Scotland","18","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","UK","Scotland","Scotland","18","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","UK","Wales","Wales","18","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","UK","Wales","Wales","18","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","UK","Scotland","Scotland","20","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","UK","Scotland","Scotland","20","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","UK","Scotland","Scotland","20","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","UK","Wales","Wales","20","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","England","England","21 - 24","Male","Main scheme applicant","Main scheme application","20","5"," ","0"
"2020","UK","England","England","21 - 24","Male","Main scheme applicant","Main scheme application","15","5"," ","0"
"2021","UK","England","England","21 - 24","Male","Main scheme applicant","Main scheme application","20","5"," ","0"
"2022","UK","England","England","21 - 24","Male","Main scheme applicant","Main scheme application","45","15","0.318","0"
"2023","UK","England","England","21 - 24","Male","Main scheme applicant","Main scheme application","35","20","0.486","0"
"2019","UK","Northern Ireland","Northern Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","15","0"," ","0"
"2020","UK","Northern Ireland","Northern Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","10","0"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","20","0"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","15","5"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","Scotland","Scotland","21 - 24","Male","Main scheme applicant","Main scheme application","430","185","0.427","0"
"2020","UK","Scotland","Scotland","21 - 24","Male","Main scheme applicant","Main scheme application","410","175","0.427","0"
"2021","UK","Scotland","Scotland","21 - 24","Male","Main scheme applicant","Main scheme application","535","200","0.371","0"
"2022","UK","Scotland","Scotland","21 - 24","Male","Main scheme applicant","Main scheme application","405","155","0.381","0"
"2023","UK","Scotland","Scotland","21 - 24","Male","Main scheme applicant","Main scheme application","325","160","0.488","0"
"2022","UK","Wales","Wales","21 - 24","Male","Main scheme applicant","Main scheme application","160","105","0.65","0"
"2023","UK","Wales","Wales","21 - 24","Male","Main scheme applicant","Main scheme application","160","115","0.734","0"
"2019","International","EU (excluding UK)","France","21 - 24","Male","Main scheme applicant","Main scheme application","5","5"," ","0"
"2019","International","EU (excluding UK)","Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","20","0"," ","0"
"2020","International","EU (excluding UK)","Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","20","5"," ","0"
"2021","International","EU (excluding UK)","Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","EU (excluding UK)","Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","15","5"," ","0"
"2023","International","EU (excluding UK)","Ireland","21 - 24","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","Not EU","Canada","21 - 24","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","Not EU","United States of America","21 - 24","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","England","England","25 - 29","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2020","UK","England","England","25 - 29","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2021","UK","England","England","25 - 29","Male","Main scheme applicant","Main scheme application","15","5"," ","0"
"2022","UK","England","England","25 - 29","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2023","UK","England","England","25 - 29","Male","Main scheme applicant","Main scheme application","10","0"," ","0"
"2019","UK","Northern Ireland","Northern Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2020","UK","Northern Ireland","Northern Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","Scotland","Scotland","25 - 29","Male","Main scheme applicant","Main scheme application","375","170","0.446","0"
"2020","UK","Scotland","Scotland","25 - 29","Male","Main scheme applicant","Main scheme application","430","205","0.47400000000000003","0"
"2021","UK","Scotland","Scotland","25 - 29","Male","Main scheme applicant","Main scheme application","505","190","0.38","0"
"2022","UK","Scotland","Scotland","25 - 29","Male","Main scheme applicant","Main scheme application","360","170","0.467","0"
"2023","UK","Scotland","Scotland","25 - 29","Male","Main scheme applicant","Main scheme application","290","155","0.528","0"
"2020","UK","Wales","Wales","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","UK","Wales","Wales","25 - 29","Male","Main scheme applicant","Main scheme application","70","50","0.722","0"
"2023","UK","Wales","Wales","25 - 29","Male","Main scheme applicant","Main scheme application","75","50","0.653","0"
"2021","International","EU (excluding UK)","France","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","EU (excluding UK)","Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2020","International","EU (excluding UK)","Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2021","International","EU (excluding UK)","Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","EU (excluding UK)","Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","International","EU (excluding UK)","Ireland","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","Not EU","Canada","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","Not EU","China","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","5","5"," ","0"
"2020","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","10","10"," ","0"
"2021","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","5","5"," ","0"
"2020","UK","Northern Ireland","Northern Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","195","95","0.482","0"
"2020","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","195","90","0.447","0"
"2021","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","235","95","0.40700000000000003","0"
"2022","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","200","100","0.495","0"
"2023","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","130","60","0.446","0"
"2022","UK","Wales","Wales","30 - 34","Male","Main scheme applicant","Main scheme application","35","25","0.6970000000000001","0"
"2023","UK","Wales","Wales","30 - 34","Male","Main scheme applicant","Main scheme application","20","15","0.714","0"
"2019","International","EU (excluding UK)","Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2020","International","EU (excluding UK)","Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","International","EU (excluding UK)","Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","Not EU","United States of America","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","5","5"," ","0"
"2022","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","Scotland","Scotland","35 and over","Male","Main scheme applicant","Main scheme application","320","145","0.449","0"
"2020","UK","Scotland","Scotland","35 and over","Male","Main scheme applicant","Main scheme application","310","135","0.437","0"
