"Year","Estranged status","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Is estranged from parents","21 - 24","Scotland","Male","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Not declared","25 - 29","England","Male","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2023","Is not estranged from parents","25 - 29","Northern Ireland","Male","Main scheme applicant","Not main scheme application","15","10"," ","0"
"2023","Is not estranged from parents","25 - 29","England","Male","Main scheme applicant","Not main scheme application","320","235","0.734","0"
"2023","Is not estranged from parents","25 - 29","Scotland","Male","Main scheme applicant","Not main scheme application","50","35","0.6880000000000001","0"
"2023","Is not estranged from parents","25 - 29","Wales","Male","Main scheme applicant","Not main scheme application","20","20","0.8180000000000001","0"
"2023","Is estranged from parents","25 - 29","England","Male","Main scheme applicant","Not main scheme application","50","35","0.654","0"
"2023","Is estranged from parents","25 - 29","Scotland","Male","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Not declared","30 - 34","England","Male","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2023","Is not estranged from parents","30 - 34","Northern Ireland","Male","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Is not estranged from parents","30 - 34","England","Male","Main scheme applicant","Not main scheme application","155","85","0.548","0"
"2023","Is not estranged from parents","30 - 34","Scotland","Male","Main scheme applicant","Not main scheme application","20","10","0.5","0"
"2023","Is not estranged from parents","30 - 34","Wales","Male","Main scheme applicant","Not main scheme application","10","10"," ","0"
"2023","Is estranged from parents","30 - 34","England","Male","Main scheme applicant","Not main scheme application","25","15","0.6","0"
"2023","Is estranged from parents","30 - 34","Scotland","Male","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","Is estranged from parents","30 - 34","Wales","Male","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Not declared","35 and over","England","Male","Main scheme applicant","Not main scheme application","25","20","0.769","0"
"2023","Is not estranged from parents","35 and over","Northern Ireland","Male","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2023","Is not estranged from parents","35 and over","England","Male","Main scheme applicant","Not main scheme application","430","250","0.582","0"
"2023","Is not estranged from parents","35 and over","Scotland","Male","Main scheme applicant","Not main scheme application","30","20","0.625","0"
"2023","Is not estranged from parents","35 and over","Wales","Male","Main scheme applicant","Not main scheme application","10","10"," ","0"
"2023","Is estranged from parents","35 and over","England","Male","Main scheme applicant","Not main scheme application","80","45","0.557","0"
"2023","Is estranged from parents","35 and over","Scotland","Male","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2023","Is estranged from parents","35 and over","Wales","Male","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2023","Not declared","17 and under","England","Female","Main scheme applicant","Main scheme application","25","15","0.52","0"
"2023","Not declared","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","10","5"," ","0"
"2023","Is not estranged from parents","17 and under","Northern Ireland","Female","Main scheme applicant","Main scheme application","20","10","0.526","0"
"2023","Is not estranged from parents","17 and under","England","Female","Main scheme applicant","Main scheme application","570","330","0.5750000000000001","0"
"2023","Is not estranged from parents","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","555","350","0.627","0"
"2023","Is not estranged from parents","17 and under","Wales","Female","Main scheme applicant","Main scheme application","20","10","0.5710000000000001","0"
"2023","Is estranged from parents","17 and under","England","Female","Main scheme applicant","Main scheme application","15","5"," ","0"
"2023","Is estranged from parents","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","Not declared","18","Northern Ireland","Female","Main scheme applicant","Main scheme application","80","60","0.72","0"
"2023","Not declared","18","England","Female","Main scheme applicant","Main scheme application","1245","900","0.721","0"
"2023","Not declared","18","Scotland","Female","Main scheme applicant","Main scheme application","80","65","0.808","0"
"2023","Not declared","18","Wales","Female","Main scheme applicant","Main scheme application","50","35","0.725","0"
"2023","Is not estranged from parents","18","Northern Ireland","Female","Main scheme applicant","Main scheme application","6735","4560","0.677","0"
"2023","Is not estranged from parents","18","England","Female","Main scheme applicant","Main scheme application","150000","106970","0.713","0"
"2023","Is not estranged from parents","18","Scotland","Female","Main scheme applicant","Main scheme application","11200","8985","0.802","0"
"2023","Is not estranged from parents","18","Wales","Female","Main scheme applicant","Main scheme application","6910","5365","0.777","0"
"2023","Is estranged from parents","18","Northern Ireland","Female","Main scheme applicant","Main scheme application","70","40","0.5650000000000001","0"
"2023","Is estranged from parents","18","England","Female","Main scheme applicant","Main scheme application","1800","1155","0.642","0"
"2023","Is estranged from parents","18","Scotland","Female","Main scheme applicant","Main scheme application","95","65","0.67","0"
"2023","Is estranged from parents","18","Wales","Female","Main scheme applicant","Main scheme application","80","55","0.6880000000000001","0"
"2023","Not declared","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","20","10","0.55","0"
"2023","Not declared","19","England","Female","Main scheme applicant","Main scheme application","565","370","0.66","0"
"2023","Not declared","19","Scotland","Female","Main scheme applicant","Main scheme application","25","20","0.76","0"
"2023","Not declared","19","Wales","Female","Main scheme applicant","Main scheme application","15","10","0.769","0"
"2023","Is not estranged from parents","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","1315","880","0.669","0"
"2023","Is not estranged from parents","19","England","Female","Main scheme applicant","Main scheme application","38685","27815","0.719","0"
"2023","Is not estranged from parents","19","Scotland","Female","Main scheme applicant","Main scheme application","3320","2445","0.737","0"
"2023","Is not estranged from parents","19","Wales","Female","Main scheme applicant","Main scheme application","1860","1410","0.757","0"
"2023","Is estranged from parents","19","Northern Ireland","Female","Main scheme applicant","Main scheme application","20","10"," ","0"
"2023","Is estranged from parents","19","England","Female","Main scheme applicant","Main scheme application","965","625","0.649","0"
"2023","Is estranged from parents","19","Scotland","Female","Main scheme applicant","Main scheme application","40","25","0.595","0"
"2023","Is estranged from parents","19","Wales","Female","Main scheme applicant","Main scheme application","40","25","0.658","0"
"2023","Not declared","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","Not declared","20","England","Female","Main scheme applicant","Main scheme application","225","145","0.65","0"
"2023","Not declared","20","Scotland","Female","Main scheme applicant","Main scheme application","15","10","0.667","0"
"2023","Not declared","20","Wales","Female","Main scheme applicant","Main scheme application","5","5"," ","0"
"2023","Is not estranged from parents","20","Northern Ireland","Female","Main scheme applicant","Main scheme application","520","315","0.612","0"
"2023","Is not estranged from parents","20","England","Female","Main scheme applicant","Main scheme application","12485","8185","0.656","0"
