"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2022","Scotland","21 - 24","England","Female","Main scheme applicant","Main scheme application","15","0"," "
"2023","Scotland","21 - 24","England","Female","Main scheme applicant","Main scheme application","10","0"," "
"2019","Wales","21 - 24","England","Female","Main scheme applicant","Main scheme application","80","5"," "
"2020","Wales","21 - 24","England","Female","Main scheme applicant","Main scheme application","70","0"," "
"2021","Wales","21 - 24","England","Female","Main scheme applicant","Main scheme application","85","5"," "
"2022","Wales","21 - 24","England","Female","Main scheme applicant","Main scheme application","70","0"," "
"2023","Wales","21 - 24","England","Female","Main scheme applicant","Main scheme application","50","0"," "
"2019","England","25 - 29","England","Female","Main scheme applicant","Main scheme application","1105","465","0.42"
"2020","England","25 - 29","England","Female","Main scheme applicant","Main scheme application","1130","550","0.487"
"2021","England","25 - 29","England","Female","Main scheme applicant","Main scheme application","1515","580","0.382"
"2022","England","25 - 29","England","Female","Main scheme applicant","Main scheme application","1250","500","0.399"
"2023","England","25 - 29","England","Female","Main scheme applicant","Main scheme application","880","370","0.417"
"2021","Northern Ireland","25 - 29","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","25 - 29","England","Female","Main scheme applicant","Main scheme application","20","0"," "
"2020","Scotland","25 - 29","England","Female","Main scheme applicant","Main scheme application","20","0"," "
"2021","Scotland","25 - 29","England","Female","Main scheme applicant","Main scheme application","15","0"," "
"2022","Scotland","25 - 29","England","Female","Main scheme applicant","Main scheme application","20","0"," "
"2023","Scotland","25 - 29","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Wales","25 - 29","England","Female","Main scheme applicant","Main scheme application","40","0"," "
"2020","Wales","25 - 29","England","Female","Main scheme applicant","Main scheme application","45","0"," "
"2021","Wales","25 - 29","England","Female","Main scheme applicant","Main scheme application","70","5"," "
"2022","Wales","25 - 29","England","Female","Main scheme applicant","Main scheme application","55","0"," "
"2023","Wales","25 - 29","England","Female","Main scheme applicant","Main scheme application","20","0"," "
"2019","England","30 - 34","England","Female","Main scheme applicant","Main scheme application","700","305","0.435"
"2020","England","30 - 34","England","Female","Main scheme applicant","Main scheme application","820","385","0.467"
"2021","England","30 - 34","England","Female","Main scheme applicant","Main scheme application","1175","495","0.419"
"2022","England","30 - 34","England","Female","Main scheme applicant","Main scheme application","1060","440","0.41500000000000004"
"2023","England","30 - 34","England","Female","Main scheme applicant","Main scheme application","765","340","0.446"
"2019","Scotland","30 - 34","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Scotland","30 - 34","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","30 - 34","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Scotland","30 - 34","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Wales","30 - 34","England","Female","Main scheme applicant","Main scheme application","25","0"," "
"2020","Wales","30 - 34","England","Female","Main scheme applicant","Main scheme application","20","0"," "
"2021","Wales","30 - 34","England","Female","Main scheme applicant","Main scheme application","35","5"," "
"2022","Wales","30 - 34","England","Female","Main scheme applicant","Main scheme application","35","5"," "
"2023","Wales","30 - 34","England","Female","Main scheme applicant","Main scheme application","10","0"," "
"2019","England","35 and over","England","Female","Main scheme applicant","Main scheme application","775","305","0.396"
"2020","England","35 and over","England","Female","Main scheme applicant","Main scheme application","950","400","0.421"
"2021","England","35 and over","England","Female","Main scheme applicant","Main scheme application","1235","455","0.369"
"2022","England","35 and over","England","Female","Main scheme applicant","Main scheme application","1100","415","0.376"
"2023","England","35 and over","England","Female","Main scheme applicant","Main scheme application","980","425","0.434"
"2019","Scotland","35 and over","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2020","Scotland","35 and over","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","35 and over","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","Scotland","35 and over","England","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Wales","35 and over","England","Female","Main scheme applicant","Main scheme application","10","0"," "
"2020","Wales","35 and over","England","Female","Main scheme applicant","Main scheme application","25","0"," "
"2021","Wales","35 and over","England","Female","Main scheme applicant","Main scheme application","30","0"," "
"2022","Wales","35 and over","England","Female","Main scheme applicant","Main scheme application","20","5"," "
"2023","Wales","35 and over","England","Female","Main scheme applicant","Main scheme application","20","0"," "
"2019","Scotland","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","10","0"," "
"2020","Scotland","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","20","0"," "
"2021","Scotland","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","15","5"," "
"2022","Scotland","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","20","0"," "
"2023","Scotland","17 and under","Scotland","Female","Main scheme applicant","Main scheme application","10","5"," "
"2019","England","18","Scotland","Female","Main scheme applicant","Main scheme application","10","0"," "
"2020","England","18","Scotland","Female","Main scheme applicant","Main scheme application","10","0"," "
"2021","England","18","Scotland","Female","Main scheme applicant","Main scheme application","15","0"," "
"2022","England","18","Scotland","Female","Main scheme applicant","Main scheme application","15","0"," "
"2023","England","18","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","Northern Ireland","18","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2022","Northern Ireland","18","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","18","Scotland","Female","Main scheme applicant","Main scheme application","305","60","0.201"
"2020","Scotland","18","Scotland","Female","Main scheme applicant","Main scheme application","245","65","0.275"
"2021","Scotland","18","Scotland","Female","Main scheme applicant","Main scheme application","350","55","0.161"
"2022","Scotland","18","Scotland","Female","Main scheme applicant","Main scheme application","295","60","0.20700000000000002"
"2023","Scotland","18","Scotland","Female","Main scheme applicant","Main scheme application","195","50","0.267"
"2019","England","19","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","England","19","Scotland","Female","Main scheme applicant","Main scheme application","10","0"," "
"2022","England","19","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","England","19","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","19","Scotland","Female","Main scheme applicant","Main scheme application","95","25","0.277"
"2020","Scotland","19","Scotland","Female","Main scheme applicant","Main scheme application","85","25","0.321"
"2021","Scotland","19","Scotland","Female","Main scheme applicant","Main scheme application","110","15","0.125"
"2022","Scotland","19","Scotland","Female","Main scheme applicant","Main scheme application","100","20","0.202"
"2023","Scotland","19","Scotland","Female","Main scheme applicant","Main scheme application","95","30","0.299"
"2019","England","20","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2021","England","20","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2023","England","20","Scotland","Female","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","20","Scotland","Female","Main scheme applicant","Main scheme application","50","10","0.216"
