qualification_name,qualification_code,subject_name,subject_code,size,grade_structure,prior_attainment_band,grade,count,percentage
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",1-<2,U,2,25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",2-<3,M,5,31.25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",2-<3,P,9,56.25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",2-<3,U,2,12.5%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",3-<4,D,3,15%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",3-<4,M,7,35%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",3-<4,P,9,45%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",3-<4,U,1,5%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",4-<5,D,3,21.43%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",4-<5,M,9,64.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",4-<5,P,1,7.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",4-<5,U,1,7.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",5-<6,*,2,14.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",5-<6,D,7,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",5-<6,M,2,14.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",5-<6,P,3,21.43%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",6-<7,*,2,40%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",6-<7,D,2,40%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Travel and Tourism,20576,1.5,"*,D,M,P",6-<7,M,1,20%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",<1,P,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",<1,U,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",1-<2,D,3,14.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",1-<2,M,8,38.1%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",1-<2,P,9,42.86%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",1-<2,U,1,4.76%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",2-<3,D,15,15.96%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",2-<3,M,22,23.4%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",2-<3,P,51,54.26%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",2-<3,U,6,6.38%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",3-<4,*,1,0.7%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",3-<4,D,23,16.2%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",3-<4,M,56,39.44%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",3-<4,P,57,40.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",3-<4,U,5,3.52%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",4-<5,*,8,7.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",4-<5,D,31,27.68%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",4-<5,M,34,30.36%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",4-<5,P,34,30.36%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",4-<5,U,5,4.46%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",5-<6,*,12,15.79%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",5-<6,D,34,44.74%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",5-<6,M,21,27.63%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",5-<6,P,9,11.84%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",6-<7,*,8,28.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",6-<7,D,7,25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",6-<7,M,9,32.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",6-<7,P,4,14.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",7-<8,*,1,25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",7-<8,D,2,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",7-<8,M,1,25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Health Studies,20596,1.5,"*,D,M,P",8-<9,*,1,100%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",1-<2,U,1,100%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",2-<3,P,1,25%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",2-<3,U,3,75%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",3-<4,M,3,60%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",3-<4,P,2,40%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",4-<5,D,1,16.67%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",4-<5,M,2,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",4-<5,P,2,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",4-<5,U,1,16.67%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Childcare Skills,20634,1.5,"*,D,M,P",5-<6,D,1,100%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",1-<2,M,1,11.11%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",1-<2,P,4,44.44%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",1-<2,U,4,44.44%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",2-<3,*,1,1.79%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",2-<3,D,2,3.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",2-<3,M,13,23.21%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",2-<3,P,34,60.71%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",2-<3,U,6,10.71%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",3-<4,*,2,1.32%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",3-<4,D,21,13.82%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",3-<4,M,44,28.95%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",3-<4,P,79,51.97%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",3-<4,U,6,3.95%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",4-<5,*,11,5.09%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",4-<5,D,68,31.48%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",4-<5,M,86,39.81%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",4-<5,P,45,20.83%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",4-<5,U,6,2.78%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",5-<6,*,30,14.02%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",5-<6,D,81,37.85%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",5-<6,M,74,34.58%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",5-<6,P,25,11.68%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",5-<6,U,4,1.87%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",6-<7,*,30,35.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",6-<7,D,33,38.82%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",6-<7,M,17,20%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",6-<7,P,5,5.88%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",7-<8,*,11,52.38%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",7-<8,D,9,42.86%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",7-<8,M,1,4.76%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",8-<9,*,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Applied Sciences,20660,1.5,"*,D,M,P",8-<9,D,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",1-<2,M,1,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",1-<2,P,1,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",1-<2,U,1,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",2-<3,D,2,9.09%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",2-<3,M,5,22.73%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",2-<3,P,11,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",2-<3,U,4,18.18%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",3-<4,D,3,11.54%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",3-<4,M,7,26.92%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",3-<4,P,11,42.31%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",3-<4,U,5,19.23%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",4-<5,D,2,8.7%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",4-<5,M,8,34.78%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",4-<5,P,10,43.48%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",4-<5,U,3,13.04%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",5-<6,*,1,7.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",5-<6,D,5,35.71%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",5-<6,M,5,35.71%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",5-<6,P,2,14.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",5-<6,U,1,7.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",6-<7,*,1,10%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",6-<7,D,5,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",6-<7,M,2,20%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Animal Husbandry (Specific Animals),20687,1.5,"*,D,M,P",6-<7,P,2,20%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",1-<2,P,1,100%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",2-<3,D,1,7.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",2-<3,M,3,21.43%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",2-<3,P,7,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",2-<3,U,3,21.43%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",3-<4,D,4,19.05%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",3-<4,M,4,19.05%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",3-<4,P,6,28.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",3-<4,U,7,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",4-<5,D,2,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",4-<5,M,1,16.67%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",4-<5,P,2,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",4-<5,U,1,16.67%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",5-<6,D,3,42.86%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",5-<6,M,4,57.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",6-<7,*,3,60%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",6-<7,D,1,20%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Building / Construction Operations (General / Combined),20717,1.5,"*,D,M,P",6-<7,M,1,20%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",1-<2,M,1,14.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",1-<2,P,2,28.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",1-<2,U,4,57.14%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",2-<3,D,1,2.38%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",2-<3,M,13,30.95%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",2-<3,P,22,52.38%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",2-<3,U,6,14.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",3-<4,D,4,9.09%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",3-<4,M,14,31.82%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",3-<4,P,23,52.27%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",3-<4,U,3,6.82%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",4-<5,*,1,1.79%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",4-<5,D,13,23.21%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",4-<5,M,24,42.86%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",4-<5,P,13,23.21%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",4-<5,U,5,8.93%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,*,2,4.17%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,D,25,52.08%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,M,16,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,P,4,8.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",5-<6,U,1,2.08%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,*,5,23.81%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,D,5,23.81%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,M,9,42.86%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",6-<7,P,2,9.52%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,*,5,35.71%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,D,3,21.43%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,M,4,28.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",7-<8,P,2,14.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",8-<9,*,1,100%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Engineering Studies,20811,1.5,"*,D,M,P",9>=,M,1,100%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",<1,P,1,100%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",1-<2,D,1,3.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",1-<2,M,8,28.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",1-<2,P,8,28.57%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",1-<2,U,11,39.29%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,D,5,10.42%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,M,7,14.58%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,P,20,41.67%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",2-<3,U,16,33.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,*,2,3.28%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,D,10,16.39%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,M,12,19.67%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,P,21,34.43%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",3-<4,U,16,26.23%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,D,13,23.64%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,M,13,23.64%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,P,26,47.27%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",4-<5,U,3,5.45%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,*,1,3.03%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,D,9,27.27%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,M,13,39.39%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",5-<6,P,10,30.3%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",6-<7,*,6,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",6-<7,D,1,8.33%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",6-<7,M,5,41.67%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",7-<8,*,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",7-<8,D,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",8-<9,*,1,50%
BTEC National Foundation Diploma L3 - Band H - P-D*,464,Computer Architecture / Systems,25212,1.5,"*,D,M,P",8-<9,D,1,50%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",2-<3,*,1,8.33%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",2-<3,D,1,8.33%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",2-<3,M,3,25%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",2-<3,P,3,25%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",2-<3,U,4,33.33%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",3-<4,*,1,2.78%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",3-<4,D,1,2.78%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",3-<4,M,11,30.56%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",3-<4,P,14,38.89%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",3-<4,U,9,25%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",4-<5,*,1,1.75%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",4-<5,D,1,1.75%
BTEC Level 3 National Certificate (Band D),465,Psychology,14850,0.5,"*,D,M,P",4-<5,M,23,40.35%
