"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2021","UK","Northern Ireland","All","35 and over","All","10","5"," "
"2022","UK","Northern Ireland","All","35 and over","All","15","5"," "
"2023","UK","Northern Ireland","All","35 and over","All","10","5"," "
"2019","UK","England","All","35 and over","All","45","5"," "
"2020","UK","England","All","35 and over","All","30","10"," "
"2021","UK","England","All","35 and over","All","45","20","0.444"
"2022","UK","England","All","35 and over","All","25","10"," "
"2023","UK","England","All","35 and over","All","20","15","0.65"
"2019","UK","Scotland","All","35 and over","All","2945","680","0.23"
"2020","UK","Scotland","All","35 and over","All","2980","770","0.259"
"2021","UK","Scotland","All","35 and over","All","3330","690","0.20700000000000002"
"2022","UK","Scotland","All","35 and over","All","2435","625","0.256"
"2023","UK","Scotland","All","35 and over","All","1960","595","0.304"
"2019","UK","Wales","All","35 and over","All","5","0"," "
"2022","UK","Wales","All","35 and over","All","210","105","0.495"
"2023","UK","Wales","All","35 and over","All","170","90","0.518"
"2019","International","Not EU","All","35 and over","All","45","5"," "
"2020","International","Not EU","All","35 and over","All","35","5"," "
"2021","International","Not EU","All","35 and over","All","70","5"," "
"2022","International","Not EU","All","35 and over","All","125","25","0.2"
"2023","International","Not EU","All","35 and over","All","80","10"," "
"2019","International","EU (excluding UK)","All","35 and over","All","55","10","0.218"
"2020","International","EU (excluding UK)","All","35 and over","All","50","10"," "
"2021","International","EU (excluding UK)","All","35 and over","All","30","0"," "
"2022","International","EU (excluding UK)","All","35 and over","All","35","5"," "
"2023","International","EU (excluding UK)","All","35 and over","All","35","5"," "
"2019","UK","All","All","18","All","20","0"," "
"2020","UK","All","All","18","All","35","0"," "
"2021","UK","All","All","18","All","25","0"," "
"2022","UK","All","All","18","All","50","0"," "
"2023","UK","All","All","18","All","40","0"," "
"2019","UK","All","All","19","All","10","0"," "
"2020","UK","All","All","19","All","5","0"," "
"2021","UK","All","All","19","All","10","0"," "
"2022","UK","All","All","19","All","20","0"," "
"2023","UK","All","All","19","All","15","0"," "
"2020","International","All","All","19","All","5","0"," "
"2019","UK","All","All","20","All","15","0"," "
"2020","UK","All","All","20","All","15","0"," "
"2021","UK","All","All","20","All","25","0"," "
"2022","UK","All","All","20","All","25","0"," "
"2023","UK","All","All","20","All","20","0"," "
"2019","International","All","All","20","All","10","0"," "
"2020","International","All","All","20","All","10","0"," "
"2019","UK","All","All","21 - 24","All","6085","1405","0.231"
"2020","UK","All","All","21 - 24","All","6250","1455","0.233"
"2021","UK","All","All","21 - 24","All","8360","1715","0.20500000000000002"
"2022","UK","All","All","21 - 24","All","7765","2445","0.315"
"2023","UK","All","All","21 - 24","All","6540","2245","0.343"
"2019","International","All","All","21 - 24","All","475","80","0.171"
"2020","International","All","All","21 - 24","All","545","120","0.222"
"2021","International","All","All","21 - 24","All","330","60","0.185"
"2022","International","All","All","21 - 24","All","265","55","0.20800000000000002"
"2023","International","All","All","21 - 24","All","255","45","0.184"
"2019","UK","All","All","25 - 29","All","4800","1085","0.226"
"2020","UK","All","All","25 - 29","All","4705","1110","0.23600000000000002"
"2021","UK","All","All","25 - 29","All","6250","1270","0.203"
"2022","UK","All","All","25 - 29","All","4905","1390","0.28300000000000003"
"2023","UK","All","All","25 - 29","All","3645","1110","0.305"
"2019","International","All","All","25 - 29","All","255","50","0.192"
"2020","International","All","All","25 - 29","All","355","75","0.20800000000000002"
"2021","International","All","All","25 - 29","All","265","55","0.20800000000000002"
"2022","International","All","All","25 - 29","All","265","75","0.28300000000000003"
"2023","International","All","All","25 - 29","All","145","35","0.241"
"2019","UK","All","All","30 - 34","All","1885","435","0.231"
"2020","UK","All","All","30 - 34","All","2010","495","0.247"
"2021","UK","All","All","30 - 34","All","2355","480","0.20400000000000001"
"2022","UK","All","All","30 - 34","All","1970","570","0.29"
"2023","UK","All","All","30 - 34","All","1440","440","0.306"
"2019","International","All","All","30 - 34","All","160","35","0.213"
"2020","International","All","All","30 - 34","All","140","35","0.257"
"2021","International","All","All","30 - 34","All","85","10","0.129"
"2022","International","All","All","30 - 34","All","125","40","0.32"
"2023","International","All","All","30 - 34","All","85","15","0.165"
"2019","UK","All","All","35 and over","All","3005","685","0.228"
"2020","UK","All","All","35 and over","All","3015","780","0.259"
"2021","UK","All","All","35 and over","All","3390","715","0.211"
"2022","UK","All","All","35 and over","All","2685","740","0.276"
"2023","UK","All","All","35 and over","All","2165","700","0.323"
"2019","International","All","All","35 and over","All","100","20","0.18"
"2020","International","All","All","35 and over","All","85","15","0.176"
"2021","International","All","All","35 and over","All","105","10"," "
"2022","International","All","All","35 and over","All","155","30","0.194"
"2023","International","All","All","35 and over","All","110","15","0.136"
"2022","All","All","All","17 and under","All","5","0"," "
"2019","All","All","All","18","All","20","0"," "
"2020","All","All","All","18","All","35","0"," "
"2021","All","All","All","18","All","25","0"," "
"2022","All","All","All","18","All","50","0"," "
"2023","All","All","All","18","All","40","0"," "
"2019","All","All","All","19","All","10","0"," "
"2020","All","All","All","19","All","10","0"," "
"2021","All","All","All","19","All","10","0"," "
"2022","All","All","All","19","All","20","0"," "
"2023","All","All","All","19","All","15","0"," "
"2019","All","All","All","20","All","25","0"," "
"2020","All","All","All","20","All","25","0"," "
"2021","All","All","All","20","All","25","0"," "
"2022","All","All","All","20","All","25","0"," "
"2023","All","All","All","20","All","25","0"," "
"2019","All","All","All","21 - 24","All","6565","1485","0.226"
"2020","All","All","All","21 - 24","All","6795","1575","0.232"
"2021","All","All","All","21 - 24","All","8690","1775","0.20400000000000001"
"2022","All","All","All","21 - 24","All","8030","2500","0.311"
"2023","All","All","All","21 - 24","All","6800","2290","0.337"
"2019","All","All","All","25 - 29","All","5060","1135","0.224"
"2020","All","All","All","25 - 29","All","5060","1185","0.234"
"2021","All","All","All","25 - 29","All","6515","1325","0.20400000000000001"
"2022","All","All","All","25 - 29","All","5170","1465","0.28300000000000003"
"2023","All","All","All","25 - 29","All","3790","1145","0.302"
"2019","All","All","All","30 - 34","All","2050","470","0.229"
"2020","All","All","All","30 - 34","All","2150","535","0.248"
"2021","All","All","All","30 - 34","All","2445","490","0.201"
"2022","All","All","All","30 - 34","All","2095","610","0.292"
"2023","All","All","All","30 - 34","All","1520","455","0.299"
"2019","All","All","All","35 and over","All","3105","705","0.227"
"2020","All","All","All","35 and over","All","3100","795","0.257"
"2021","All","All","All","35 and over","All","3495","720","0.20700000000000002"
"2022","All","All","All","35 and over","All","2840","770","0.271"
"2023","All","All","All","35 and over","All","2275","715","0.314"
"2019","UK","England","England","All","All","355","95","0.268"
"2020","UK","England","England","All","All","295","80","0.278"
"2021","UK","England","England","All","All","500","125","0.246"
"2022","UK","England","England","All","All","540","170","0.315"
"2023","UK","England","England","All","All","395","170","0.425"
"2019","UK","Northern Ireland","Northern Ireland","All","All","300","50","0.17"
"2020","UK","Northern Ireland","Northern Ireland","All","All","215","35","0.167"
"2021","UK","Northern Ireland","Northern Ireland","All","All","350","55","0.163"
"2022","UK","Northern Ireland","Northern Ireland","All","All","260","80","0.304"
"2023","UK","Northern Ireland","Northern Ireland","All","All","155","30","0.194"
"2019","UK","Scotland","Scotland","All","All","15145","3460","0.229"
"2020","UK","Scotland","Scotland","All","All","15495","3720","0.24"
"2021","UK","Scotland","Scotland","All","All","19555","3995","0.20400000000000001"
"2022","UK","Scotland","Scotland","All","All","14220","3660","0.257"
"2023","UK","Scotland","Scotland","All","All","11165","3205","0.28700000000000003"
"2019","UK","Wales","Wales","All","All","20","5"," "
"2020","UK","Wales","Wales","All","All","30","5"," "
"2021","UK","Wales","Wales","All","All","10","5"," "
"2022","UK","Wales","Wales","All","All","2400","1235","0.515"
"2023","UK","Wales","Wales","All","All","2150","1095","0.51"
"2019","International","EU (excluding UK)","Austria","All","All","5","0"," "
"2020","International","EU (excluding UK)","Austria","All","All","5","0"," "
"2020","International","EU (excluding UK)","Belgium","All","All","15","0"," "
"2022","International","EU (excluding UK)","Belgium","All","All","5","0"," "
"2023","International","EU (excluding UK)","Belgium","All","All","10","5"," "
"2021","International","EU (excluding UK)","Bulgaria","All","All","5","0"," "
"2019","International","EU (excluding UK)","Finland","All","All","10","5"," "
"2019","International","EU (excluding UK)","France","All","All","115","35","0.313"
"2020","International","EU (excluding UK)","France","All","All","95","40","0.4"
"2021","International","EU (excluding UK)","France","All","All","75","30","0.41300000000000003"
"2022","International","EU (excluding UK)","France","All","All","20","10","0.6"
"2023","International","EU (excluding UK)","France","All","All","15","0"," "
"2019","International","EU (excluding UK)","Germany","All","All","20","5"," "
"2020","International","EU (excluding UK)","Germany","All","All","60","15","0.233"
"2021","International","EU (excluding UK)","Germany","All","All","15","5"," "
"2022","International","EU (excluding UK)","Germany","All","All","20","10","0.5"
"2020","International","EU (excluding UK)","Greece","All","All","10","0"," "
"2019","International","EU (excluding UK)","Hungary","All","All","10","0"," "
"2020","International","EU (excluding UK)","Hungary","All","All","5","0"," "
"2019","International","EU (excluding UK)","Ireland","All","All","530","65","0.126"
"2020","International","EU (excluding UK)","Ireland","All","All","610","105","0.169"
"2021","International","EU (excluding UK)","Ireland","All","All","390","40","0.108"
"2022","International","EU (excluding UK)","Ireland","All","All","310","65","0.213"
"2023","International","EU (excluding UK)","Ireland","All","All","225","40","0.178"
"2019","International","EU (excluding UK)","Italy","All","All","50","15","0.34"
"2020","International","EU (excluding UK)","Italy","All","All","35","0"," "
"2021","International","EU (excluding UK)","Italy","All","All","25","5"," "
"2022","International","EU (excluding UK)","Italy","All","All","10","0"," "
"2023","International","EU (excluding UK)","Italy","All","All","15","0"," "
"2021","International","EU (excluding UK)","Luxembourg","All","All","5","0"," "
"2022","International","EU (excluding UK)","Luxembourg","All","All","5","0"," "
"2020","International","EU (excluding UK)","Malta","All","All","5","0"," "
"2019","International","EU (excluding UK)","Netherlands","All","All","5","0"," "
"2020","International","EU (excluding UK)","Netherlands","All","All","5","0"," "
"2021","International","EU (excluding UK)","Netherlands","All","All","15","0"," "
"2022","International","EU (excluding UK)","Netherlands","All","All","10","5"," "
"2019","International","EU (excluding UK)","Poland","All","All","5","0"," "
"2020","International","EU (excluding UK)","Portugal","All","All","10","0"," "
"2022","International","EU (excluding UK)","Portugal","All","All","5","0"," "
"2020","International","EU (excluding UK)","Romania","All","All","5","5"," "
"2022","International","EU (excluding UK)","Romania","All","All","5","0"," "
"2019","International","EU (excluding UK)","Spain","All","All","15","5"," "
"2020","International","EU (excluding UK)","Spain","All","All","30","15","0.467"
"2021","International","EU (excluding UK)","Spain","All","All","35","10","0.28600000000000003"
"2022","International","EU (excluding UK)","Spain","All","All","30","10"," "
"2023","International","EU (excluding UK)","Spain","All","All","20","10"," "
"2019","International","EU (excluding UK)","Sweden","All","All","25","0"," "
"2020","International","EU (excluding UK)","Sweden","All","All","5","5"," "
"2020","International","EU (excluding UK)","Estonia","All","All","5","0"," "
"2021","International","EU (excluding UK)","Latvia","All","All","5","0"," "
"2020","International","EU (excluding UK)","Czech Republic","All","All","5","5"," "
"2019","International","EU (excluding UK)","Slovakia","All","All","5","0"," "
"2021","International","EU (excluding UK)","Slovakia","All","All","5","5"," "
"2019","International","EU (excluding UK)","Cyprus (European Union)","All","All","15","0"," "
"2023","International","EU (excluding UK)","Cyprus (European Union)","All","All","5","0"," "
"2019","International","Not EU","Jersey","All","All","5","0"," "
"2021","International","Not EU","Jersey","All","All","10","0"," "
"2019","International","Not EU","Algeria","All","All","5","0"," "
"2020","International","Not EU","Australia","All","All","5","0"," "
"2021","International","Not EU","Australia","All","All","5","0"," "
"2022","International","Not EU","Australia","All","All","5","0"," "
"2023","International","Not EU","Bahrain","All","All","5","0"," "
"2019","International","Not EU","Brunei Darussalam","All","All","5","0"," "
"2019","International","Not EU","Cameroon","All","All","5","0"," "
"2022","International","Not EU","Cameroon","All","All","5","0"," "
"2019","International","Not EU","Canada","All","All","15","5"," "
"2020","International","Not EU","Canada","All","All","35","10","0.28600000000000003"
"2021","International","Not EU","Canada","All","All","20","5"," "
"2022","International","Not EU","Canada","All","All","50","10"," "
"2023","International","Not EU","Canada","All","All","40","10"," "
"2023","International","Not EU","Sri Lanka","All","All","5","0"," "
"2022","International","Not EU","Chile","All","All","5","0"," "
"2019","International","Not EU","China","All","All","20","5"," "
"2020","International","Not EU","China","All","All","30","10","0.333"
"2021","International","Not EU","China","All","All","15","5"," "
"2022","International","Not EU","China","All","All","50","10","0.24"
"2023","International","Not EU","China","All","All","35","10"," "
"2021","International","Not EU","Taiwan","All","All","5","0"," "
"2022","International","Not EU","Taiwan","All","All","5","5"," "
"2023","International","Not EU","Taiwan","All","All","5","0"," "
"2022","International","Not EU","Gambia","All","All","5","0"," "
"2019","International","Not EU","Ghana","All","All","5","0"," "
"2021","International","Not EU","Ghana","All","All","5","0"," "
"2022","International","Not EU","Ghana","All","All","5","0"," "
"2023","International","Not EU","Ghana","All","All","5","0"," "
"2019","International","Not EU","Hong Kong","All","All","5","5"," "
"2020","International","Not EU","Hong Kong","All","All","10","0"," "
"2021","International","Not EU","Hong Kong","All","All","25","5"," "
"2022","International","Not EU","Hong Kong","All","All","20","5"," "
"2023","International","Not EU","Hong Kong","All","All","10","0"," "
"2019","International","Not EU","India","All","All","10","0"," "
"2020","International","Not EU","India","All","All","10","5"," "
"2021","International","Not EU","India","All","All","15","0"," "
"2022","International","Not EU","India","All","All","40","15","0.35000000000000003"
"2023","International","Not EU","India","All","All","20","0"," "
"2020","International","Not EU","Indonesia","All","All","5","0"," "
"2019","International","Not EU","Japan","All","All","5","0"," "
"2020","International","Not EU","Japan","All","All","5","0"," "
"2022","International","Not EU","Japan","All","All","5","5"," "
"2023","International","Not EU","Japan","All","All","5","0"," "
"2019","International","Not EU","Korea, Republic of","All","All","10","5"," "
"2022","International","Not EU","Korea, Republic of","All","All","5","0"," "
"2020","International","Not EU","Kuwait","All","All","5","0"," "
"2023","International","Not EU","Kuwait","All","All","5","0"," "
"2023","International","Not EU","Malaysia","All","All","5","5"," "
"2021","International","Not EU","Mauritius","All","All","5","0"," "
"2019","International","Not EU","Mexico","All","All","5","0"," "
"2023","International","Not EU","Mexico","All","All","5","0"," "
"2020","International","Not EU","Oman","All","All","5","5"," "
"2021","International","Not EU","Oman","All","All","10","0"," "
"2019","International","Not EU","Nigeria","All","All","10","0"," "
"2020","International","Not EU","Nigeria","All","All","20","5"," "
"2021","International","Not EU","Nigeria","All","All","25","0"," "
"2022","International","Not EU","Nigeria","All","All","50","15","0.32"
"2023","International","Not EU","Nigeria","All","All","60","5"," "
"2019","International","Not EU","Pakistan","All","All","10","0"," "
"2021","International","Not EU","Pakistan","All","All","10","0"," "
"2022","International","Not EU","Pakistan","All","All","5","0"," "
"2023","International","Not EU","Pakistan","All","All","10","0"," "
"2021","International","Not EU","Qatar","All","All","5","0"," "
"2023","International","Not EU","Qatar","All","All","5","0"," "
"2023","International","Not EU","Zimbabwe","All","All","5","0"," "
"2022","International","Not EU","Saudi Arabia","All","All","5","0"," "
"2021","International","Not EU","Singapore","All","All","5","0"," "
"2022","International","Not EU","Singapore","All","All","10","5"," "
"2020","International","Not EU","South Africa","All","All","10","0"," "
"2022","International","Not EU","South Africa","All","All","5","0"," "
"2023","International","Not EU","South Africa","All","All","10","0"," "
"2020","International","Not EU","Switzerland","All","All","5","0"," "
"2022","International","Not EU","Switzerland","All","All","5","0"," "
"2022","International","Not EU","Tanzania, United Republic of","All","All","5","0"," "
"2020","International","Not EU","Thailand","All","All","5","0"," "
"2021","International","Not EU","Thailand","All","All","5","0"," "
"2022","International","Not EU","Thailand","All","All","20","5"," "
"2023","International","Not EU","Thailand","All","All","10","0"," "
"2019","International","Not EU","United Arab Emirates","All","All","15","0"," "
"2020","International","Not EU","United Arab Emirates","All","All","10","0"," "
"2022","International","Not EU","United Arab Emirates","All","All","5","0"," "
"2023","International","Not EU","United Arab Emirates","All","All","15","5"," "
"2023","International","Not EU","Turkey","All","All","5","0"," "
"2021","International","Not EU","Uganda","All","All","5","0"," "
"2019","International","Not EU","Egypt","All","All","5","0"," "
"2019","International","Not EU","United States of America","All","All","40","15","0.325"
"2020","International","Not EU","United States of America","All","All","45","20","0.422"
"2021","International","Not EU","United States of America","All","All","40","5"," "
"2022","International","Not EU","United States of America","All","All","65","10","0.185"
"2023","International","Not EU","United States of America","All","All","35","10"," "
"2019","International","Not EU","USSR (Not In Use)","All","All","5","0"," "
"2021","International","Not EU","Vietnam [Viet Nam]","All","All","10","0"," "
"2022","International","Not EU","Vietnam [Viet Nam]","All","All","10","0"," "
"2019","International","Not EU","Not Known","All","All","10","0"," "
"2020","International","Not EU","Not Known","All","All","10","0"," "
"2021","International","Not EU","Not Known","All","All","5","0"," "
"2019","UK","Northern Ireland","All","All","All","300","50","0.17"
"2020","UK","Northern Ireland","All","All","All","215","35","0.167"
"2021","UK","Northern Ireland","All","All","All","350","55","0.163"
"2022","UK","Northern Ireland","All","All","All","260","80","0.304"
"2023","UK","Northern Ireland","All","All","All","155","30","0.194"
"2019","UK","England","All","All","All","355","95","0.268"
"2020","UK","England","All","All","All","295","80","0.278"
"2021","UK","England","All","All","All","500","125","0.246"
"2022","UK","England","All","All","All","540","170","0.315"
"2023","UK","England","All","All","All","395","170","0.425"
"2019","UK","Scotland","All","All","All","15145","3460","0.229"
"2020","UK","Scotland","All","All","All","15495","3720","0.24"
"2021","UK","Scotland","All","All","All","19555","3995","0.20400000000000001"
"2022","UK","Scotland","All","All","All","14220","3660","0.257"
"2023","UK","Scotland","All","All","All","11165","3205","0.28700000000000003"
"2019","UK","Wales","All","All","All","20","5"," "
"2020","UK","Wales","All","All","All","30","5"," "
"2021","UK","Wales","All","All","All","10","5"," "
"2022","UK","Wales","All","All","All","2400","1235","0.515"
"2023","UK","Wales","All","All","All","2150","1095","0.51"
"2019","International","Not EU","All","All","All","195","40","0.215"
"2020","International","Not EU","All","All","All","230","60","0.252"
"2021","International","Not EU","All","All","All","220","35","0.164"
"2022","International","Not EU","All","All","All","400","100","0.248"
"2023","International","Not EU","All","All","All","315","50","0.165"
"2019","International","EU (excluding UK)","All","All","All","810","140","0.17400000000000002"
"2020","International","EU (excluding UK)","All","All","All","910","190","0.20800000000000002"
"2021","International","EU (excluding UK)","All","All","All","570","100","0.17400000000000002"
"2022","International","EU (excluding UK)","All","All","All","420","100","0.24"
"2023","International","EU (excluding UK)","All","All","All","290","60","0.203"
"2019","UK","All","All","All","All","15825","3610","0.228"
"2020","UK","All","All","All","All","16035","3845","0.24"
"2021","UK","All","All","All","All","20415","4180","0.20500000000000002"
"2022","UK","All","All","All","All","17420","5145","0.295"
"2023","UK","All","All","All","All","13865","4500","0.324"
"2019","International","All","All","All","All","1005","185","0.182"
"2020","International","All","All","All","All","1140","245","0.217"
"2021","International","All","All","All","All","790","135","0.171"
"2022","International","All","All","All","All","815","200","0.245"
"2023","International","All","All","All","All","605","110","0.183"
"2019","All","All","All","All","All","16830","3795","0.225"
"2020","All","All","All","All","All","17175","4090","0.23800000000000002"
"2021","All","All","All","All","All","21205","4315","0.203"
"2022","All","All","All","All","All","18235","5345","0.293"
"2023","All","All","All","All","All","14470","4610","0.319"
