"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2019","All","20","Northern Ireland","Male","All","All","5"
"2020","All","20","Northern Ireland","Male","All","All","10"
"2021","All","20","Northern Ireland","Male","All","All","5"
"2022","All","20","Northern Ireland","Male","All","All","5"
"2023","All","20","Northern Ireland","Male","All","All","5"
"2019","All","21 - 24","Northern Ireland","Male","All","All","15"
"2020","All","21 - 24","Northern Ireland","Male","All","All","15"
"2021","All","21 - 24","Northern Ireland","Male","All","All","20"
"2022","All","21 - 24","Northern Ireland","Male","All","All","15"
"2023","All","21 - 24","Northern Ireland","Male","All","All","20"
"2019","All","25 - 29","Northern Ireland","Male","All","All","10"
"2020","All","25 - 29","Northern Ireland","Male","All","All","10"
"2021","All","25 - 29","Northern Ireland","Male","All","All","10"
"2022","All","25 - 29","Northern Ireland","Male","All","All","5"
"2023","All","25 - 29","Northern Ireland","Male","All","All","5"
"2019","All","30 - 34","Northern Ireland","Male","All","All","10"
"2020","All","30 - 34","Northern Ireland","Male","All","All","10"
"2021","All","30 - 34","Northern Ireland","Male","All","All","10"
"2022","All","30 - 34","Northern Ireland","Male","All","All","10"
"2019","All","35 and over","Northern Ireland","Male","All","All","5"
"2020","All","35 and over","Northern Ireland","Male","All","All","10"
"2021","All","35 and over","Northern Ireland","Male","All","All","5"
"2022","All","35 and over","Northern Ireland","Male","All","All","10"
"2023","All","35 and over","Northern Ireland","Male","All","All","5"
"2023","All","17 and under","England","Male","All","All","5"
"2019","All","18","England","Male","All","All","175"
"2020","All","18","England","Male","All","All","215"
"2021","All","18","England","Male","All","All","255"
"2022","All","18","England","Male","All","All","320"
"2023","All","18","England","Male","All","All","270"
"2019","All","19","England","Male","All","All","120"
"2020","All","19","England","Male","All","All","145"
"2021","All","19","England","Male","All","All","145"
"2022","All","19","England","Male","All","All","135"
"2023","All","19","England","Male","All","All","140"
"2019","All","20","England","Male","All","All","100"
"2020","All","20","England","Male","All","All","95"
"2021","All","20","England","Male","All","All","95"
"2022","All","20","England","Male","All","All","115"
"2023","All","20","England","Male","All","All","115"
"2019","All","21 - 24","England","Male","All","All","270"
"2020","All","21 - 24","England","Male","All","All","325"
"2021","All","21 - 24","England","Male","All","All","320"
"2022","All","21 - 24","England","Male","All","All","270"
"2023","All","21 - 24","England","Male","All","All","285"
"2019","All","25 - 29","England","Male","All","All","265"
"2020","All","25 - 29","England","Male","All","All","390"
"2021","All","25 - 29","England","Male","All","All","340"
"2022","All","25 - 29","England","Male","All","All","285"
"2023","All","25 - 29","England","Male","All","All","255"
"2019","All","30 - 34","England","Male","All","All","220"
"2020","All","30 - 34","England","Male","All","All","305"
"2021","All","30 - 34","England","Male","All","All","280"
"2022","All","30 - 34","England","Male","All","All","255"
"2023","All","30 - 34","England","Male","All","All","225"
"2019","All","35 and over","England","Male","All","All","860"
"2020","All","35 and over","England","Male","All","All","1290"
"2021","All","35 and over","England","Male","All","All","1095"
"2022","All","35 and over","England","Male","All","All","1120"
"2023","All","35 and over","England","Male","All","All","1280"
"2023","All","17 and under","Scotland","Male","All","All","5"
"2019","All","18","Scotland","Male","All","All","30"
"2020","All","18","Scotland","Male","All","All","30"
"2021","All","18","Scotland","Male","All","All","45"
"2022","All","18","Scotland","Male","All","All","35"
"2023","All","18","Scotland","Male","All","All","35"
"2019","All","19","Scotland","Male","All","All","15"
"2020","All","19","Scotland","Male","All","All","15"
"2021","All","19","Scotland","Male","All","All","20"
"2022","All","19","Scotland","Male","All","All","15"
"2023","All","19","Scotland","Male","All","All","25"
"2019","All","20","Scotland","Male","All","All","15"
"2020","All","20","Scotland","Male","All","All","20"
"2021","All","20","Scotland","Male","All","All","15"
"2022","All","20","Scotland","Male","All","All","20"
"2023","All","20","Scotland","Male","All","All","10"
"2019","All","21 - 24","Scotland","Male","All","All","55"
"2020","All","21 - 24","Scotland","Male","All","All","65"
"2021","All","21 - 24","Scotland","Male","All","All","55"
"2022","All","21 - 24","Scotland","Male","All","All","50"
"2023","All","21 - 24","Scotland","Male","All","All","60"
"2019","All","25 - 29","Scotland","Male","All","All","65"
"2020","All","25 - 29","Scotland","Male","All","All","80"
"2021","All","25 - 29","Scotland","Male","All","All","80"
"2022","All","25 - 29","Scotland","Male","All","All","80"
"2023","All","25 - 29","Scotland","Male","All","All","50"
"2019","All","30 - 34","Scotland","Male","All","All","40"
"2020","All","30 - 34","Scotland","Male","All","All","60"
"2021","All","30 - 34","Scotland","Male","All","All","50"
"2022","All","30 - 34","Scotland","Male","All","All","45"
"2023","All","30 - 34","Scotland","Male","All","All","40"
"2019","All","35 and over","Scotland","Male","All","All","85"
"2020","All","35 and over","Scotland","Male","All","All","105"
"2021","All","35 and over","Scotland","Male","All","All","100"
"2022","All","35 and over","Scotland","Male","All","All","120"
"2023","All","35 and over","Scotland","Male","All","All","100"
"2019","All","18","Wales","Male","All","All","10"
"2020","All","18","Wales","Male","All","All","15"
"2021","All","18","Wales","Male","All","All","20"
"2022","All","18","Wales","Male","All","All","25"
"2023","All","18","Wales","Male","All","All","20"
"2019","All","19","Wales","Male","All","All","10"
"2020","All","19","Wales","Male","All","All","10"
"2021","All","19","Wales","Male","All","All","15"
"2022","All","19","Wales","Male","All","All","5"
"2023","All","19","Wales","Male","All","All","10"
"2019","All","20","Wales","Male","All","All","5"
"2020","All","20","Wales","Male","All","All","5"
"2021","All","20","Wales","Male","All","All","5"
"2022","All","20","Wales","Male","All","All","5"
"2023","All","20","Wales","Male","All","All","10"
"2019","All","21 - 24","Wales","Male","All","All","30"
"2020","All","21 - 24","Wales","Male","All","All","25"
"2021","All","21 - 24","Wales","Male","All","All","30"
"2022","All","21 - 24","Wales","Male","All","All","15"
"2023","All","21 - 24","Wales","Male","All","All","25"
"2019","All","25 - 29","Wales","Male","All","All","25"
"2020","All","25 - 29","Wales","Male","All","All","25"
"2021","All","25 - 29","Wales","Male","All","All","35"
"2022","All","25 - 29","Wales","Male","All","All","20"
"2023","All","25 - 29","Wales","Male","All","All","20"
"2019","All","30 - 34","Wales","Male","All","All","15"
"2020","All","30 - 34","Wales","Male","All","All","20"
"2021","All","30 - 34","Wales","Male","All","All","20"
"2022","All","30 - 34","Wales","Male","All","All","20"
"2023","All","30 - 34","Wales","Male","All","All","15"
"2019","All","35 and over","Wales","Male","All","All","25"
"2020","All","35 and over","Wales","Male","All","All","35"
"2021","All","35 and over","Wales","Male","All","All","25"
"2022","All","35 and over","Wales","Male","All","All","15"
"2023","All","35 and over","Wales","Male","All","All","20"
"2020","All","18","Not EU","Male","All","All","5"
"2021","All","18","Not EU","Male","All","All","5"
"2022","All","18","Not EU","Male","All","All","10"
"2023","All","18","Not EU","Male","All","All","15"
"2020","All","19","Not EU","Male","All","All","10"
"2021","All","19","Not EU","Male","All","All","15"
"2022","All","19","Not EU","Male","All","All","20"
"2023","All","19","Not EU","Male","All","All","25"
"2020","All","20","Not EU","Male","All","All","5"
"2021","All","20","Not EU","Male","All","All","5"
"2022","All","20","Not EU","Male","All","All","15"
"2023","All","20","Not EU","Male","All","All","10"
"2019","All","21 - 24","Not EU","Male","All","All","5"
"2020","All","21 - 24","Not EU","Male","All","All","10"
"2021","All","21 - 24","Not EU","Male","All","All","10"
"2022","All","21 - 24","Not EU","Male","All","All","30"
"2023","All","21 - 24","Not EU","Male","All","All","20"
"2019","All","25 - 29","Not EU","Male","All","All","10"
"2020","All","25 - 29","Not EU","Male","All","All","10"
"2021","All","25 - 29","Not EU","Male","All","All","10"
"2022","All","25 - 29","Not EU","Male","All","All","10"
"2023","All","25 - 29","Not EU","Male","All","All","30"
"2019","All","30 - 34","Not EU","Male","All","All","10"
"2020","All","30 - 34","Not EU","Male","All","All","15"
"2021","All","30 - 34","Not EU","Male","All","All","15"
"2022","All","30 - 34","Not EU","Male","All","All","15"
"2023","All","30 - 34","Not EU","Male","All","All","15"
"2019","All","35 and over","Not EU","Male","All","All","10"
"2020","All","35 and over","Not EU","Male","All","All","20"
"2021","All","35 and over","Not EU","Male","All","All","15"
"2022","All","35 and over","Not EU","Male","All","All","25"
"2023","All","35 and over","Not EU","Male","All","All","20"
"2020","All","18","EU (excluding UK)","Male","All","All","5"
"2021","All","18","EU (excluding UK)","Male","All","All","5"
"2023","All","18","EU (excluding UK)","Male","All","All","10"
"2019","All","19","EU (excluding UK)","Male","All","All","5"
"2020","All","19","EU (excluding UK)","Male","All","All","5"
"2023","All","19","EU (excluding UK)","Male","All","All","5"
"2019","All","20","EU (excluding UK)","Male","All","All","5"
"2020","All","20","EU (excluding UK)","Male","All","All","5"
"2021","All","20","EU (excluding UK)","Male","All","All","5"
"2022","All","20","EU (excluding UK)","Male","All","All","5"
"2019","All","21 - 24","EU (excluding UK)","Male","All","All","10"
"2020","All","21 - 24","EU (excluding UK)","Male","All","All","5"
"2021","All","21 - 24","EU (excluding UK)","Male","All","All","5"
"2022","All","21 - 24","EU (excluding UK)","Male","All","All","5"
"2019","All","25 - 29","EU (excluding UK)","Male","All","All","10"
"2020","All","25 - 29","EU (excluding UK)","Male","All","All","5"
"2019","All","35 and over","EU (excluding UK)","Male","All","All","5"
"2020","All","35 and over","EU (excluding UK)","Male","All","All","5"
"2019","Other main scheme choice","All","Northern Ireland","Female","All","All","40"
"2020","Other main scheme choice","All","Northern Ireland","Female","All","All","15"
"2021","Other main scheme choice","All","Northern Ireland","Female","All","All","80"
"2022","Other main scheme choice","All","Northern Ireland","Female","All","All","85"
"2023","Other main scheme choice","All","Northern Ireland","Female","All","All","35"
"2019","Extra","All","Northern Ireland","Female","All","All","10"
"2020","Extra","All","Northern Ireland","Female","All","All","5"
"2021","Extra","All","Northern Ireland","Female","All","All","5"
"2022","Extra","All","Northern Ireland","Female","All","All","25"
"2023","Extra","All","Northern Ireland","Female","All","All","25"
"2022","Direct Clearing","All","Northern Ireland","Female","All","All","5"
"2023","Direct Clearing","All","Northern Ireland","Female","All","All","5"
"2019","RPA","All","Northern Ireland","Female","All","All","5"
"2020","RPA","All","Northern Ireland","Female","All","All","5"
"2019","Main scheme firm choice","All","Northern Ireland","Female","All","All","785"
"2020","Main scheme firm choice","All","Northern Ireland","Female","All","All","980"
"2021","Main scheme firm choice","All","Northern Ireland","Female","All","All","855"
"2022","Main scheme firm choice","All","Northern Ireland","Female","All","All","670"
"2023","Main scheme firm choice","All","Northern Ireland","Female","All","All","565"
"2019","Main scheme insurance choice","All","Northern Ireland","Female","All","All","20"
"2020","Main scheme insurance choice","All","Northern Ireland","Female","All","All","25"
"2021","Main scheme insurance choice","All","Northern Ireland","Female","All","All","15"
"2022","Main scheme insurance choice","All","Northern Ireland","Female","All","All","15"
"2023","Main scheme insurance choice","All","Northern Ireland","Female","All","All","15"
"2019","Main scheme Clearing","All","Northern Ireland","Female","All","All","85"
"2020","Main scheme Clearing","All","Northern Ireland","Female","All","All","120"
"2021","Main scheme Clearing","All","Northern Ireland","Female","All","All","165"
"2022","Main scheme Clearing","All","Northern Ireland","Female","All","All","210"
"2023","Main scheme Clearing","All","Northern Ireland","Female","All","All","210"
"2019","Other main scheme choice","All","England","Female","All","All","1345"
"2020","Other main scheme choice","All","England","Female","All","All","2320"
"2021","Other main scheme choice","All","England","Female","All","All","1395"
"2022","Other main scheme choice","All","England","Female","All","All","1480"
"2023","Other main scheme choice","All","England","Female","All","All","1335"
"2019","Extra","All","England","Female","All","All","245"
"2020","Extra","All","England","Female","All","All","300"
"2021","Extra","All","England","Female","All","All","350"
"2022","Extra","All","England","Female","All","All","370"
"2023","Extra","All","England","Female","All","All","285"
"2019","Direct Clearing","All","England","Female","All","All","665"
"2020","Direct Clearing","All","England","Female","All","All","1130"
"2021","Direct Clearing","All","England","Female","All","All","485"
"2022","Direct Clearing","All","England","Female","All","All","630"
"2023","Direct Clearing","All","England","Female","All","All","895"
"2019","RPA","All","England","Female","All","All","835"
"2020","RPA","All","England","Female","All","All","870"
"2021","RPA","All","England","Female","All","All","670"
"2022","RPA","All","England","Female","All","All","740"
"2023","RPA","All","England","Female","All","All","925"
"2019","Adjustment","All","England","Female","All","All","10"
"2021","Adjustment","All","England","Female","All","All","10"
"2019","Main scheme firm choice","All","England","Female","All","All","12250"
"2020","Main scheme firm choice","All","England","Female","All","All","14840"
"2021","Main scheme firm choice","All","England","Female","All","All","17045"
"2022","Main scheme firm choice","All","England","Female","All","All","14415"
"2023","Main scheme firm choice","All","England","Female","All","All","11815"
"2019","Main scheme insurance choice","All","England","Female","All","All","405"
"2020","Main scheme insurance choice","All","England","Female","All","All","520"
"2021","Main scheme insurance choice","All","England","Female","All","All","535"
"2022","Main scheme insurance choice","All","England","Female","All","All","410"
"2023","Main scheme insurance choice","All","England","Female","All","All","380"
"2019","Main scheme Clearing","All","England","Female","All","All","1520"
"2020","Main scheme Clearing","All","England","Female","All","All","2010"
"2021","Main scheme Clearing","All","England","Female","All","All","1915"
"2022","Main scheme Clearing","All","England","Female","All","All","1830"
"2023","Main scheme Clearing","All","England","Female","All","All","1845"
"2019","Other main scheme choice","All","Scotland","Female","All","All","130"
"2020","Other main scheme choice","All","Scotland","Female","All","All","265"
"2021","Other main scheme choice","All","Scotland","Female","All","All","90"
"2022","Other main scheme choice","All","Scotland","Female","All","All","145"
"2023","Other main scheme choice","All","Scotland","Female","All","All","135"
"2019","Extra","All","Scotland","Female","All","All","25"
"2020","Extra","All","Scotland","Female","All","All","25"
"2021","Extra","All","Scotland","Female","All","All","35"
"2022","Extra","All","Scotland","Female","All","All","55"
"2023","Extra","All","Scotland","Female","All","All","30"
"2019","Direct Clearing","All","Scotland","Female","All","All","40"
"2020","Direct Clearing","All","Scotland","Female","All","All","90"
"2021","Direct Clearing","All","Scotland","Female","All","All","20"
"2022","Direct Clearing","All","Scotland","Female","All","All","120"
"2023","Direct Clearing","All","Scotland","Female","All","All","135"
"2019","RPA","All","Scotland","Female","All","All","60"
"2020","RPA","All","Scotland","Female","All","All","50"
"2021","RPA","All","Scotland","Female","All","All","20"
"2022","RPA","All","Scotland","Female","All","All","80"
"2023","RPA","All","Scotland","Female","All","All","140"
"2019","Main scheme firm choice","All","Scotland","Female","All","All","2650"
"2020","Main scheme firm choice","All","Scotland","Female","All","All","2990"
"2021","Main scheme firm choice","All","Scotland","Female","All","All","3400"
"2022","Main scheme firm choice","All","Scotland","Female","All","All","2890"
"2023","Main scheme firm choice","All","Scotland","Female","All","All","2465"
"2019","Main scheme insurance choice","All","Scotland","Female","All","All","35"
"2020","Main scheme insurance choice","All","Scotland","Female","All","All","35"
"2021","Main scheme insurance choice","All","Scotland","Female","All","All","55"
"2022","Main scheme insurance choice","All","Scotland","Female","All","All","35"
"2023","Main scheme insurance choice","All","Scotland","Female","All","All","40"
"2019","Main scheme Clearing","All","Scotland","Female","All","All","150"
"2020","Main scheme Clearing","All","Scotland","Female","All","All","180"
"2021","Main scheme Clearing","All","Scotland","Female","All","All","70"
"2022","Main scheme Clearing","All","Scotland","Female","All","All","135"
"2023","Main scheme Clearing","All","Scotland","Female","All","All","130"
"2019","Other main scheme choice","All","Wales","Female","All","All","65"
"2020","Other main scheme choice","All","Wales","Female","All","All","330"
"2021","Other main scheme choice","All","Wales","Female","All","All","80"
"2022","Other main scheme choice","All","Wales","Female","All","All","85"
"2023","Other main scheme choice","All","Wales","Female","All","All","45"
"2019","Extra","All","Wales","Female","All","All","25"
"2020","Extra","All","Wales","Female","All","All","20"
"2021","Extra","All","Wales","Female","All","All","35"
"2022","Extra","All","Wales","Female","All","All","20"
"2023","Extra","All","Wales","Female","All","All","20"
"2019","Direct Clearing","All","Wales","Female","All","All","35"
"2020","Direct Clearing","All","Wales","Female","All","All","55"
"2021","Direct Clearing","All","Wales","Female","All","All","35"
"2022","Direct Clearing","All","Wales","Female","All","All","20"
"2023","Direct Clearing","All","Wales","Female","All","All","35"
"2019","RPA","All","Wales","Female","All","All","10"
"2020","RPA","All","Wales","Female","All","All","5"
"2021","RPA","All","Wales","Female","All","All","5"
"2022","RPA","All","Wales","Female","All","All","20"
"2023","RPA","All","Wales","Female","All","All","35"
"2019","Main scheme firm choice","All","Wales","Female","All","All","1235"
"2020","Main scheme firm choice","All","Wales","Female","All","All","1055"
"2021","Main scheme firm choice","All","Wales","Female","All","All","1350"
"2022","Main scheme firm choice","All","Wales","Female","All","All","960"
"2023","Main scheme firm choice","All","Wales","Female","All","All","745"
"2019","Main scheme insurance choice","All","Wales","Female","All","All","20"
"2020","Main scheme insurance choice","All","Wales","Female","All","All","15"
"2021","Main scheme insurance choice","All","Wales","Female","All","All","20"
"2022","Main scheme insurance choice","All","Wales","Female","All","All","15"
"2023","Main scheme insurance choice","All","Wales","Female","All","All","10"
"2019","Main scheme Clearing","All","Wales","Female","All","All","90"
"2020","Main scheme Clearing","All","Wales","Female","All","All","125"
"2021","Main scheme Clearing","All","Wales","Female","All","All","120"
"2022","Main scheme Clearing","All","Wales","Female","All","All","95"
"2023","Main scheme Clearing","All","Wales","Female","All","All","50"
"2019","Other main scheme choice","All","Not EU","Female","All","All","20"
"2020","Other main scheme choice","All","Not EU","Female","All","All","45"
"2021","Other main scheme choice","All","Not EU","Female","All","All","45"
"2022","Other main scheme choice","All","Not EU","Female","All","All","85"
"2023","Other main scheme choice","All","Not EU","Female","All","All","50"
"2022","Extra","All","Not EU","Female","All","All","5"
"2023","Extra","All","Not EU","Female","All","All","5"
"2019","Direct Clearing","All","Not EU","Female","All","All","10"
"2020","Direct Clearing","All","Not EU","Female","All","All","5"
"2021","Direct Clearing","All","Not EU","Female","All","All","5"
"2022","Direct Clearing","All","Not EU","Female","All","All","5"
"2023","Direct Clearing","All","Not EU","Female","All","All","10"
"2019","RPA","All","Not EU","Female","All","All","30"
"2020","RPA","All","Not EU","Female","All","All","65"
"2021","RPA","All","Not EU","Female","All","All","30"
"2022","RPA","All","Not EU","Female","All","All","40"
"2023","RPA","All","Not EU","Female","All","All","70"
"2019","Main scheme firm choice","All","Not EU","Female","All","All","105"
"2020","Main scheme firm choice","All","Not EU","Female","All","All","145"
"2021","Main scheme firm choice","All","Not EU","Female","All","All","195"
"2022","Main scheme firm choice","All","Not EU","Female","All","All","305"
"2023","Main scheme firm choice","All","Not EU","Female","All","All","350"
"2019","Main scheme insurance choice","All","Not EU","Female","All","All","10"
"2020","Main scheme insurance choice","All","Not EU","Female","All","All","10"
"2021","Main scheme insurance choice","All","Not EU","Female","All","All","5"
"2022","Main scheme insurance choice","All","Not EU","Female","All","All","10"
"2023","Main scheme insurance choice","All","Not EU","Female","All","All","15"
"2019","Main scheme Clearing","All","Not EU","Female","All","All","10"
"2020","Main scheme Clearing","All","Not EU","Female","All","All","20"
"2021","Main scheme Clearing","All","Not EU","Female","All","All","15"
"2022","Main scheme Clearing","All","Not EU","Female","All","All","10"
"2023","Main scheme Clearing","All","Not EU","Female","All","All","20"
"2019","Other main scheme choice","All","EU (excluding UK)","Female","All","All","20"
"2020","Other main scheme choice","All","EU (excluding UK)","Female","All","All","25"
"2021","Other main scheme choice","All","EU (excluding UK)","Female","All","All","15"
"2022","Other main scheme choice","All","EU (excluding UK)","Female","All","All","20"
"2023","Other main scheme choice","All","EU (excluding UK)","Female","All","All","10"
"2019","Extra","All","EU (excluding UK)","Female","All","All","5"
"2020","Extra","All","EU (excluding UK)","Female","All","All","5"
"2021","Extra","All","EU (excluding UK)","Female","All","All","10"
"2022","Extra","All","EU (excluding UK)","Female","All","All","10"
"2023","Extra","All","EU (excluding UK)","Female","All","All","10"
"2019","Direct Clearing","All","EU (excluding UK)","Female","All","All","5"
"2020","Direct Clearing","All","EU (excluding UK)","Female","All","All","15"
"2021","Direct Clearing","All","EU (excluding UK)","Female","All","All","5"
"2023","Direct Clearing","All","EU (excluding UK)","Female","All","All","10"
"2020","RPA","All","EU (excluding UK)","Female","All","All","5"
"2021","RPA","All","EU (excluding UK)","Female","All","All","5"
"2023","RPA","All","EU (excluding UK)","Female","All","All","5"
"2019","Main scheme firm choice","All","EU (excluding UK)","Female","All","All","290"
"2020","Main scheme firm choice","All","EU (excluding UK)","Female","All","All","315"
"2021","Main scheme firm choice","All","EU (excluding UK)","Female","All","All","265"
"2022","Main scheme firm choice","All","EU (excluding UK)","Female","All","All","150"
"2023","Main scheme firm choice","All","EU (excluding UK)","Female","All","All","165"
"2019","Main scheme insurance choice","All","EU (excluding UK)","Female","All","All","15"
"2020","Main scheme insurance choice","All","EU (excluding UK)","Female","All","All","15"
"2021","Main scheme insurance choice","All","EU (excluding UK)","Female","All","All","5"
"2022","Main scheme insurance choice","All","EU (excluding UK)","Female","All","All","10"
"2023","Main scheme insurance choice","All","EU (excluding UK)","Female","All","All","10"
"2019","Main scheme Clearing","All","EU (excluding UK)","Female","All","All","15"
"2020","Main scheme Clearing","All","EU (excluding UK)","Female","All","All","30"
"2021","Main scheme Clearing","All","EU (excluding UK)","Female","All","All","25"
"2022","Main scheme Clearing","All","EU (excluding UK)","Female","All","All","35"
"2023","Main scheme Clearing","All","EU (excluding UK)","Female","All","All","20"
"2019","Other main scheme choice","All","Northern Ireland","Male","All","All","5"
"2021","Other main scheme choice","All","Northern Ireland","Male","All","All","10"
"2023","Other main scheme choice","All","Northern Ireland","Male","All","All","5"
"2020","Extra","All","Northern Ireland","Male","All","All","5"
"2023","Extra","All","Northern Ireland","Male","All","All","10"
"2019","Main scheme firm choice","All","Northern Ireland","Male","All","All","55"
"2020","Main scheme firm choice","All","Northern Ireland","Male","All","All","65"
"2021","Main scheme firm choice","All","Northern Ireland","Male","All","All","70"
"2022","Main scheme firm choice","All","Northern Ireland","Male","All","All","45"
"2023","Main scheme firm choice","All","Northern Ireland","Male","All","All","50"
"2019","Main scheme Clearing","All","Northern Ireland","Male","All","All","5"
"2020","Main scheme Clearing","All","Northern Ireland","Male","All","All","10"
"2021","Main scheme Clearing","All","Northern Ireland","Male","All","All","5"
"2022","Main scheme Clearing","All","Northern Ireland","Male","All","All","25"
"2023","Main scheme Clearing","All","Northern Ireland","Male","All","All","15"
"2019","Other main scheme choice","All","England","Male","All","All","250"
"2020","Other main scheme choice","All","England","Male","All","All","470"
"2021","Other main scheme choice","All","England","Male","All","All","210"
"2022","Other main scheme choice","All","England","Male","All","All","285"
"2023","Other main scheme choice","All","England","Male","All","All","310"
"2019","Extra","All","England","Male","All","All","30"
"2020","Extra","All","England","Male","All","All","30"
"2021","Extra","All","England","Male","All","All","35"
"2022","Extra","All","England","Male","All","All","35"
"2023","Extra","All","England","Male","All","All","50"
"2019","Direct Clearing","All","England","Male","All","All","110"
"2020","Direct Clearing","All","England","Male","All","All","220"
"2021","Direct Clearing","All","England","Male","All","All","85"
"2022","Direct Clearing","All","England","Male","All","All","115"
"2023","Direct Clearing","All","England","Male","All","All","185"
"2019","RPA","All","England","Male","All","All","145"
"2020","RPA","All","England","Male","All","All","145"
"2021","RPA","All","England","Male","All","All","105"
"2022","RPA","All","England","Male","All","All","120"
"2023","RPA","All","England","Male","All","All","150"
"2019","Main scheme firm choice","All","England","Male","All","All","1265"
"2020","Main scheme firm choice","All","England","Male","All","All","1570"
"2021","Main scheme firm choice","All","England","Male","All","All","1820"
"2022","Main scheme firm choice","All","England","Male","All","All","1690"
"2023","Main scheme firm choice","All","England","Male","All","All","1595"
"2019","Main scheme insurance choice","All","England","Male","All","All","30"
"2020","Main scheme insurance choice","All","England","Male","All","All","45"
"2021","Main scheme insurance choice","All","England","Male","All","All","50"
"2022","Main scheme insurance choice","All","England","Male","All","All","50"
"2023","Main scheme insurance choice","All","England","Male","All","All","45"
"2019","Main scheme Clearing","All","England","Male","All","All","180"
"2020","Main scheme Clearing","All","England","Male","All","All","285"
"2021","Main scheme Clearing","All","England","Male","All","All","220"
"2022","Main scheme Clearing","All","England","Male","All","All","205"
"2023","Main scheme Clearing","All","England","Male","All","All","230"
"2019","Other main scheme choice","All","Scotland","Male","All","All","20"
"2020","Other main scheme choice","All","Scotland","Male","All","All","50"
"2021","Other main scheme choice","All","Scotland","Male","All","All","10"
"2022","Other main scheme choice","All","Scotland","Male","All","All","35"
"2023","Other main scheme choice","All","Scotland","Male","All","All","25"
"2019","Extra","All","Scotland","Male","All","All","5"
"2021","Extra","All","Scotland","Male","All","All","5"
"2023","Extra","All","Scotland","Male","All","All","5"
"2019","Direct Clearing","All","Scotland","Male","All","All","5"
"2020","Direct Clearing","All","Scotland","Male","All","All","10"
"2022","Direct Clearing","All","Scotland","Male","All","All","10"
"2023","Direct Clearing","All","Scotland","Male","All","All","25"
"2019","RPA","All","Scotland","Male","All","All","5"
"2020","RPA","All","Scotland","Male","All","All","10"
"2021","RPA","All","Scotland","Male","All","All","5"
"2022","RPA","All","Scotland","Male","All","All","15"
"2023","RPA","All","Scotland","Male","All","All","20"
"2019","Main scheme firm choice","All","Scotland","Male","All","All","250"
"2020","Main scheme firm choice","All","Scotland","Male","All","All","290"
"2021","Main scheme firm choice","All","Scotland","Male","All","All","320"
"2022","Main scheme firm choice","All","Scotland","Male","All","All","285"
"2023","Main scheme firm choice","All","Scotland","Male","All","All","235"
"2019","Main scheme insurance choice","All","Scotland","Male","All","All","5"
"2020","Main scheme insurance choice","All","Scotland","Male","All","All","5"
"2021","Main scheme insurance choice","All","Scotland","Male","All","All","5"
"2022","Main scheme insurance choice","All","Scotland","Male","All","All","5"
"2023","Main scheme insurance choice","All","Scotland","Male","All","All","5"
"2019","Main scheme Clearing","All","Scotland","Male","All","All","10"
"2020","Main scheme Clearing","All","Scotland","Male","All","All","15"
"2021","Main scheme Clearing","All","Scotland","Male","All","All","15"
"2022","Main scheme Clearing","All","Scotland","Male","All","All","10"
"2023","Main scheme Clearing","All","Scotland","Male","All","All","10"
"2019","Other main scheme choice","All","Wales","Male","All","All","10"
"2020","Other main scheme choice","All","Wales","Male","All","All","40"
"2021","Other main scheme choice","All","Wales","Male","All","All","10"
"2022","Other main scheme choice","All","Wales","Male","All","All","5"
"2023","Other main scheme choice","All","Wales","Male","All","All","10"
"2021","Extra","All","Wales","Male","All","All","5"
"2022","Extra","All","Wales","Male","All","All","5"
"2019","Direct Clearing","All","Wales","Male","All","All","5"
"2020","Direct Clearing","All","Wales","Male","All","All","5"
"2021","Direct Clearing","All","Wales","Male","All","All","5"
"2022","Direct Clearing","All","Wales","Male","All","All","5"
"2023","Direct Clearing","All","Wales","Male","All","All","5"
"2022","RPA","All","Wales","Male","All","All","5"
"2023","RPA","All","Wales","Male","All","All","5"
"2019","Main scheme firm choice","All","Wales","Male","All","All","100"
"2020","Main scheme firm choice","All","Wales","Male","All","All","85"
"2021","Main scheme firm choice","All","Wales","Male","All","All","120"
"2022","Main scheme firm choice","All","Wales","Male","All","All","75"
"2023","Main scheme firm choice","All","Wales","Male","All","All","85"
"2021","Main scheme insurance choice","All","Wales","Male","All","All","5"
"2023","Main scheme insurance choice","All","Wales","Male","All","All","5"
"2019","Main scheme Clearing","All","Wales","Male","All","All","10"
"2020","Main scheme Clearing","All","Wales","Male","All","All","5"
"2021","Main scheme Clearing","All","Wales","Male","All","All","10"
"2022","Main scheme Clearing","All","Wales","Male","All","All","15"
"2023","Main scheme Clearing","All","Wales","Male","All","All","5"
"2019","Other main scheme choice","All","Not EU","Male","All","All","5"
"2020","Other main scheme choice","All","Not EU","Male","All","All","10"
"2021","Other main scheme choice","All","Not EU","Male","All","All","5"
"2022","Other main scheme choice","All","Not EU","Male","All","All","15"
"2023","Other main scheme choice","All","Not EU","Male","All","All","20"
"2022","Extra","All","Not EU","Male","All","All","5"
"2020","Direct Clearing","All","Not EU","Male","All","All","5"
"2019","RPA","All","Not EU","Male","All","All","5"
"2020","RPA","All","Not EU","Male","All","All","15"
"2021","RPA","All","Not EU","Male","All","All","5"
"2022","RPA","All","Not EU","Male","All","All","10"
