"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2019","Male","21 - 24","England","Main scheme applicant","All","435","240","0.546","0"
"2020","Male","21 - 24","England","Main scheme applicant","All","445","275","0.612","0"
"2021","Male","21 - 24","England","Main scheme applicant","All","570","300","0.525","0"
"2022","Male","21 - 24","England","Main scheme applicant","All","535","235","0.441","0"
"2023","Male","21 - 24","England","Main scheme applicant","All","465","235","0.503","0"
"2019","Female","25 - 29","England","Main scheme applicant","All","3185","1940","0.608","0"
"2020","Female","25 - 29","England","Main scheme applicant","All","3790","2440","0.644","0"
"2021","Female","25 - 29","England","Main scheme applicant","All","4670","2700","0.578","0"
"2022","Female","25 - 29","England","Main scheme applicant","All","3395","1935","0.5700000000000001","0"
"2023","Female","25 - 29","England","Main scheme applicant","All","2560","1400","0.548","0"
"2019","Male","25 - 29","England","Main scheme applicant","All","395","225","0.5640000000000001","0"
"2020","Male","25 - 29","England","Main scheme applicant","All","520","315","0.608","0"
"2021","Male","25 - 29","England","Main scheme applicant","All","590","305","0.519","0"
"2022","Male","25 - 29","England","Main scheme applicant","All","520","235","0.453","0"
"2023","Male","25 - 29","England","Main scheme applicant","All","425","215","0.509","0"
"2019","Female","30 - 34","England","Main scheme applicant","All","2325","1400","0.604","0"
"2020","Female","30 - 34","England","Main scheme applicant","All","2990","1885","0.631","0"
"2021","Female","30 - 34","England","Main scheme applicant","All","3680","2070","0.5630000000000001","0"
"2022","Female","30 - 34","England","Main scheme applicant","All","3155","1770","0.56","0"
"2023","Female","30 - 34","England","Main scheme applicant","All","2330","1285","0.552","0"
"2019","Male","30 - 34","England","Main scheme applicant","All","315","185","0.577","0"
"2020","Male","30 - 34","England","Main scheme applicant","All","425","255","0.598","0"
"2021","Male","30 - 34","England","Main scheme applicant","All","525","250","0.47400000000000003","0"
"2022","Male","30 - 34","England","Main scheme applicant","All","445","225","0.51","0"
"2023","Male","30 - 34","England","Main scheme applicant","All","410","190","0.46","0"
"2019","Female","35 and over","England","Main scheme applicant","All","4945","2905","0.587","0"
"2020","Female","35 and over","England","Main scheme applicant","All","6950","4245","0.611","0"
"2021","Female","35 and over","England","Main scheme applicant","All","8125","4340","0.534","0"
"2022","Female","35 and over","England","Main scheme applicant","All","7370","3965","0.538","0"
"2023","Female","35 and over","England","Main scheme applicant","All","6660","3680","0.552","0"
"2019","Male","35 and over","England","Main scheme applicant","All","1365","730","0.536","0"
"2020","Male","35 and over","England","Main scheme applicant","All","2005","1130","0.5640000000000001","0"
"2021","Male","35 and over","England","Main scheme applicant","All","2255","1010","0.448","0"
"2022","Male","35 and over","England","Main scheme applicant","All","2205","1020","0.463","0"
"2023","Male","35 and over","England","Main scheme applicant","All","2140","1100","0.513","0"
"2019","Female","17 and under","Scotland","Main scheme applicant","All","50","20","0.458","0"
"2020","Female","17 and under","Scotland","Main scheme applicant","All","45","25","0.5","0"
"2021","Female","17 and under","Scotland","Main scheme applicant","All","60","20","0.367","0"
"2022","Female","17 and under","Scotland","Main scheme applicant","All","65","30","0.439","0"
"2023","Female","17 and under","Scotland","Main scheme applicant","All","50","30","0.633","0"
"2020","Male","17 and under","Scotland","Main scheme applicant","All","5","0"," ","0"
"2021","Male","17 and under","Scotland","Main scheme applicant","All","5","0"," ","0"
"2022","Male","17 and under","Scotland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","18","Scotland","Main scheme applicant","All","1115","595","0.534","0"
"2020","Female","18","Scotland","Main scheme applicant","All","1050","655","0.622","0"
"2021","Female","18","Scotland","Main scheme applicant","All","1255","710","0.5660000000000001","0"
"2022","Female","18","Scotland","Main scheme applicant","All","1170","660","0.5640000000000001","0"
"2023","Female","18","Scotland","Main scheme applicant","All","915","520","0.5680000000000001","0"
"2019","Male","18","Scotland","Main scheme applicant","All","65","30","0.433","0"
"2020","Male","18","Scotland","Main scheme applicant","All","60","30","0.525","0"
"2021","Male","18","Scotland","Main scheme applicant","All","75","45","0.622","0"
"2022","Male","18","Scotland","Main scheme applicant","All","65","35","0.515","0"
"2023","Male","18","Scotland","Main scheme applicant","All","65","35","0.5","0"
"2019","Female","19","Scotland","Main scheme applicant","All","505","320","0.637","0"
"2020","Female","19","Scotland","Main scheme applicant","All","505","340","0.671","0"
"2021","Female","19","Scotland","Main scheme applicant","All","525","305","0.583","0"
"2022","Female","19","Scotland","Main scheme applicant","All","475","265","0.56","0"
"2023","Female","19","Scotland","Main scheme applicant","All","450","270","0.597","0"
"2019","Male","19","Scotland","Main scheme applicant","All","30","15","0.406","0"
"2020","Male","19","Scotland","Main scheme applicant","All","30","15","0.5","0"
"2021","Male","19","Scotland","Main scheme applicant","All","40","20","0.429","0"
"2022","Male","19","Scotland","Main scheme applicant","All","30","15","0.5","0"
"2023","Male","19","Scotland","Main scheme applicant","All","40","25","0.585","0"
"2019","Female","20","Scotland","Main scheme applicant","All","295","175","0.582","0"
"2020","Female","20","Scotland","Main scheme applicant","All","325","210","0.64","0"
"2021","Female","20","Scotland","Main scheme applicant","All","345","205","0.588","0"
"2022","Female","20","Scotland","Main scheme applicant","All","290","190","0.657","0"
"2023","Female","20","Scotland","Main scheme applicant","All","240","145","0.596","0"
"2019","Male","20","Scotland","Main scheme applicant","All","25","15","0.519","0"
"2020","Male","20","Scotland","Main scheme applicant","All","35","20","0.588","0"
"2021","Male","20","Scotland","Main scheme applicant","All","30","15","0.484","0"
"2022","Male","20","Scotland","Main scheme applicant","All","30","20","0.625","0"
"2023","Male","20","Scotland","Main scheme applicant","All","15","10"," ","0"
"2019","Female","21 - 24","Scotland","Main scheme applicant","All","805","510","0.632","0"
"2020","Female","21 - 24","Scotland","Main scheme applicant","All","900","565","0.628","0"
"2021","Female","21 - 24","Scotland","Main scheme applicant","All","955","570","0.595","0"
"2022","Female","21 - 24","Scotland","Main scheme applicant","All","820","495","0.601","0"
"2023","Female","21 - 24","Scotland","Main scheme applicant","All","685","420","0.613","0"
"2019","Male","21 - 24","Scotland","Main scheme applicant","All","90","55","0.6","0"
"2020","Male","21 - 24","Scotland","Main scheme applicant","All","90","60","0.6890000000000001","0"
"2021","Male","21 - 24","Scotland","Main scheme applicant","All","105","55","0.519","0"
"2022","Male","21 - 24","Scotland","Main scheme applicant","All","75","45","0.627","0"
"2023","Male","21 - 24","Scotland","Main scheme applicant","All","75","45","0.61","0"
"2019","Female","25 - 29","Scotland","Main scheme applicant","All","760","500","0.657","0"
"2020","Female","25 - 29","Scotland","Main scheme applicant","All","925","590","0.638","0"
"2021","Female","25 - 29","Scotland","Main scheme applicant","All","1055","645","0.614","0"
"2022","Female","25 - 29","Scotland","Main scheme applicant","All","795","515","0.648","0"
"2023","Female","25 - 29","Scotland","Main scheme applicant","All","620","395","0.636","0"
"2019","Male","25 - 29","Scotland","Main scheme applicant","All","100","60","0.58","0"
"2020","Male","25 - 29","Scotland","Main scheme applicant","All","120","70","0.595","0"
"2021","Male","25 - 29","Scotland","Main scheme applicant","All","135","75","0.5670000000000001","0"
"2022","Male","25 - 29","Scotland","Main scheme applicant","All","110","75","0.658","0"
"2023","Male","25 - 29","Scotland","Main scheme applicant","All","65","35","0.537","0"
"2019","Female","30 - 34","Scotland","Main scheme applicant","All","590","355","0.605","0"
"2020","Female","30 - 34","Scotland","Main scheme applicant","All","640","400","0.624","0"
"2021","Female","30 - 34","Scotland","Main scheme applicant","All","800","470","0.591","0"
"2022","Female","30 - 34","Scotland","Main scheme applicant","All","675","430","0.634","0"
"2023","Female","30 - 34","Scotland","Main scheme applicant","All","515","350","0.68","0"
"2019","Male","30 - 34","Scotland","Main scheme applicant","All","75","40","0.527","0"
"2020","Male","30 - 34","Scotland","Main scheme applicant","All","100","60","0.602","0"
"2021","Male","30 - 34","Scotland","Main scheme applicant","All","90","50","0.551","0"
"2022","Male","30 - 34","Scotland","Main scheme applicant","All","75","40","0.506","0"
"2023","Male","30 - 34","Scotland","Main scheme applicant","All","70","35","0.544","0"
"2019","Female","35 and over","Scotland","Main scheme applicant","All","945","515","0.545","0"
"2020","Female","35 and over","Scotland","Main scheme applicant","All","1185","720","0.607","0"
"2021","Female","35 and over","Scotland","Main scheme applicant","All","1260","720","0.5730000000000001","0"
"2022","Female","35 and over","Scotland","Main scheme applicant","All","1095","680","0.62","0"
"2023","Female","35 and over","Scotland","Main scheme applicant","All","990","675","0.68","0"
"2019","Male","35 and over","Scotland","Main scheme applicant","All","140","80","0.5710000000000001","0"
"2020","Male","35 and over","Scotland","Main scheme applicant","All","195","100","0.518","0"
"2021","Male","35 and over","Scotland","Main scheme applicant","All","200","95","0.483","0"
"2022","Male","35 and over","Scotland","Main scheme applicant","All","165","110","0.663","0"
"2023","Male","35 and over","Scotland","Main scheme applicant","All","155","90","0.595","0"
"2019","Female","18","Wales","Main scheme applicant","All","510","310","0.612","0"
"2020","Female","18","Wales","Main scheme applicant","All","555","370","0.671","0"
"2021","Female","18","Wales","Main scheme applicant","All","655","400","0.613","0"
"2022","Female","18","Wales","Main scheme applicant","All","620","315","0.506","0"
"2023","Female","18","Wales","Main scheme applicant","All","435","255","0.589","0"
"2019","Male","18","Wales","Main scheme applicant","All","20","10","0.545","0"
"2020","Male","18","Wales","Main scheme applicant","All","25","15","0.56","0"
"2021","Male","18","Wales","Main scheme applicant","All","30","20","0.6","0"
"2022","Male","18","Wales","Main scheme applicant","All","40","25","0.619","0"
"2023","Male","18","Wales","Main scheme applicant","All","35","20","0.543","0"
"2019","Female","19","Wales","Main scheme applicant","All","320","205","0.637","0"
"2020","Female","19","Wales","Main scheme applicant","All","275","180","0.646","0"
"2021","Female","19","Wales","Main scheme applicant","All","290","170","0.594","0"
"2022","Female","19","Wales","Main scheme applicant","All","240","130","0.538","0"
"2023","Female","19","Wales","Main scheme applicant","All","170","95","0.56","0"
"2019","Male","19","Wales","Main scheme applicant","All","20","10","0.5","0"
"2020","Male","19","Wales","Main scheme applicant","All","15","10"," ","0"
"2021","Male","19","Wales","Main scheme applicant","All","20","15","0.737","0"
"2022","Male","19","Wales","Main scheme applicant","All","20","5"," ","0"
"2023","Male","19","Wales","Main scheme applicant","All","15","10"," ","0"
"2019","Female","20","Wales","Main scheme applicant","All","155","80","0.519","0"
"2020","Female","20","Wales","Main scheme applicant","All","150","100","0.658","0"
"2021","Female","20","Wales","Main scheme applicant","All","185","100","0.53","0"
"2022","Female","20","Wales","Main scheme applicant","All","120","70","0.6","0"
"2023","Female","20","Wales","Main scheme applicant","All","110","60","0.537","0"
"2019","Male","20","Wales","Main scheme applicant","All","10","5"," ","0"
"2020","Male","20","Wales","Main scheme applicant","All","15","5"," ","0"
"2021","Male","20","Wales","Main scheme applicant","All","10","5"," ","0"
"2022","Male","20","Wales","Main scheme applicant","All","5","5"," ","0"
"2023","Male","20","Wales","Main scheme applicant","All","15","10","0.714","0"
"2019","Female","21 - 24","Wales","Main scheme applicant","All","395","250","0.626","0"
"2020","Female","21 - 24","Wales","Main scheme applicant","All","410","265","0.647","0"
"2021","Female","21 - 24","Wales","Main scheme applicant","All","440","260","0.593","0"
"2022","Female","21 - 24","Wales","Main scheme applicant","All","275","155","0.5750000000000001","0"
"2023","Female","21 - 24","Wales","Main scheme applicant","All","185","105","0.585","0"
"2019","Male","21 - 24","Wales","Main scheme applicant","All","35","30","0.838","0"
"2020","Male","21 - 24","Wales","Main scheme applicant","All","40","25","0.605","0"
"2021","Male","21 - 24","Wales","Main scheme applicant","All","55","30","0.544","0"
"2022","Male","21 - 24","Wales","Main scheme applicant","All","30","15","0.406","0"
"2023","Male","21 - 24","Wales","Main scheme applicant","All","35","20","0.636","0"
"2019","Female","25 - 29","Wales","Main scheme applicant","All","360","220","0.609","0"
"2020","Female","25 - 29","Wales","Main scheme applicant","All","405","255","0.626","0"
"2021","Female","25 - 29","Wales","Main scheme applicant","All","415","250","0.596","0"
"2022","Female","25 - 29","Wales","Main scheme applicant","All","300","185","0.617","0"
"2023","Female","25 - 29","Wales","Main scheme applicant","All","170","95","0.558","0"
"2019","Male","25 - 29","Wales","Main scheme applicant","All","45","25","0.522","0"
"2020","Male","25 - 29","Wales","Main scheme applicant","All","45","25","0.535","0"
"2021","Male","25 - 29","Wales","Main scheme applicant","All","50","30","0.667","0"
"2022","Male","25 - 29","Wales","Main scheme applicant","All","45","20","0.419","0"
"2023","Male","25 - 29","Wales","Main scheme applicant","All","30","15","0.5","0"
"2019","Female","30 - 34","Wales","Main scheme applicant","All","240","160","0.653","0"
"2020","Female","30 - 34","Wales","Main scheme applicant","All","275","170","0.628","0"
"2021","Female","30 - 34","Wales","Main scheme applicant","All","295","180","0.613","0"
"2022","Female","30 - 34","Wales","Main scheme applicant","All","235","130","0.555","0"
"2023","Female","30 - 34","Wales","Main scheme applicant","All","165","115","0.6890000000000001","0"
"2019","Male","30 - 34","Wales","Main scheme applicant","All","25","15","0.6960000000000001","0"
"2020","Male","30 - 34","Wales","Main scheme applicant","All","40","20","0.579","0"
"2021","Male","30 - 34","Wales","Main scheme applicant","All","40","20","0.462","0"
"2022","Male","30 - 34","Wales","Main scheme applicant","All","40","20","0.513","0"
"2023","Male","30 - 34","Wales","Main scheme applicant","All","25","15","0.652","0"
"2019","Female","35 and over","Wales","Main scheme applicant","All","355","210","0.589","0"
"2020","Female","35 and over","Wales","Main scheme applicant","All","345","210","0.615","0"
"2021","Female","35 and over","Wales","Main scheme applicant","All","405","245","0.603","0"
"2022","Female","35 and over","Wales","Main scheme applicant","All","310","195","0.63","0"
"2023","Female","35 and over","Wales","Main scheme applicant","All","255","145","0.577","0"
"2019","Male","35 and over","Wales","Main scheme applicant","All","50","20","0.417","0"
"2020","Male","35 and over","Wales","Main scheme applicant","All","75","35","0.455","0"
"2021","Male","35 and over","Wales","Main scheme applicant","All","55","25","0.47200000000000003","0"
"2022","Male","35 and over","Wales","Main scheme applicant","All","45","15","0.333","0"
"2023","Male","35 and over","Wales","Main scheme applicant","All","45","15","0.395","0"
"2019","Female","17 and under","Not EU","Main scheme applicant","All","20","0"," ","0"
"2020","Female","17 and under","Not EU","Main scheme applicant","All","40","5"," ","0"
"2021","Female","17 and under","Not EU","Main scheme applicant","All","65","5"," ","0"
"2022","Female","17 and under","Not EU","Main scheme applicant","All","105","10","0.112","0"
"2023","Female","17 and under","Not EU","Main scheme applicant","All","110","15","0.125","0"
"2019","Male","17 and under","Not EU","Main scheme applicant","All","5","0"," ","0"
"2020","Male","17 and under","Not EU","Main scheme applicant","All","5","0"," ","0"
"2021","Male","17 and under","Not EU","Main scheme applicant","All","5","0"," ","0"
"2022","Male","17 and under","Not EU","Main scheme applicant","All","15","0"," ","0"
"2023","Male","17 and under","Not EU","Main scheme applicant","All","25","0"," ","0"
"2019","Female","18","Not EU","Main scheme applicant","All","115","25","0.212","0"
"2020","Female","18","Not EU","Main scheme applicant","All","125","35","0.276","0"
"2021","Female","18","Not EU","Main scheme applicant","All","210","40","0.18","0"
"2022","Female","18","Not EU","Main scheme applicant","All","310","40","0.136","0"
"2023","Female","18","Not EU","Main scheme applicant","All","295","65","0.212","0"
"2019","Male","18","Not EU","Main scheme applicant","All","10","0"," ","0"
"2020","Male","18","Not EU","Main scheme applicant","All","25","5"," ","0"
"2021","Male","18","Not EU","Main scheme applicant","All","25","5"," ","0"
"2022","Male","18","Not EU","Main scheme applicant","All","60","10","0.161","0"
"2023","Male","18","Not EU","Main scheme applicant","All","80","15","0.17300000000000001","0"
"2019","Female","19","Not EU","Main scheme applicant","All","90","25","0.293","0"
"2020","Female","19","Not EU","Main scheme applicant","All","110","25","0.243","0"
"2021","Female","19","Not EU","Main scheme applicant","All","170","30","0.165","0"
"2022","Female","19","Not EU","Main scheme applicant","All","385","60","0.159","0"
"2023","Female","19","Not EU","Main scheme applicant","All","320","65","0.197","0"
"2019","Male","19","Not EU","Main scheme applicant","All","10","0"," ","0"
"2020","Male","19","Not EU","Main scheme applicant","All","30","5"," ","0"
"2021","Male","19","Not EU","Main scheme applicant","All","65","15","0.219","0"
"2022","Male","19","Not EU","Main scheme applicant","All","150","20","0.11800000000000001","0"
"2023","Male","19","Not EU","Main scheme applicant","All","125","20","0.154","0"
"2019","Female","20","Not EU","Main scheme applicant","All","50","15","0.28","0"
"2020","Female","20","Not EU","Main scheme applicant","All","60","15","0.242","0"
"2021","Female","20","Not EU","Main scheme applicant","All","115","20","0.17200000000000001","0"
"2022","Female","20","Not EU","Main scheme applicant","All","170","30","0.17300000000000001","0"
"2023","Female","20","Not EU","Main scheme applicant","All","190","30","0.157","0"
"2019","Male","20","Not EU","Main scheme applicant","All","10","0"," ","0"
"2020","Male","20","Not EU","Main scheme applicant","All","20","5"," ","0"
"2021","Male","20","Not EU","Main scheme applicant","All","35","5"," ","0"
"2022","Male","20","Not EU","Main scheme applicant","All","80","15","0.16","0"
"2023","Male","20","Not EU","Main scheme applicant","All","65","10","0.156","0"
"2019","Female","21 - 24","Not EU","Main scheme applicant","All","125","25","0.187","0"
"2020","Female","21 - 24","Not EU","Main scheme applicant","All","160","30","0.18","0"
"2021","Female","21 - 24","Not EU","Main scheme applicant","All","250","40","0.169","0"
"2022","Female","21 - 24","Not EU","Main scheme applicant","All","315","45","0.146","0"
"2023","Female","21 - 24","Not EU","Main scheme applicant","All","380","75","0.202","0"
"2019","Male","21 - 24","Not EU","Main scheme applicant","All","35","5"," ","0"
"2020","Male","21 - 24","Not EU","Main scheme applicant","All","40","10"," ","0"
"2021","Male","21 - 24","Not EU","Main scheme applicant","All","80","10"," ","0"
"2022","Male","21 - 24","Not EU","Main scheme applicant","All","155","25","0.154","0"
"2023","Male","21 - 24","Not EU","Main scheme applicant","All","160","20","0.111","0"
"2019","Female","25 - 29","Not EU","Main scheme applicant","All","115","20","0.154","0"
"2020","Female","25 - 29","Not EU","Main scheme applicant","All","180","45","0.25","0"
"2021","Female","25 - 29","Not EU","Main scheme applicant","All","320","45","0.146","0"
"2022","Female","25 - 29","Not EU","Main scheme applicant","All","470","80","0.17200000000000001","0"
"2023","Female","25 - 29","Not EU","Main scheme applicant","All","470","90","0.194","0"
"2019","Male","25 - 29","Not EU","Main scheme applicant","All","45","5"," ","0"
"2020","Male","25 - 29","Not EU","Main scheme applicant","All","50","5"," ","0"
"2021","Male","25 - 29","Not EU","Main scheme applicant","All","105","10","0.113","0"
"2022","Male","25 - 29","Not EU","Main scheme applicant","All","140","10"," ","0"
"2023","Male","25 - 29","Not EU","Main scheme applicant","All","145","20","0.147","0"
"2019","Female","30 - 34","Not EU","Main scheme applicant","All","75","10","0.156","0"
"2020","Female","30 - 34","Not EU","Main scheme applicant","All","150","25","0.155","0"
"2021","Female","30 - 34","Not EU","Main scheme applicant","All","260","40","0.15","0"
"2022","Female","30 - 34","Not EU","Main scheme applicant","All","385","70","0.178","0"
"2023","Female","30 - 34","Not EU","Main scheme applicant","All","340","50","0.148","0"
"2019","Male","30 - 34","Not EU","Main scheme applicant","All","35","10"," ","0"
"2020","Male","30 - 34","Not EU","Main scheme applicant","All","45","10","0.213","0"
"2021","Male","30 - 34","Not EU","Main scheme applicant","All","85","10","0.11800000000000001","0"
"2022","Male","30 - 34","Not EU","Main scheme applicant","All","105","15","0.14300000000000002","0"
"2023","Male","30 - 34","Not EU","Main scheme applicant","All","105","15","0.123","0"
"2019","Female","35 and over","Not EU","Main scheme applicant","All","115","20","0.191","0"
"2020","Female","35 and over","Not EU","Main scheme applicant","All","185","35","0.188","0"
"2021","Female","35 and over","Not EU","Main scheme applicant","All","325","40","0.129","0"
"2022","Female","35 and over","Not EU","Main scheme applicant","All","450","75","0.167","0"
"2023","Female","35 and over","Not EU","Main scheme applicant","All","355","45","0.124","0"
"2019","Male","35 and over","Not EU","Main scheme applicant","All","40","10","0.23800000000000002","0"
"2020","Male","35 and over","Not EU","Main scheme applicant","All","65","15","0.194","0"
"2021","Male","35 and over","Not EU","Main scheme applicant","All","95","10","0.105","0"
"2022","Male","35 and over","Not EU","Main scheme applicant","All","130","20","0.159","0"
"2023","Male","35 and over","Not EU","Main scheme applicant","All","120","20","0.158","0"
"2019","Female","17 and under","EU (excluding UK)","Main scheme applicant","All","55","10","0.17500000000000002","0"
"2020","Female","17 and under","EU (excluding UK)","Main scheme applicant","All","50","15","0.275","0"
"2021","Female","17 and under","EU (excluding UK)","Main scheme applicant","All","60","5"," ","0"
"2022","Female","17 and under","EU (excluding UK)","Main scheme applicant","All","50","10"," ","0"
"2023","Female","17 and under","EU (excluding UK)","Main scheme applicant","All","45","10"," ","0"
"2019","Male","17 and under","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2021","Male","17 and under","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2022","Male","17 and under","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","Female","18","EU (excluding UK)","Main scheme applicant","All","220","45","0.20700000000000002","0"
"2020","Female","18","EU (excluding UK)","Main scheme applicant","All","255","85","0.331","0"
"2021","Female","18","EU (excluding UK)","Main scheme applicant","All","275","70","0.245","0"
"2022","Female","18","EU (excluding UK)","Main scheme applicant","All","265","55","0.215","0"
"2023","Female","18","EU (excluding UK)","Main scheme applicant","All","220","65","0.29","0"
"2019","Male","18","EU (excluding UK)","Main scheme applicant","All","15","0"," ","0"
"2020","Male","18","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2021","Male","18","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2022","Male","18","EU (excluding UK)","Main scheme applicant","All","15","0"," ","0"
"2023","Male","18","EU (excluding UK)","Main scheme applicant","All","20","10"," ","0"
"2019","Female","19","EU (excluding UK)","Main scheme applicant","All","280","115","0.41200000000000003","0"
"2020","Female","19","EU (excluding UK)","Main scheme applicant","All","255","120","0.47700000000000004","0"
"2021","Female","19","EU (excluding UK)","Main scheme applicant","All","285","100","0.34500000000000003","0"
"2022","Female","19","EU (excluding UK)","Main scheme applicant","All","190","50","0.274","0"
"2023","Female","19","EU (excluding UK)","Main scheme applicant","All","185","65","0.34800000000000003","0"
"2019","Male","19","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2020","Male","19","EU (excluding UK)","Main scheme applicant","All","20","5"," ","0"
"2021","Male","19","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2022","Male","19","EU (excluding UK)","Main scheme applicant","All","15","0"," ","0"
"2023","Male","19","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2019","Female","20","EU (excluding UK)","Main scheme applicant","All","150","70","0.459","0"
"2020","Female","20","EU (excluding UK)","Main scheme applicant","All","145","65","0.445","0"
"2021","Female","20","EU (excluding UK)","Main scheme applicant","All","145","55","0.368","0"
"2022","Female","20","EU (excluding UK)","Main scheme applicant","All","115","35","0.327","0"
"2023","Female","20","EU (excluding UK)","Main scheme applicant","All","80","20","0.278","0"
"2019","Male","20","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2020","Male","20","EU (excluding UK)","Main scheme applicant","All","10","5"," ","0"
"2021","Male","20","EU (excluding UK)","Main scheme applicant","All","10","5"," ","0"
"2022","Male","20","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2023","Male","20","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","Female","21 - 24","EU (excluding UK)","Main scheme applicant","All","155","65","0.41300000000000003","0"
"2020","Female","21 - 24","EU (excluding UK)","Main scheme applicant","All","145","65","0.451","0"
"2021","Female","21 - 24","EU (excluding UK)","Main scheme applicant","All","175","70","0.39","0"
"2022","Female","21 - 24","EU (excluding UK)","Main scheme applicant","All","110","45","0.426","0"
"2023","Female","21 - 24","EU (excluding UK)","Main scheme applicant","All","110","35","0.313","0"
"2019","Male","21 - 24","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2020","Male","21 - 24","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2021","Male","21 - 24","EU (excluding UK)","Main scheme applicant","All","25","5"," ","0"
"2022","Male","21 - 24","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2023","Male","21 - 24","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","Female","25 - 29","EU (excluding UK)","Main scheme applicant","All","35","15","0.444","0"
"2020","Female","25 - 29","EU (excluding UK)","Main scheme applicant","All","55","20","0.333","0"
"2021","Female","25 - 29","EU (excluding UK)","Main scheme applicant","All","50","10"," ","0"
"2022","Female","25 - 29","EU (excluding UK)","Main scheme applicant","All","35","10","0.314","0"
"2023","Female","25 - 29","EU (excluding UK)","Main scheme applicant","All","25","5"," ","0"
"2019","Male","25 - 29","EU (excluding UK)","Main scheme applicant","All","15","10"," ","0"
"2020","Male","25 - 29","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2021","Male","25 - 29","EU (excluding UK)","Main scheme applicant","All","15","0"," ","0"
"2022","Male","25 - 29","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2023","Male","25 - 29","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2019","Female","30 - 34","EU (excluding UK)","Main scheme applicant","All","20","5"," ","0"
"2020","Female","30 - 34","EU (excluding UK)","Main scheme applicant","All","20","5"," ","0"
"2021","Female","30 - 34","EU (excluding UK)","Main scheme applicant","All","20","5"," ","0"
"2022","Female","30 - 34","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2023","Female","30 - 34","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2019","Male","30 - 34","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2020","Male","30 - 34","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2021","Male","30 - 34","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2022","Male","30 - 34","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","Female","35 and over","EU (excluding UK)","Main scheme applicant","All","40","20","0.452","0"
"2020","Female","35 and over","EU (excluding UK)","Main scheme applicant","All","40","10","0.3","0"
"2021","Female","35 and over","EU (excluding UK)","Main scheme applicant","All","35","10","0.314","0"
"2022","Female","35 and over","EU (excluding UK)","Main scheme applicant","All","25","10"," ","0"
"2023","Female","35 and over","EU (excluding UK)","Main scheme applicant","All","25","10"," ","0"
"2019","Male","35 and over","EU (excluding UK)","Main scheme applicant","All","5","5"," ","0"
"2020","Male","35 and over","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2021","Male","35 and over","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2022","Male","35 and over","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2023","Male","35 and over","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2020","All","19","Northern Ireland","Not main scheme applicant","All","5","5"," ","0"
"2022","All","19","Northern Ireland","Not main scheme applicant","All","5","0"," ","0"
"2023","All","19","Northern Ireland","Not main scheme applicant","All","5","5"," ","0"
"2020","All","20","Northern Ireland","Not main scheme applicant","All","5","5"," ","0"
"2021","All","20","Northern Ireland","Not main scheme applicant","All","5","0"," ","0"
"2023","All","20","Northern Ireland","Not main scheme applicant","All","5","0"," ","0"
"2019","All","21 - 24","Northern Ireland","Not main scheme applicant","All","5","5"," ","0"
"2022","All","21 - 24","Northern Ireland","Not main scheme applicant","All","5","0"," ","0"
"2022","All","17 and under","England","Not main scheme applicant","All","5","0"," ","0"
"2023","All","17 and under","England","Not main scheme applicant","All","5","5"," ","0"
"2019","All","18","England","Not main scheme applicant","All","50","40","0.804","0"
"2020","All","18","England","Not main scheme applicant","All","90","85","0.902","0"
"2021","All","18","England","Not main scheme applicant","All","40","30","0.8160000000000001","0"
"2022","All","18","England","Not main scheme applicant","All","40","30","0.732","0"
"2023","All","18","England","Not main scheme applicant","All","75","65","0.8310000000000001","0"
