"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","All","25 - 29","England","Not main scheme applicant","All","15","15","1","0"
"2020","All","30 - 34","England","Not main scheme applicant","All","5","5"," ","0"
"2021","All","30 - 34","England","Not main scheme applicant","All","5","5"," ","0"
"2023","All","30 - 34","England","Not main scheme applicant","All","5","5"," ","0"
"2019","All","35 and over","England","Not main scheme applicant","All","10","10"," ","0"
"2020","All","35 and over","England","Not main scheme applicant","All","10","10","0.917","0"
"2021","All","35 and over","England","Not main scheme applicant","All","10","10"," ","0"
"2022","All","35 and over","England","Not main scheme applicant","All","5","5"," ","0"
"2023","All","35 and over","England","Not main scheme applicant","All","10","10"," ","0"
"2019","All","21 - 24","Scotland","Not main scheme applicant","All","20","20","0.857","0"
"2020","All","21 - 24","Scotland","Not main scheme applicant","All","35","25","0.75","0"
"2021","All","21 - 24","Scotland","Not main scheme applicant","All","20","20","0.864","0"
"2022","All","21 - 24","Scotland","Not main scheme applicant","All","25","20","0.87","0"
"2023","All","21 - 24","Scotland","Not main scheme applicant","All","25","20","0.704","0"
"2019","All","25 - 29","Scotland","Not main scheme applicant","All","30","25","0.8","0"
"2020","All","25 - 29","Scotland","Not main scheme applicant","All","55","45","0.8300000000000001","0"
"2021","All","25 - 29","Scotland","Not main scheme applicant","All","15","10","0.625","0"
"2022","All","25 - 29","Scotland","Not main scheme applicant","All","25","20","0.6920000000000001","0"
"2023","All","25 - 29","Scotland","Not main scheme applicant","All","25","25","0.885","0"
"2019","All","30 - 34","Scotland","Not main scheme applicant","All","10","5"," ","0"
"2020","All","30 - 34","Scotland","Not main scheme applicant","All","15","10","0.733","0"
"2021","All","30 - 34","Scotland","Not main scheme applicant","All","5","5"," ","0"
"2022","All","30 - 34","Scotland","Not main scheme applicant","All","15","5"," ","0"
"2023","All","30 - 34","Scotland","Not main scheme applicant","All","15","10","0.8","0"
"2019","All","35 and over","Scotland","Not main scheme applicant","All","25","15","0.56","0"
"2020","All","35 and over","Scotland","Not main scheme applicant","All","40","25","0.675","0"
"2021","All","35 and over","Scotland","Not main scheme applicant","All","20","15","0.682","0"
"2022","All","35 and over","Scotland","Not main scheme applicant","All","30","20","0.7000000000000001","0"
"2023","All","35 and over","Scotland","Not main scheme applicant","All","40","30","0.8160000000000001","0"
"2022","All","21 - 24","Wales","Not main scheme applicant","All","50","40","0.808","0"
"2023","All","21 - 24","Wales","Not main scheme applicant","All","70","55","0.838","0"
"2022","All","25 - 29","Wales","Not main scheme applicant","All","35","25","0.794","0"
"2023","All","25 - 29","Wales","Not main scheme applicant","All","20","15","0.684","0"
"2022","All","30 - 34","Wales","Not main scheme applicant","All","5","5"," ","0"
"2023","All","30 - 34","Wales","Not main scheme applicant","All","10","10","0.909","0"
"2022","All","35 and over","Wales","Not main scheme applicant","All","20","15","0.778","0"
"2023","All","35 and over","Wales","Not main scheme applicant","All","15","15","0.8130000000000001","0"
"2022","All","25 - 29","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2020","All","25 - 29","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2019","All","21 - 24","Northern Ireland","Main scheme applicant","All","60","10","0.17200000000000001","0"
"2020","All","21 - 24","Northern Ireland","Main scheme applicant","All","40","10"," ","0"
"2021","All","21 - 24","Northern Ireland","Main scheme applicant","All","65","15","0.254","0"
"2022","All","21 - 24","Northern Ireland","Main scheme applicant","All","45","15","0.28300000000000003","0"
"2023","All","21 - 24","Northern Ireland","Main scheme applicant","All","25","10"," ","0"
"2019","All","25 - 29","Northern Ireland","Main scheme applicant","All","25","10","0.423","0"
"2020","All","25 - 29","Northern Ireland","Main scheme applicant","All","20","5"," ","0"
"2021","All","25 - 29","Northern Ireland","Main scheme applicant","All","25","10"," ","0"
"2022","All","25 - 29","Northern Ireland","Main scheme applicant","All","15","10"," ","0"
"2023","All","25 - 29","Northern Ireland","Main scheme applicant","All","15","5"," ","0"
"2019","All","30 - 34","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2020","All","30 - 34","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2021","All","30 - 34","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2022","All","30 - 34","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2023","All","30 - 34","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2019","All","35 and over","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2021","All","35 and over","Northern Ireland","Main scheme applicant","All","5","5"," ","0"
"2022","All","35 and over","Northern Ireland","Main scheme applicant","All","5","5"," ","0"
"2023","All","35 and over","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2020","All","18","England","Main scheme applicant","All","5","0"," ","0"
"2022","All","18","England","Main scheme applicant","All","10","0"," ","0"
"2023","All","18","England","Main scheme applicant","All","5","0"," ","0"
"2019","All","21 - 24","England","Main scheme applicant","All","70","30","0.423","0"
"2020","All","21 - 24","England","Main scheme applicant","All","50","20","0.404","0"
"2021","All","21 - 24","England","Main scheme applicant","All","90","25","0.295","0"
"2022","All","21 - 24","England","Main scheme applicant","All","145","65","0.455","0"
"2023","All","21 - 24","England","Main scheme applicant","All","130","60","0.447","0"
"2019","All","25 - 29","England","Main scheme applicant","All","30","10","0.333","0"
"2020","All","25 - 29","England","Main scheme applicant","All","35","20","0.541","0"
"2021","All","25 - 29","England","Main scheme applicant","All","55","20","0.37","0"
"2022","All","25 - 29","England","Main scheme applicant","All","35","10","0.278","0"
"2023","All","25 - 29","England","Main scheme applicant","All","25","10","0.423","0"
"2019","All","30 - 34","England","Main scheme applicant","All","15","5"," ","0"
"2020","All","30 - 34","England","Main scheme applicant","All","20","15","0.667","0"
"2021","All","30 - 34","England","Main scheme applicant","All","20","0"," ","0"
"2022","All","30 - 34","England","Main scheme applicant","All","20","5"," ","0"
"2023","All","30 - 34","England","Main scheme applicant","All","10","5"," ","0"
"2019","All","35 and over","England","Main scheme applicant","All","25","5"," ","0"
"2020","All","35 and over","England","Main scheme applicant","All","20","5"," ","0"
"2021","All","35 and over","England","Main scheme applicant","All","20","15","0.682","0"
"2022","All","35 and over","England","Main scheme applicant","All","15","5"," ","0"
"2023","All","35 and over","England","Main scheme applicant","All","10","5"," ","0"
"2019","All","18","Scotland","Main scheme applicant","All","15","0"," ","0"
"2020","All","18","Scotland","Main scheme applicant","All","25","0"," ","0"
"2021","All","18","Scotland","Main scheme applicant","All","25","0"," ","0"
"2022","All","18","Scotland","Main scheme applicant","All","20","0"," ","0"
"2023","All","18","Scotland","Main scheme applicant","All","25","0"," ","0"
"2019","All","19","Scotland","Main scheme applicant","All","5","0"," ","0"
"2020","All","19","Scotland","Main scheme applicant","All","5","0"," ","0"
"2021","All","19","Scotland","Main scheme applicant","All","5","0"," ","0"
"2022","All","19","Scotland","Main scheme applicant","All","10","0"," ","0"
"2023","All","19","Scotland","Main scheme applicant","All","10","0"," ","0"
"2019","All","20","Scotland","Main scheme applicant","All","5","0"," ","0"
"2020","All","20","Scotland","Main scheme applicant","All","10","0"," ","0"
"2021","All","20","Scotland","Main scheme applicant","All","15","0"," ","0"
"2022","All","20","Scotland","Main scheme applicant","All","10","0"," ","0"
"2023","All","20","Scotland","Main scheme applicant","All","10","0"," ","0"
"2019","All","21 - 24","Scotland","Main scheme applicant","All","1570","830","0.529","0"
"2020","All","21 - 24","Scotland","Main scheme applicant","All","1680","890","0.53","0"
"2021","All","21 - 24","Scotland","Main scheme applicant","All","2115","905","0.429","0"
"2022","All","21 - 24","Scotland","Main scheme applicant","All","1530","805","0.525","0"
"2023","All","21 - 24","Scotland","Main scheme applicant","All","1290","750","0.582","0"
"2019","All","25 - 29","Scotland","Main scheme applicant","All","1325","710","0.535","0"
"2020","All","25 - 29","Scotland","Main scheme applicant","All","1325","705","0.532","0"
"2021","All","25 - 29","Scotland","Main scheme applicant","All","1650","750","0.453","0"
"2022","All","25 - 29","Scotland","Main scheme applicant","All","1130","620","0.548","0"
"2023","All","25 - 29","Scotland","Main scheme applicant","All","840","470","0.561","0"
"2019","All","30 - 34","Scotland","Main scheme applicant","All","605","285","0.47200000000000003","0"
"2020","All","30 - 34","Scotland","Main scheme applicant","All","630","330","0.525","0"
"2021","All","30 - 34","Scotland","Main scheme applicant","All","720","295","0.40800000000000003","0"
"2022","All","30 - 34","Scotland","Main scheme applicant","All","505","275","0.542","0"
"2023","All","30 - 34","Scotland","Main scheme applicant","All","385","210","0.544","0"
"2019","All","35 and over","Scotland","Main scheme applicant","All","1085","495","0.456","0"
"2020","All","35 and over","Scotland","Main scheme applicant","All","1145","540","0.47200000000000003","0"
"2021","All","35 and over","Scotland","Main scheme applicant","All","1225","470","0.382","0"
"2022","All","35 and over","Scotland","Main scheme applicant","All","840","420","0.499","0"
"2023","All","35 and over","Scotland","Main scheme applicant","All","690","370","0.537","0"
"2020","All","18","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","All","18","Wales","Main scheme applicant","All","20","0"," ","0"
"2023","All","18","Wales","Main scheme applicant","All","5","0"," ","0"
"2023","All","20","Wales","Main scheme applicant","All","5","0"," ","0"
"2020","All","21 - 24","Wales","Main scheme applicant","All","5","0"," ","0"
"2021","All","21 - 24","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","All","21 - 24","Wales","Main scheme applicant","All","645","475","0.732","0"
"2023","All","21 - 24","Wales","Main scheme applicant","All","600","435","0.721","0"
"2019","All","25 - 29","Wales","Main scheme applicant","All","5","0"," ","0"
"2020","All","25 - 29","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","All","25 - 29","Wales","Main scheme applicant","All","230","155","0.675","0"
"2023","All","25 - 29","Wales","Main scheme applicant","All","220","160","0.729","0"
"2022","All","30 - 34","Wales","Main scheme applicant","All","95","70","0.774","0"
"2023","All","30 - 34","Wales","Main scheme applicant","All","80","55","0.6920000000000001","0"
"2022","All","35 and over","Wales","Main scheme applicant","All","125","75","0.591","0"
"2023","All","35 and over","Wales","Main scheme applicant","All","90","60","0.637","0"
"2019","All","21 - 24","Not EU","Main scheme applicant","All","15","5"," ","0"
"2020","All","21 - 24","Not EU","Main scheme applicant","All","30","10"," ","0"
"2021","All","21 - 24","Not EU","Main scheme applicant","All","20","0"," ","0"
"2022","All","21 - 24","Not EU","Main scheme applicant","All","20","5"," ","0"
"2023","All","21 - 24","Not EU","Main scheme applicant","All","30","5"," ","0"
"2019","All","25 - 29","Not EU","Main scheme applicant","All","20","10"," ","0"
"2020","All","25 - 29","Not EU","Main scheme applicant","All","20","10"," ","0"
"2021","All","25 - 29","Not EU","Main scheme applicant","All","25","10"," ","0"
"2022","All","25 - 29","Not EU","Main scheme applicant","All","40","10","0.289","0"
"2023","All","25 - 29","Not EU","Main scheme applicant","All","30","10","0.333","0"
"2019","All","30 - 34","Not EU","Main scheme applicant","All","15","5"," ","0"
"2020","All","30 - 34","Not EU","Main scheme applicant","All","15","5"," ","0"
"2021","All","30 - 34","Not EU","Main scheme applicant","All","10","5"," ","0"
"2022","All","30 - 34","Not EU","Main scheme applicant","All","25","5"," ","0"
"2023","All","30 - 34","Not EU","Main scheme applicant","All","20","5"," ","0"
"2019","All","35 and over","Not EU","Main scheme applicant","All","15","5"," ","0"
"2020","All","35 and over","Not EU","Main scheme applicant","All","10","0"," ","0"
"2021","All","35 and over","Not EU","Main scheme applicant","All","20","0"," ","0"
"2022","All","35 and over","Not EU","Main scheme applicant","All","35","10"," ","0"
"2023","All","35 and over","Not EU","Main scheme applicant","All","25","5"," ","0"
"2019","All","20","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2020","All","20","EU (excluding UK)","Main scheme applicant","All","5","0"," ","0"
"2019","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","125","45","0.352","0"
"2020","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","145","60","0.427","0"
"2021","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","95","20","0.2","0"
"2022","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","55","10","0.193","0"
"2023","All","21 - 24","EU (excluding UK)","Main scheme applicant","All","50","15","0.327","0"
"2019","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","55","20","0.386","0"
"2020","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","80","30","0.4","0"
"2021","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","60","10","0.20700000000000002","0"
"2022","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","35","15","0.417","0"
"2023","All","25 - 29","EU (excluding UK)","Main scheme applicant","All","20","5"," ","0"
"2019","All","30 - 34","EU (excluding UK)","Main scheme applicant","All","30","15","0.406","0"
"2020","All","30 - 34","EU (excluding UK)","Main scheme applicant","All","30","10","0.41400000000000003","0"
"2021","All","30 - 34","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2022","All","30 - 34","EU (excluding UK)","Main scheme applicant","All","10","5"," ","0"
"2023","All","30 - 34","EU (excluding UK)","Main scheme applicant","All","5","5"," ","0"
"2019","All","35 and over","EU (excluding UK)","Main scheme applicant","All","15","5"," ","0"
"2020","All","35 and over","EU (excluding UK)","Main scheme applicant","All","10","5"," ","0"
"2021","All","35 and over","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2022","All","35 and over","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2023","All","35 and over","EU (excluding UK)","Main scheme applicant","All","10","0"," ","0"
"2019","Female","All","England","Not main scheme applicant","All","10","10","1","0"
"2020","Female","All","England","Not main scheme applicant","All","25","25","0.926","0"
"2021","Female","All","England","Not main scheme applicant","All","15","15","0.8130000000000001","0"
"2022","Female","All","England","Not main scheme applicant","All","15","10","0.733","0"
"2023","Female","All","England","Not main scheme applicant","All","20","20","1","0"
"2019","Male","All","England","Not main scheme applicant","All","5","5"," ","0"
"2020","Male","All","England","Not main scheme applicant","All","15","10","0.846","0"
"2021","Male","All","England","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","All","England","Not main scheme applicant","All","10","10","0.909","0"
"2023","Male","All","England","Not main scheme applicant","All","15","15","0.9410000000000001","0"
"2019","Female","All","Scotland","Not main scheme applicant","All","55","35","0.667","0"
"2020","Female","All","Scotland","Not main scheme applicant","All","80","55","0.705","0"
"2021","Female","All","Scotland","Not main scheme applicant","All","45","30","0.6980000000000001","0"
"2022","Female","All","Scotland","Not main scheme applicant","All","55","40","0.732","0"
"2023","Female","All","Scotland","Not main scheme applicant","All","70","55","0.779","0"
"2019","Male","All","Scotland","Not main scheme applicant","All","30","25","0.839","0"
"2020","Male","All","Scotland","Not main scheme applicant","All","65","55","0.8180000000000001","0"
"2021","Male","All","Scotland","Not main scheme applicant","All","20","20","0.8180000000000001","0"
"2022","Male","All","Scotland","Not main scheme applicant","All","40","25","0.658","0"
"2023","Male","All","Scotland","Not main scheme applicant","All","40","30","0.842","0"
"2022","Female","All","Wales","Not main scheme applicant","All","70","55","0.786","0"
"2023","Female","All","Wales","Not main scheme applicant","All","65","50","0.794","0"
"2022","Male","All","Wales","Not main scheme applicant","All","40","35","0.85","0"
"2023","Male","All","Wales","Not main scheme applicant","All","50","45","0.843","0"
"2022","Female","All","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2020","Female","All","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2019","Female","All","Northern Ireland","Main scheme applicant","All","65","20","0.273","0"
"2020","Female","All","Northern Ireland","Main scheme applicant","All","50","15","0.275","0"
"2021","Female","All","Northern Ireland","Main scheme applicant","All","65","20","0.323","0"
"2022","Female","All","Northern Ireland","Main scheme applicant","All","45","20","0.40900000000000003","0"
"2023","Female","All","Northern Ireland","Main scheme applicant","All","35","10"," ","0"
"2019","Male","All","Northern Ireland","Main scheme applicant","All","25","5"," ","0"
"2020","Male","All","Northern Ireland","Main scheme applicant","All","20","0"," ","0"
"2021","Male","All","Northern Ireland","Main scheme applicant","All","30","10"," ","0"
"2022","Male","All","Northern Ireland","Main scheme applicant","All","25","10"," ","0"
"2023","Male","All","Northern Ireland","Main scheme applicant","All","10","0"," ","0"
"2019","Female","All","England","Main scheme applicant","All","100","40","0.39","0"
"2020","Female","All","England","Main scheme applicant","All","95","40","0.426","0"
"2021","Female","All","England","Main scheme applicant","All","135","50","0.36","0"
"2022","Female","All","England","Main scheme applicant","All","155","65","0.401","0"
"2023","Female","All","England","Main scheme applicant","All","125","55","0.437","0"
"2019","Male","All","England","Main scheme applicant","All","40","15","0.357","0"
"2020","Male","All","England","Main scheme applicant","All","45","20","0.512","0"
"2021","Male","All","England","Main scheme applicant","All","50","15","0.28","0"
"2022","Male","All","England","Main scheme applicant","All","70","25","0.357","0"
"2023","Male","All","England","Main scheme applicant","All","65","25","0.41500000000000004","0"
"2019","Female","All","Scotland","Main scheme applicant","All","3285","1720","0.524","0"
"2020","Female","All","Scotland","Main scheme applicant","All","3460","1850","0.534","0"
"2021","Female","All","Scotland","Main scheme applicant","All","4125","1795","0.435","0"
"2022","Female","All","Scotland","Main scheme applicant","All","2835","1570","0.554","0"
"2023","Female","All","Scotland","Main scheme applicant","All","2310","1335","0.578","0"
"2019","Male","All","Scotland","Main scheme applicant","All","1330","600","0.451","0"
"2020","Male","All","Scotland","Main scheme applicant","All","1355","620","0.459","0"
"2021","Male","All","Scotland","Main scheme applicant","All","1635","625","0.382","0"
"2022","Male","All","Scotland","Main scheme applicant","All","1215","545","0.45","0"
"2023","Male","All","Scotland","Main scheme applicant","All","935","465","0.498","0"
"2019","Female","All","Wales","Main scheme applicant","All","5","0"," ","0"
"2020","Female","All","Wales","Main scheme applicant","All","10","0"," ","0"
"2021","Female","All","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","Female","All","Wales","Main scheme applicant","All","810","565","0.6990000000000001","0"
"2023","Female","All","Wales","Main scheme applicant","All","715","505","0.705","0"
"2019","Male","All","Wales","Main scheme applicant","All","5","0"," ","0"
"2020","Male","All","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","Male","All","Wales","Main scheme applicant","All","310","210","0.68","0"
"2023","Male","All","Wales","Main scheme applicant","All","285","200","0.706","0"
"2019","Female","All","Not EU","Main scheme applicant","All","50","20","0.367","0"
"2020","Female","All","Not EU","Main scheme applicant","All","55","15","0.302","0"
"2021","Female","All","Not EU","Main scheme applicant","All","55","10","0.2","0"
"2022","Female","All","Not EU","Main scheme applicant","All","65","15","0.254","0"
"2023","Female","All","Not EU","Main scheme applicant","All","75","15","0.23","0"
"2019","Male","All","Not EU","Main scheme applicant","All","15","5"," ","0"
"2020","Male","All","Not EU","Main scheme applicant","All","20","5"," ","0"
"2021","Male","All","Not EU","Main scheme applicant","All","20","5"," ","0"
"2022","Male","All","Not EU","Main scheme applicant","All","55","15","0.278","0"
"2023","Male","All","Not EU","Main scheme applicant","All","40","10","0.289","0"
"2019","Female","All","EU (excluding UK)","Main scheme applicant","All","170","65","0.382","0"
"2020","Female","All","EU (excluding UK)","Main scheme applicant","All","205","85","0.40700000000000003","0"
"2021","Female","All","EU (excluding UK)","Main scheme applicant","All","145","30","0.21","0"
"2022","Female","All","EU (excluding UK)","Main scheme applicant","All","85","20","0.253","0"
"2023","Female","All","EU (excluding UK)","Main scheme applicant","All","65","25","0.375","0"
"2019","Male","All","EU (excluding UK)","Main scheme applicant","All","65","20","0.317","0"
"2020","Male","All","EU (excluding UK)","Main scheme applicant","All","65","25","0.41500000000000004","0"
"2021","Male","All","EU (excluding UK)","Main scheme applicant","All","40","10"," ","0"
"2022","Male","All","EU (excluding UK)","Main scheme applicant","All","25","10"," ","0"
"2023","Male","All","EU (excluding UK)","Main scheme applicant","All","20","5"," ","0"
"2019","All","All","England","Not main scheme applicant","All","15","15","1","0"
"2020","All","All","England","Not main scheme applicant","All","40","35","0.9","0"
"2021","All","All","England","Not main scheme applicant","All","20","15","0.773","0"
"2022","All","All","England","Not main scheme applicant","All","25","20","0.808","0"
"2023","All","All","England","Not main scheme applicant","All","40","35","0.974","0"
"2019","All","All","Scotland","Not main scheme applicant","All","85","60","0.729","0"
"2020","All","All","Scotland","Not main scheme applicant","All","145","110","0.757","0"
"2021","All","All","Scotland","Not main scheme applicant","All","65","50","0.738","0"
"2022","All","All","Scotland","Not main scheme applicant","All","95","65","0.7020000000000001","0"
"2023","All","All","Scotland","Not main scheme applicant","All","105","85","0.802","0"
"2022","All","All","Wales","Not main scheme applicant","All","110","90","0.809","0"
"2023","All","All","Wales","Not main scheme applicant","All","115","95","0.8160000000000001","0"
"2022","All","All","Not EU","Not main scheme applicant","All","5","0"," ","0"
"2020","All","All","EU (excluding UK)","Not main scheme applicant","All","5","0"," ","0"
"2019","All","All","Northern Ireland","Main scheme applicant","All","90","20","0.244","0"
"2020","All","All","Northern Ireland","Main scheme applicant","All","70","15","0.217","0"
"2021","All","All","Northern Ireland","Main scheme applicant","All","95","30","0.302","0"
"2022","All","All","Northern Ireland","Main scheme applicant","All","70","25","0.391","0"
"2023","All","All","Northern Ireland","Main scheme applicant","All","50","10","0.229","0"
"2019","All","All","England","Main scheme applicant","All","140","55","0.38","0"
"2020","All","All","England","Main scheme applicant","All","135","60","0.453","0"
"2021","All","All","England","Main scheme applicant","All","185","65","0.339","0"
"2022","All","All","England","Main scheme applicant","All","225","90","0.388","0"
"2023","All","All","England","Main scheme applicant","All","190","80","0.429","0"
"2019","All","All","Scotland","Main scheme applicant","All","4620","2320","0.503","0"
"2020","All","All","Scotland","Main scheme applicant","All","4815","2470","0.513","0"
"2021","All","All","Scotland","Main scheme applicant","All","5760","2420","0.42","0"
"2022","All","All","Scotland","Main scheme applicant","All","4050","2120","0.523","0"
"2023","All","All","Scotland","Main scheme applicant","All","3245","1805","0.555","0"
"2019","All","All","Wales","Main scheme applicant","All","5","0"," ","0"
"2020","All","All","Wales","Main scheme applicant","All","15","0"," ","0"
"2021","All","All","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","All","All","Wales","Main scheme applicant","All","1120","775","0.6930000000000001","0"
"2023","All","All","Wales","Main scheme applicant","All","1000","705","0.705","0"
"2019","All","All","Not EU","Main scheme applicant","All","65","25","0.364","0"
"2020","All","All","Not EU","Main scheme applicant","All","75","20","0.293","0"
"2021","All","All","Not EU","Main scheme applicant","All","75","15","0.203","0"
"2022","All","All","Not EU","Main scheme applicant","All","120","30","0.264","0"
"2023","All","All","Not EU","Main scheme applicant","All","110","30","0.25","0"
"2019","All","All","EU (excluding UK)","Main scheme applicant","All","235","85","0.365","0"
"2020","All","All","EU (excluding UK)","Main scheme applicant","All","270","110","0.40900000000000003","0"
"2021","All","All","EU (excluding UK)","Main scheme applicant","All","180","40","0.209","0"
"2022","All","All","EU (excluding UK)","Main scheme applicant","All","115","30","0.263","0"
"2023","All","All","EU (excluding UK)","Main scheme applicant","All","85","25","0.318","0"
"2019","Female","21 - 24","All","Not main scheme applicant","All","15","15","0.8130000000000001","0"
"2020","Female","21 - 24","All","Not main scheme applicant","All","25","20","0.704","0"
"2021","Female","21 - 24","All","Not main scheme applicant","All","20","15","0.7000000000000001","0"
"2022","Female","21 - 24","All","Not main scheme applicant","All","50","35","0.712","0"
"2023","Female","21 - 24","All","Not main scheme applicant","All","65","55","0.791","0"
"2019","Male","21 - 24","All","Not main scheme applicant","All","10","10","1","0"
"2020","Male","21 - 24","All","Not main scheme applicant","All","20","15","0.81","0"
"2021","Male","21 - 24","All","Not main scheme applicant","All","10","5"," ","0"
"2022","Male","21 - 24","All","Not main scheme applicant","All","40","35","0.872","0"
"2023","Male","21 - 24","All","Not main scheme applicant","All","45","35","0.86","0"
"2019","Female","25 - 29","All","Not main scheme applicant","All","25","20","0.783","0"
"2020","Female","25 - 29","All","Not main scheme applicant","All","35","30","0.784","0"
"2021","Female","25 - 29","All","Not main scheme applicant","All","10","5"," ","0"
"2022","Female","25 - 29","All","Not main scheme applicant","All","45","35","0.717","0"
"2023","Female","25 - 29","All","Not main scheme applicant","All","35","30","0.853","0"
"2019","Male","25 - 29","All","Not main scheme applicant","All","10","10","0.917","0"
"2020","Male","25 - 29","All","Not main scheme applicant","All","30","25","0.8130000000000001","0"
"2021","Male","25 - 29","All","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","25 - 29","All","Not main scheme applicant","All","25","20","0.792","0"
"2023","Male","25 - 29","All","Not main scheme applicant","All","25","20","0.833","0"
"2019","Female","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2020","Female","30 - 34","All","Not main scheme applicant","All","15","10","0.733","0"
"2021","Female","30 - 34","All","Not main scheme applicant","All","10","5"," ","0"
"2022","Female","30 - 34","All","Not main scheme applicant","All","15","10","0.733","0"
"2023","Female","30 - 34","All","Not main scheme applicant","All","15","15","0.882","0"
"2019","Male","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2020","Male","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2021","Male","30 - 34","All","Not main scheme applicant","All","5","5"," ","0"
"2022","Male","30 - 34","All","Not main scheme applicant","All","10","5"," ","0"
"2023","Male","30 - 34","All","Not main scheme applicant","All","10","10","0.833","0"
"2019","Female","35 and over","All","Not main scheme applicant","All","20","15","0.682","0"
"2020","Female","35 and over","All","Not main scheme applicant","All","35","20","0.667","0"
"2021","Female","35 and over","All","Not main scheme applicant","All","20","15","0.81","0"
"2022","Female","35 and over","All","Not main scheme applicant","All","35","25","0.771","0"
"2023","Female","35 and over","All","Not main scheme applicant","All","35","25","0.771","0"
"2019","Male","35 and over","All","Not main scheme applicant","All","10","5"," ","0"
"2020","Male","35 and over","All","Not main scheme applicant","All","20","15","0.81","0"
"2021","Male","35 and over","All","Not main scheme applicant","All","10","5"," ","0"
"2022","Male","35 and over","All","Not main scheme applicant","All","20","15","0.684","0"
"2023","Male","35 and over","All","Not main scheme applicant","All","30","25","0.893","0"
"2022","Female","17 and under","All","Main scheme applicant","All","5","0"," ","0"
"2019","Female","18","All","Main scheme applicant","All","10","0"," ","0"
"2020","Female","18","All","Main scheme applicant","All","30","0"," ","0"
"2021","Female","18","All","Main scheme applicant","All","20","0"," ","0"
"2022","Female","18","All","Main scheme applicant","All","40","0"," ","0"
"2023","Female","18","All","Main scheme applicant","All","25","0"," ","0"
"2019","Male","18","All","Main scheme applicant","All","5","0"," ","0"
"2020","Male","18","All","Main scheme applicant","All","5","0"," ","0"
"2021","Male","18","All","Main scheme applicant","All","10","0"," ","0"
"2022","Male","18","All","Main scheme applicant","All","15","0"," ","0"
"2023","Male","18","All","Main scheme applicant","All","15","0"," ","0"
"2019","Female","19","All","Main scheme applicant","All","5","0"," ","0"
"2020","Female","19","All","Main scheme applicant","All","5","0"," ","0"
"2021","Female","19","All","Main scheme applicant","All","5","0"," ","0"
"2022","Female","19","All","Main scheme applicant","All","10","0"," ","0"
"2023","Female","19","All","Main scheme applicant","All","10","0"," ","0"
"2020","Male","19","All","Main scheme applicant","All","5","0"," ","0"
"2022","Male","19","All","Main scheme applicant","All","5","0"," ","0"
"2023","Male","19","All","Main scheme applicant","All","5","0"," ","0"
"2019","Female","20","All","Main scheme applicant","All","10","0"," ","0"
"2020","Female","20","All","Main scheme applicant","All","10","0"," ","0"
"2021","Female","20","All","Main scheme applicant","All","15","0"," ","0"
"2022","Female","20","All","Main scheme applicant","All","10","0"," ","0"
"2023","Female","20","All","Main scheme applicant","All","5","0"," ","0"
"2021","Male","20","All","Main scheme applicant","All","5","0"," ","0"
"2022","Male","20","All","Main scheme applicant","All","5","0"," ","0"
"2023","Male","20","All","Main scheme applicant","All","10","0"," ","0"
"2019","Female","21 - 24","All","Main scheme applicant","All","1350","720","0.534","0"
"2020","Female","21 - 24","All","Main scheme applicant","All","1485","785","0.53","0"
