"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","Scotland","35 and over","EU (excluding UK)","All","All","All","95","30","0.34"
"2021","Scotland","35 and over","EU (excluding UK)","All","All","All","45","5"," "
"2022","Scotland","35 and over","EU (excluding UK)","All","All","All","30","0"," "
"2023","Scotland","35 and over","EU (excluding UK)","All","All","All","30","5"," "
"2006","Wales","35 and over","EU (excluding UK)","All","All","All","30","10"," "
"2007","Wales","35 and over","EU (excluding UK)","All","All","All","30","10"," "
"2008","Wales","35 and over","EU (excluding UK)","All","All","All","30","10"," "
"2009","Wales","35 and over","EU (excluding UK)","All","All","All","40","15","0.395"
"2010","Wales","35 and over","EU (excluding UK)","All","All","All","45","10","0.213"
"2011","Wales","35 and over","EU (excluding UK)","All","All","All","40","10"," "
"2012","Wales","35 and over","EU (excluding UK)","All","All","All","45","15","0.341"
"2013","Wales","35 and over","EU (excluding UK)","All","All","All","35","15","0.378"
"2014","Wales","35 and over","EU (excluding UK)","All","All","All","25","5"," "
"2015","Wales","35 and over","EU (excluding UK)","All","All","All","30","5"," "
"2016","Wales","35 and over","EU (excluding UK)","All","All","All","30","5"," "
"2017","Wales","35 and over","EU (excluding UK)","All","All","All","25","5"," "
"2018","Wales","35 and over","EU (excluding UK)","All","All","All","25","10"," "
"2019","Wales","35 and over","EU (excluding UK)","All","All","All","15","5"," "
"2020","Wales","35 and over","EU (excluding UK)","All","All","All","15","5"," "
"2021","Wales","35 and over","EU (excluding UK)","All","All","All","20","5"," "
"2022","Wales","35 and over","EU (excluding UK)","All","All","All","20","5"," "
"2023","Wales","35 and over","EU (excluding UK)","All","All","All","15","0"," "
"2006","All","17 and under","Northern Ireland","All","All","All","80","60","0.738"
"2007","All","17 and under","Northern Ireland","All","All","All","65","55","0.844"
"2008","All","17 and under","Northern Ireland","All","All","All","55","40","0.774"
"2009","All","17 and under","Northern Ireland","All","All","All","60","50","0.787"
"2010","All","17 and under","Northern Ireland","All","All","All","60","40","0.6950000000000001"
"2011","All","17 and under","Northern Ireland","All","All","All","45","35","0.787"
"2012","All","17 and under","Northern Ireland","All","All","All","50","40","0.8240000000000001"
"2013","All","17 and under","Northern Ireland","All","All","All","35","25","0.639"
"2014","All","17 and under","Northern Ireland","All","All","All","30","20","0.71"
"2015","All","17 and under","Northern Ireland","All","All","All","35","20","0.618"
"2016","All","17 and under","Northern Ireland","All","All","All","40","30","0.738"
"2017","All","17 and under","Northern Ireland","All","All","All","25","15","0.654"
"2018","All","17 and under","Northern Ireland","All","All","All","30","25","0.833"
"2019","All","17 and under","Northern Ireland","All","All","All","35","30","0.806"
"2020","All","17 and under","Northern Ireland","All","All","All","30","25","0.793"
"2021","All","17 and under","Northern Ireland","All","All","All","35","30","0.778"
"2022","All","17 and under","Northern Ireland","All","All","All","30","25","0.8130000000000001"
"2023","All","17 and under","Northern Ireland","All","All","All","35","25","0.667"
"2006","All","18","Northern Ireland","All","All","All","11450","8670","0.757"
"2007","All","18","Northern Ireland","All","All","All","11130","8855","0.795"
"2008","All","18","Northern Ireland","All","All","All","10935","8945","0.8180000000000001"
"2009","All","18","Northern Ireland","All","All","All","11590","9280","0.801"
"2010","All","18","Northern Ireland","All","All","All","12080","8735","0.723"
"2011","All","18","Northern Ireland","All","All","All","11970","8590","0.717"
"2012","All","18","Northern Ireland","All","All","All","11715","8415","0.718"
"2013","All","18","Northern Ireland","All","All","All","11715","8755","0.747"
"2014","All","18","Northern Ireland","All","All","All","11510","8450","0.734"
"2015","All","18","Northern Ireland","All","All","All","11990","8315","0.6940000000000001"
"2016","All","18","Northern Ireland","All","All","All","11800","8520","0.722"
"2017","All","18","Northern Ireland","All","All","All","11565","8345","0.722"
"2018","All","18","Northern Ireland","All","All","All","11070","8165","0.737"
"2019","All","18","Northern Ireland","All","All","All","10535","7995","0.759"
"2020","All","18","Northern Ireland","All","All","All","10795","9155","0.848"
"2021","All","18","Northern Ireland","All","All","All","11705","9575","0.8180000000000001"
"2022","All","18","Northern Ireland","All","All","All","12110","9295","0.768"
"2023","All","18","Northern Ireland","All","All","All","11885","8865","0.746"
"2006","All","19","Northern Ireland","All","All","All","2040","1480","0.725"
"2007","All","19","Northern Ireland","All","All","All","2305","1755","0.761"
"2008","All","19","Northern Ireland","All","All","All","2295","1840","0.802"
"2009","All","19","Northern Ireland","All","All","All","2200","1685","0.764"
"2010","All","19","Northern Ireland","All","All","All","2660","1840","0.6910000000000001"
"2011","All","19","Northern Ireland","All","All","All","3150","2205","0.7000000000000001"
"2012","All","19","Northern Ireland","All","All","All","2800","1940","0.6930000000000001"
"2013","All","19","Northern Ireland","All","All","All","3095","2305","0.745"
"2014","All","19","Northern Ireland","All","All","All","3185","2330","0.732"
"2015","All","19","Northern Ireland","All","All","All","3215","2255","0.7010000000000001"
"2016","All","19","Northern Ireland","All","All","All","3655","2705","0.74"
"2017","All","19","Northern Ireland","All","All","All","3430","2510","0.732"
"2018","All","19","Northern Ireland","All","All","All","3245","2465","0.76"
"2019","All","19","Northern Ireland","All","All","All","3160","2455","0.777"
"2020","All","19","Northern Ireland","All","All","All","2905","2435","0.838"
"2021","All","19","Northern Ireland","All","All","All","2590","2040","0.788"
"2022","All","19","Northern Ireland","All","All","All","2415","1835","0.76"
"2023","All","19","Northern Ireland","All","All","All","2315","1765","0.763"
"2006","All","20","Northern Ireland","All","All","All","940","625","0.663"
"2007","All","20","Northern Ireland","All","All","All","915","670","0.734"
"2008","All","20","Northern Ireland","All","All","All","1050","800","0.76"
"2009","All","20","Northern Ireland","All","All","All","1065","810","0.763"
"2010","All","20","Northern Ireland","All","All","All","1230","820","0.667"
"2011","All","20","Northern Ireland","All","All","All","1345","900","0.669"
"2012","All","20","Northern Ireland","All","All","All","1385","940","0.68"
"2013","All","20","Northern Ireland","All","All","All","1525","1095","0.717"
"2014","All","20","Northern Ireland","All","All","All","1660","1190","0.717"
"2015","All","20","Northern Ireland","All","All","All","1520","1065","0.7000000000000001"
"2016","All","20","Northern Ireland","All","All","All","1585","1125","0.71"
"2017","All","20","Northern Ireland","All","All","All","1725","1270","0.735"
"2018","All","20","Northern Ireland","All","All","All","1680","1265","0.752"
"2019","All","20","Northern Ireland","All","All","All","1580","1185","0.75"
"2020","All","20","Northern Ireland","All","All","All","1485","1200","0.808"
"2021","All","20","Northern Ireland","All","All","All","1415","1040","0.733"
"2022","All","20","Northern Ireland","All","All","All","1115","785","0.7020000000000001"
"2023","All","20","Northern Ireland","All","All","All","1025","725","0.706"
"2006","All","21 - 24","Northern Ireland","All","All","All","1535","900","0.584"
"2007","All","21 - 24","Northern Ireland","All","All","All","1555","980","0.63"
"2008","All","21 - 24","Northern Ireland","All","All","All","1580","1080","0.684"
"2009","All","21 - 24","Northern Ireland","All","All","All","1685","1110","0.658"
"2010","All","21 - 24","Northern Ireland","All","All","All","2045","1220","0.596"
"2011","All","21 - 24","Northern Ireland","All","All","All","2140","1225","0.5720000000000001"
"2012","All","21 - 24","Northern Ireland","All","All","All","2020","1220","0.602"
"2013","All","21 - 24","Northern Ireland","All","All","All","2395","1490","0.621"
"2014","All","21 - 24","Northern Ireland","All","All","All","2375","1480","0.623"
"2015","All","21 - 24","Northern Ireland","All","All","All","2450","1455","0.594"
"2016","All","21 - 24","Northern Ireland","All","All","All","2360","1455","0.617"
"2017","All","21 - 24","Northern Ireland","All","All","All","2180","1375","0.631"
"2018","All","21 - 24","Northern Ireland","All","All","All","2010","1340","0.666"
"2019","All","21 - 24","Northern Ireland","All","All","All","2025","1355","0.668"
"2020","All","21 - 24","Northern Ireland","All","All","All","1900","1345","0.708"
"2021","All","21 - 24","Northern Ireland","All","All","All","2145","1365","0.637"
"2022","All","21 - 24","Northern Ireland","All","All","All","1685","1035","0.612"
"2023","All","21 - 24","Northern Ireland","All","All","All","1480","935","0.632"
"2006","All","25 - 29","Northern Ireland","All","All","All","540","300","0.557"
"2007","All","25 - 29","Northern Ireland","All","All","All","545","325","0.593"
"2008","All","25 - 29","Northern Ireland","All","All","All","525","330","0.63"
"2009","All","25 - 29","Northern Ireland","All","All","All","590","325","0.552"
"2010","All","25 - 29","Northern Ireland","All","All","All","780","450","0.578"
"2011","All","25 - 29","Northern Ireland","All","All","All","845","455","0.536"
"2012","All","25 - 29","Northern Ireland","All","All","All","720","375","0.523"
"2013","All","25 - 29","Northern Ireland","All","All","All","910","490","0.538"
"2014","All","25 - 29","Northern Ireland","All","All","All","910","485","0.536"
"2015","All","25 - 29","Northern Ireland","All","All","All","900","485","0.537"
"2016","All","25 - 29","Northern Ireland","All","All","All","920","485","0.528"
"2017","All","25 - 29","Northern Ireland","All","All","All","735","410","0.555"
"2018","All","25 - 29","Northern Ireland","All","All","All","725","415","0.5760000000000001"
"2019","All","25 - 29","Northern Ireland","All","All","All","650","385","0.593"
"2020","All","25 - 29","Northern Ireland","All","All","All","650","390","0.602"
"2021","All","25 - 29","Northern Ireland","All","All","All","815","435","0.531"
"2022","All","25 - 29","Northern Ireland","All","All","All","625","350","0.56"
"2023","All","25 - 29","Northern Ireland","All","All","All","535","285","0.529"
"2006","All","30 - 34","Northern Ireland","All","All","All","280","150","0.539"
"2007","All","30 - 34","Northern Ireland","All","All","All","225","140","0.619"
"2008","All","30 - 34","Northern Ireland","All","All","All","220","145","0.661"
"2009","All","30 - 34","Northern Ireland","All","All","All","250","165","0.659"
"2010","All","30 - 34","Northern Ireland","All","All","All","290","165","0.5640000000000001"
"2011","All","30 - 34","Northern Ireland","All","All","All","290","175","0.596"
"2012","All","30 - 34","Northern Ireland","All","All","All","295","180","0.609"
"2013","All","30 - 34","Northern Ireland","All","All","All","375","170","0.447"
"2014","All","30 - 34","Northern Ireland","All","All","All","390","215","0.553"
"2015","All","30 - 34","Northern Ireland","All","All","All","425","230","0.542"
"2016","All","30 - 34","Northern Ireland","All","All","All","420","215","0.508"
"2017","All","30 - 34","Northern Ireland","All","All","All","400","210","0.523"
"2018","All","30 - 34","Northern Ireland","All","All","All","345","195","0.558"
"2019","All","30 - 34","Northern Ireland","All","All","All","380","220","0.5730000000000001"
"2020","All","30 - 34","Northern Ireland","All","All","All","360","205","0.5690000000000001"
"2021","All","30 - 34","Northern Ireland","All","All","All","415","220","0.529"
"2022","All","30 - 34","Northern Ireland","All","All","All","385","210","0.544"
"2023","All","30 - 34","Northern Ireland","All","All","All","300","175","0.581"
"2006","All","35 and over","Northern Ireland","All","All","All","350","200","0.579"
"2007","All","35 and over","Northern Ireland","All","All","All","350","230","0.655"
"2008","All","35 and over","Northern Ireland","All","All","All","380","250","0.655"
"2009","All","35 and over","Northern Ireland","All","All","All","310","180","0.581"
"2010","All","35 and over","Northern Ireland","All","All","All","420","235","0.556"
"2011","All","35 and over","Northern Ireland","All","All","All","380","205","0.545"
"2012","All","35 and over","Northern Ireland","All","All","All","345","170","0.497"
"2013","All","35 and over","Northern Ireland","All","All","All","450","235","0.52"
"2014","All","35 and over","Northern Ireland","All","All","All","455","275","0.604"
"2015","All","35 and over","Northern Ireland","All","All","All","450","225","0.504"
"2016","All","35 and over","Northern Ireland","All","All","All","475","260","0.548"
"2017","All","35 and over","Northern Ireland","All","All","All","445","240","0.539"
"2018","All","35 and over","Northern Ireland","All","All","All","435","260","0.593"
"2019","All","35 and over","Northern Ireland","All","All","All","460","285","0.622"
"2020","All","35 and over","Northern Ireland","All","All","All","480","310","0.648"
"2021","All","35 and over","Northern Ireland","All","All","All","570","285","0.502"
"2022","All","35 and over","Northern Ireland","All","All","All","465","245","0.53"
"2023","All","35 and over","Northern Ireland","All","All","All","435","255","0.59"
"2006","All","17 and under","England","All","All","All","1410","1110","0.787"
"2007","All","17 and under","England","All","All","All","1500","1175","0.783"
"2008","All","17 and under","England","All","All","All","1715","1285","0.748"
"2009","All","17 and under","England","All","All","All","1665","1180","0.709"
"2010","All","17 and under","England","All","All","All","1525","995","0.654"
"2011","All","17 and under","England","All","All","All","1290","865","0.67"
"2012","All","17 and under","England","All","All","All","1000","730","0.727"
"2013","All","17 and under","England","All","All","All","1055","775","0.736"
"2014","All","17 and under","England","All","All","All","1100","805","0.732"
"2015","All","17 and under","England","All","All","All","1110","830","0.747"
"2016","All","17 and under","England","All","All","All","1090","815","0.748"
"2017","All","17 and under","England","All","All","All","1015","775","0.762"
"2018","All","17 and under","England","All","All","All","980","755","0.768"
"2019","All","17 and under","England","All","All","All","920","685","0.744"
"2020","All","17 and under","England","All","All","All","1025","795","0.779"
"2021","All","17 and under","England","All","All","All","1040","755","0.726"
"2022","All","17 and under","England","All","All","All","1340","945","0.705"
"2023","All","17 and under","England","All","All","All","1310","885","0.674"
"2006","All","18","England","All","All","All","188915","161480","0.855"
"2007","All","18","England","All","All","All","191815","162585","0.848"
"2008","All","18","England","All","All","All","203225","173825","0.855"
"2009","All","18","England","All","All","All","214380","179340","0.837"
"2010","All","18","England","All","All","All","225735","179090","0.793"
"2011","All","18","England","All","All","All","225645","185275","0.8210000000000001"
"2012","All","18","England","All","All","All","217315","179370","0.8250000000000001"
"2013","All","18","England","All","All","All","220130","186260","0.846"
"2014","All","18","England","All","All","All","225885","191675","0.849"
"2015","All","18","England","All","All","All","234955","201675","0.858"
"2016","All","18","England","All","All","All","237100","204845","0.864"
"2017","All","18","England","All","All","All","239490","207920","0.868"
"2018","All","18","England","All","All","All","236230","205205","0.869"
"2019","All","18","England","All","All","All","241055","209255","0.868"
"2020","All","18","England","All","All","All","249460","223505","0.896"
"2021","All","18","England","All","All","All","271300","237495","0.875"
"2022","All","18","England","All","All","All","285105","240110","0.842"
"2023","All","18","England","All","All","All","280735","235630","0.839"
"2006","All","19","England","All","All","All","58715","49950","0.851"
"2007","All","19","England","All","All","All","71650","61300","0.856"
"2008","All","19","England","All","All","All","78010","67130","0.861"
"2009","All","19","England","All","All","All","84325","71260","0.845"
"2010","All","19","England","All","All","All","92565","74715","0.807"
"2011","All","19","England","All","All","All","96550","78390","0.812"
"2012","All","19","England","All","All","All","80235","66325","0.8270000000000001"
"2013","All","19","England","All","All","All","90795","77685","0.856"
"2014","All","19","England","All","All","All","92490","79105","0.855"
"2015","All","19","England","All","All","All","93980","81270","0.865"
"2016","All","19","England","All","All","All","93590","81000","0.865"
"2017","All","19","England","All","All","All","88595","77340","0.873"
"2018","All","19","England","All","All","All","84500","73740","0.873"
"2019","All","19","England","All","All","All","82665","72025","0.871"
"2020","All","19","England","All","All","All","78600","69190","0.88"
"2021","All","19","England","All","All","All","76290","65425","0.858"
"2022","All","19","England","All","All","All","78540","65400","0.833"
"2023","All","19","England","All","All","All","78760","65765","0.835"
"2006","All","20","England","All","All","All","23655","18935","0.8"
"2007","All","20","England","All","All","All","25660","20550","0.801"
"2008","All","20","England","All","All","All","31685","25595","0.808"
"2009","All","20","England","All","All","All","33690","26165","0.777"
"2010","All","20","England","All","All","All","36155","26145","0.723"
"2011","All","20","England","All","All","All","37075","26855","0.724"
"2012","All","20","England","All","All","All","32700","24565","0.751"
"2013","All","20","England","All","All","All","33720","26505","0.786"
"2014","All","20","England","All","All","All","36000","28330","0.787"
"2015","All","20","England","All","All","All","34765","27525","0.792"
"2016","All","20","England","All","All","All","33780","26950","0.798"
"2017","All","20","England","All","All","All","32825","26795","0.8160000000000001"
"2018","All","20","England","All","All","All","32115","26450","0.8240000000000001"
"2019","All","20","England","All","All","All","31635","26090","0.8250000000000001"
"2020","All","20","England","All","All","All","31450","26355","0.838"
"2021","All","20","England","All","All","All","29860","23885","0.8"
"2022","All","20","England","All","All","All","29070","22560","0.776"
"2023","All","20","England","All","All","All","29475","23135","0.785"
"2006","All","21 - 24","England","All","All","All","36945","26680","0.722"
"2007","All","21 - 24","England","All","All","All","39820","28910","0.726"
"2008","All","21 - 24","England","All","All","All","47235","34650","0.734"
"2009","All","21 - 24","England","All","All","All","53495","37495","0.7010000000000001"
"2010","All","21 - 24","England","All","All","All","58410","36240","0.62"
"2011","All","21 - 24","England","All","All","All","58055","36025","0.621"
"2012","All","21 - 24","England","All","All","All","52630","33810","0.642"
"2013","All","21 - 24","England","All","All","All","54180","36545","0.675"
"2014","All","21 - 24","England","All","All","All","56490","38255","0.677"
"2015","All","21 - 24","England","All","All","All","54595","38455","0.704"
"2016","All","21 - 24","England","All","All","All","51995","36690","0.706"
"2017","All","21 - 24","England","All","All","All","48125","35505","0.738"
"2018","All","21 - 24","England","All","All","All","47675","36010","0.755"
"2019","All","21 - 24","England","All","All","All","47005","35885","0.763"
"2020","All","21 - 24","England","All","All","All","48045","37515","0.781"
"2021","All","21 - 24","England","All","All","All","48830","34760","0.712"
"2022","All","21 - 24","England","All","All","All","46595","32635","0.7000000000000001"
"2023","All","21 - 24","England","All","All","All","43565","31165","0.715"
"2006","All","25 - 29","England","All","All","All","17260","11660","0.676"
"2007","All","25 - 29","England","All","All","All","18020","12350","0.685"
"2008","All","25 - 29","England","All","All","All","22455","15735","0.7010000000000001"
"2009","All","25 - 29","England","All","All","All","25950","17100","0.659"
"2010","All","25 - 29","England","All","All","All","29220","16515","0.5650000000000001"
"2011","All","25 - 29","England","All","All","All","28150","15665","0.557"
"2012","All","25 - 29","England","All","All","All","25415","14735","0.58"
"2013","All","25 - 29","England","All","All","All","26350","15925","0.604"
"2014","All","25 - 29","England","All","All","All","27680","17160","0.62"
"2015","All","25 - 29","England","All","All","All","27055","17365","0.642"
"2016","All","25 - 29","England","All","All","All","26270","16760","0.638"
"2017","All","25 - 29","England","All","All","All","23015","16000","0.6950000000000001"
"2018","All","25 - 29","England","All","All","All","22675","16535","0.729"
"2019","All","25 - 29","England","All","All","All","22950","17025","0.742"
"2020","All","25 - 29","England","All","All","All","24370","18580","0.762"
"2021","All","25 - 29","England","All","All","All","25910","18155","0.7010000000000001"
"2022","All","25 - 29","England","All","All","All","23960","17245","0.72"
"2023","All","25 - 29","England","All","All","All","22120","16135","0.729"
"2006","All","30 - 34","England","All","All","All","9780","6470","0.661"
"2007","All","30 - 34","England","All","All","All","9725","6620","0.681"
"2008","All","30 - 34","England","All","All","All","12205","8455","0.6920000000000001"
"2009","All","30 - 34","England","All","All","All","14550","9315","0.64"
"2010","All","30 - 34","England","All","All","All","16825","9305","0.553"
"2011","All","30 - 34","England","All","All","All","16820","9055","0.538"
"2012","All","30 - 34","England","All","All","All","15555","8710","0.56"
"2013","All","30 - 34","England","All","All","All","15510","9195","0.593"
"2014","All","30 - 34","England","All","All","All","16100","9755","0.606"
"2015","All","30 - 34","England","All","All","All","15645","9800","0.626"
"2016","All","30 - 34","England","All","All","All","15290","9545","0.624"
"2017","All","30 - 34","England","All","All","All","13365","9310","0.6970000000000001"
"2018","All","30 - 34","England","All","All","All","13375","9760","0.73"
"2019","All","30 - 34","England","All","All","All","14200","10775","0.759"
"2020","All","30 - 34","England","All","All","All","15750","12130","0.77"
"2021","All","30 - 34","England","All","All","All","17475","12675","0.725"
"2022","All","30 - 34","England","All","All","All","17505","13140","0.751"
"2023","All","30 - 34","England","All","All","All","16580","12420","0.749"
"2006","All","35 and over","England","All","All","All","16915","11750","0.6950000000000001"
"2007","All","35 and over","England","All","All","All","17280","12295","0.712"
"2008","All","35 and over","England","All","All","All","22205","15765","0.71"
"2009","All","35 and over","England","All","All","All","26115","17265","0.661"
"2010","All","35 and over","England","All","All","All","28850","16005","0.555"
"2011","All","35 and over","England","All","All","All","27815","15020","0.54"
"2012","All","35 and over","England","All","All","All","25425","14515","0.5710000000000001"
"2013","All","35 and over","England","All","All","All","25285","15005","0.594"
"2014","All","35 and over","England","All","All","All","28455","17425","0.612"
"2015","All","35 and over","England","All","All","All","28320","17460","0.617"
"2016","All","35 and over","England","All","All","All","28910","17690","0.612"
"2017","All","35 and over","England","All","All","All","25755","17730","0.6880000000000001"
"2018","All","35 and over","England","All","All","All","26320","19565","0.743"
"2019","All","35 and over","England","All","All","All","29750","23140","0.778"
"2020","All","35 and over","England","All","All","All","31200","23680","0.759"
"2021","All","35 and over","England","All","All","All","33750","24225","0.718"
"2022","All","35 and over","England","All","All","All","34945","26045","0.745"
"2023","All","35 and over","England","All","All","All","38515","28890","0.75"
"2006","All","17 and under","Scotland","All","All","All","1295","810","0.625"
"2007","All","17 and under","Scotland","All","All","All","1310","855","0.654"
"2008","All","17 and under","Scotland","All","All","All","1315","915","0.6960000000000001"
"2009","All","17 and under","Scotland","All","All","All","1290","865","0.671"
"2010","All","17 and under","Scotland","All","All","All","1125","640","0.5700000000000001"
"2011","All","17 and under","Scotland","All","All","All","1000","545","0.548"
"2012","All","17 and under","Scotland","All","All","All","955","575","0.601"
"2013","All","17 and under","Scotland","All","All","All","810","485","0.601"
"2014","All","17 and under","Scotland","All","All","All","710","370","0.52"
"2015","All","17 and under","Scotland","All","All","All","890","550","0.616"
"2016","All","17 and under","Scotland","All","All","All","925","565","0.612"
"2017","All","17 and under","Scotland","All","All","All","970","630","0.646"
"2018","All","17 and under","Scotland","All","All","All","975","680","0.6970000000000001"
"2019","All","17 and under","Scotland","All","All","All","995","670","0.672"
"2020","All","17 and under","Scotland","All","All","All","1075","785","0.733"
"2021","All","17 and under","Scotland","All","All","All","1110","730","0.66"
"2022","All","17 and under","Scotland","All","All","All","1295","840","0.649"
"2023","All","17 and under","Scotland","All","All","All","1250","915","0.731"
"2006","All","18","Scotland","All","All","All","17815","14130","0.793"
"2007","All","18","Scotland","All","All","All","17035","13700","0.804"
"2008","All","18","Scotland","All","All","All","18095","14520","0.802"
"2009","All","18","Scotland","All","All","All","18485","15060","0.8150000000000001"
"2010","All","18","Scotland","All","All","All","20195","15370","0.761"
"2011","All","18","Scotland","All","All","All","19550","14250","0.729"
"2012","All","18","Scotland","All","All","All","19450","14455","0.743"
"2013","All","18","Scotland","All","All","All","19410","14505","0.747"
"2014","All","18","Scotland","All","All","All","19410","14280","0.736"
"2015","All","18","Scotland","All","All","All","19990","14735","0.737"
"2016","All","18","Scotland","All","All","All","19710","14875","0.755"
"2017","All","18","Scotland","All","All","All","19280","14875","0.772"
"2018","All","18","Scotland","All","All","All","18565","14840","0.8"
"2019","All","18","Scotland","All","All","All","17935","14255","0.795"
"2020","All","18","Scotland","All","All","All","17610","15035","0.854"
"2021","All","18","Scotland","All","All","All","20255","16980","0.838"
"2022","All","18","Scotland","All","All","All","20520","16970","0.8270000000000001"
"2023","All","18","Scotland","All","All","All","19770","16755","0.847"
"2006","All","19","Scotland","All","All","All","4110","3180","0.774"
"2007","All","19","Scotland","All","All","All","4370","3405","0.78"
"2008","All","19","Scotland","All","All","All","4460","3505","0.786"
"2009","All","19","Scotland","All","All","All","4985","3940","0.791"
"2010","All","19","Scotland","All","All","All","5860","4095","0.6990000000000001"
"2011","All","19","Scotland","All","All","All","5805","3960","0.682"
"2012","All","19","Scotland","All","All","All","6035","4335","0.718"
"2013","All","19","Scotland","All","All","All","5870","4175","0.711"
"2014","All","19","Scotland","All","All","All","5605","4005","0.715"
"2015","All","19","Scotland","All","All","All","6070","4400","0.725"
"2016","All","19","Scotland","All","All","All","6325","4580","0.724"
"2017","All","19","Scotland","All","All","All","6255","4665","0.746"
"2018","All","19","Scotland","All","All","All","6405","4880","0.762"
"2019","All","19","Scotland","All","All","All","6030","4655","0.772"
"2020","All","19","Scotland","All","All","All","5830","4650","0.798"
"2021","All","19","Scotland","All","All","All","6220","4740","0.762"
"2022","All","19","Scotland","All","All","All","6265","4780","0.763"
"2023","All","19","Scotland","All","All","All","6305","5035","0.799"
"2006","All","20","Scotland","All","All","All","2605","1985","0.762"
"2007","All","20","Scotland","All","All","All","2785","2125","0.762"
"2008","All","20","Scotland","All","All","All","2960","2295","0.776"
"2009","All","20","Scotland","All","All","All","3115","2415","0.776"
"2010","All","20","Scotland","All","All","All","3555","2425","0.682"
"2011","All","20","Scotland","All","All","All","3735","2370","0.634"
"2012","All","20","Scotland","All","All","All","3795","2585","0.681"
"2013","All","20","Scotland","All","All","All","4150","2835","0.684"
"2014","All","20","Scotland","All","All","All","3930","2690","0.684"
"2015","All","20","Scotland","All","All","All","4135","2950","0.714"
"2016","All","20","Scotland","All","All","All","4220","3000","0.71"
"2017","All","20","Scotland","All","All","All","4290","3085","0.719"
"2018","All","20","Scotland","All","All","All","4220","3070","0.728"
"2019","All","20","Scotland","All","All","All","3805","2770","0.728"
"2020","All","20","Scotland","All","All","All","3670","2790","0.76"
"2021","All","20","Scotland","All","All","All","3855","2670","0.6930000000000001"
"2022","All","20","Scotland","All","All","All","3325","2375","0.714"
"2023","All","20","Scotland","All","All","All","3295","2500","0.759"
"2006","All","21 - 24","Scotland","All","All","All","4630","3345","0.722"
"2007","All","21 - 24","Scotland","All","All","All","4930","3675","0.745"
"2008","All","21 - 24","Scotland","All","All","All","5470","4165","0.761"
"2009","All","21 - 24","Scotland","All","All","All","5735","4230","0.737"
"2010","All","21 - 24","Scotland","All","All","All","6855","4360","0.636"
"2011","All","21 - 24","Scotland","All","All","All","7855","5070","0.645"
"2012","All","21 - 24","Scotland","All","All","All","6935","4285","0.618"
"2013","All","21 - 24","Scotland","All","All","All","7400","4720","0.638"
"2014","All","21 - 24","Scotland","All","All","All","7190","4525","0.629"
"2015","All","21 - 24","Scotland","All","All","All","8940","5670","0.634"
"2016","All","21 - 24","Scotland","All","All","All","9145","5905","0.646"
"2017","All","21 - 24","Scotland","All","All","All","8900","5930","0.666"
"2018","All","21 - 24","Scotland","All","All","All","9055","6035","0.667"
"2019","All","21 - 24","Scotland","All","All","All","8850","5905","0.667"
"2020","All","21 - 24","Scotland","All","All","All","9115","6405","0.7030000000000001"
"2021","All","21 - 24","Scotland","All","All","All","9315","5785","0.621"
"2022","All","21 - 24","Scotland","All","All","All","7730","4985","0.645"
"2023","All","21 - 24","Scotland","All","All","All","7140","4960","0.6940000000000001"
"2006","All","25 - 29","Scotland","All","All","All","2070","1440","0.6970000000000001"
"2007","All","25 - 29","Scotland","All","All","All","2190","1550","0.707"
"2008","All","25 - 29","Scotland","All","All","All","2550","1855","0.727"
"2009","All","25 - 29","Scotland","All","All","All","2840","2075","0.73"
"2010","All","25 - 29","Scotland","All","All","All","3690","2255","0.611"
"2011","All","25 - 29","Scotland","All","All","All","3490","1985","0.5690000000000001"
"2012","All","25 - 29","Scotland","All","All","All","3390","2015","0.595"
"2013","All","25 - 29","Scotland","All","All","All","3505","2100","0.599"
"2014","All","25 - 29","Scotland","All","All","All","3525","2060","0.585"
"2015","All","25 - 29","Scotland","All","All","All","4990","2930","0.587"
"2016","All","25 - 29","Scotland","All","All","All","5245","3080","0.587"
"2017","All","25 - 29","Scotland","All","All","All","5165","3255","0.63"
"2018","All","25 - 29","Scotland","All","All","All","5060","3210","0.634"
"2019","All","25 - 29","Scotland","All","All","All","4975","3155","0.634"
"2020","All","25 - 29","Scotland","All","All","All","5445","3680","0.676"
"2021","All","25 - 29","Scotland","All","All","All","5975","3615","0.605"
"2022","All","25 - 29","Scotland","All","All","All","4640","2975","0.64"
"2023","All","25 - 29","Scotland","All","All","All","3755","2510","0.669"
"2006","All","30 - 34","Scotland","All","All","All","1000","695","0.6940000000000001"
"2007","All","30 - 34","Scotland","All","All","All","930","670","0.718"
"2008","All","30 - 34","Scotland","All","All","All","1055","765","0.727"
"2009","All","30 - 34","Scotland","All","All","All","1295","940","0.726"
"2010","All","30 - 34","Scotland","All","All","All","1860","1155","0.62"
"2011","All","30 - 34","Scotland","All","All","All","1830","1065","0.583"
"2012","All","30 - 34","Scotland","All","All","All","1780","1080","0.606"
"2013","All","30 - 34","Scotland","All","All","All","1825","1105","0.605"
"2014","All","30 - 34","Scotland","All","All","All","1790","1015","0.5670000000000001"
"2015","All","30 - 34","Scotland","All","All","All","2460","1420","0.577"
"2016","All","30 - 34","Scotland","All","All","All","2610","1460","0.56"
