"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2019","UK","Northern Ireland","Northern Ireland","35 and over","All","80","15","0.188"
"2020","UK","Northern Ireland","Northern Ireland","35 and over","All","50","15","0.28"
"2021","UK","Northern Ireland","Northern Ireland","35 and over","All","70","10","0.157"
"2022","UK","Northern Ireland","Northern Ireland","35 and over","All","75","15","0.213"
"2023","UK","Northern Ireland","Northern Ireland","35 and over","All","55","10"," "
"2019","UK","Scotland","Scotland","35 and over","All","185","40","0.216"
"2020","UK","Scotland","Scotland","35 and over","All","215","50","0.233"
"2021","UK","Scotland","Scotland","35 and over","All","310","35","0.116"
"2022","UK","Scotland","Scotland","35 and over","All","260","45","0.177"
"2023","UK","Scotland","Scotland","35 and over","All","185","50","0.259"
"2019","UK","Wales","Wales","35 and over","All","135","25","0.178"
"2020","UK","Wales","Wales","35 and over","All","140","30","0.221"
"2021","UK","Wales","Wales","35 and over","All","185","25","0.146"
"2022","UK","Wales","Wales","35 and over","All","155","40","0.271"
"2023","UK","Wales","Wales","35 and over","All","125","40","0.32"
"2022","International","EU (excluding UK)","Denmark","35 and over","All","5","0"," "
"2020","International","EU (excluding UK)","France","35 and over","All","5","0"," "
"2019","International","EU (excluding UK)","Hungary","35 and over","All","5","0"," "
"2019","International","EU (excluding UK)","Ireland","35 and over","All","5","0"," "
"2020","International","EU (excluding UK)","Ireland","35 and over","All","10","5"," "
"2021","International","EU (excluding UK)","Ireland","35 and over","All","10","0"," "
"2023","International","EU (excluding UK)","Netherlands","35 and over","All","5","0"," "
"2019","International","EU (excluding UK)","Spain","35 and over","All","5","0"," "
"2021","International","EU (excluding UK)","Spain","35 and over","All","5","0"," "
"2023","International","EU (excluding UK)","Spain","35 and over","All","5","0"," "
"2019","International","EU (excluding UK)","Sweden","35 and over","All","5","0"," "
"2021","International","Not EU","Guernsey","35 and over","All","10","0"," "
"2023","International","Not EU","Jersey","35 and over","All","5","5"," "
"2021","International","Not EU","Ghana","35 and over","All","5","0"," "
"2022","International","Not EU","Ghana","35 and over","All","15","0"," "
"2023","International","Not EU","Ghana","35 and over","All","15","5"," "
"2019","International","Not EU","Nigeria","35 and over","All","5","0"," "
"2021","International","Not EU","Nigeria","35 and over","All","5","0"," "
"2022","International","Not EU","Nigeria","35 and over","All","10","0"," "
"2023","International","Not EU","Nigeria","35 and over","All","5","0"," "
"2021","International","Not EU","Pakistan","35 and over","All","5","0"," "
"2023","International","Not EU","Saudi Arabia","35 and over","All","5","0"," "
"2021","International","Not EU","Singapore","35 and over","All","5","0"," "
"2022","International","Not EU","Singapore","35 and over","All","5","5"," "
"2019","International","Not EU","Switzerland","35 and over","All","5","0"," "
"2023","International","Not EU","Switzerland","35 and over","All","5","0"," "
"2021","International","Not EU","United States of America","35 and over","All","10","5"," "
"2022","International","Not EU","United States of America","35 and over","All","10","5"," "
"2020","International","Not EU","Not Known","35 and over","All","5","0"," "
"2020","International","Not EU","British Antarctic Territory","35 and over","All","5","0"," "
"2021","UK","Northern Ireland","All","17 and under","All","5","0"," "
"2023","UK","Northern Ireland","All","17 and under","All","5","0"," "
"2020","UK","England","All","17 and under","All","10","0"," "
"2021","UK","England","All","17 and under","All","25","5"," "
"2022","UK","England","All","17 and under","All","15","0"," "
"2023","UK","England","All","17 and under","All","20","0"," "
"2019","UK","Scotland","All","17 and under","All","15","0"," "
"2020","UK","Scotland","All","17 and under","All","30","5"," "
"2021","UK","Scotland","All","17 and under","All","35","5"," "
"2022","UK","Scotland","All","17 and under","All","50","5"," "
"2023","UK","Scotland","All","17 and under","All","20","5"," "
"2020","UK","Wales","All","17 and under","All","5","0"," "
"2019","International","Not EU","All","17 and under","All","5","0"," "
"2020","International","Not EU","All","17 and under","All","10","0"," "
"2021","International","Not EU","All","17 and under","All","10","0"," "
"2022","International","Not EU","All","17 and under","All","5","0"," "
"2023","International","Not EU","All","17 and under","All","5","5"," "
"2019","International","EU (excluding UK)","All","17 and under","All","55","0"," "
"2020","International","EU (excluding UK)","All","17 and under","All","40","0"," "
"2021","International","EU (excluding UK)","All","17 and under","All","25","5"," "
"2022","International","EU (excluding UK)","All","17 and under","All","20","0"," "
"2023","International","EU (excluding UK)","All","17 and under","All","25","0"," "
"2019","UK","Northern Ireland","All","18","All","365","40","0.115"
"2020","UK","Northern Ireland","All","18","All","410","80","0.193"
"2021","UK","Northern Ireland","All","18","All","535","65","0.11800000000000001"
"2022","UK","Northern Ireland","All","18","All","550","95","0.171"
"2023","UK","Northern Ireland","All","18","All","445","70","0.162"
"2019","UK","England","All","18","All","8075","1910","0.23600000000000002"
"2020","UK","England","All","18","All","8525","2350","0.276"
"2021","UK","England","All","18","All","10470","2135","0.20400000000000001"
"2022","UK","England","All","18","All","10905","2160","0.198"
"2023","UK","England","All","18","All","9275","2885","0.311"
"2019","UK","Scotland","All","18","All","670","135","0.20400000000000001"
"2020","UK","Scotland","All","18","All","550","120","0.22"
"2021","UK","Scotland","All","18","All","780","95","0.121"
"2022","UK","Scotland","All","18","All","665","100","0.15"
"2023","UK","Scotland","All","18","All","455","100","0.224"
"2019","UK","Wales","All","18","All","360","40","0.111"
"2020","UK","Wales","All","18","All","500","75","0.146"
"2021","UK","Wales","All","18","All","770","110","0.145"
"2022","UK","Wales","All","18","All","640","95","0.147"
"2023","UK","Wales","All","18","All","465","95","0.20600000000000002"
"2019","International","Not EU","All","18","All","55","10"," "
"2020","International","Not EU","All","18","All","55","10","0.182"
"2021","International","Not EU","All","18","All","45","5"," "
"2022","International","Not EU","All","18","All","80","5"," "
"2023","International","Not EU","All","18","All","55","15","0.23600000000000002"
"2019","International","EU (excluding UK)","All","18","All","110","5"," "
"2020","International","EU (excluding UK)","All","18","All","185","25","0.13"
"2021","International","EU (excluding UK)","All","18","All","150","5"," "
"2022","International","EU (excluding UK)","All","18","All","185","10"," "
"2023","International","EU (excluding UK)","All","18","All","110","20","0.164"
"2019","UK","Northern Ireland","All","19","All","145","25","0.159"
"2020","UK","Northern Ireland","All","19","All","115","15","0.13"
"2021","UK","Northern Ireland","All","19","All","155","15","0.097"
"2022","UK","Northern Ireland","All","19","All","135","20","0.156"
"2023","UK","Northern Ireland","All","19","All","110","10","0.091"
"2019","UK","England","All","19","All","3150","650","0.20600000000000002"
"2020","UK","England","All","19","All","3025","695","0.229"
"2021","UK","England","All","19","All","3630","635","0.17500000000000002"
"2022","UK","England","All","19","All","3410","525","0.154"
"2023","UK","England","All","19","All","2720","680","0.25"
"2019","UK","Scotland","All","19","All","195","35","0.17400000000000002"
"2020","UK","Scotland","All","19","All","170","35","0.218"
"2021","UK","Scotland","All","19","All","235","20","0.089"
"2022","UK","Scotland","All","19","All","210","25","0.129"
"2023","UK","Scotland","All","19","All","210","50","0.248"
"2019","UK","Wales","All","19","All","225","25","0.116"
"2020","UK","Wales","All","19","All","205","20","0.107"
"2021","UK","Wales","All","19","All","310","25","0.081"
"2022","UK","Wales","All","19","All","190","35","0.184"
"2023","UK","Wales","All","19","All","120","15","0.133"
"2019","International","Not EU","All","19","All","35","0"," "
"2020","International","Not EU","All","19","All","25","0"," "
"2021","International","Not EU","All","19","All","45","5"," "
"2022","International","Not EU","All","19","All","45","5"," "
"2023","International","Not EU","All","19","All","20","0"," "
"2019","International","EU (excluding UK)","All","19","All","95","5"," "
"2020","International","EU (excluding UK)","All","19","All","105","10"," "
"2021","International","EU (excluding UK)","All","19","All","135","10"," "
"2022","International","EU (excluding UK)","All","19","All","100","5"," "
"2023","International","EU (excluding UK)","All","19","All","100","10","0.12"
"2019","UK","Northern Ireland","All","20","All","50","5"," "
"2020","UK","Northern Ireland","All","20","All","40","5"," "
"2021","UK","Northern Ireland","All","20","All","35","5"," "
"2022","UK","Northern Ireland","All","20","All","60","5"," "
"2023","UK","Northern Ireland","All","20","All","60","5"," "
"2019","UK","England","All","20","All","1725","350","0.20400000000000001"
"2020","UK","England","All","20","All","1645","385","0.23500000000000001"
"2021","UK","England","All","20","All","1965","345","0.177"
"2022","UK","England","All","20","All","1890","300","0.159"
"2023","UK","England","All","20","All","1540","365","0.23800000000000002"
"2019","UK","Scotland","All","20","All","110","20","0.164"
"2020","UK","Scotland","All","20","All","100","15","0.15"
"2021","UK","Scotland","All","20","All","140","15","0.107"
"2022","UK","Scotland","All","20","All","145","25","0.186"
"2023","UK","Scotland","All","20","All","85","15","0.176"
"2019","UK","Wales","All","20","All","115","15","0.122"
"2020","UK","Wales","All","20","All","85","15","0.153"
"2021","UK","Wales","All","20","All","150","15","0.08700000000000001"
"2022","UK","Wales","All","20","All","125","20","0.152"
"2023","UK","Wales","All","20","All","105","20","0.19"
"2019","International","Not EU","All","20","All","20","0"," "
"2020","International","Not EU","All","20","All","5","0"," "
"2021","International","Not EU","All","20","All","10","0"," "
"2022","International","Not EU","All","20","All","20","0"," "
"2023","International","Not EU","All","20","All","35","0"," "
"2019","International","EU (excluding UK)","All","20","All","90","5"," "
"2020","International","EU (excluding UK)","All","20","All","60","5"," "
"2021","International","EU (excluding UK)","All","20","All","70","5"," "
"2022","International","EU (excluding UK)","All","20","All","70","5"," "
"2023","International","EU (excluding UK)","All","20","All","15","0"," "
"2019","UK","Northern Ireland","All","21 - 24","All","110","15","0.136"
"2020","UK","Northern Ireland","All","21 - 24","All","115","30","0.243"
"2021","UK","Northern Ireland","All","21 - 24","All","140","20","0.136"
"2022","UK","Northern Ireland","All","21 - 24","All","100","10","0.11"
"2023","UK","Northern Ireland","All","21 - 24","All","85","10"," "
"2019","UK","England","All","21 - 24","All","3760","925","0.247"
"2020","UK","England","All","21 - 24","All","3645","1005","0.275"
"2021","UK","England","All","21 - 24","All","4735","1160","0.245"
"2022","UK","England","All","21 - 24","All","3900","770","0.197"
"2023","UK","England","All","21 - 24","All","2795","670","0.23900000000000002"
"2019","UK","Scotland","All","21 - 24","All","300","55","0.187"
"2020","UK","Scotland","All","21 - 24","All","380","75","0.192"
"2021","UK","Scotland","All","21 - 24","All","410","65","0.154"
"2022","UK","Scotland","All","21 - 24","All","380","60","0.161"
"2023","UK","Scotland","All","21 - 24","All","245","55","0.233"
"2019","UK","Wales","All","21 - 24","All","430","70","0.158"
"2020","UK","Wales","All","21 - 24","All","335","50","0.152"
"2021","UK","Wales","All","21 - 24","All","365","45","0.11800000000000001"
"2022","UK","Wales","All","21 - 24","All","230","40","0.178"
"2023","UK","Wales","All","21 - 24","All","185","40","0.227"
"2019","International","Not EU","All","21 - 24","All","60","5"," "
"2020","International","Not EU","All","21 - 24","All","30","5"," "
"2021","International","Not EU","All","21 - 24","All","100","5"," "
"2022","International","Not EU","All","21 - 24","All","75","10","0.133"
"2023","International","Not EU","All","21 - 24","All","80","10","0.15"
"2019","International","EU (excluding UK)","All","21 - 24","All","115","15","0.148"
"2020","International","EU (excluding UK)","All","21 - 24","All","105","15","0.14300000000000002"
"2021","International","EU (excluding UK)","All","21 - 24","All","95","10","0.116"
"2022","International","EU (excluding UK)","All","21 - 24","All","95","5"," "
"2023","International","EU (excluding UK)","All","21 - 24","All","80","15","0.163"
"2019","UK","Northern Ireland","All","25 - 29","All","110","25","0.218"
"2020","UK","Northern Ireland","All","25 - 29","All","90","20","0.233"
"2021","UK","Northern Ireland","All","25 - 29","All","105","25","0.219"
"2022","UK","Northern Ireland","All","25 - 29","All","70","15","0.186"
"2023","UK","Northern Ireland","All","25 - 29","All","50","10"," "
"2019","UK","England","All","25 - 29","All","3180","860","0.27"
"2020","UK","England","All","25 - 29","All","3105","980","0.315"
"2021","UK","England","All","25 - 29","All","4355","1190","0.273"
"2022","UK","England","All","25 - 29","All","3580","950","0.265"
"2023","UK","England","All","25 - 29","All","2345","685","0.293"
"2019","UK","Scotland","All","25 - 29","All","265","50","0.192"
"2020","UK","Scotland","All","25 - 29","All","360","65","0.178"
"2021","UK","Scotland","All","25 - 29","All","535","85","0.163"
"2022","UK","Scotland","All","25 - 29","All","325","55","0.17500000000000002"
"2023","UK","Scotland","All","25 - 29","All","205","45","0.22"
"2019","UK","Wales","All","25 - 29","All","290","35","0.114"
"2020","UK","Wales","All","25 - 29","All","260","60","0.223"
"2021","UK","Wales","All","25 - 29","All","440","60","0.14100000000000001"
"2022","UK","Wales","All","25 - 29","All","275","55","0.193"
"2023","UK","Wales","All","25 - 29","All","220","60","0.28200000000000003"
"2019","International","Not EU","All","25 - 29","All","55","15","0.273"
"2020","International","Not EU","All","25 - 29","All","75","10"," "
"2021","International","Not EU","All","25 - 29","All","65","5"," "
"2022","International","Not EU","All","25 - 29","All","85","10"," "
"2023","International","Not EU","All","25 - 29","All","70","15","0.2"
"2019","International","EU (excluding UK)","All","25 - 29","All","20","5"," "
"2020","International","EU (excluding UK)","All","25 - 29","All","35","5"," "
"2021","International","EU (excluding UK)","All","25 - 29","All","40","5"," "
"2022","International","EU (excluding UK)","All","25 - 29","All","30","5"," "
"2023","International","EU (excluding UK)","All","25 - 29","All","15","5"," "
"2019","UK","Northern Ireland","All","30 - 34","All","55","10"," "
"2020","UK","Northern Ireland","All","30 - 34","All","60","10","0.2"
"2021","UK","Northern Ireland","All","30 - 34","All","75","20","0.293"
"2022","UK","Northern Ireland","All","30 - 34","All","65","15","0.246"
"2023","UK","Northern Ireland","All","30 - 34","All","60","15","0.217"
"2019","UK","England","All","30 - 34","All","1820","520","0.28700000000000003"
"2020","UK","England","All","30 - 34","All","2055","655","0.319"
"2021","UK","England","All","30 - 34","All","3140","950","0.303"
"2022","UK","England","All","30 - 34","All","2750","820","0.297"
"2023","UK","England","All","30 - 34","All","1950","615","0.316"
"2019","UK","Scotland","All","30 - 34","All","170","40","0.229"
"2020","UK","Scotland","All","30 - 34","All","220","45","0.195"
"2021","UK","Scotland","All","30 - 34","All","280","50","0.17500000000000002"
"2022","UK","Scotland","All","30 - 34","All","220","40","0.17300000000000001"
"2023","UK","Scotland","All","30 - 34","All","155","45","0.29"
"2019","UK","Wales","All","30 - 34","All","195","30","0.149"
"2020","UK","Wales","All","30 - 34","All","230","45","0.191"
"2021","UK","Wales","All","30 - 34","All","240","40","0.158"
"2022","UK","Wales","All","30 - 34","All","220","45","0.2"
"2023","UK","Wales","All","30 - 34","All","180","50","0.289"
"2019","International","Not EU","All","30 - 34","All","15","0"," "
"2020","International","Not EU","All","30 - 34","All","20","0"," "
"2021","International","Not EU","All","30 - 34","All","40","10","0.25"
"2022","International","Not EU","All","30 - 34","All","55","0"," "
"2023","International","Not EU","All","30 - 34","All","45","5"," "
"2019","International","EU (excluding UK)","All","30 - 34","All","5","0"," "
"2020","International","EU (excluding UK)","All","30 - 34","All","10","0"," "
"2021","International","EU (excluding UK)","All","30 - 34","All","15","0"," "
"2022","International","EU (excluding UK)","All","30 - 34","All","10","0"," "
"2019","UK","Northern Ireland","All","35 and over","All","80","15","0.188"
"2020","UK","Northern Ireland","All","35 and over","All","50","15","0.28"
"2021","UK","Northern Ireland","All","35 and over","All","70","10","0.157"
"2022","UK","Northern Ireland","All","35 and over","All","75","15","0.213"
"2023","UK","Northern Ireland","All","35 and over","All","55","10"," "
"2019","UK","England","All","35 and over","All","1935","530","0.274"
"2020","UK","England","All","35 and over","All","2250","700","0.312"
"2021","UK","England","All","35 and over","All","3160","870","0.275"
"2022","UK","England","All","35 and over","All","2775","805","0.289"
"2023","UK","England","All","35 and over","All","2425","790","0.325"
"2019","UK","Scotland","All","35 and over","All","185","40","0.216"
"2020","UK","Scotland","All","35 and over","All","215","50","0.233"
"2021","UK","Scotland","All","35 and over","All","310","35","0.116"
"2022","UK","Scotland","All","35 and over","All","260","45","0.177"
"2023","UK","Scotland","All","35 and over","All","185","50","0.259"
"2019","UK","Wales","All","35 and over","All","135","25","0.178"
"2020","UK","Wales","All","35 and over","All","140","30","0.221"
"2021","UK","Wales","All","35 and over","All","185","25","0.146"
"2022","UK","Wales","All","35 and over","All","155","40","0.271"
"2023","UK","Wales","All","35 and over","All","125","40","0.32"
"2019","International","Not EU","All","35 and over","All","15","0"," "
"2020","International","Not EU","All","35 and over","All","15","0"," "
"2021","International","Not EU","All","35 and over","All","40","5"," "
"2022","International","Not EU","All","35 and over","All","45","10"," "
"2023","International","Not EU","All","35 and over","All","35","10","0.28600000000000003"
"2019","International","EU (excluding UK)","All","35 and over","All","20","0"," "
"2020","International","EU (excluding UK)","All","35 and over","All","20","5"," "
"2021","International","EU (excluding UK)","All","35 and over","All","20","5"," "
"2022","International","EU (excluding UK)","All","35 and over","All","10","0"," "
"2023","International","EU (excluding UK)","All","35 and over","All","10","0"," "
"2019","UK","All","All","17 and under","All","15","0"," "
"2020","UK","All","All","17 and under","All","45","5"," "
"2021","UK","All","All","17 and under","All","65","5"," "
"2022","UK","All","All","17 and under","All","70","5"," "
"2023","UK","All","All","17 and under","All","45","5"," "
"2019","International","All","All","17 and under","All","60","0"," "
"2020","International","All","All","17 and under","All","50","0"," "
"2021","International","All","All","17 and under","All","35","5"," "
"2022","International","All","All","17 and under","All","25","0"," "
"2023","International","All","All","17 and under","All","30","5"," "
"2019","UK","All","All","18","All","9475","2130","0.225"
"2020","UK","All","All","18","All","9980","2620","0.263"
"2021","UK","All","All","18","All","12555","2400","0.191"
"2022","UK","All","All","18","All","12755","2445","0.192"
"2023","UK","All","All","18","All","10645","3155","0.296"
"2019","International","All","All","18","All","165","15","0.085"
"2020","International","All","All","18","All","240","35","0.14200000000000002"
"2021","International","All","All","18","All","195","15","0.07200000000000001"
"2022","International","All","All","18","All","265","15","0.049"
"2023","International","All","All","18","All","165","30","0.188"
"2019","UK","All","All","19","All","3715","730","0.197"
"2020","UK","All","All","19","All","3515","765","0.218"
"2021","UK","All","All","19","All","4335","700","0.161"
"2022","UK","All","All","19","All","3945","610","0.154"
"2023","UK","All","All","19","All","3160","760","0.24"
"2019","International","All","All","19","All","130","10"," "
"2020","International","All","All","19","All","125","10","0.08"
"2021","International","All","All","19","All","180","10","0.067"
"2022","International","All","All","19","All","145","10","0.069"
"2023","International","All","All","19","All","120","15","0.117"
"2019","UK","All","All","20","All","2005","390","0.194"
"2020","UK","All","All","20","All","1875","420","0.223"
"2021","UK","All","All","20","All","2290","380","0.166"
"2022","UK","All","All","20","All","2220","350","0.158"
"2023","UK","All","All","20","All","1785","410","0.229"
"2019","International","All","All","20","All","110","5"," "
"2020","International","All","All","20","All","65","5"," "
"2021","International","All","All","20","All","80","5"," "
"2022","International","All","All","20","All","90","5"," "
"2023","International","All","All","20","All","45","5"," "
"2019","UK","All","All","21 - 24","All","4595","1065","0.232"
"2020","UK","All","All","21 - 24","All","4475","1155","0.258"
"2021","UK","All","All","21 - 24","All","5645","1285","0.227"
"2022","UK","All","All","21 - 24","All","4610","880","0.191"
"2023","UK","All","All","21 - 24","All","3315","775","0.234"
"2019","International","All","All","21 - 24","All","175","25","0.137"
"2020","International","All","All","21 - 24","All","135","20","0.148"
"2021","International","All","All","21 - 24","All","195","15","0.082"
"2022","International","All","All","21 - 24","All","170","15","0.1"
"2023","International","All","All","21 - 24","All","160","25","0.156"
"2019","UK","All","All","25 - 29","All","3850","970","0.251"
"2020","UK","All","All","25 - 29","All","3820","1120","0.293"
"2021","UK","All","All","25 - 29","All","5435","1360","0.251"
"2022","UK","All","All","25 - 29","All","4245","1075","0.253"
"2023","UK","All","All","25 - 29","All","2815","800","0.28500000000000003"
"2019","International","All","All","25 - 29","All","80","20","0.225"
"2020","International","All","All","25 - 29","All","110","10","0.109"
"2021","International","All","All","25 - 29","All","105","10","0.114"
"2022","International","All","All","25 - 29","All","115","10","0.10400000000000001"
"2023","International","All","All","25 - 29","All","85","20","0.212"
"2019","UK","All","All","30 - 34","All","2235","600","0.268"
"2020","UK","All","All","30 - 34","All","2565","755","0.294"
"2021","UK","All","All","30 - 34","All","3730","1060","0.28400000000000003"
"2022","UK","All","All","30 - 34","All","3255","915","0.281"
"2023","UK","All","All","30 - 34","All","2350","725","0.309"
"2019","International","All","All","30 - 34","All","25","0"," "
"2020","International","All","All","30 - 34","All","35","5"," "
"2021","International","All","All","30 - 34","All","50","10","0.2"
"2022","International","All","All","30 - 34","All","65","5"," "
"2023","International","All","All","30 - 34","All","45","5"," "
"2019","UK","All","All","35 and over","All","2340","610","0.26"
"2020","UK","All","All","35 and over","All","2655","795","0.3"
"2021","UK","All","All","35 and over","All","3725","940","0.253"
"2022","UK","All","All","35 and over","All","3265","905","0.278"
"2023","UK","All","All","35 and over","All","2790","885","0.317"
"2019","International","All","All","35 and over","All","30","5"," "
"2020","International","All","All","35 and over","All","30","5"," "
"2021","International","All","All","35 and over","All","60","10","0.167"
"2022","International","All","All","35 and over","All","55","10"," "
"2023","International","All","All","35 and over","All","45","10","0.267"
"2019","All","All","All","17 and under","All","80","5"," "
"2020","All","All","All","17 and under","All","95","5"," "
"2021","All","All","All","17 and under","All","100","10","0.11"
"2022","All","All","All","17 and under","All","90","5"," "
"2023","All","All","All","17 and under","All","75","10","0.16"
"2019","All","All","All","18","All","9635","2140","0.222"
"2020","All","All","All","18","All","10220","2655","0.26"
"2021","All","All","All","18","All","12750","2415","0.189"
"2022","All","All","All","18","All","13020","2460","0.189"
"2023","All","All","All","18","All","10810","3185","0.295"
"2019","All","All","All","19","All","3845","740","0.192"
"2020","All","All","All","19","All","3640","775","0.213"
"2021","All","All","All","19","All","4515","710","0.157"
"2022","All","All","All","19","All","4090","620","0.151"
"2023","All","All","All","19","All","3280","770","0.23500000000000001"
"2019","All","All","All","20","All","2110","395","0.187"
"2020","All","All","All","20","All","1935","425","0.219"
"2021","All","All","All","20","All","2370","385","0.162"
"2022","All","All","All","20","All","2315","355","0.154"
"2023","All","All","All","20","All","1835","410","0.225"
"2019","All","All","All","21 - 24","All","4775","1090","0.228"
"2020","All","All","All","21 - 24","All","4605","1175","0.255"
"2021","All","All","All","21 - 24","All","5840","1300","0.222"
"2022","All","All","All","21 - 24","All","4780","900","0.188"
"2023","All","All","All","21 - 24","All","3475","800","0.231"
"2019","All","All","All","25 - 29","All","3925","985","0.251"
"2020","All","All","All","25 - 29","All","3930","1135","0.28800000000000003"
"2021","All","All","All","25 - 29","All","5540","1375","0.248"
"2022","All","All","All","25 - 29","All","4360","1085","0.249"
"2023","All","All","All","25 - 29","All","2900","820","0.28200000000000003"
"2019","All","All","All","30 - 34","All","2260","600","0.265"
"2020","All","All","All","30 - 34","All","2595","760","0.292"
"2021","All","All","All","30 - 34","All","3785","1070","0.28300000000000003"
"2022","All","All","All","30 - 34","All","3325","920","0.277"
"2023","All","All","All","30 - 34","All","2390","730","0.306"
"2019","All","All","All","35 and over","All","2370","610","0.258"
"2020","All","All","All","35 and over","All","2685","805","0.299"
"2021","All","All","All","35 and over","All","3785","950","0.252"
"2022","All","All","All","35 and over","All","3320","915","0.276"
"2023","All","All","All","35 and over","All","2835","895","0.316"
"2019","UK","England","England","All","All","23650","5750","0.243"
"2020","UK","England","England","All","All","24265","6770","0.279"
"2021","UK","England","England","All","All","31470","7290","0.232"
"2022","UK","England","England","All","All","29225","6325","0.216"
"2023","UK","England","England","All","All","23070","6690","0.29"
"2019","UK","Northern Ireland","Northern Ireland","All","All","910","135","0.146"
"2020","UK","Northern Ireland","Northern Ireland","All","All","880","175","0.197"
"2021","UK","Northern Ireland","Northern Ireland","All","All","1125","160","0.14"
"2022","UK","Northern Ireland","Northern Ireland","All","All","1060","175","0.166"
"2023","UK","Northern Ireland","Northern Ireland","All","All","880","125","0.14400000000000002"
"2019","UK","Scotland","Scotland","All","All","1915","375","0.197"
"2020","UK","Scotland","Scotland","All","All","2025","405","0.201"
"2021","UK","Scotland","Scotland","All","All","2730","370","0.135"
"2022","UK","Scotland","Scotland","All","All","2250","360","0.16"
"2023","UK","Scotland","Scotland","All","All","1560","370","0.23700000000000002"
"2019","UK","Wales","Wales","All","All","1755","235","0.133"
"2020","UK","Wales","Wales","All","All","1765","290","0.165"
"2021","UK","Wales","Wales","All","All","2460","320","0.13"
"2022","UK","Wales","Wales","All","All","1835","330","0.179"
"2023","UK","Wales","Wales","All","All","1395","330","0.23500000000000001"
"2019","International","EU (excluding UK)","Austria","All","All","5","0"," "
"2020","International","EU (excluding UK)","Austria","All","All","5","0"," "
"2021","International","EU (excluding UK)","Austria","All","All","5","0"," "
"2021","International","EU (excluding UK)","Belgium","All","All","5","0"," "
"2022","International","EU (excluding UK)","Bulgaria","All","All","5","0"," "
"2019","International","EU (excluding UK)","Denmark","All","All","5","0"," "
"2020","International","EU (excluding UK)","Denmark","All","All","5","0"," "
"2021","International","EU (excluding UK)","Denmark","All","All","5","0"," "
"2022","International","EU (excluding UK)","Denmark","All","All","5","0"," "
"2021","International","EU (excluding UK)","Finland","All","All","10","0"," "
"2019","International","EU (excluding UK)","France","All","All","55","10"," "
"2020","International","EU (excluding UK)","France","All","All","40","5"," "
"2021","International","EU (excluding UK)","France","All","All","25","0"," "
"2022","International","EU (excluding UK)","France","All","All","20","0"," "
"2019","International","EU (excluding UK)","Germany","All","All","15","5"," "
"2020","International","EU (excluding UK)","Germany","All","All","15","0"," "
"2021","International","EU (excluding UK)","Germany","All","All","5","0"," "
"2022","International","EU (excluding UK)","Germany","All","All","15","0"," "
"2023","International","EU (excluding UK)","Germany","All","All","10","5"," "
"2019","International","EU (excluding UK)","Greece","All","All","10","0"," "
"2021","International","EU (excluding UK)","Greece","All","All","5","0"," "
"2022","International","EU (excluding UK)","Greece","All","All","5","0"," "
"2019","International","EU (excluding UK)","Hungary","All","All","15","0"," "
"2019","International","EU (excluding UK)","Ireland","All","All","280","15","0.05"
"2020","International","EU (excluding UK)","Ireland","All","All","360","35","0.097"
"2021","International","EU (excluding UK)","Ireland","All","All","410","25","0.061"
"2022","International","EU (excluding UK)","Ireland","All","All","430","25","0.058"
"2023","International","EU (excluding UK)","Ireland","All","All","310","45","0.14200000000000002"
"2019","International","EU (excluding UK)","Italy","All","All","45","0"," "
"2020","International","EU (excluding UK)","Italy","All","All","50","5"," "
"2021","International","EU (excluding UK)","Italy","All","All","35","5"," "
"2022","International","EU (excluding UK)","Italy","All","All","25","0"," "
"2023","International","EU (excluding UK)","Italy","All","All","10","0"," "
"2020","International","EU (excluding UK)","Luxembourg","All","All","5","0"," "
"2019","International","EU (excluding UK)","Malta","All","All","5","0"," "
"2019","International","EU (excluding UK)","Netherlands","All","All","5","0"," "
"2020","International","EU (excluding UK)","Netherlands","All","All","5","0"," "
"2021","International","EU (excluding UK)","Netherlands","All","All","5","0"," "
"2023","International","EU (excluding UK)","Netherlands","All","All","5","0"," "
"2020","International","EU (excluding UK)","Poland","All","All","5","0"," "
"2022","International","EU (excluding UK)","Portugal","All","All","5","0"," "
"2019","International","EU (excluding UK)","Romania","All","All","5","0"," "
"2019","International","EU (excluding UK)","Spain","All","All","30","5"," "
"2020","International","EU (excluding UK)","Spain","All","All","35","10"," "
"2021","International","EU (excluding UK)","Spain","All","All","35","5"," "
"2022","International","EU (excluding UK)","Spain","All","All","10","0"," "
"2023","International","EU (excluding UK)","Spain","All","All","10","0"," "
"2019","International","EU (excluding UK)","Sweden","All","All","10","0"," "
"2020","International","EU (excluding UK)","Sweden","All","All","5","0"," "
"2020","International","EU (excluding UK)","Reunion","All","All","5","0"," "
"2019","International","EU (excluding UK)","Estonia","All","All","5","0"," "
"2019","International","EU (excluding UK)","Lithuania","All","All","10","0"," "
"2019","International","EU (excluding UK)","Slovakia","All","All","5","0"," "
"2020","International","EU (excluding UK)","Cyprus (European Union)","All","All","10","0"," "
"2023","International","EU (excluding UK)","Cyprus (European Union)","All","All","5","0"," "
"2019","International","Not EU","Guernsey","All","All","5","0"," "
"2020","International","Not EU","Guernsey","All","All","5","0"," "
"2021","International","Not EU","Guernsey","All","All","15","5"," "
