"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2022","Scotland","21 - 24","Wales","All","10","0"," "
"2023","Scotland","21 - 24","Wales","All","5","0"," "
"2019","Wales","21 - 24","Wales","All","830","370","0.448"
"2020","Wales","21 - 24","Wales","All","945","395","0.418"
"2021","Wales","21 - 24","Wales","All","980","415","0.423"
"2022","Wales","21 - 24","Wales","All","640","250","0.388"
"2023","Wales","21 - 24","Wales","All","470","195","0.419"
"2019","England","25 - 29","Wales","All","180","60","0.328"
"2020","England","25 - 29","Wales","All","190","70","0.374"
"2021","England","25 - 29","Wales","All","255","105","0.42"
"2022","England","25 - 29","Wales","All","210","95","0.452"
"2023","England","25 - 29","Wales","All","140","35","0.264"
"2019","Northern Ireland","25 - 29","Wales","All","5","0"," "
"2022","Northern Ireland","25 - 29","Wales","All","5","0"," "
"2021","Scotland","25 - 29","Wales","All","10","5"," "
"2022","Scotland","25 - 29","Wales","All","5","0"," "
"2019","Wales","25 - 29","Wales","All","795","385","0.486"
"2020","Wales","25 - 29","Wales","All","920","435","0.47400000000000003"
"2021","Wales","25 - 29","Wales","All","865","395","0.458"
"2022","Wales","25 - 29","Wales","All","755","340","0.45"
"2023","Wales","25 - 29","Wales","All","430","190","0.444"
"2019","England","30 - 34","Wales","All","105","40","0.371"
"2020","England","30 - 34","Wales","All","105","35","0.343"
"2021","England","30 - 34","Wales","All","120","40","0.325"
"2022","England","30 - 34","Wales","All","125","35","0.272"
"2023","England","30 - 34","Wales","All","130","40","0.323"
"2021","Scotland","30 - 34","Wales","All","5","0"," "
"2019","Wales","30 - 34","Wales","All","485","245","0.501"
"2020","Wales","30 - 34","Wales","All","600","285","0.47200000000000003"
"2021","Wales","30 - 34","Wales","All","635","285","0.449"
"2022","Wales","30 - 34","Wales","All","550","245","0.442"
"2023","Wales","30 - 34","Wales","All","330","175","0.533"
"2019","England","35 and over","Wales","All","115","40","0.34800000000000003"
"2020","England","35 and over","Wales","All","125","40","0.304"
"2021","England","35 and over","Wales","All","165","70","0.41200000000000003"
"2022","England","35 and over","Wales","All","205","65","0.317"
"2023","England","35 and over","Wales","All","120","35","0.308"
"2022","Scotland","35 and over","Wales","All","5","0"," "
"2023","Scotland","35 and over","Wales","All","5","0"," "
"2019","Wales","35 and over","Wales","All","715","300","0.422"
"2020","Wales","35 and over","Wales","All","815","345","0.421"
"2021","Wales","35 and over","Wales","All","840","380","0.451"
"2022","Wales","35 and over","Wales","All","700","325","0.461"
"2023","Wales","35 and over","Wales","All","570","270","0.47200000000000003"
"2019","England","17 and under","Not EU","All","60","10"," "
"2020","England","17 and under","Not EU","All","125","30","0.232"
"2021","England","17 and under","Not EU","All","185","35","0.195"
"2022","England","17 and under","Not EU","All","375","50","0.133"
"2023","England","17 and under","Not EU","All","395","40","0.099"
"2020","Northern Ireland","17 and under","Not EU","All","5","0"," "
"2021","Northern Ireland","17 and under","Not EU","All","5","0"," "
"2022","Northern Ireland","17 and under","Not EU","All","5","0"," "
"2019","Scotland","17 and under","Not EU","All","10","0"," "
"2020","Scotland","17 and under","Not EU","All","10","0"," "
"2021","Scotland","17 and under","Not EU","All","25","5"," "
"2022","Scotland","17 and under","Not EU","All","40","5"," "
"2023","Scotland","17 and under","Not EU","All","30","5"," "
"2020","Wales","17 and under","Not EU","All","5","0"," "
"2021","Wales","17 and under","Not EU","All","5","0"," "
"2022","Wales","17 and under","Not EU","All","15","0"," "
"2023","Wales","17 and under","Not EU","All","20","0"," "
"2019","England","18","Not EU","All","325","115","0.35100000000000003"
"2020","England","18","Not EU","All","420","145","0.34800000000000003"
"2021","England","18","Not EU","All","685","150","0.219"
"2022","England","18","Not EU","All","1090","205","0.188"
"2023","England","18","Not EU","All","1030","250","0.243"
"2019","Northern Ireland","18","Not EU","All","5","0"," "
"2020","Northern Ireland","18","Not EU","All","10","0"," "
"2021","Northern Ireland","18","Not EU","All","5","0"," "
"2022","Northern Ireland","18","Not EU","All","15","5"," "
"2023","Northern Ireland","18","Not EU","All","5","0"," "
"2019","Scotland","18","Not EU","All","40","20","0.47500000000000003"
"2020","Scotland","18","Not EU","All","45","20","0.489"
"2021","Scotland","18","Not EU","All","75","15","0.187"
"2022","Scotland","18","Not EU","All","105","25","0.219"
"2023","Scotland","18","Not EU","All","95","20","0.2"
"2019","Wales","18","Not EU","All","10","0"," "
"2020","Wales","18","Not EU","All","10","5"," "
"2021","Wales","18","Not EU","All","25","5"," "
"2022","Wales","18","Not EU","All","30","0"," "
"2023","Wales","18","Not EU","All","40","0"," "
"2019","England","19","Not EU","All","240","65","0.275"
"2020","England","19","Not EU","All","335","85","0.257"
"2021","England","19","Not EU","All","625","105","0.168"
"2022","England","19","Not EU","All","1485","220","0.147"
"2023","England","19","Not EU","All","1175","255","0.216"
"2019","Northern Ireland","19","Not EU","All","5","0"," "
"2020","Northern Ireland","19","Not EU","All","10","5"," "
"2021","Northern Ireland","19","Not EU","All","5","0"," "
"2022","Northern Ireland","19","Not EU","All","15","0"," "
"2023","Northern Ireland","19","Not EU","All","5","0"," "
"2019","Scotland","19","Not EU","All","25","5"," "
"2020","Scotland","19","Not EU","All","45","15","0.333"
"2021","Scotland","19","Not EU","All","45","10","0.244"
"2022","Scotland","19","Not EU","All","100","20","0.21"
"2023","Scotland","19","Not EU","All","65","15","0.215"
"2019","Wales","19","Not EU","All","5","0"," "
"2020","Wales","19","Not EU","All","15","5"," "
"2021","Wales","19","Not EU","All","35","5"," "
"2022","Wales","19","Not EU","All","45","0"," "
"2023","Wales","19","Not EU","All","50","0"," "
"2019","England","20","Not EU","All","175","45","0.251"
"2020","England","20","Not EU","All","245","65","0.257"
"2021","England","20","Not EU","All","420","90","0.21"
"2022","England","20","Not EU","All","710","110","0.156"
"2023","England","20","Not EU","All","730","105","0.147"
"2019","Northern Ireland","20","Not EU","All","5","0"," "
"2021","Northern Ireland","20","Not EU","All","5","0"," "
"2022","Northern Ireland","20","Not EU","All","5","0"," "
"2023","Northern Ireland","20","Not EU","All","5","0"," "
"2019","Scotland","20","Not EU","All","10","5"," "
"2020","Scotland","20","Not EU","All","20","5"," "
"2021","Scotland","20","Not EU","All","30","5"," "
"2022","Scotland","20","Not EU","All","40","10","0.275"
"2023","Scotland","20","Not EU","All","70","15","0.186"
"2019","Wales","20","Not EU","All","5","0"," "
"2020","Wales","20","Not EU","All","10","5"," "
"2021","Wales","20","Not EU","All","15","5"," "
"2022","Wales","20","Not EU","All","25","0"," "
"2023","Wales","20","Not EU","All","35","0"," "
"2019","England","21 - 24","Not EU","All","415","75","0.181"
"2020","England","21 - 24","Not EU","All","600","135","0.225"
"2021","England","21 - 24","Not EU","All","965","165","0.169"
"2022","England","21 - 24","Not EU","All","1505","200","0.132"
"2023","England","21 - 24","Not EU","All","1670","255","0.153"
"2019","Northern Ireland","21 - 24","Not EU","All","5","0"," "
"2020","Northern Ireland","21 - 24","Not EU","All","5","0"," "
"2022","Northern Ireland","21 - 24","Not EU","All","15","0"," "
"2023","Northern Ireland","21 - 24","Not EU","All","15","10"," "
"2019","Scotland","21 - 24","Not EU","All","70","15","0.2"
"2020","Scotland","21 - 24","Not EU","All","45","10","0.222"
"2021","Scotland","21 - 24","Not EU","All","85","25","0.318"
"2022","Scotland","21 - 24","Not EU","All","90","20","0.2"
"2023","Scotland","21 - 24","Not EU","All","130","20","0.154"
"2019","Wales","21 - 24","Not EU","All","10","0"," "
"2020","Wales","21 - 24","Not EU","All","10","0"," "
"2021","Wales","21 - 24","Not EU","All","40","0"," "
"2022","Wales","21 - 24","Not EU","All","45","0"," "
"2023","Wales","21 - 24","Not EU","All","55","0"," "
"2019","England","25 - 29","Not EU","All","435","75","0.17200000000000001"
"2020","England","25 - 29","Not EU","All","680","150","0.218"
"2021","England","25 - 29","Not EU","All","1210","180","0.147"
"2022","England","25 - 29","Not EU","All","1960","305","0.155"
"2023","England","25 - 29","Not EU","All","1995","345","0.17300000000000001"
"2019","Northern Ireland","25 - 29","Not EU","All","5","0"," "
"2020","Northern Ireland","25 - 29","Not EU","All","5","0"," "
"2022","Northern Ireland","25 - 29","Not EU","All","5","0"," "
"2023","Northern Ireland","25 - 29","Not EU","All","10","5"," "
"2019","Scotland","25 - 29","Not EU","All","40","15","0.4"
"2020","Scotland","25 - 29","Not EU","All","65","15","0.262"
"2021","Scotland","25 - 29","Not EU","All","95","25","0.263"
"2022","Scotland","25 - 29","Not EU","All","200","30","0.145"
"2023","Scotland","25 - 29","Not EU","All","190","40","0.20500000000000002"
"2019","Wales","25 - 29","Not EU","All","10","0"," "
"2020","Wales","25 - 29","Not EU","All","10","0"," "
"2021","Wales","25 - 29","Not EU","All","35","0"," "
"2022","Wales","25 - 29","Not EU","All","40","0"," "
"2023","Wales","25 - 29","Not EU","All","70","0"," "
"2019","England","30 - 34","Not EU","All","300","60","0.197"
"2020","England","30 - 34","Not EU","All","580","115","0.202"
"2021","England","30 - 34","Not EU","All","1005","160","0.158"
"2022","England","30 - 34","Not EU","All","1500","210","0.14100000000000001"
"2023","England","30 - 34","Not EU","All","1450","195","0.134"
"2019","Northern Ireland","30 - 34","Not EU","All","5","0"," "
"2020","Northern Ireland","30 - 34","Not EU","All","5","5"," "
"2022","Northern Ireland","30 - 34","Not EU","All","5","5"," "
"2023","Northern Ireland","30 - 34","Not EU","All","5","5"," "
"2019","Scotland","30 - 34","Not EU","All","55","15","0.273"
"2020","Scotland","30 - 34","Not EU","All","40","10","0.275"
"2021","Scotland","30 - 34","Not EU","All","80","15","0.17500000000000002"
"2022","Scotland","30 - 34","Not EU","All","140","20","0.129"
"2023","Scotland","30 - 34","Not EU","All","140","25","0.193"
"2019","Wales","30 - 34","Not EU","All","5","0"," "
"2020","Wales","30 - 34","Not EU","All","15","0"," "
"2021","Wales","30 - 34","Not EU","All","15","0"," "
"2022","Wales","30 - 34","Not EU","All","40","0"," "
"2023","Wales","30 - 34","Not EU","All","50","0"," "
"2019","England","35 and over","Not EU","All","425","65","0.158"
"2020","England","35 and over","Not EU","All","765","150","0.195"
"2021","England","35 and over","Not EU","All","1250","180","0.14300000000000002"
"2022","England","35 and over","Not EU","All","1850","235","0.128"
"2023","England","35 and over","Not EU","All","1525","175","0.116"
"2019","Northern Ireland","35 and over","Not EU","All","5","0"," "
"2022","Northern Ireland","35 and over","Not EU","All","5","0"," "
"2023","Northern Ireland","35 and over","Not EU","All","10","5"," "
"2019","Scotland","35 and over","Not EU","All","50","15","0.26"
"2020","Scotland","35 and over","Not EU","All","65","5"," "
"2021","Scotland","35 and over","Not EU","All","125","20","0.152"
"2022","Scotland","35 and over","Not EU","All","175","20","0.126"
"2023","Scotland","35 and over","Not EU","All","110","25","0.218"
"2019","Wales","35 and over","Not EU","All","5","0"," "
"2020","Wales","35 and over","Not EU","All","10","0"," "
"2021","Wales","35 and over","Not EU","All","25","0"," "
"2022","Wales","35 and over","Not EU","All","45","0"," "
"2023","Wales","35 and over","Not EU","All","45","0"," "
"2019","England","17 and under","EU (excluding UK)","All","110","20","0.17300000000000001"
"2020","England","17 and under","EU (excluding UK)","All","70","20","0.257"
"2021","England","17 and under","EU (excluding UK)","All","110","20","0.191"
"2022","England","17 and under","EU (excluding UK)","All","100","25","0.26"
"2023","England","17 and under","EU (excluding UK)","All","35","10","0.314"
"2019","Northern Ireland","17 and under","EU (excluding UK)","All","20","0"," "
"2020","Northern Ireland","17 and under","EU (excluding UK)","All","20","10"," "
"2021","Northern Ireland","17 and under","EU (excluding UK)","All","30","5"," "
"2022","Northern Ireland","17 and under","EU (excluding UK)","All","40","5"," "
"2023","Northern Ireland","17 and under","EU (excluding UK)","All","70","30","0.4"
"2019","Scotland","17 and under","EU (excluding UK)","All","75","30","0.4"
"2020","Scotland","17 and under","EU (excluding UK)","All","70","20","0.314"
"2021","Scotland","17 and under","EU (excluding UK)","All","50","10"," "
"2022","Scotland","17 and under","EU (excluding UK)","All","30","10"," "
"2023","Scotland","17 and under","EU (excluding UK)","All","20","10"," "
"2019","Wales","17 and under","EU (excluding UK)","All","5","0"," "
"2021","Wales","17 and under","EU (excluding UK)","All","5","0"," "
"2022","Wales","17 and under","EU (excluding UK)","All","10","5"," "
"2019","England","18","EU (excluding UK)","All","290","85","0.28600000000000003"
"2020","England","18","EU (excluding UK)","All","390","140","0.359"
"2021","England","18","EU (excluding UK)","All","400","140","0.355"
"2022","England","18","EU (excluding UK)","All","345","95","0.281"
"2023","England","18","EU (excluding UK)","All","270","95","0.34400000000000003"
"2019","Northern Ireland","18","EU (excluding UK)","All","105","15","0.152"
"2020","Northern Ireland","18","EU (excluding UK)","All","130","25","0.192"
"2021","Northern Ireland","18","EU (excluding UK)","All","230","35","0.148"
"2022","Northern Ireland","18","EU (excluding UK)","All","355","85","0.23900000000000002"
"2023","Northern Ireland","18","EU (excluding UK)","All","330","180","0.542"
"2019","Scotland","18","EU (excluding UK)","All","370","90","0.249"
"2020","Scotland","18","EU (excluding UK)","All","425","135","0.318"
"2021","Scotland","18","EU (excluding UK)","All","370","100","0.276"
"2022","Scotland","18","EU (excluding UK)","All","145","40","0.28300000000000003"
"2023","Scotland","18","EU (excluding UK)","All","90","35","0.378"
"2019","Wales","18","EU (excluding UK)","All","35","5"," "
"2020","Wales","18","EU (excluding UK)","All","20","5"," "
"2021","Wales","18","EU (excluding UK)","All","25","5"," "
"2022","Wales","18","EU (excluding UK)","All","40","5"," "
"2023","Wales","18","EU (excluding UK)","All","20","5"," "
"2019","England","19","EU (excluding UK)","All","425","140","0.327"
"2020","England","19","EU (excluding UK)","All","440","155","0.35000000000000003"
"2021","England","19","EU (excluding UK)","All","445","155","0.34600000000000003"
"2022","England","19","EU (excluding UK)","All","350","125","0.357"
"2023","England","19","EU (excluding UK)","All","315","105","0.333"
"2019","Northern Ireland","19","EU (excluding UK)","All","90","15","0.189"
"2020","Northern Ireland","19","EU (excluding UK)","All","70","15","0.214"
"2021","Northern Ireland","19","EU (excluding UK)","All","150","25","0.16"
"2022","Northern Ireland","19","EU (excluding UK)","All","210","30","0.14300000000000002"
"2023","Northern Ireland","19","EU (excluding UK)","All","190","80","0.426"
"2019","Scotland","19","EU (excluding UK)","All","630","215","0.338"
"2020","Scotland","19","EU (excluding UK)","All","570","205","0.36"
"2021","Scotland","19","EU (excluding UK)","All","505","160","0.317"
"2022","Scotland","19","EU (excluding UK)","All","205","60","0.298"
"2023","Scotland","19","EU (excluding UK)","All","115","45","0.4"
"2019","Wales","19","EU (excluding UK)","All","45","10","0.267"
"2020","Wales","19","EU (excluding UK)","All","25","0"," "
"2021","Wales","19","EU (excluding UK)","All","60","10","0.167"
"2022","Wales","19","EU (excluding UK)","All","25","5"," "
"2023","Wales","19","EU (excluding UK)","All","30","5"," "
"2019","England","20","EU (excluding UK)","All","235","70","0.289"
"2020","England","20","EU (excluding UK)","All","205","65","0.327"
"2021","England","20","EU (excluding UK)","All","250","80","0.32"
"2022","England","20","EU (excluding UK)","All","230","65","0.28300000000000003"
"2023","England","20","EU (excluding UK)","All","145","40","0.276"
"2019","Northern Ireland","20","EU (excluding UK)","All","60","10"," "
"2020","Northern Ireland","20","EU (excluding UK)","All","60","10","0.183"
"2021","Northern Ireland","20","EU (excluding UK)","All","65","10","0.154"
"2022","Northern Ireland","20","EU (excluding UK)","All","115","15","0.148"
"2023","Northern Ireland","20","EU (excluding UK)","All","90","25","0.289"
"2019","Scotland","20","EU (excluding UK)","All","330","115","0.34800000000000003"
"2020","Scotland","20","EU (excluding UK)","All","325","110","0.34500000000000003"
"2021","Scotland","20","EU (excluding UK)","All","275","95","0.338"
"2022","Scotland","20","EU (excluding UK)","All","130","50","0.377"
"2023","Scotland","20","EU (excluding UK)","All","70","35","0.47100000000000003"
"2019","Wales","20","EU (excluding UK)","All","25","0"," "
"2020","Wales","20","EU (excluding UK)","All","25","5"," "
"2021","Wales","20","EU (excluding UK)","All","15","0"," "
"2022","Wales","20","EU (excluding UK)","All","30","5"," "
"2023","Wales","20","EU (excluding UK)","All","20","0"," "
"2019","England","21 - 24","EU (excluding UK)","All","245","80","0.318"
"2020","England","21 - 24","EU (excluding UK)","All","285","80","0.28800000000000003"
"2021","England","21 - 24","EU (excluding UK)","All","345","105","0.304"
"2022","England","21 - 24","EU (excluding UK)","All","240","55","0.225"
"2023","England","21 - 24","EU (excluding UK)","All","250","65","0.256"
"2019","Northern Ireland","21 - 24","EU (excluding UK)","All","60","10","0.183"
"2020","Northern Ireland","21 - 24","EU (excluding UK)","All","55","15","0.23600000000000002"
"2021","Northern Ireland","21 - 24","EU (excluding UK)","All","90","20","0.222"
"2022","Northern Ireland","21 - 24","EU (excluding UK)","All","90","10"," "
"2023","Northern Ireland","21 - 24","EU (excluding UK)","All","85","40","0.447"
"2019","Scotland","21 - 24","EU (excluding UK)","All","295","80","0.275"
"2020","Scotland","21 - 24","EU (excluding UK)","All","245","80","0.327"
"2021","Scotland","21 - 24","EU (excluding UK)","All","305","90","0.289"
"2022","Scotland","21 - 24","EU (excluding UK)","All","125","35","0.28800000000000003"
"2023","Scotland","21 - 24","EU (excluding UK)","All","90","35","0.389"
"2019","Wales","21 - 24","EU (excluding UK)","All","20","5"," "
"2020","Wales","21 - 24","EU (excluding UK)","All","15","0"," "
"2021","Wales","21 - 24","EU (excluding UK)","All","30","5"," "
"2022","Wales","21 - 24","EU (excluding UK)","All","20","5"," "
"2023","Wales","21 - 24","EU (excluding UK)","All","15","0"," "
"2019","England","25 - 29","EU (excluding UK)","All","60","20","0.3"
"2020","England","25 - 29","EU (excluding UK)","All","115","25","0.217"
"2021","England","25 - 29","EU (excluding UK)","All","115","25","0.217"
"2022","England","25 - 29","EU (excluding UK)","All","80","20","0.263"
"2023","England","25 - 29","EU (excluding UK)","All","70","10"," "
"2019","Northern Ireland","25 - 29","EU (excluding UK)","All","25","10"," "
"2020","Northern Ireland","25 - 29","EU (excluding UK)","All","25","5"," "
"2021","Northern Ireland","25 - 29","EU (excluding UK)","All","20","5"," "
"2022","Northern Ireland","25 - 29","EU (excluding UK)","All","25","5"," "
"2023","Northern Ireland","25 - 29","EU (excluding UK)","All","15","10"," "
"2019","Scotland","25 - 29","EU (excluding UK)","All","70","25","0.329"
"2020","Scotland","25 - 29","EU (excluding UK)","All","105","35","0.352"
"2021","Scotland","25 - 29","EU (excluding UK)","All","70","15","0.2"
"2022","Scotland","25 - 29","EU (excluding UK)","All","40","10","0.275"
"2023","Scotland","25 - 29","EU (excluding UK)","All","30","5"," "
"2019","Wales","25 - 29","EU (excluding UK)","All","10","0"," "
"2020","Wales","25 - 29","EU (excluding UK)","All","5","0"," "
"2021","Wales","25 - 29","EU (excluding UK)","All","20","0"," "
"2022","Wales","25 - 29","EU (excluding UK)","All","5","0"," "
"2019","England","30 - 34","EU (excluding UK)","All","35","5"," "
"2020","England","30 - 34","EU (excluding UK)","All","30","10"," "
"2021","England","30 - 34","EU (excluding UK)","All","55","10"," "
"2022","England","30 - 34","EU (excluding UK)","All","30","5"," "
"2023","England","30 - 34","EU (excluding UK)","All","20","0"," "
"2019","Northern Ireland","30 - 34","EU (excluding UK)","All","15","0"," "
"2020","Northern Ireland","30 - 34","EU (excluding UK)","All","25","5"," "
"2021","Northern Ireland","30 - 34","EU (excluding UK)","All","15","5"," "
"2022","Northern Ireland","30 - 34","EU (excluding UK)","All","10","0"," "
"2023","Northern Ireland","30 - 34","EU (excluding UK)","All","10","5"," "
"2019","Scotland","30 - 34","EU (excluding UK)","All","25","0"," "
"2020","Scotland","30 - 34","EU (excluding UK)","All","35","10","0.343"
"2021","Scotland","30 - 34","EU (excluding UK)","All","5","0"," "
"2022","Scotland","30 - 34","EU (excluding UK)","All","10","0"," "
"2023","Scotland","30 - 34","EU (excluding UK)","All","5","0"," "
"2021","Wales","30 - 34","EU (excluding UK)","All","5","0"," "
"2019","England","35 and over","EU (excluding UK)","All","75","20","0.267"
"2020","England","35 and over","EU (excluding UK)","All","115","25","0.2"
"2021","England","35 and over","EU (excluding UK)","All","85","15","0.188"
"2022","England","35 and over","EU (excluding UK)","All","80","10"," "
"2023","England","35 and over","EU (excluding UK)","All","85","15","0.188"
"2019","Northern Ireland","35 and over","EU (excluding UK)","All","25","5"," "
"2020","Northern Ireland","35 and over","EU (excluding UK)","All","20","5"," "
"2021","Northern Ireland","35 and over","EU (excluding UK)","All","15","5"," "
"2022","Northern Ireland","35 and over","EU (excluding UK)","All","20","0"," "
"2023","Northern Ireland","35 and over","EU (excluding UK)","All","15","10"," "
"2019","Scotland","35 and over","EU (excluding UK)","All","50","15","0.3"
"2020","Scotland","35 and over","EU (excluding UK)","All","45","10","0.222"
"2021","Scotland","35 and over","EU (excluding UK)","All","15","0"," "
"2022","Scotland","35 and over","EU (excluding UK)","All","10","0"," "
"2023","Scotland","35 and over","EU (excluding UK)","All","5","0"," "
"2019","Wales","35 and over","EU (excluding UK)","All","10","0"," "
"2020","Wales","35 and over","EU (excluding UK)","All","5","0"," "
"2021","Wales","35 and over","EU (excluding UK)","All","5","0"," "
"2023","Wales","35 and over","EU (excluding UK)","All","5","0"," "
"2019","All","17 and under","Northern Ireland","All","15","5"," "
"2020","All","17 and under","Northern Ireland","All","5","0"," "
"2021","All","17 and under","Northern Ireland","All","10","0"," "
"2022","All","17 and under","Northern Ireland","All","10","5"," "
"2019","All","18","Northern Ireland","All","3250","935","0.28700000000000003"
"2020","All","18","Northern Ireland","All","3245","1165","0.36"
"2021","All","18","Northern Ireland","All","4025","1485","0.368"
"2022","All","18","Northern Ireland","All","3785","1340","0.354"
"2023","All","18","Northern Ireland","All","2960","1165","0.394"
"2019","All","19","Northern Ireland","All","1370","420","0.308"
"2020","All","19","Northern Ireland","All","1340","580","0.433"
"2021","All","19","Northern Ireland","All","1455","505","0.34600000000000003"
"2022","All","19","Northern Ireland","All","1095","360","0.329"
"2023","All","19","Northern Ireland","All","815","275","0.337"
"2019","All","20","Northern Ireland","All","700","180","0.257"
"2020","All","20","Northern Ireland","All","680","260","0.379"
"2021","All","20","Northern Ireland","All","630","195","0.306"
"2022","All","20","Northern Ireland","All","640","230","0.358"
"2023","All","20","Northern Ireland","All","505","190","0.378"
"2019","All","21 - 24","Northern Ireland","All","1190","360","0.301"
"2020","All","21 - 24","Northern Ireland","All","1035","410","0.396"
"2021","All","21 - 24","Northern Ireland","All","1355","405","0.297"
"2022","All","21 - 24","Northern Ireland","All","965","340","0.35100000000000003"
"2023","All","21 - 24","Northern Ireland","All","785","315","0.4"
"2019","All","25 - 29","Northern Ireland","All","625","200","0.318"
"2020","All","25 - 29","Northern Ireland","All","530","215","0.406"
"2021","All","25 - 29","Northern Ireland","All","710","200","0.28300000000000003"
"2022","All","25 - 29","Northern Ireland","All","465","145","0.312"
"2023","All","25 - 29","Northern Ireland","All","410","170","0.41200000000000003"
"2019","All","30 - 34","Northern Ireland","All","415","140","0.342"
"2020","All","30 - 34","Northern Ireland","All","335","140","0.41200000000000003"
"2021","All","30 - 34","Northern Ireland","All","430","150","0.34900000000000003"
"2022","All","30 - 34","Northern Ireland","All","405","140","0.341"
"2023","All","30 - 34","Northern Ireland","All","285","95","0.326"
"2019","All","35 and over","Northern Ireland","All","460","150","0.328"
"2020","All","35 and over","Northern Ireland","All","370","170","0.454"
"2021","All","35 and over","Northern Ireland","All","465","125","0.265"
"2022","All","35 and over","Northern Ireland","All","505","180","0.36"
"2023","All","35 and over","Northern Ireland","All","360","140","0.383"
"2019","All","17 and under","England","All","40","15","0.35000000000000003"
"2020","All","17 and under","England","All","35","15","0.4"
"2021","All","17 and under","England","All","55","10"," "
"2022","All","17 and under","England","All","85","15","0.2"
"2023","All","17 and under","England","All","105","20","0.19"
"2019","All","18","England","All","25565","12325","0.482"
"2020","All","18","England","All","27680","14230","0.514"
"2021","All","18","England","All","35930","18375","0.511"
"2022","All","18","England","All","36905","17215","0.466"
"2023","All","18","England","All","29395","15325","0.521"
"2019","All","19","England","All","11925","4920","0.41200000000000003"
"2020","All","19","England","All","11505","5120","0.445"
"2021","All","19","England","All","13580","5845","0.43"
"2022","All","19","England","All","13680","5100","0.373"
"2023","All","19","England","All","11170","4680","0.419"
"2019","All","20","England","All","6445","2580","0.4"
"2020","All","20","England","All","7005","3005","0.429"
"2021","All","20","England","All","7805","3215","0.41200000000000003"
"2022","All","20","England","All","7315","2630","0.36"
"2023","All","20","England","All","6850","2685","0.392"
"2019","All","21 - 24","England","All","13315","5140","0.386"
"2020","All","21 - 24","England","All","14500","6275","0.433"
"2021","All","21 - 24","England","All","17455","7440","0.426"
"2022","All","21 - 24","England","All","15035","5625","0.374"
"2023","All","21 - 24","England","All","11755","4495","0.382"
"2019","All","25 - 29","England","All","10280","4070","0.396"
"2020","All","25 - 29","England","All","12070","5425","0.449"
"2021","All","25 - 29","England","All","15610","6790","0.435"
"2022","All","25 - 29","England","All","11940","4795","0.402"
"2023","All","25 - 29","England","All","8980","3555","0.396"
"2019","All","30 - 34","England","All","7340","2950","0.402"
"2020","All","30 - 34","England","All","9535","4125","0.433"
"2021","All","30 - 34","England","All","12085","5110","0.423"
"2022","All","30 - 34","England","All","10700","4265","0.399"
"2023","All","30 - 34","England","All","8135","3115","0.383"
"2019","All","35 and over","England","All","19645","6595","0.336"
"2020","All","35 and over","England","All","27995","10565","0.377"
"2021","All","35 and over","England","All","32720","11175","0.341"
"2022","All","35 and over","England","All","31805","10100","0.318"
"2023","All","35 and over","England","All","29045","9720","0.335"
"2019","All","17 and under","Scotland","All","145","60","0.41400000000000003"
"2020","All","17 and under","Scotland","All","165","60","0.364"
"2021","All","17 and under","Scotland","All","225","65","0.28400000000000003"
"2022","All","17 and under","Scotland","All","230","105","0.452"
"2023","All","17 and under","Scotland","All","155","80","0.529"
"2019","All","18","Scotland","All","4180","1885","0.451"
"2020","All","18","Scotland","All","3880","1745","0.45"
"2021","All","18","Scotland","All","4730","1985","0.42"
"2022","All","18","Scotland","All","4520","1950","0.432"
"2023","All","18","Scotland","All","3335","1860","0.558"
"2019","All","19","Scotland","All","1815","785","0.433"
"2020","All","19","Scotland","All","1850","770","0.417"
"2021","All","19","Scotland","All","1960","785","0.399"
"2022","All","19","Scotland","All","1685","655","0.388"
"2023","All","19","Scotland","All","1560","780","0.5"
"2019","All","20","Scotland","All","1060","360","0.339"
"2020","All","20","Scotland","All","1090","415","0.381"
"2021","All","20","Scotland","All","1195","465","0.387"
"2022","All","20","Scotland","All","1070","430","0.404"
"2023","All","20","Scotland","All","780","335","0.432"
"2019","All","21 - 24","Scotland","All","2615","955","0.366"
"2020","All","21 - 24","Scotland","All","2885","1080","0.375"
"2021","All","21 - 24","Scotland","All","3230","1140","0.353"
"2022","All","21 - 24","Scotland","All","2845","1085","0.381"
"2023","All","21 - 24","Scotland","All","2325","1050","0.452"
"2019","All","25 - 29","Scotland","All","2160","865","0.401"
"2020","All","25 - 29","Scotland","All","2695","1060","0.393"
"2021","All","25 - 29","Scotland","All","3305","1255","0.38"
"2022","All","25 - 29","Scotland","All","2635","1100","0.417"
"2023","All","25 - 29","Scotland","All","1870","870","0.466"
"2019","All","30 - 34","Scotland","All","1495","585","0.391"
"2020","All","30 - 34","Scotland","All","1700","655","0.385"
"2021","All","30 - 34","Scotland","All","2230","850","0.38"
"2022","All","30 - 34","Scotland","All","2055","810","0.395"
"2023","All","30 - 34","Scotland","All","1400","700","0.499"
"2019","All","35 and over","Scotland","All","2470","925","0.374"
"2020","All","35 and over","Scotland","All","3080","1170","0.38"
"2021","All","35 and over","Scotland","All","3410","1285","0.377"
"2022","All","35 and over","Scotland","All","3140","1320","0.42"
"2023","All","35 and over","Scotland","All","2800","1305","0.467"
"2023","All","17 and under","Wales","All","5","0"," "
