"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2022","Other main scheme choice","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","20"
"2020","Main scheme firm choice","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","30"
"2021","Main scheme firm choice","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","10"
"2022","Main scheme firm choice","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","10"
"2023","Main scheme firm choice","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","10"
"2020","Main scheme firm choice","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","10"
"2021","Main scheme firm choice","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","35 and over","EU (excluding UK)","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","35 and over","EU (excluding UK)","All","Main scheme applicant","All","5"
"2019","All","21 - 24","England","All","Not main scheme applicant","All","5"
"2020","All","21 - 24","England","All","Not main scheme applicant","All","10"
"2022","All","21 - 24","England","All","Not main scheme applicant","All","10"
"2023","All","21 - 24","England","All","Not main scheme applicant","All","15"
"2019","All","25 - 29","England","All","Not main scheme applicant","All","5"
"2020","All","25 - 29","England","All","Not main scheme applicant","All","10"
"2021","All","25 - 29","England","All","Not main scheme applicant","All","5"
"2022","All","25 - 29","England","All","Not main scheme applicant","All","5"
"2023","All","25 - 29","England","All","Not main scheme applicant","All","15"
"2020","All","30 - 34","England","All","Not main scheme applicant","All","5"
"2021","All","30 - 34","England","All","Not main scheme applicant","All","5"
"2023","All","30 - 34","England","All","Not main scheme applicant","All","5"
"2019","All","35 and over","England","All","Not main scheme applicant","All","10"
"2020","All","35 and over","England","All","Not main scheme applicant","All","10"
"2021","All","35 and over","England","All","Not main scheme applicant","All","10"
"2022","All","35 and over","England","All","Not main scheme applicant","All","5"
"2023","All","35 and over","England","All","Not main scheme applicant","All","10"
"2019","All","21 - 24","Scotland","All","Not main scheme applicant","All","20"
"2020","All","21 - 24","Scotland","All","Not main scheme applicant","All","25"
"2021","All","21 - 24","Scotland","All","Not main scheme applicant","All","20"
"2022","All","21 - 24","Scotland","All","Not main scheme applicant","All","20"
"2023","All","21 - 24","Scotland","All","Not main scheme applicant","All","20"
"2019","All","25 - 29","Scotland","All","Not main scheme applicant","All","25"
"2020","All","25 - 29","Scotland","All","Not main scheme applicant","All","45"
"2021","All","25 - 29","Scotland","All","Not main scheme applicant","All","10"
"2022","All","25 - 29","Scotland","All","Not main scheme applicant","All","20"
"2023","All","25 - 29","Scotland","All","Not main scheme applicant","All","25"
"2019","All","30 - 34","Scotland","All","Not main scheme applicant","All","5"
"2020","All","30 - 34","Scotland","All","Not main scheme applicant","All","10"
"2021","All","30 - 34","Scotland","All","Not main scheme applicant","All","5"
"2022","All","30 - 34","Scotland","All","Not main scheme applicant","All","5"
"2023","All","30 - 34","Scotland","All","Not main scheme applicant","All","10"
"2019","All","35 and over","Scotland","All","Not main scheme applicant","All","15"
"2020","All","35 and over","Scotland","All","Not main scheme applicant","All","25"
"2021","All","35 and over","Scotland","All","Not main scheme applicant","All","15"
"2022","All","35 and over","Scotland","All","Not main scheme applicant","All","20"
"2023","All","35 and over","Scotland","All","Not main scheme applicant","All","30"
"2022","All","21 - 24","Wales","All","Not main scheme applicant","All","40"
"2023","All","21 - 24","Wales","All","Not main scheme applicant","All","55"
"2022","All","25 - 29","Wales","All","Not main scheme applicant","All","25"
"2023","All","25 - 29","Wales","All","Not main scheme applicant","All","15"
"2022","All","30 - 34","Wales","All","Not main scheme applicant","All","5"
"2023","All","30 - 34","Wales","All","Not main scheme applicant","All","10"
"2022","All","35 and over","Wales","All","Not main scheme applicant","All","15"
"2023","All","35 and over","Wales","All","Not main scheme applicant","All","15"
"2019","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","10"
"2020","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","10"
"2021","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","15"
"2022","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","15"
"2023","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","10"
"2019","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","10"
"2020","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","5"
"2021","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","10"
"2022","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","10"
"2023","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","5"
"2021","All","35 and over","Northern Ireland","All","Main scheme applicant","All","5"
"2022","All","35 and over","Northern Ireland","All","Main scheme applicant","All","5"
"2019","All","21 - 24","England","All","Main scheme applicant","All","30"
"2020","All","21 - 24","England","All","Main scheme applicant","All","20"
"2021","All","21 - 24","England","All","Main scheme applicant","All","25"
"2022","All","21 - 24","England","All","Main scheme applicant","All","65"
"2023","All","21 - 24","England","All","Main scheme applicant","All","60"
"2019","All","25 - 29","England","All","Main scheme applicant","All","10"
"2020","All","25 - 29","England","All","Main scheme applicant","All","20"
"2021","All","25 - 29","England","All","Main scheme applicant","All","20"
"2022","All","25 - 29","England","All","Main scheme applicant","All","10"
"2023","All","25 - 29","England","All","Main scheme applicant","All","10"
"2019","All","30 - 34","England","All","Main scheme applicant","All","5"
"2020","All","30 - 34","England","All","Main scheme applicant","All","15"
"2022","All","30 - 34","England","All","Main scheme applicant","All","5"
"2023","All","30 - 34","England","All","Main scheme applicant","All","5"
"2019","All","35 and over","England","All","Main scheme applicant","All","5"
"2020","All","35 and over","England","All","Main scheme applicant","All","5"
"2021","All","35 and over","England","All","Main scheme applicant","All","15"
"2022","All","35 and over","England","All","Main scheme applicant","All","5"
"2023","All","35 and over","England","All","Main scheme applicant","All","5"
"2019","All","21 - 24","Scotland","All","Main scheme applicant","All","830"
"2020","All","21 - 24","Scotland","All","Main scheme applicant","All","890"
"2021","All","21 - 24","Scotland","All","Main scheme applicant","All","905"
"2022","All","21 - 24","Scotland","All","Main scheme applicant","All","805"
"2023","All","21 - 24","Scotland","All","Main scheme applicant","All","750"
"2019","All","25 - 29","Scotland","All","Main scheme applicant","All","710"
"2020","All","25 - 29","Scotland","All","Main scheme applicant","All","705"
"2021","All","25 - 29","Scotland","All","Main scheme applicant","All","750"
"2022","All","25 - 29","Scotland","All","Main scheme applicant","All","620"
"2023","All","25 - 29","Scotland","All","Main scheme applicant","All","470"
"2019","All","30 - 34","Scotland","All","Main scheme applicant","All","285"
"2020","All","30 - 34","Scotland","All","Main scheme applicant","All","330"
"2021","All","30 - 34","Scotland","All","Main scheme applicant","All","295"
"2022","All","30 - 34","Scotland","All","Main scheme applicant","All","275"
"2023","All","30 - 34","Scotland","All","Main scheme applicant","All","210"
"2019","All","35 and over","Scotland","All","Main scheme applicant","All","495"
"2020","All","35 and over","Scotland","All","Main scheme applicant","All","540"
"2021","All","35 and over","Scotland","All","Main scheme applicant","All","470"
"2022","All","35 and over","Scotland","All","Main scheme applicant","All","420"
"2023","All","35 and over","Scotland","All","Main scheme applicant","All","370"
"2022","All","21 - 24","Wales","All","Main scheme applicant","All","475"
"2023","All","21 - 24","Wales","All","Main scheme applicant","All","435"
"2022","All","25 - 29","Wales","All","Main scheme applicant","All","155"
"2023","All","25 - 29","Wales","All","Main scheme applicant","All","160"
"2022","All","30 - 34","Wales","All","Main scheme applicant","All","70"
"2023","All","30 - 34","Wales","All","Main scheme applicant","All","55"
"2022","All","35 and over","Wales","All","Main scheme applicant","All","75"
"2023","All","35 and over","Wales","All","Main scheme applicant","All","60"
"2019","All","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2020","All","21 - 24","Not EU","All","Main scheme applicant","All","10"
"2022","All","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2023","All","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2019","All","25 - 29","Not EU","All","Main scheme applicant","All","10"
"2020","All","25 - 29","Not EU","All","Main scheme applicant","All","10"
"2021","All","25 - 29","Not EU","All","Main scheme applicant","All","10"
"2022","All","25 - 29","Not EU","All","Main scheme applicant","All","10"
"2023","All","25 - 29","Not EU","All","Main scheme applicant","All","10"
"2019","All","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2020","All","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2021","All","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2022","All","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2023","All","30 - 34","Not EU","All","Main scheme applicant","All","5"
"2019","All","35 and over","Not EU","All","Main scheme applicant","All","5"
"2022","All","35 and over","Not EU","All","Main scheme applicant","All","10"
"2023","All","35 and over","Not EU","All","Main scheme applicant","All","5"
"2019","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","45"
"2020","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","60"
"2021","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","20"
"2022","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","10"
"2023","All","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","15"
"2019","All","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","20"
