"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2022","All","18","England","All","Main scheme applicant","All","10","0"," "
"2023","All","18","England","All","Main scheme applicant","All","5","0"," "
"2019","All","18","Scotland","All","Main scheme applicant","All","15","0"," "
"2020","All","18","Scotland","All","Main scheme applicant","All","25","0"," "
"2021","All","18","Scotland","All","Main scheme applicant","All","25","0"," "
"2022","All","18","Scotland","All","Main scheme applicant","All","20","0"," "
"2023","All","18","Scotland","All","Main scheme applicant","All","25","0"," "
"2020","All","18","Wales","All","Main scheme applicant","All","5","0"," "
"2022","All","18","Wales","All","Main scheme applicant","All","20","0"," "
"2023","All","18","Wales","All","Main scheme applicant","All","5","0"," "
"2019","All","19","Scotland","All","Main scheme applicant","All","5","0"," "
"2020","All","19","Scotland","All","Main scheme applicant","All","5","0"," "
"2021","All","19","Scotland","All","Main scheme applicant","All","5","0"," "
"2022","All","19","Scotland","All","Main scheme applicant","All","10","0"," "
"2023","All","19","Scotland","All","Main scheme applicant","All","10","0"," "
"2019","All","20","Scotland","All","Main scheme applicant","All","5","0"," "
"2020","All","20","Scotland","All","Main scheme applicant","All","10","0"," "
"2021","All","20","Scotland","All","Main scheme applicant","All","15","0"," "
"2022","All","20","Scotland","All","Main scheme applicant","All","10","0"," "
"2023","All","20","Scotland","All","Main scheme applicant","All","10","0"," "
"2023","All","20","Wales","All","Main scheme applicant","All","5","0"," "
"2019","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","60","10","0.17200000000000001"
"2020","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","40","10"," "
"2021","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","65","15","0.254"
"2022","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","45","15","0.28300000000000003"
"2023","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","25","10"," "
"2019","All","21 - 24","England","All","Main scheme applicant","All","70","30","0.423"
"2020","All","21 - 24","England","All","Main scheme applicant","All","50","20","0.404"
"2021","All","21 - 24","England","All","Main scheme applicant","All","90","25","0.295"
"2022","All","21 - 24","England","All","Main scheme applicant","All","145","65","0.455"
"2023","All","21 - 24","England","All","Main scheme applicant","All","130","60","0.447"
"2019","All","21 - 24","Scotland","All","Main scheme applicant","All","1570","830","0.529"
"2020","All","21 - 24","Scotland","All","Main scheme applicant","All","1680","890","0.53"
"2021","All","21 - 24","Scotland","All","Main scheme applicant","All","2115","905","0.429"
"2022","All","21 - 24","Scotland","All","Main scheme applicant","All","1530","805","0.525"
"2023","All","21 - 24","Scotland","All","Main scheme applicant","All","1290","750","0.582"
"2020","All","21 - 24","Wales","All","Main scheme applicant","All","5","0"," "
"2021","All","21 - 24","Wales","All","Main scheme applicant","All","5","0"," "
"2022","All","21 - 24","Wales","All","Main scheme applicant","All","645","475","0.732"
"2023","All","21 - 24","Wales","All","Main scheme applicant","All","600","435","0.721"
"2019","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","25","10","0.423"
"2020","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","20","5"," "
"2021","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","25","10"," "
"2022","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","15","10"," "
"2023","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","15","5"," "
"2019","All","25 - 29","England","All","Main scheme applicant","All","30","10","0.333"
"2020","All","25 - 29","England","All","Main scheme applicant","All","35","20","0.541"
"2021","All","25 - 29","England","All","Main scheme applicant","All","55","20","0.37"
"2022","All","25 - 29","England","All","Main scheme applicant","All","35","10","0.278"
"2023","All","25 - 29","England","All","Main scheme applicant","All","25","10","0.423"
"2019","All","25 - 29","Scotland","All","Main scheme applicant","All","1325","710","0.535"
"2020","All","25 - 29","Scotland","All","Main scheme applicant","All","1325","705","0.532"
"2021","All","25 - 29","Scotland","All","Main scheme applicant","All","1650","750","0.453"
"2022","All","25 - 29","Scotland","All","Main scheme applicant","All","1130","620","0.548"
"2023","All","25 - 29","Scotland","All","Main scheme applicant","All","840","470","0.561"
"2019","All","25 - 29","Wales","All","Main scheme applicant","All","5","0"," "
"2020","All","25 - 29","Wales","All","Main scheme applicant","All","5","0"," "
"2022","All","25 - 29","Wales","All","Main scheme applicant","All","230","155","0.675"
"2023","All","25 - 29","Wales","All","Main scheme applicant","All","220","160","0.729"
"2019","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2020","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2021","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2022","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2023","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2019","All","30 - 34","England","All","Main scheme applicant","All","15","5"," "
"2020","All","30 - 34","England","All","Main scheme applicant","All","20","15","0.667"
"2021","All","30 - 34","England","All","Main scheme applicant","All","20","0"," "
"2022","All","30 - 34","England","All","Main scheme applicant","All","20","5"," "
"2023","All","30 - 34","England","All","Main scheme applicant","All","10","5"," "
"2019","All","30 - 34","Scotland","All","Main scheme applicant","All","605","285","0.47200000000000003"
"2020","All","30 - 34","Scotland","All","Main scheme applicant","All","630","330","0.525"
"2021","All","30 - 34","Scotland","All","Main scheme applicant","All","720","295","0.40800000000000003"
"2022","All","30 - 34","Scotland","All","Main scheme applicant","All","505","275","0.542"
"2023","All","30 - 34","Scotland","All","Main scheme applicant","All","385","210","0.544"
"2022","All","30 - 34","Wales","All","Main scheme applicant","All","95","70","0.774"
"2023","All","30 - 34","Wales","All","Main scheme applicant","All","80","55","0.6920000000000001"
"2019","All","35 and over","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2021","All","35 and over","Northern Ireland","All","Main scheme applicant","All","5","5"," "
"2022","All","35 and over","Northern Ireland","All","Main scheme applicant","All","5","5"," "
"2023","All","35 and over","Northern Ireland","All","Main scheme applicant","All","5","0"," "
"2019","All","35 and over","England","All","Main scheme applicant","All","25","5"," "
"2020","All","35 and over","England","All","Main scheme applicant","All","20","5"," "
"2021","All","35 and over","England","All","Main scheme applicant","All","20","15","0.682"
"2022","All","35 and over","England","All","Main scheme applicant","All","15","5"," "
"2023","All","35 and over","England","All","Main scheme applicant","All","10","5"," "
"2019","All","35 and over","Scotland","All","Main scheme applicant","All","1085","495","0.456"
"2020","All","35 and over","Scotland","All","Main scheme applicant","All","1145","540","0.47200000000000003"
"2021","All","35 and over","Scotland","All","Main scheme applicant","All","1225","470","0.382"
"2022","All","35 and over","Scotland","All","Main scheme applicant","All","840","420","0.499"
"2023","All","35 and over","Scotland","All","Main scheme applicant","All","690","370","0.537"
"2022","All","35 and over","Wales","All","Main scheme applicant","All","125","75","0.591"
"2023","All","35 and over","Wales","All","Main scheme applicant","All","90","60","0.637"
"2019","White","All","England","All","Not main scheme applicant","All","15","15","1"
"2020","White","All","England","All","Not main scheme applicant","All","35","30","0.9390000000000001"
"2021","White","All","England","All","Not main scheme applicant","All","20","15","0.737"
"2022","White","All","England","All","Not main scheme applicant","All","25","20","0.8260000000000001"
"2023","White","All","England","All","Not main scheme applicant","All","30","30","1"
"2019","White","All","Scotland","All","Not main scheme applicant","All","75","55","0.747"
"2020","White","All","Scotland","All","Not main scheme applicant","All","130","95","0.75"
"2021","White","All","Scotland","All","Not main scheme applicant","All","60","45","0.741"
"2022","White","All","Scotland","All","Not main scheme applicant","All","70","50","0.7000000000000001"
"2023","White","All","Scotland","All","Not main scheme applicant","All","90","75","0.793"
"2022","White","All","Wales","All","Not main scheme applicant","All","100","80","0.81"
"2023","White","All","Wales","All","Not main scheme applicant","All","100","85","0.85"
"2021","Black","All","Scotland","All","Not main scheme applicant","All","5","0"," "
"2020","Asian","All","England","All","Not main scheme applicant","All","5","0"," "
"2023","Asian","All","England","All","Not main scheme applicant","All","5","5"," "
"2019","Asian","All","Scotland","All","Not main scheme applicant","All","5","5"," "
"2020","Asian","All","Scotland","All","Not main scheme applicant","All","10","5"," "
"2022","Asian","All","Scotland","All","Not main scheme applicant","All","10","5"," "
"2023","Asian","All","Scotland","All","Not main scheme applicant","All","5","5"," "
"2022","Asian","All","Wales","All","Not main scheme applicant","All","5","5"," "
"2023","Asian","All","Wales","All","Not main scheme applicant","All","5","0"," "
"2022","Mixed","All","England","All","Not main scheme applicant","All","5","0"," "
"2022","Mixed","All","Scotland","All","Not main scheme applicant","All","5","0"," "
"2023","Mixed","All","Scotland","All","Not main scheme applicant","All","5","0"," "
"2023","Other","All","Scotland","All","Not main scheme applicant","All","5","5"," "
"2020","Unknown or Prefer Not To Say","All","England","All","Not main scheme applicant","All","5","5"," "
"2020","Unknown or Prefer Not To Say","All","Scotland","All","Not main scheme applicant","All","5","5"," "
"2022","Unknown or Prefer Not To Say","All","Scotland","All","Not main scheme applicant","All","10","5"," "
"2023","Unknown or Prefer Not To Say","All","Scotland","All","Not main scheme applicant","All","5","5"," "
"2023","Unknown or Prefer Not To Say","All","Wales","All","Not main scheme applicant","All","5","5"," "
"2019","White","All","Northern Ireland","All","Main scheme applicant","All","90","20","0.244"
"2020","White","All","Northern Ireland","All","Main scheme applicant","All","70","15","0.221"
"2021","White","All","Northern Ireland","All","Main scheme applicant","All","95","30","0.305"
"2022","White","All","Northern Ireland","All","Main scheme applicant","All","70","25","0.382"
"2023","White","All","Northern Ireland","All","Main scheme applicant","All","45","10","0.234"
"2019","White","All","England","All","Main scheme applicant","All","115","45","0.4"
"2020","White","All","England","All","Main scheme applicant","All","115","55","0.47000000000000003"
"2021","White","All","England","All","Main scheme applicant","All","160","55","0.342"
"2022","White","All","England","All","Main scheme applicant","All","210","85","0.402"
"2023","White","All","England","All","Main scheme applicant","All","175","75","0.422"
"2019","White","All","Scotland","All","Main scheme applicant","All","4290","2200","0.513"
"2020","White","All","Scotland","All","Main scheme applicant","All","4490","2335","0.519"
"2021","White","All","Scotland","All","Main scheme applicant","All","5380","2270","0.422"
"2022","White","All","Scotland","All","Main scheme applicant","All","3775","1995","0.528"
"2023","White","All","Scotland","All","Main scheme applicant","All","2960","1670","0.5640000000000001"
"2019","White","All","Wales","All","Main scheme applicant","All","5","0"," "
"2020","White","All","Wales","All","Main scheme applicant","All","10","0"," "
"2021","White","All","Wales","All","Main scheme applicant","All","5","0"," "
"2022","White","All","Wales","All","Main scheme applicant","All","1050","740","0.7020000000000001"
"2023","White","All","Wales","All","Main scheme applicant","All","925","660","0.716"
"2019","Black","All","England","All","Main scheme applicant","All","5","0"," "
"2022","Black","All","England","All","Main scheme applicant","All","5","0"," "
"2019","Black","All","Scotland","All","Main scheme applicant","All","30","5"," "
"2020","Black","All","Scotland","All","Main scheme applicant","All","40","10","0.244"
"2021","Black","All","Scotland","All","Main scheme applicant","All","40","15","0.342"
"2022","Black","All","Scotland","All","Main scheme applicant","All","25","10"," "
"2023","Black","All","Scotland","All","Main scheme applicant","All","35","10","0.294"
"2022","Black","All","Wales","All","Main scheme applicant","All","10","5"," "
"2023","Black","All","Wales","All","Main scheme applicant","All","10","5"," "
"2019","Asian","All","England","All","Main scheme applicant","All","15","5"," "
"2020","Asian","All","England","All","Main scheme applicant","All","5","0"," "
"2021","Asian","All","England","All","Main scheme applicant","All","15","5"," "
"2022","Asian","All","England","All","Main scheme applicant","All","5","0"," "
"2023","Asian","All","England","All","Main scheme applicant","All","5","5"," "
"2019","Asian","All","Scotland","All","Main scheme applicant","All","165","65","0.382"
"2020","Asian","All","Scotland","All","Main scheme applicant","All","145","65","0.455"
"2021","Asian","All","Scotland","All","Main scheme applicant","All","165","65","0.393"
"2022","Asian","All","Scotland","All","Main scheme applicant","All","115","50","0.447"
"2023","Asian","All","Scotland","All","Main scheme applicant","All","115","50","0.452"
"2022","Asian","All","Wales","All","Main scheme applicant","All","25","10","0.4"
"2023","Asian","All","Wales","All","Main scheme applicant","All","30","20","0.625"
"2019","Mixed","All","England","All","Main scheme applicant","All","5","0"," "
"2020","Mixed","All","England","All","Main scheme applicant","All","5","0"," "
"2021","Mixed","All","England","All","Main scheme applicant","All","5","5"," "
"2022","Mixed","All","England","All","Main scheme applicant","All","5","0"," "
"2023","Mixed","All","England","All","Main scheme applicant","All","10","5"," "
"2019","Mixed","All","Scotland","All","Main scheme applicant","All","65","25","0.406"
"2020","Mixed","All","Scotland","All","Main scheme applicant","All","65","30","0.47700000000000004"
"2021","Mixed","All","Scotland","All","Main scheme applicant","All","75","30","0.427"
"2022","Mixed","All","Scotland","All","Main scheme applicant","All","70","35","0.507"
"2023","Mixed","All","Scotland","All","Main scheme applicant","All","70","40","0.577"
"2022","Mixed","All","Wales","All","Main scheme applicant","All","20","15","0.7000000000000001"
"2023","Mixed","All","Wales","All","Main scheme applicant","All","15","10","0.6880000000000001"
"2019","Other","All","Scotland","All","Main scheme applicant","All","20","5"," "
"2020","Other","All","Scotland","All","Main scheme applicant","All","35","15","0.441"
"2021","Other","All","Scotland","All","Main scheme applicant","All","30","10","0.323"
"2022","Other","All","Scotland","All","Main scheme applicant","All","25","5"," "
"2023","Other","All","Scotland","All","Main scheme applicant","All","25","10","0.40700000000000003"
"2022","Other","All","Wales","All","Main scheme applicant","All","10","5"," "
"2023","Other","All","Wales","All","Main scheme applicant","All","10","5"," "
"2019","Unknown or Prefer Not To Say","All","England","All","Main scheme applicant","All","5","0"," "
"2020","Unknown or Prefer Not To Say","All","England","All","Main scheme applicant","All","5","5"," "
"2021","Unknown or Prefer Not To Say","All","England","All","Main scheme applicant","All","5","0"," "
"2019","Unknown or Prefer Not To Say","All","Scotland","All","Main scheme applicant","All","45","20","0.457"
"2020","Unknown or Prefer Not To Say","All","Scotland","All","Main scheme applicant","All","40","15","0.381"
"2021","Unknown or Prefer Not To Say","All","Scotland","All","Main scheme applicant","All","70","30","0.40800000000000003"
"2022","Unknown or Prefer Not To Say","All","Scotland","All","Main scheme applicant","All","40","20","0.537"
"2023","Unknown or Prefer Not To Say","All","Scotland","All","Main scheme applicant","All","40","20","0.462"
"2022","Unknown or Prefer Not To Say","All","Wales","All","Main scheme applicant","All","5","5"," "
"2023","Unknown or Prefer Not To Say","All","Wales","All","Main scheme applicant","All","10","5"," "
"2019","All","All","England","All","Not main scheme applicant","All","15","15","1"
"2020","All","All","England","All","Not main scheme applicant","All","40","35","0.9"
"2021","All","All","England","All","Not main scheme applicant","All","20","15","0.773"
"2022","All","All","England","All","Not main scheme applicant","All","25","20","0.808"
"2023","All","All","England","All","Not main scheme applicant","All","40","35","0.974"
"2019","All","All","Scotland","All","Not main scheme applicant","All","85","60","0.729"
"2020","All","All","Scotland","All","Not main scheme applicant","All","145","110","0.757"
"2021","All","All","Scotland","All","Not main scheme applicant","All","65","50","0.738"
"2022","All","All","Scotland","All","Not main scheme applicant","All","95","65","0.7020000000000001"
"2023","All","All","Scotland","All","Not main scheme applicant","All","105","85","0.802"
"2022","All","All","Wales","All","Not main scheme applicant","All","110","90","0.809"
"2023","All","All","Wales","All","Not main scheme applicant","All","115","95","0.8160000000000001"
"2019","All","All","Northern Ireland","All","Main scheme applicant","All","90","20","0.244"
"2020","All","All","Northern Ireland","All","Main scheme applicant","All","70","15","0.217"
"2021","All","All","Northern Ireland","All","Main scheme applicant","All","95","30","0.302"
"2022","All","All","Northern Ireland","All","Main scheme applicant","All","70","25","0.391"
"2023","All","All","Northern Ireland","All","Main scheme applicant","All","50","10","0.229"
"2019","All","All","England","All","Main scheme applicant","All","140","55","0.38"
"2020","All","All","England","All","Main scheme applicant","All","135","60","0.453"
"2021","All","All","England","All","Main scheme applicant","All","185","65","0.339"
"2022","All","All","England","All","Main scheme applicant","All","225","90","0.388"
"2023","All","All","England","All","Main scheme applicant","All","190","80","0.429"
"2019","All","All","Scotland","All","Main scheme applicant","All","4620","2320","0.503"
"2020","All","All","Scotland","All","Main scheme applicant","All","4815","2470","0.513"
"2021","All","All","Scotland","All","Main scheme applicant","All","5760","2420","0.42"
"2022","All","All","Scotland","All","Main scheme applicant","All","4050","2120","0.523"
"2023","All","All","Scotland","All","Main scheme applicant","All","3245","1805","0.555"
"2019","All","All","Wales","All","Main scheme applicant","All","5","0"," "
"2020","All","All","Wales","All","Main scheme applicant","All","15","0"," "
"2021","All","All","Wales","All","Main scheme applicant","All","5","0"," "
"2022","All","All","Wales","All","Main scheme applicant","All","1120","775","0.6930000000000001"
"2023","All","All","Wales","All","Main scheme applicant","All","1000","705","0.705"
"2019","White","21 - 24","All","All","Not main scheme applicant","All","25","20","0.88"
"2020","White","21 - 24","All","All","Not main scheme applicant","All","40","30","0.78"
"2021","White","21 - 24","All","All","Not main scheme applicant","All","25","20","0.72"
"2022","White","21 - 24","All","All","Not main scheme applicant","All","80","65","0.79"
"2023","White","21 - 24","All","All","Not main scheme applicant","All","95","75","0.8280000000000001"
"2022","Asian","21 - 24","All","All","Not main scheme applicant","All","5","5"," "
"2023","Asian","21 - 24","All","All","Not main scheme applicant","All","10","5"," "
"2023","Unknown or Prefer Not To Say","21 - 24","All","All","Not main scheme applicant","All","5","5"," "
"2019","White","25 - 29","All","All","Not main scheme applicant","All","35","30","0.848"
"2020","White","25 - 29","All","All","Not main scheme applicant","All","60","50","0.8280000000000001"
"2021","White","25 - 29","All","All","Not main scheme applicant","All","15","10","0.647"
"2022","White","25 - 29","All","All","Not main scheme applicant","All","55","40","0.745"
"2023","White","25 - 29","All","All","Not main scheme applicant","All","50","40","0.857"
"2020","Asian","25 - 29","All","All","Not main scheme applicant","All","5","5"," "
"2022","Asian","25 - 29","All","All","Not main scheme applicant","All","5","5"," "
"2023","Other","25 - 29","All","All","Not main scheme applicant","All","5","5"," "
"2020","Unknown or Prefer Not To Say","25 - 29","All","All","Not main scheme applicant","All","5","5"," "
"2022","Unknown or Prefer Not To Say","25 - 29","All","All","Not main scheme applicant","All","5","5"," "
"2023","Unknown or Prefer Not To Say","25 - 29","All","All","Not main scheme applicant","All","5","0"," "
"2019","White","30 - 34","All","All","Not main scheme applicant","All","10","5"," "
"2020","White","30 - 34","All","All","Not main scheme applicant","All","20","15","0.833"
"2021","White","30 - 34","All","All","Not main scheme applicant","All","10","10"," "
"2022","White","30 - 34","All","All","Not main scheme applicant","All","15","10","0.647"
"2023","White","30 - 34","All","All","Not main scheme applicant","All","25","20","0.875"
"2019","White","35 and over","All","All","Not main scheme applicant","All","20","15","0.636"
"2020","White","35 and over","All","All","Not main scheme applicant","All","45","30","0.727"
"2021","White","35 and over","All","All","Not main scheme applicant","All","25","20","0.769"
"2022","White","35 and over","All","All","Not main scheme applicant","All","40","35","0.786"
"2023","White","35 and over","All","All","Not main scheme applicant","All","55","50","0.86"
"2021","Black","35 and over","All","All","Not main scheme applicant","All","5","0"," "
"2019","Asian","35 and over","All","All","Not main scheme applicant","All","5","5"," "
"2020","Asian","35 and over","All","All","Not main scheme applicant","All","5","5"," "
"2022","Asian","35 and over","All","All","Not main scheme applicant","All","5","0"," "
"2022","Mixed","35 and over","All","All","Not main scheme applicant","All","5","0"," "
"2023","Mixed","35 and over","All","All","Not main scheme applicant","All","5","0"," "
"2019","Other","35 and over","All","All","Not main scheme applicant","All","5","5"," "
"2019","White","18","All","All","Main scheme applicant","All","15","0"," "
"2020","White","18","All","All","Main scheme applicant","All","30","0"," "
"2021","White","18","All","All","Main scheme applicant","All","25","0"," "
"2022","White","18","All","All","Main scheme applicant","All","45","0"," "
"2023","White","18","All","All","Main scheme applicant","All","35","0"," "
"2019","White","19","All","All","Main scheme applicant","All","5","0"," "
"2020","White","19","All","All","Main scheme applicant","All","5","0"," "
"2021","White","19","All","All","Main scheme applicant","All","5","0"," "
"2022","White","19","All","All","Main scheme applicant","All","10","0"," "
"2023","White","19","All","All","Main scheme applicant","All","10","0"," "
"2019","White","20","All","All","Main scheme applicant","All","5","0"," "
"2020","White","20","All","All","Main scheme applicant","All","10","0"," "
"2021","White","20","All","All","Main scheme applicant","All","15","0"," "
"2022","White","20","All","All","Main scheme applicant","All","10","0"," "
"2023","White","20","All","All","Main scheme applicant","All","15","0"," "
"2019","White","21 - 24","All","All","Main scheme applicant","All","1620","840","0.518"
"2020","White","21 - 24","All","All","Main scheme applicant","All","1695","885","0.521"
"2021","White","21 - 24","All","All","Main scheme applicant","All","2155","910","0.422"
"2022","White","21 - 24","All","All","Main scheme applicant","All","2250","1290","0.5730000000000001"
"2023","White","21 - 24","All","All","Main scheme applicant","All","1940","1180","0.609"
"2019","Black","21 - 24","All","All","Main scheme applicant","All","5","0"," "
"2020","Black","21 - 24","All","All","Main scheme applicant","All","5","0"," "
"2021","Black","21 - 24","All","All","Main scheme applicant","All","5","0"," "
"2022","Black","21 - 24","All","All","Main scheme applicant","All","10","5"," "
"2023","Black","21 - 24","All","All","Main scheme applicant","All","15","5"," "
"2019","Asian","21 - 24","All","All","Main scheme applicant","All","50","20","0.42"
"2020","Asian","21 - 24","All","All","Main scheme applicant","All","50","25","0.542"
"2021","Asian","21 - 24","All","All","Main scheme applicant","All","60","20","0.367"
"2022","Asian","21 - 24","All","All","Main scheme applicant","All","50","25","0.51"
"2023","Asian","21 - 24","All","All","Main scheme applicant","All","50","35","0.673"
"2019","Mixed","21 - 24","All","All","Main scheme applicant","All","20","10"," "
"2020","Mixed","21 - 24","All","All","Main scheme applicant","All","20","5"," "
"2021","Mixed","21 - 24","All","All","Main scheme applicant","All","25","15","0.481"
"2022","Mixed","21 - 24","All","All","Main scheme applicant","All","40","25","0.625"
"2023","Mixed","21 - 24","All","All","Main scheme applicant","All","35","20","0.629"
"2020","Other","21 - 24","All","All","Main scheme applicant","All","5","0"," "
"2021","Other","21 - 24","All","All","Main scheme applicant","All","5","0"," "
"2022","Other","21 - 24","All","All","Main scheme applicant","All","5","5"," "
"2023","Other","21 - 24","All","All","Main scheme applicant","All","10","5"," "
"2019","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","5","0"," "
"2020","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","5","0"," "
"2021","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","15","5"," "
"2022","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","10","5"," "
"2023","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","5","5"," "
"2019","White","25 - 29","All","All","Main scheme applicant","All","1320","700","0.532"
"2020","White","25 - 29","All","All","Main scheme applicant","All","1305","695","0.531"
"2021","White","25 - 29","All","All","Main scheme applicant","All","1640","740","0.451"
"2022","White","25 - 29","All","All","Main scheme applicant","All","1340","755","0.5630000000000001"
"2023","White","25 - 29","All","All","Main scheme applicant","All","1010","600","0.591"
"2019","Black","25 - 29","All","All","Main scheme applicant","All","5","0"," "
"2020","Black","25 - 29","All","All","Main scheme applicant","All","5","0"," "
"2021","Black","25 - 29","All","All","Main scheme applicant","All","5","5"," "
"2022","Black","25 - 29","All","All","Main scheme applicant","All","5","0"," "
"2023","Black","25 - 29","All","All","Main scheme applicant","All","5","0"," "
"2019","Asian","25 - 29","All","All","Main scheme applicant","All","30","10","0.429"
"2020","Asian","25 - 29","All","All","Main scheme applicant","All","30","15","0.483"
"2021","Asian","25 - 29","All","All","Main scheme applicant","All","40","15","0.375"
"2022","Asian","25 - 29","All","All","Main scheme applicant","All","30","15","0.5"
"2023","Asian","25 - 29","All","All","Main scheme applicant","All","35","20","0.514"
"2019","Mixed","25 - 29","All","All","Main scheme applicant","All","20","10","0.524"
"2020","Mixed","25 - 29","All","All","Main scheme applicant","All","20","10","0.524"
"2021","Mixed","25 - 29","All","All","Main scheme applicant","All","25","10","0.47800000000000004"
"2022","Mixed","25 - 29","All","All","Main scheme applicant","All","25","15","0.519"
"2023","Mixed","25 - 29","All","All","Main scheme applicant","All","30","20","0.633"
"2019","Other","25 - 29","All","All","Main scheme applicant","All","5","0"," "
"2020","Other","25 - 29","All","All","Main scheme applicant","All","10","5"," "
"2021","Other","25 - 29","All","All","Main scheme applicant","All","5","0"," "
"2022","Other","25 - 29","All","All","Main scheme applicant","All","5","0"," "
"2023","Other","25 - 29","All","All","Main scheme applicant","All","5","5"," "
"2019","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","10","5"," "
"2020","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","10","5"," "
"2021","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","20","5"," "
"2022","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","10","10"," "
"2023","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","10","5"," "
"2019","White","30 - 34","All","All","Main scheme applicant","All","580","280","0.481"
"2020","White","30 - 34","All","All","Main scheme applicant","All","620","330","0.531"
"2021","White","30 - 34","All","All","Main scheme applicant","All","685","275","0.398"
"2022","White","30 - 34","All","All","Main scheme applicant","All","575","330","0.5750000000000001"
"2023","White","30 - 34","All","All","Main scheme applicant","All","425","250","0.587"
"2019","Black","30 - 34","All","All","Main scheme applicant","All","5","0"," "
"2021","Black","30 - 34","All","All","Main scheme applicant","All","5","0"," "
"2022","Black","30 - 34","All","All","Main scheme applicant","All","5","0"," "
"2023","Black","30 - 34","All","All","Main scheme applicant","All","5","0"," "
"2019","Asian","30 - 34","All","All","Main scheme applicant","All","20","10","0.455"
"2020","Asian","30 - 34","All","All","Main scheme applicant","All","15","10"," "
"2021","Asian","30 - 34","All","All","Main scheme applicant","All","20","5"," "
"2022","Asian","30 - 34","All","All","Main scheme applicant","All","15","5"," "
"2023","Asian","30 - 34","All","All","Main scheme applicant","All","20","5"," "
"2019","Mixed","30 - 34","All","All","Main scheme applicant","All","10","0"," "
"2020","Mixed","30 - 34","All","All","Main scheme applicant","All","10","5"," "
"2021","Mixed","30 - 34","All","All","Main scheme applicant","All","15","5"," "
"2022","Mixed","30 - 34","All","All","Main scheme applicant","All","15","5"," "
"2023","Mixed","30 - 34","All","All","Main scheme applicant","All","10","5"," "
"2019","Other","30 - 34","All","All","Main scheme applicant","All","5","0"," "
"2020","Other","30 - 34","All","All","Main scheme applicant","All","5","0"," "
"2021","Other","30 - 34","All","All","Main scheme applicant","All","5","5"," "
"2022","Other","30 - 34","All","All","Main scheme applicant","All","5","5"," "
"2023","Other","30 - 34","All","All","Main scheme applicant","All","5","0"," "
"2019","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","10","5"," "
"2020","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","5","5"," "
"2021","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","15","10"," "
"2022","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","10","10"," "
"2023","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","10","5"," "
"2019","White","35 and over","All","All","Main scheme applicant","All","960","450","0.46900000000000003"
"2020","White","35 and over","All","All","Main scheme applicant","All","1025","495","0.485"
"2021","White","35 and over","All","All","Main scheme applicant","All","1110","435","0.39"
"2022","White","35 and over","All","All","Main scheme applicant","All","865","465","0.537"
"2023","White","35 and over","All","All","Main scheme applicant","All","670","385","0.5760000000000001"
"2019","Black","35 and over","All","All","Main scheme applicant","All","20","5"," "
"2020","Black","35 and over","All","All","Main scheme applicant","All","30","5"," "
"2021","Black","35 and over","All","All","Main scheme applicant","All","25","10"," "
"2022","Black","35 and over","All","All","Main scheme applicant","All","20","5"," "
"2023","Black","35 and over","All","All","Main scheme applicant","All","20","5"," "
"2019","Asian","35 and over","All","All","Main scheme applicant","All","75","25","0.333"
"2020","Asian","35 and over","All","All","Main scheme applicant","All","55","20","0.339"
"2021","Asian","35 and over","All","All","Main scheme applicant","All","55","25","0.436"
