"Year","Care responsibility status","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Not declared","19","Northern Ireland","All","All","Main scheme application","40","25","0.675","0"
"2023","Not declared","19","England","All","All","Main scheme application","1295","870","0.671","0"
"2023","Not declared","19","Scotland","All","All","Main scheme application","75","65","0.863","0"
"2023","Not declared","19","Wales","All","All","Main scheme application","35","30","0.8","0"
"2023","Does not have carer responsibility","19","Northern Ireland","All","All","Main scheme application","2055","1365","0.665","0"
"2023","Does not have carer responsibility","19","England","All","All","Main scheme application","66615","47940","0.72","0"
"2023","Does not have carer responsibility","19","Scotland","All","All","Main scheme application","5480","4080","0.745","0"
"2023","Does not have carer responsibility","19","Wales","All","All","Main scheme application","3015","2315","0.767","0"
"2023","Has carer responsibility","19","Northern Ireland","All","All","Main scheme application","80","50","0.593","0"
"2023","Has carer responsibility","19","England","All","All","Main scheme application","2670","1720","0.644","0"
"2023","Has carer responsibility","19","Scotland","All","All","Main scheme application","295","200","0.676","0"
"2023","Has carer responsibility","19","Wales","All","All","Main scheme application","115","85","0.743","0"
"2023","Not declared","20","Northern Ireland","All","All","Main scheme application","20","10","0.611","0"
"2023","Not declared","20","England","All","All","Main scheme application","515","310","0.607","0"
"2023","Not declared","20","Scotland","All","All","Main scheme application","45","35","0.841","0"
"2023","Not declared","20","Wales","All","All","Main scheme application","25","20","0.731","0"
"2023","Does not have carer responsibility","20","Northern Ireland","All","All","Main scheme application","880","550","0.625","0"
"2023","Does not have carer responsibility","20","England","All","All","Main scheme application","22120","14680","0.664","0"
"2023","Does not have carer responsibility","20","Scotland","All","All","Main scheme application","2760","1925","0.6970000000000001","0"
"2023","Does not have carer responsibility","20","Wales","All","All","Main scheme application","1115","785","0.705","0"
"2023","Has carer responsibility","20","Northern Ireland","All","All","Main scheme application","35","15","0.459","0"
"2023","Has carer responsibility","20","England","All","All","Main scheme application","1115","705","0.631","0"
"2023","Has carer responsibility","20","Scotland","All","All","Main scheme application","145","100","0.671","0"
"2023","Has carer responsibility","20","Wales","All","All","Main scheme application","60","40","0.661","0"
"2023","Not declared","21 - 24","Northern Ireland","All","All","Main scheme application","30","15","0.448","0"
"2023","Not declared","21 - 24","England","All","All","Main scheme application","980","495","0.505","0"
"2023","Not declared","21 - 24","Scotland","All","All","Main scheme application","110","55","0.518","0"
"2023","Not declared","21 - 24","Wales","All","All","Main scheme application","40","25","0.585","0"
"2023","Does not have carer responsibility","21 - 24","Northern Ireland","All","All","Main scheme application","1290","725","0.56","0"
"2023","Does not have carer responsibility","21 - 24","England","All","All","Main scheme application","28725","16530","0.5750000000000001","0"
"2023","Does not have carer responsibility","21 - 24","Scotland","All","All","Main scheme application","5995","3860","0.643","0"
"2023","Does not have carer responsibility","21 - 24","Wales","All","All","Main scheme application","2170","1430","0.659","0"
"2023","Has carer responsibility","21 - 24","Northern Ireland","All","All","Main scheme application","85","50","0.5710000000000001","0"
"2023","Has carer responsibility","21 - 24","England","All","All","Main scheme application","1660","890","0.536","0"
"2023","Has carer responsibility","21 - 24","Scotland","All","All","Main scheme application","330","185","0.5650000000000001","0"
"2023","Has carer responsibility","21 - 24","Wales","All","All","Main scheme application","120","70","0.5660000000000001","0"
"2023","Not declared","25 - 29","Northern Ireland","All","All","Main scheme application","5","5"," ","0"
"2023","Not declared","25 - 29","England","All","All","Main scheme application","640","335","0.525","0"
"2023","Not declared","25 - 29","Scotland","All","All","Main scheme application","45","25","0.553","0"
"2023","Not declared","25 - 29","Wales","All","All","Main scheme application","15","5"," ","0"
"2023","Does not have carer responsibility","25 - 29","Northern Ireland","All","All","Main scheme application","420","185","0.444","0"
"2023","Does not have carer responsibility","25 - 29","England","All","All","Main scheme application","11300","6295","0.557","0"
"2023","Does not have carer responsibility","25 - 29","Scotland","All","All","Main scheme application","3025","1860","0.615","0"
"2023","Does not have carer responsibility","25 - 29","Wales","All","All","Main scheme application","960","565","0.591","0"
"2023","Has carer responsibility","25 - 29","Northern Ireland","All","All","Main scheme application","85","35","0.429","0"
"2023","Has carer responsibility","25 - 29","England","All","All","Main scheme application","1525","830","0.543","0"
"2023","Has carer responsibility","25 - 29","Scotland","All","All","Main scheme application","310","190","0.617","0"
"2023","Has carer responsibility","25 - 29","Wales","All","All","Main scheme application","80","50","0.642","0"
"2023","Not declared","30 - 34","Northern Ireland","All","All","Main scheme application","5","5"," ","0"
"2023","Not declared","30 - 34","England","All","All","Main scheme application","620","360","0.5760000000000001","0"
"2023","Not declared","30 - 34","Scotland","All","All","Main scheme application","30","15","0.533","0"
"2023","Not declared","30 - 34","Wales","All","All","Main scheme application","5","5"," ","0"
"2023","Does not have carer responsibility","30 - 34","Northern Ireland","All","All","Main scheme application","200","95","0.47200000000000003","0"
"2023","Does not have carer responsibility","30 - 34","England","All","All","Main scheme application","6510","3640","0.559","0"
"2023","Does not have carer responsibility","30 - 34","Scotland","All","All","Main scheme application","1615","1050","0.652","0"
"2023","Does not have carer responsibility","30 - 34","Wales","All","All","Main scheme application","495","305","0.612","0"
"2023","Has carer responsibility","30 - 34","Northern Ireland","All","All","Main scheme application","85","40","0.506","0"
"2023","Has carer responsibility","30 - 34","England","All","All","Main scheme application","1840","1015","0.552","0"
"2023","Has carer responsibility","30 - 34","Scotland","All","All","Main scheme application","340","205","0.598","0"
"2023","Has carer responsibility","30 - 34","Wales","All","All","Main scheme application","120","75","0.603","0"
"2023","Not declared","35 and over","Northern Ireland","All","All","Main scheme application","10","5"," ","0"
"2023","Not declared","35 and over","England","All","All","Main scheme application","1780","1100","0.618","0"
