"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","White","18","Wales","All","All","All","120","40","0.32"
"2021","White","18","Wales","All","All","All","175","50","0.28200000000000003"
"2022","White","18","Wales","All","All","All","155","50","0.329"
"2023","White","18","Wales","All","All","All","115","45","0.383"
"2019","Black","18","England","All","All","All","330","100","0.311"
"2020","Black","18","England","All","All","All","365","155","0.423"
"2021","Black","18","England","All","All","All","455","150","0.328"
"2022","Black","18","England","All","All","All","610","200","0.327"
"2023","Black","18","England","All","All","All","565","275","0.484"
"2019","Black","18","Scotland","All","All","All","10","0"," "
"2020","Black","18","Scotland","All","All","All","5","0"," "
"2021","Black","18","Scotland","All","All","All","5","5"," "
"2022","Black","18","Scotland","All","All","All","5","0"," "
"2023","Black","18","Scotland","All","All","All","10","0"," "
"2020","Black","18","Wales","All","All","All","5","0"," "
"2021","Black","18","Wales","All","All","All","5","0"," "
"2022","Black","18","Wales","All","All","All","5","5"," "
"2023","Black","18","Wales","All","All","All","5","0"," "
"2019","Asian","18","Northern Ireland","All","All","All","5","0"," "
"2022","Asian","18","Northern Ireland","All","All","All","5","0"," "
"2019","Asian","18","England","All","All","All","295","85","0.28700000000000003"
"2020","Asian","18","England","All","All","All","340","105","0.309"
"2021","Asian","18","England","All","All","All","380","105","0.277"
"2022","Asian","18","England","All","All","All","385","110","0.28200000000000003"
"2023","Asian","18","England","All","All","All","365","140","0.379"
"2019","Asian","18","Scotland","All","All","All","15","0"," "
"2020","Asian","18","Scotland","All","All","All","5","0"," "
"2021","Asian","18","Scotland","All","All","All","10","0"," "
"2022","Asian","18","Scotland","All","All","All","10","0"," "
"2023","Asian","18","Scotland","All","All","All","5","0"," "
"2019","Asian","18","Wales","All","All","All","5","0"," "
"2020","Asian","18","Wales","All","All","All","5","0"," "
"2021","Asian","18","Wales","All","All","All","5","0"," "
"2022","Asian","18","Wales","All","All","All","5","5"," "
"2023","Asian","18","Wales","All","All","All","5","0"," "
"2022","Mixed","18","Northern Ireland","All","All","All","5","0"," "
"2023","Mixed","18","Northern Ireland","All","All","All","5","0"," "
"2019","Mixed","18","England","All","All","All","90","25","0.281"
"2020","Mixed","18","England","All","All","All","105","40","0.379"
"2021","Mixed","18","England","All","All","All","125","40","0.331"
"2022","Mixed","18","England","All","All","All","140","40","0.291"
"2023","Mixed","18","England","All","All","All","110","40","0.369"
"2019","Mixed","18","Scotland","All","All","All","5","0"," "
"2019","Mixed","18","Wales","All","All","All","5","0"," "
"2021","Mixed","18","Wales","All","All","All","10","0"," "
"2023","Mixed","18","Wales","All","All","All","5","0"," "
"2019","Other","18","England","All","All","All","35","15","0.382"
"2020","Other","18","England","All","All","All","55","25","0.491"
"2021","Other","18","England","All","All","All","45","15","0.304"
"2022","Other","18","England","All","All","All","60","20","0.311"
"2023","Other","18","England","All","All","All","60","25","0.377"
"2019","Unknown or Prefer Not To Say","18","England","All","All","All","5","0"," "
"2021","Unknown or Prefer Not To Say","18","England","All","All","All","10","5"," "
"2022","Unknown or Prefer Not To Say","18","England","All","All","All","10","0"," "
"2023","Unknown or Prefer Not To Say","18","England","All","All","All","5","0"," "
"2019","White","19","Northern Ireland","All","All","All","65","15","0.212"
"2020","White","19","Northern Ireland","All","All","All","70","10","0.159"
"2021","White","19","Northern Ireland","All","All","All","85","10"," "
"2022","White","19","Northern Ireland","All","All","All","80","15","0.159"
"2023","White","19","Northern Ireland","All","All","All","75","10"," "
"2019","White","19","England","All","All","All","565","250","0.448"
"2020","White","19","England","All","All","All","525","220","0.417"
"2021","White","19","England","All","All","All","615","215","0.353"
"2022","White","19","England","All","All","All","570","180","0.319"
"2023","White","19","England","All","All","All","455","190","0.41400000000000003"
"2019","White","19","Scotland","All","All","All","90","30","0.308"
"2020","White","19","Scotland","All","All","All","80","25","0.342"
"2021","White","19","Scotland","All","All","All","105","15","0.132"
"2022","White","19","Scotland","All","All","All","95","20","0.221"
"2023","White","19","Scotland","All","All","All","90","30","0.34400000000000003"
"2019","White","19","Wales","All","All","All","60","15","0.23700000000000002"
"2020","White","19","Wales","All","All","All","55","15","0.321"
"2021","White","19","Wales","All","All","All","80","15","0.20500000000000002"
"2022","White","19","Wales","All","All","All","55","20","0.339"
"2023","White","19","Wales","All","All","All","35","5"," "
"2019","Black","19","England","All","All","All","170","65","0.366"
"2020","Black","19","England","All","All","All","170","65","0.366"
"2021","Black","19","England","All","All","All","235","55","0.243"
"2022","Black","19","England","All","All","All","205","35","0.18"
"2023","Black","19","England","All","All","All","220","80","0.361"
"2019","Black","19","Scotland","All","All","All","5","0"," "
"2020","Black","19","Scotland","All","All","All","5","0"," "
"2023","Black","19","Scotland","All","All","All","5","0"," "
"2021","Black","19","Wales","All","All","All","5","0"," "
"2023","Black","19","Wales","All","All","All","5","0"," "
"2019","Asian","19","England","All","All","All","105","20","0.20600000000000002"
"2020","Asian","19","England","All","All","All","125","35","0.28600000000000003"
"2021","Asian","19","England","All","All","All","160","40","0.252"
"2022","Asian","19","England","All","All","All","175","45","0.25"
"2023","Asian","19","England","All","All","All","130","45","0.328"
"2022","Asian","19","Scotland","All","All","All","5","0"," "
"2023","Asian","19","Scotland","All","All","All","5","0"," "
"2020","Asian","19","Wales","All","All","All","5","0"," "
"2021","Asian","19","Wales","All","All","All","5","0"," "
"2019","Mixed","19","England","All","All","All","40","15","0.447"
"2020","Mixed","19","England","All","All","All","45","15","0.318"
"2021","Mixed","19","England","All","All","All","55","15","0.264"
"2022","Mixed","19","England","All","All","All","60","10","0.19"
"2023","Mixed","19","England","All","All","All","40","20","0.452"
"2022","Mixed","19","Wales","All","All","All","5","0"," "
"2019","Other","19","England","All","All","All","15","10","0.647"
"2020","Other","19","England","All","All","All","25","5"," "
"2021","Other","19","England","All","All","All","25","5"," "
"2022","Other","19","England","All","All","All","30","5"," "
"2023","Other","19","England","All","All","All","20","5"," "
"2019","Unknown or Prefer Not To Say","19","England","All","All","All","5","0"," "
"2020","Unknown or Prefer Not To Say","19","England","All","All","All","5","0"," "
"2021","Unknown or Prefer Not To Say","19","England","All","All","All","5","0"," "
"2022","Unknown or Prefer Not To Say","19","England","All","All","All","10","5"," "
"2023","Unknown or Prefer Not To Say","19","England","All","All","All","10","5"," "
"2019","White","20","Northern Ireland","All","All","All","30","0"," "
"2020","White","20","Northern Ireland","All","All","All","25","5"," "
"2021","White","20","Northern Ireland","All","All","All","30","5"," "
"2022","White","20","Northern Ireland","All","All","All","40","5"," "
"2023","White","20","Northern Ireland","All","All","All","35","5"," "
"2019","White","20","England","All","All","All","335","145","0.436"
"2020","White","20","England","All","All","All","335","155","0.458"
"2021","White","20","England","All","All","All","375","120","0.322"
"2022","White","20","England","All","All","All","350","110","0.318"
"2023","White","20","England","All","All","All","310","130","0.422"
"2019","White","20","Scotland","All","All","All","45","10"," "
"2020","White","20","Scotland","All","All","All","60","10","0.186"
"2021","White","20","Scotland","All","All","All","60","10","0.177"
"2022","White","20","Scotland","All","All","All","65","15","0.231"
"2023","White","20","Scotland","All","All","All","40","5"," "
"2019","White","20","Wales","All","All","All","30","5"," "
"2020","White","20","Wales","All","All","All","25","5"," "
"2021","White","20","Wales","All","All","All","45","10"," "
"2022","White","20","Wales","All","All","All","30","10"," "
"2023","White","20","Wales","All","All","All","30","10"," "
"2019","Black","20","England","All","All","All","90","25","0.261"
"2020","Black","20","England","All","All","All","95","25","0.277"
"2021","Black","20","England","All","All","All","110","20","0.17"
"2022","Black","20","England","All","All","All","120","25","0.217"
"2023","Black","20","England","All","All","All","110","40","0.364"
"2020","Black","20","Scotland","All","All","All","5","0"," "
"2019","Asian","20","England","All","All","All","55","15","0.273"
"2020","Asian","20","England","All","All","All","65","20","0.297"
"2021","Asian","20","England","All","All","All","70","15","0.191"
"2022","Asian","20","England","All","All","All","80","15","0.177"
"2023","Asian","20","England","All","All","All","75","30","0.4"
"2021","Asian","20","Scotland","All","All","All","5","0"," "
"2019","Mixed","20","England","All","All","All","25","5"," "
"2020","Mixed","20","England","All","All","All","30","10","0.41400000000000003"
"2021","Mixed","20","England","All","All","All","40","15","0.341"
"2022","Mixed","20","England","All","All","All","35","10"," "
"2023","Mixed","20","England","All","All","All","35","20","0.514"
"2019","Mixed","20","Scotland","All","All","All","5","0"," "
"2022","Mixed","20","Scotland","All","All","All","5","0"," "
"2022","Mixed","20","Wales","All","All","All","5","0"," "
"2019","Other","20","England","All","All","All","15","0"," "
"2020","Other","20","England","All","All","All","10","5"," "
"2021","Other","20","England","All","All","All","15","5"," "
"2022","Other","20","England","All","All","All","20","0"," "
"2023","Other","20","England","All","All","All","10","5"," "
"2022","Unknown or Prefer Not To Say","20","England","All","All","All","5","0"," "
"2023","Unknown or Prefer Not To Say","20","England","All","All","All","5","0"," "
"2019","White","21 - 24","Northern Ireland","All","All","All","65","5"," "
"2020","White","21 - 24","Northern Ireland","All","All","All","65","15","0.224"
"2021","White","21 - 24","Northern Ireland","All","All","All","105","15","0.146"
"2022","White","21 - 24","Northern Ireland","All","All","All","65","5"," "
"2023","White","21 - 24","Northern Ireland","All","All","All","65","5"," "
"2019","White","21 - 24","England","All","All","All","910","405","0.444"
"2020","White","21 - 24","England","All","All","All","945","445","0.47200000000000003"
"2021","White","21 - 24","England","All","All","All","1175","440","0.375"
"2022","White","21 - 24","England","All","All","All","935","310","0.329"
"2023","White","21 - 24","England","All","All","All","655","280","0.428"
"2019","White","21 - 24","Scotland","All","All","All","145","40","0.259"
"2020","White","21 - 24","Scotland","All","All","All","190","45","0.23900000000000002"
"2021","White","21 - 24","Scotland","All","All","All","200","35","0.17500000000000002"
"2022","White","21 - 24","Scotland","All","All","All","185","45","0.23500000000000001"
"2023","White","21 - 24","Scotland","All","All","All","120","35","0.295"
"2019","White","21 - 24","Wales","All","All","All","130","45","0.362"
"2020","White","21 - 24","Wales","All","All","All","110","35","0.306"
"2021","White","21 - 24","Wales","All","All","All","130","30","0.215"
"2022","White","21 - 24","Wales","All","All","All","80","30","0.354"
"2023","White","21 - 24","Wales","All","All","All","65","30","0.418"
"2019","Black","21 - 24","England","All","All","All","160","50","0.309"
"2020","Black","21 - 24","England","All","All","All","165","60","0.368"
"2021","Black","21 - 24","England","All","All","All","195","55","0.294"
"2022","Black","21 - 24","England","All","All","All","180","50","0.292"
"2023","Black","21 - 24","England","All","All","All","185","60","0.326"
"2019","Black","21 - 24","Scotland","All","All","All","5","0"," "
"2020","Black","21 - 24","Scotland","All","All","All","5","0"," "
"2021","Black","21 - 24","Scotland","All","All","All","5","0"," "
"2022","Black","21 - 24","Scotland","All","All","All","5","0"," "
"2023","Black","21 - 24","Scotland","All","All","All","5","0"," "
"2020","Black","21 - 24","Wales","All","All","All","5","0"," "
"2019","Asian","21 - 24","England","All","All","All","75","30","0.40800000000000003"
"2020","Asian","21 - 24","England","All","All","All","70","25","0.319"
"2021","Asian","21 - 24","England","All","All","All","75","15","0.20800000000000002"
"2022","Asian","21 - 24","England","All","All","All","95","20","0.202"
"2023","Asian","21 - 24","England","All","All","All","90","30","0.352"
"2019","Asian","21 - 24","Scotland","All","All","All","5","0"," "
"2020","Asian","21 - 24","Scotland","All","All","All","5","0"," "
"2022","Asian","21 - 24","Scotland","All","All","All","5","5"," "
"2023","Asian","21 - 24","Scotland","All","All","All","5","0"," "
"2022","Asian","21 - 24","Wales","All","All","All","5","0"," "
"2023","Asian","21 - 24","Wales","All","All","All","5","0"," "
"2022","Mixed","21 - 24","Northern Ireland","All","All","All","5","0"," "
"2019","Mixed","21 - 24","England","All","All","All","70","30","0.394"
"2020","Mixed","21 - 24","England","All","All","All","70","30","0.451"
"2021","Mixed","21 - 24","England","All","All","All","80","30","0.37"
"2022","Mixed","21 - 24","England","All","All","All","70","25","0.366"
"2023","Mixed","21 - 24","England","All","All","All","45","20","0.426"
"2020","Mixed","21 - 24","Scotland","All","All","All","5","0"," "
"2021","Mixed","21 - 24","Scotland","All","All","All","5","0"," "
"2022","Mixed","21 - 24","Scotland","All","All","All","5","0"," "
"2023","Mixed","21 - 24","Scotland","All","All","All","5","5"," "
"2019","Other","21 - 24","England","All","All","All","15","5"," "
"2020","Other","21 - 24","England","All","All","All","20","10","0.6"
"2021","Other","21 - 24","England","All","All","All","15","5"," "
"2022","Other","21 - 24","England","All","All","All","25","10"," "
"2023","Other","21 - 24","England","All","All","All","20","10"," "
"2019","Unknown or Prefer Not To Say","21 - 24","England","All","All","All","5","5"," "
"2020","Unknown or Prefer Not To Say","21 - 24","England","All","All","All","5","5"," "
"2021","Unknown or Prefer Not To Say","21 - 24","England","All","All","All","10","0"," "
"2022","Unknown or Prefer Not To Say","21 - 24","England","All","All","All","15","5"," "
"2023","Unknown or Prefer Not To Say","21 - 24","England","All","All","All","10","0"," "
"2019","White","25 - 29","Northern Ireland","All","All","All","80","20","0.253"
"2020","White","25 - 29","Northern Ireland","All","All","All","65","15","0.231"
"2021","White","25 - 29","Northern Ireland","All","All","All","85","15","0.195"
"2022","White","25 - 29","Northern Ireland","All","All","All","60","10","0.2"
"2023","White","25 - 29","Northern Ireland","All","All","All","40","5"," "
"2019","White","25 - 29","England","All","All","All","905","430","0.47700000000000004"
"2020","White","25 - 29","England","All","All","All","940","495","0.528"
"2021","White","25 - 29","England","All","All","All","1270","505","0.398"
"2022","White","25 - 29","England","All","All","All","1045","465","0.445"
"2023","White","25 - 29","England","All","All","All","735","350","0.47500000000000003"
"2019","White","25 - 29","Scotland","All","All","All","155","45","0.28800000000000003"
"2020","White","25 - 29","Scotland","All","All","All","195","50","0.259"
"2021","White","25 - 29","Scotland","All","All","All","265","50","0.197"
"2022","White","25 - 29","Scotland","All","All","All","185","40","0.212"
"2023","White","25 - 29","Scotland","All","All","All","120","40","0.317"
"2019","White","25 - 29","Wales","All","All","All","105","30","0.262"
"2020","White","25 - 29","Wales","All","All","All","105","40","0.381"
"2021","White","25 - 29","Wales","All","All","All","150","45","0.28300000000000003"
"2022","White","25 - 29","Wales","All","All","All","105","35","0.359"
"2023","White","25 - 29","Wales","All","All","All","90","40","0.432"
"2020","Black","25 - 29","Northern Ireland","All","All","All","5","0"," "
"2019","Black","25 - 29","England","All","All","All","125","45","0.376"
"2020","Black","25 - 29","England","All","All","All","115","45","0.41200000000000003"
"2021","Black","25 - 29","England","All","All","All","150","45","0.318"
"2022","Black","25 - 29","England","All","All","All","135","35","0.263"
"2023","Black","25 - 29","England","All","All","All","115","50","0.41400000000000003"
"2019","Black","25 - 29","Scotland","All","All","All","5","0"," "
"2020","Black","25 - 29","Scotland","All","All","All","5","0"," "
"2021","Black","25 - 29","Scotland","All","All","All","5","0"," "
"2019","Asian","25 - 29","England","All","All","All","25","5"," "
"2020","Asian","25 - 29","England","All","All","All","45","15","0.295"
"2021","Asian","25 - 29","England","All","All","All","40","20","0.5"
"2022","Asian","25 - 29","England","All","All","All","40","15","0.333"
"2023","Asian","25 - 29","England","All","All","All","35","15","0.382"
"2021","Asian","25 - 29","Scotland","All","All","All","5","0"," "
"2019","Mixed","25 - 29","England","All","All","All","65","30","0.455"
"2020","Mixed","25 - 29","England","All","All","All","55","30","0.604"
"2021","Mixed","25 - 29","England","All","All","All","70","35","0.514"
"2022","Mixed","25 - 29","England","All","All","All","40","15","0.4"
"2023","Mixed","25 - 29","England","All","All","All","45","25","0.543"
"2021","Mixed","25 - 29","Scotland","All","All","All","5","0"," "
"2019","Mixed","25 - 29","Wales","All","All","All","5","0"," "
"2020","Mixed","25 - 29","Wales","All","All","All","5","0"," "
"2021","Mixed","25 - 29","Wales","All","All","All","5","0"," "
"2019","Other","25 - 29","England","All","All","All","15","5"," "
"2020","Other","25 - 29","England","All","All","All","15","5"," "
"2021","Other","25 - 29","England","All","All","All","15","5"," "
"2022","Other","25 - 29","England","All","All","All","15","10"," "
"2023","Other","25 - 29","England","All","All","All","5","0"," "
"2019","Unknown or Prefer Not To Say","25 - 29","England","All","All","All","5","0"," "
"2020","Unknown or Prefer Not To Say","25 - 29","England","All","All","All","10","5"," "
"2021","Unknown or Prefer Not To Say","25 - 29","England","All","All","All","5","5"," "
"2022","Unknown or Prefer Not To Say","25 - 29","England","All","All","All","5","5"," "
"2023","Unknown or Prefer Not To Say","25 - 29","England","All","All","All","10","0"," "
"2020","Unknown or Prefer Not To Say","25 - 29","Scotland","All","All","All","5","0"," "
"2021","Unknown or Prefer Not To Say","25 - 29","Scotland","All","All","All","5","0"," "
"2019","White","30 - 34","Northern Ireland","All","All","All","50","10"," "
"2020","White","30 - 34","Northern Ireland","All","All","All","50","10","0.196"
"2021","White","30 - 34","Northern Ireland","All","All","All","70","20","0.261"
"2022","White","30 - 34","Northern Ireland","All","All","All","60","15","0.226"
"2023","White","30 - 34","Northern Ireland","All","All","All","60","10","0.194"
"2019","White","30 - 34","England","All","All","All","555","280","0.506"
"2020","White","30 - 34","England","All","All","All","645","325","0.501"
"2021","White","30 - 34","England","All","All","All","955","450","0.47400000000000003"
"2022","White","30 - 34","England","All","All","All","870","385","0.445"
"2023","White","30 - 34","England","All","All","All","625","315","0.5"
"2019","White","30 - 34","Scotland","All","All","All","110","25","0.245"
"2020","White","30 - 34","Scotland","All","All","All","145","35","0.252"
"2021","White","30 - 34","Scotland","All","All","All","170","25","0.161"
"2022","White","30 - 34","Scotland","All","All","All","145","30","0.217"
"2023","White","30 - 34","Scotland","All","All","All","110","40","0.35100000000000003"
"2019","White","30 - 34","Wales","All","All","All","85","25","0.28200000000000003"
"2020","White","30 - 34","Wales","All","All","All","85","35","0.41000000000000003"
"2021","White","30 - 34","Wales","All","All","All","95","30","0.33"
"2022","White","30 - 34","Wales","All","All","All","90","30","0.326"
"2023","White","30 - 34","Wales","All","All","All","70","40","0.609"
"2019","Black","30 - 34","England","All","All","All","105","30","0.301"
"2020","Black","30 - 34","England","All","All","All","110","45","0.41100000000000003"
"2021","Black","30 - 34","England","All","All","All","140","35","0.262"
"2022","Black","30 - 34","England","All","All","All","120","45","0.387"
"2023","Black","30 - 34","England","All","All","All","100","40","0.386"
"2019","Black","30 - 34","Scotland","All","All","All","5","0"," "
"2021","Black","30 - 34","Scotland","All","All","All","5","0"," "
"2022","Black","30 - 34","Scotland","All","All","All","5","0"," "
"2019","Black","30 - 34","Wales","All","All","All","5","0"," "
"2019","Asian","30 - 34","England","All","All","All","30","10"," "
"2020","Asian","30 - 34","England","All","All","All","40","15","0.366"
"2021","Asian","30 - 34","England","All","All","All","35","10","0.303"
"2022","Asian","30 - 34","England","All","All","All","40","15","0.359"
"2023","Asian","30 - 34","England","All","All","All","35","15","0.382"
"2022","Asian","30 - 34","Scotland","All","All","All","5","0"," "
"2020","Asian","30 - 34","Wales","All","All","All","5","0"," "
"2019","Mixed","30 - 34","England","All","All","All","35","15","0.441"
"2020","Mixed","30 - 34","England","All","All","All","30","15","0.484"
"2021","Mixed","30 - 34","England","All","All","All","45","15","0.298"
"2022","Mixed","30 - 34","England","All","All","All","45","20","0.426"
"2023","Mixed","30 - 34","England","All","All","All","40","20","0.463"
"2021","Mixed","30 - 34","Scotland","All","All","All","5","0"," "
"2020","Mixed","30 - 34","Wales","All","All","All","5","5"," "
"2021","Mixed","30 - 34","Wales","All","All","All","5","0"," "
"2022","Mixed","30 - 34","Wales","All","All","All","5","0"," "
"2019","Other","30 - 34","England","All","All","All","10","5"," "
"2020","Other","30 - 34","England","All","All","All","10","5"," "
"2021","Other","30 - 34","England","All","All","All","5","0"," "
"2022","Other","30 - 34","England","All","All","All","10","5"," "
"2023","Other","30 - 34","England","All","All","All","5","5"," "
"2019","Unknown or Prefer Not To Say","30 - 34","England","All","All","All","10","5"," "
"2020","Unknown or Prefer Not To Say","30 - 34","England","All","All","All","5","5"," "
"2021","Unknown or Prefer Not To Say","30 - 34","England","All","All","All","10","0"," "
"2022","Unknown or Prefer Not To Say","30 - 34","England","All","All","All","10","5"," "
"2023","Unknown or Prefer Not To Say","30 - 34","England","All","All","All","5","5"," "
"2019","White","35 and over","Northern Ireland","All","All","All","75","15","0.2"
"2020","White","35 and over","Northern Ireland","All","All","All","40","10","0.275"
"2021","White","35 and over","Northern Ireland","All","All","All","65","10","0.17200000000000001"
"2022","White","35 and over","Northern Ireland","All","All","All","70","15","0.191"
"2023","White","35 and over","Northern Ireland","All","All","All","50","10"," "
"2019","White","35 and over","England","All","All","All","535","265","0.494"
"2020","White","35 and over","England","All","All","All","685","345","0.504"
"2021","White","35 and over","England","All","All","All","900","390","0.434"
"2022","White","35 and over","England","All","All","All","805","360","0.444"
"2023","White","35 and over","England","All","All","All","690","360","0.526"
"2019","White","35 and over","Scotland","All","All","All","135","25","0.203"
"2020","White","35 and over","Scotland","All","All","All","145","40","0.265"
"2021","White","35 and over","Scotland","All","All","All","210","25","0.123"
"2022","White","35 and over","Scotland","All","All","All","175","40","0.233"
"2023","White","35 and over","Scotland","All","All","All","125","45","0.34400000000000003"
"2019","White","35 and over","Wales","All","All","All","60","20","0.306"
"2020","White","35 and over","Wales","All","All","All","60","25","0.371"
"2021","White","35 and over","Wales","All","All","All","75","25","0.32"
"2022","White","35 and over","Wales","All","All","All","65","30","0.492"
"2023","White","35 and over","Wales","All","All","All","60","30","0.525"
"2023","Black","35 and over","Northern Ireland","All","All","All","5","0"," "
"2019","Black","35 and over","England","All","All","All","195","50","0.244"
"2020","Black","35 and over","England","All","All","All","225","60","0.276"
"2021","Black","35 and over","England","All","All","All","250","50","0.203"
"2022","Black","35 and over","England","All","All","All","220","55","0.242"
"2023","Black","35 and over","England","All","All","All","260","85","0.32"
"2019","Black","35 and over","Scotland","All","All","All","5","0"," "
"2020","Black","35 and over","Scotland","All","All","All","5","0"," "
"2021","Black","35 and over","Scotland","All","All","All","5","0"," "
"2022","Black","35 and over","Scotland","All","All","All","5","0"," "
"2023","Black","35 and over","Scotland","All","All","All","5","0"," "
"2022","Black","35 and over","Wales","All","All","All","5","0"," "
"2019","Asian","35 and over","England","All","All","All","35","10"," "
"2020","Asian","35 and over","England","All","All","All","25","10","0.48"
"2021","Asian","35 and over","England","All","All","All","50","20","0.367"
"2022","Asian","35 and over","England","All","All","All","55","15","0.321"
"2023","Asian","35 and over","England","All","All","All","55","30","0.5"
"2019","Asian","35 and over","Scotland","All","All","All","5","0"," "
"2021","Asian","35 and over","Scotland","All","All","All","5","0"," "
"2023","Asian","35 and over","Scotland","All","All","All","5","0"," "
"2020","Asian","35 and over","Wales","All","All","All","5","0"," "
"2019","Mixed","35 and over","England","All","All","All","20","10","0.5710000000000001"
"2020","Mixed","35 and over","England","All","All","All","25","15","0.577"
"2021","Mixed","35 and over","England","All","All","All","35","10","0.27"
"2022","Mixed","35 and over","England","All","All","All","30","10","0.34400000000000003"
"2023","Mixed","35 and over","England","All","All","All","35","20","0.5"
"2022","Mixed","35 and over","Scotland","All","All","All","5","0"," "
"2023","Mixed","35 and over","Scotland","All","All","All","5","0"," "
"2021","Mixed","35 and over","Wales","All","All","All","5","0"," "
"2019","Other","35 and over","England","All","All","All","10","5"," "
"2020","Other","35 and over","England","All","All","All","10","5"," "
"2021","Other","35 and over","England","All","All","All","10","0"," "
"2022","Other","35 and over","England","All","All","All","15","5"," "
"2023","Other","35 and over","England","All","All","All","15","5"," "
"2019","Unknown or Prefer Not To Say","35 and over","England","All","All","All","10","5"," "
"2020","Unknown or Prefer Not To Say","35 and over","England","All","All","All","15","5"," "
"2021","Unknown or Prefer Not To Say","35 and over","England","All","All","All","10","5"," "
"2022","Unknown or Prefer Not To Say","35 and over","England","All","All","All","10","5"," "
"2023","Unknown or Prefer Not To Say","35 and over","England","All","All","All","10","5"," "
"2021","All","17 and under","Northern Ireland","All","All","All","5","0"," "
"2020","All","17 and under","England","All","All","All","5","0"," "
"2021","All","17 and under","England","All","All","All","5","5"," "
"2022","All","17 and under","England","All","All","All","5","0"," "
"2023","All","17 and under","England","All","All","All","5","0"," "
"2019","All","17 and under","Scotland","All","All","All","10","0"," "
"2020","All","17 and under","Scotland","All","All","All","20","5"," "
"2021","All","17 and under","Scotland","All","All","All","15","5"," "
"2022","All","17 and under","Scotland","All","All","All","25","5"," "
"2023","All","17 and under","Scotland","All","All","All","10","5"," "
"2019","All","18","Northern Ireland","All","All","All","175","25","0.136"
"2020","All","18","Northern Ireland","All","All","All","195","40","0.193"
"2021","All","18","Northern Ireland","All","All","All","265","30","0.12"
"2022","All","18","Northern Ireland","All","All","All","305","45","0.145"
"2023","All","18","Northern Ireland","All","All","All","265","35","0.132"
"2019","All","18","England","All","All","All","2145","790","0.368"
"2020","All","18","England","All","All","All","2375","1015","0.427"
"2021","All","18","England","All","All","All","2895","970","0.334"
"2022","All","18","England","All","All","All","3040","990","0.325"
"2023","All","18","England","All","All","All","2595","1135","0.437"
"2019","All","18","Scotland","All","All","All","310","70","0.223"
"2020","All","18","Scotland","All","All","All","245","75","0.309"
"2021","All","18","Scotland","All","All","All","355","60","0.163"
"2022","All","18","Scotland","All","All","All","300","65","0.211"
"2023","All","18","Scotland","All","All","All","195","55","0.28200000000000003"
"2019","All","18","Wales","All","All","All","105","25","0.24"
"2020","All","18","Wales","All","All","All","130","40","0.323"
"2021","All","18","Wales","All","All","All","200","55","0.273"
"2022","All","18","Wales","All","All","All","170","60","0.343"
"2023","All","18","Wales","All","All","All","125","50","0.378"
"2019","All","19","Northern Ireland","All","All","All","70","15","0.203"
"2020","All","19","Northern Ireland","All","All","All","70","10","0.159"
"2021","All","19","Northern Ireland","All","All","All","85","10"," "
"2022","All","19","Northern Ireland","All","All","All","85","15","0.153"
"2023","All","19","Northern Ireland","All","All","All","75","10"," "
"2019","All","19","England","All","All","All","900","365","0.406"
"2020","All","19","England","All","All","All","895","340","0.379"
"2021","All","19","England","All","All","All","1090","335","0.306"
"2022","All","19","England","All","All","All","1050","280","0.268"
"2023","All","19","England","All","All","All","880","345","0.389"
"2019","All","19","Scotland","All","All","All","95","30","0.305"
"2020","All","19","Scotland","All","All","All","85","25","0.321"
"2021","All","19","Scotland","All","All","All","115","15","0.124"
"2022","All","19","Scotland","All","All","All","105","20","0.212"
"2023","All","19","Scotland","All","All","All","100","35","0.337"
"2019","All","19","Wales","All","All","All","65","15","0.254"
"2020","All","19","Wales","All","All","All","60","20","0.31"
"2021","All","19","Wales","All","All","All","90","15","0.178"
"2022","All","19","Wales","All","All","All","65","20","0.317"
"2023","All","19","Wales","All","All","All","45","5"," "
"2019","All","20","Northern Ireland","All","All","All","35","0"," "
"2020","All","20","Northern Ireland","All","All","All","25","5"," "
"2021","All","20","Northern Ireland","All","All","All","30","5"," "
"2022","All","20","Northern Ireland","All","All","All","40","5"," "
"2023","All","20","Northern Ireland","All","All","All","35","5"," "
"2019","All","20","England","All","All","All","520","190","0.37"
"2020","All","20","England","All","All","All","535","215","0.401"
"2021","All","20","England","All","All","All","610","170","0.279"
"2022","All","20","England","All","All","All","610","165","0.269"
"2023","All","20","England","All","All","All","545","225","0.41100000000000003"
"2019","All","20","Scotland","All","All","All","50","10","0.23500000000000001"
"2020","All","20","Scotland","All","All","All","65","10","0.19"
"2021","All","20","Scotland","All","All","All","70","10","0.159"
"2022","All","20","Scotland","All","All","All","70","15","0.246"
"2023","All","20","Scotland","All","All","All","45","10"," "
"2019","All","20","Wales","All","All","All","30","5"," "
"2020","All","20","Wales","All","All","All","30","5"," "
"2021","All","20","Wales","All","All","All","45","10","0.222"
"2022","All","20","Wales","All","All","All","40","10"," "
"2023","All","20","Wales","All","All","All","35","10","0.303"
"2019","All","21 - 24","Northern Ireland","All","All","All","65","5"," "
"2020","All","21 - 24","Northern Ireland","All","All","All","70","15","0.232"
"2021","All","21 - 24","Northern Ireland","All","All","All","105","15","0.14300000000000002"
"2022","All","21 - 24","Northern Ireland","All","All","All","70","5"," "
