"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","Asian","21 - 24","All","All","Main scheme applicant","All","500","240","0.47900000000000004"
"2019","Mixed","21 - 24","All","All","Main scheme applicant","All","170","95","0.562"
"2020","Mixed","21 - 24","All","All","Main scheme applicant","All","210","115","0.548"
"2021","Mixed","21 - 24","All","All","Main scheme applicant","All","235","115","0.483"
"2022","Mixed","21 - 24","All","All","Main scheme applicant","All","205","100","0.493"
"2023","Mixed","21 - 24","All","All","Main scheme applicant","All","165","90","0.53"
"2019","Other","21 - 24","All","All","Main scheme applicant","All","65","30","0.444"
"2020","Other","21 - 24","All","All","Main scheme applicant","All","65","40","0.641"
"2021","Other","21 - 24","All","All","Main scheme applicant","All","80","35","0.439"
"2022","Other","21 - 24","All","All","Main scheme applicant","All","85","30","0.357"
"2023","Other","21 - 24","All","All","Main scheme applicant","All","85","40","0.47100000000000003"
"2019","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","15","5"," "
"2020","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","35","20","0.6"
"2021","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","50","25","0.481"
"2022","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","50","15","0.327"
"2023","Unknown or Prefer Not To Say","21 - 24","All","All","Main scheme applicant","All","40","20","0.5"
"2019","White","25 - 29","All","All","Main scheme applicant","All","3825","2415","0.631"
"2020","White","25 - 29","All","All","Main scheme applicant","All","4595","2995","0.651"
"2021","White","25 - 29","All","All","Main scheme applicant","All","5450","3235","0.594"
"2022","White","25 - 29","All","All","Main scheme applicant","All","3845","2320","0.604"
"2023","White","25 - 29","All","All","Main scheme applicant","All","2640","1555","0.588"
"2019","Black","25 - 29","All","All","Main scheme applicant","All","760","395","0.52"
"2020","Black","25 - 29","All","All","Main scheme applicant","All","840","465","0.557"
"2021","Black","25 - 29","All","All","Main scheme applicant","All","1010","510","0.504"
"2022","Black","25 - 29","All","All","Main scheme applicant","All","930","410","0.442"
"2023","Black","25 - 29","All","All","Main scheme applicant","All","890","420","0.47400000000000003"
"2019","Asian","25 - 29","All","All","Main scheme applicant","All","220","115","0.523"
"2020","Asian","25 - 29","All","All","Main scheme applicant","All","270","155","0.578"
"2021","Asian","25 - 29","All","All","Main scheme applicant","All","330","165","0.506"
"2022","Asian","25 - 29","All","All","Main scheme applicant","All","255","130","0.518"
"2023","Asian","25 - 29","All","All","Main scheme applicant","All","240","125","0.525"
"2019","Mixed","25 - 29","All","All","Main scheme applicant","All","160","95","0.599"
"2020","Mixed","25 - 29","All","All","Main scheme applicant","All","200","130","0.637"
"2021","Mixed","25 - 29","All","All","Main scheme applicant","All","245","140","0.5630000000000001"
"2022","Mixed","25 - 29","All","All","Main scheme applicant","All","195","110","0.5690000000000001"
"2023","Mixed","25 - 29","All","All","Main scheme applicant","All","145","75","0.524"
"2019","Other","25 - 29","All","All","Main scheme applicant","All","40","20","0.524"
"2020","Other","25 - 29","All","All","Main scheme applicant","All","45","20","0.488"
"2021","Other","25 - 29","All","All","Main scheme applicant","All","65","25","0.375"
"2022","Other","25 - 29","All","All","Main scheme applicant","All","65","40","0.591"
"2023","Other","25 - 29","All","All","Main scheme applicant","All","60","25","0.458"
"2019","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","40","20","0.439"
"2020","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","45","25","0.511"
"2021","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","65","35","0.516"
"2022","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","45","20","0.447"
"2023","Unknown or Prefer Not To Say","25 - 29","All","All","Main scheme applicant","All","45","20","0.455"
"2019","White","30 - 34","All","All","Main scheme applicant","All","2470","1525","0.618"
"2020","White","30 - 34","All","All","Main scheme applicant","All","3105","1995","0.643"
"2021","White","30 - 34","All","All","Main scheme applicant","All","3845","2230","0.58"
"2022","White","30 - 34","All","All","Main scheme applicant","All","3195","1885","0.591"
"2023","White","30 - 34","All","All","Main scheme applicant","All","2185","1295","0.592"
"2019","Black","30 - 34","All","All","Main scheme applicant","All","900","495","0.552"
"2020","Black","30 - 34","All","All","Main scheme applicant","All","1060","605","0.5700000000000001"
"2021","Black","30 - 34","All","All","Main scheme applicant","All","1190","595","0.5"
"2022","Black","30 - 34","All","All","Main scheme applicant","All","1135","570","0.503"
"2023","Black","30 - 34","All","All","Main scheme applicant","All","1065","540","0.507"
"2019","Asian","30 - 34","All","All","Main scheme applicant","All","185","100","0.541"
"2020","Asian","30 - 34","All","All","Main scheme applicant","All","215","135","0.622"
"2021","Asian","30 - 34","All","All","Main scheme applicant","All","280","140","0.5"
"2022","Asian","30 - 34","All","All","Main scheme applicant","All","230","125","0.539"
"2023","Asian","30 - 34","All","All","Main scheme applicant","All","190","110","0.585"
"2019","Mixed","30 - 34","All","All","Main scheme applicant","All","110","60","0.55"
"2020","Mixed","30 - 34","All","All","Main scheme applicant","All","115","70","0.603"
"2021","Mixed","30 - 34","All","All","Main scheme applicant","All","170","90","0.548"
"2022","Mixed","30 - 34","All","All","Main scheme applicant","All","135","65","0.504"
"2023","Mixed","30 - 34","All","All","Main scheme applicant","All","115","65","0.553"
"2019","Other","30 - 34","All","All","Main scheme applicant","All","30","15","0.586"
"2020","Other","30 - 34","All","All","Main scheme applicant","All","45","15","0.37"
"2021","Other","30 - 34","All","All","Main scheme applicant","All","50","20","0.404"
"2022","Other","30 - 34","All","All","Main scheme applicant","All","40","15","0.41500000000000004"
"2023","Other","30 - 34","All","All","Main scheme applicant","All","35","15","0.47100000000000003"
"2019","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","35","20","0.5710000000000001"
"2020","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","55","35","0.63"
"2021","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","60","30","0.516"
"2022","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","40","10","0.28200000000000003"
"2023","Unknown or Prefer Not To Say","30 - 34","All","All","Main scheme applicant","All","40","25","0.65"
"2019","White","35 and over","All","All","Main scheme applicant","All","3135","1815","0.578"
"2020","White","35 and over","All","All","Main scheme applicant","All","4355","2675","0.614"
"2021","White","35 and over","All","All","Main scheme applicant","All","5200","2900","0.557"
"2022","White","35 and over","All","All","Main scheme applicant","All","4270","2465","0.578"
"2023","White","35 and over","All","All","Main scheme applicant","All","3365","1985","0.591"
"2019","Black","35 and over","All","All","Main scheme applicant","All","4100","2350","0.5730000000000001"
"2020","Black","35 and over","All","All","Main scheme applicant","All","5490","3295","0.6"
"2021","Black","35 and over","All","All","Main scheme applicant","All","6080","3055","0.502"
"2022","Black","35 and over","All","All","Main scheme applicant","All","5980","3065","0.512"
"2023","Black","35 and over","All","All","Main scheme applicant","All","5970","3230","0.541"
"2019","Asian","35 and over","All","All","Main scheme applicant","All","405","215","0.535"
"2020","Asian","35 and over","All","All","Main scheme applicant","All","560","300","0.531"
"2021","Asian","35 and over","All","All","Main scheme applicant","All","670","310","0.464"
"2022","Asian","35 and over","All","All","Main scheme applicant","All","575","275","0.47500000000000003"
"2023","Asian","35 and over","All","All","Main scheme applicant","All","520","285","0.552"
"2019","Mixed","35 and over","All","All","Main scheme applicant","All","145","65","0.435"
"2020","Mixed","35 and over","All","All","Main scheme applicant","All","235","125","0.527"
"2021","Mixed","35 and over","All","All","Main scheme applicant","All","275","125","0.451"
"2022","Mixed","35 and over","All","All","Main scheme applicant","All","250","130","0.524"
"2023","Mixed","35 and over","All","All","Main scheme applicant","All","265","135","0.509"
"2019","Other","35 and over","All","All","Main scheme applicant","All","85","45","0.512"
"2020","Other","35 and over","All","All","Main scheme applicant","All","130","65","0.5"
"2021","Other","35 and over","All","All","Main scheme applicant","All","130","55","0.438"
"2022","Other","35 and over","All","All","Main scheme applicant","All","130","60","0.454"
"2023","Other","35 and over","All","All","Main scheme applicant","All","125","55","0.452"
"2019","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","100","55","0.5660000000000001"
"2020","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","140","80","0.5760000000000001"
"2021","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","145","65","0.465"
"2022","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","160","75","0.463"
"2023","Unknown or Prefer Not To Say","35 and over","All","All","Main scheme applicant","All","140","75","0.528"
"2019","All","17 and under","All","All","Not main scheme applicant","All","5","5"," "
"2020","All","17 and under","All","All","Not main scheme applicant","All","5","5"," "
"2022","All","17 and under","All","All","Not main scheme applicant","All","15","10","0.667"
"2023","All","17 and under","All","All","Not main scheme applicant","All","15","15","0.9380000000000001"
"2019","All","18","All","All","Not main scheme applicant","All","60","50","0.803"
"2020","All","18","All","All","Not main scheme applicant","All","105","95","0.894"
"2021","All","18","All","All","Not main scheme applicant","All","40","35","0.805"
"2022","All","18","All","All","Not main scheme applicant","All","50","40","0.745"
"2023","All","18","All","All","Not main scheme applicant","All","95","80","0.804"
"2019","All","19","All","All","Not main scheme applicant","All","160","145","0.911"
"2020","All","19","All","All","Not main scheme applicant","All","185","160","0.87"
"2021","All","19","All","All","Not main scheme applicant","All","120","105","0.875"
"2022","All","19","All","All","Not main scheme applicant","All","205","160","0.777"
"2023","All","19","All","All","Not main scheme applicant","All","280","240","0.864"
"2019","All","20","All","All","Not main scheme applicant","All","115","95","0.8210000000000001"
"2020","All","20","All","All","Not main scheme applicant","All","150","120","0.803"
"2021","All","20","All","All","Not main scheme applicant","All","95","70","0.742"
"2022","All","20","All","All","Not main scheme applicant","All","160","125","0.781"
"2023","All","20","All","All","Not main scheme applicant","All","235","185","0.799"
"2019","All","21 - 24","All","All","Not main scheme applicant","All","455","405","0.886"
"2020","All","21 - 24","All","All","Not main scheme applicant","All","600","505","0.848"
"2021","All","21 - 24","All","All","Not main scheme applicant","All","270","215","0.806"
"2022","All","21 - 24","All","All","Not main scheme applicant","All","460","345","0.751"
"2023","All","21 - 24","All","All","Not main scheme applicant","All","550","450","0.8130000000000001"
"2019","All","25 - 29","All","All","Not main scheme applicant","All","390","325","0.835"
"2020","All","25 - 29","All","All","Not main scheme applicant","All","625","510","0.8200000000000001"
"2021","All","25 - 29","All","All","Not main scheme applicant","All","340","290","0.85"
"2022","All","25 - 29","All","All","Not main scheme applicant","All","430","335","0.783"
"2023","All","25 - 29","All","All","Not main scheme applicant","All","475","365","0.766"
"2019","All","30 - 34","All","All","Not main scheme applicant","All","305","260","0.84"
"2020","All","30 - 34","All","All","Not main scheme applicant","All","460","365","0.79"
"2021","All","30 - 34","All","All","Not main scheme applicant","All","270","210","0.784"
"2022","All","30 - 34","All","All","Not main scheme applicant","All","320","240","0.754"
"2023","All","30 - 34","All","All","Not main scheme applicant","All","430","330","0.771"
"2019","All","35 and over","All","All","Not main scheme applicant","All","775","645","0.8280000000000001"
"2020","All","35 and over","All","All","Not main scheme applicant","All","1100","835","0.759"
"2021","All","35 and over","All","All","Not main scheme applicant","All","685","525","0.767"
"2022","All","35 and over","All","All","Not main scheme applicant","All","880","630","0.719"
"2023","All","35 and over","All","All","Not main scheme applicant","All","1190","900","0.754"
"2019","All","17 and under","All","All","Main scheme applicant","All","65","30","0.462"
"2020","All","17 and under","All","All","Main scheme applicant","All","65","30","0.446"
"2021","All","17 and under","All","All","Main scheme applicant","All","90","30","0.311"
"2022","All","17 and under","All","All","Main scheme applicant","All","100","40","0.384"
"2023","All","17 and under","All","All","Main scheme applicant","All","90","40","0.466"
"2019","All","18","All","All","Main scheme applicant","All","9820","5690","0.579"
"2020","All","18","All","All","Main scheme applicant","All","10630","7035","0.662"
"2021","All","18","All","All","Main scheme applicant","All","13195","8050","0.61"
"2022","All","18","All","All","Main scheme applicant","All","13420","7530","0.561"
"2023","All","18","All","All","Main scheme applicant","All","11045","6350","0.5750000000000001"
"2019","All","19","All","All","Main scheme applicant","All","4795","2800","0.584"
"2020","All","19","All","All","Main scheme applicant","All","4765","2965","0.622"
"2021","All","19","All","All","Main scheme applicant","All","5340","2990","0.56"
"2022","All","19","All","All","Main scheme applicant","All","5165","2670","0.517"
"2023","All","19","All","All","Main scheme applicant","All","4395","2335","0.531"
"2019","All","20","All","All","Main scheme applicant","All","2635","1475","0.56"
"2020","All","20","All","All","Main scheme applicant","All","2890","1780","0.615"
"2021","All","20","All","All","Main scheme applicant","All","3125","1630","0.521"
"2022","All","20","All","All","Main scheme applicant","All","2850","1490","0.523"
"2023","All","20","All","All","Main scheme applicant","All","2625","1425","0.544"
"2019","All","21 - 24","All","All","Main scheme applicant","All","5965","3545","0.595"
"2020","All","21 - 24","All","All","Main scheme applicant","All","6610","4180","0.633"
"2021","All","21 - 24","All","All","Main scheme applicant","All","7575","4115","0.543"
"2022","All","21 - 24","All","All","Main scheme applicant","All","6190","3220","0.52"
"2023","All","21 - 24","All","All","Main scheme applicant","All","4965","2675","0.539"
"2019","All","25 - 29","All","All","Main scheme applicant","All","5055","3060","0.606"
"2020","All","25 - 29","All","All","Main scheme applicant","All","5995","3790","0.632"
"2021","All","25 - 29","All","All","Main scheme applicant","All","7160","4105","0.5730000000000001"
"2022","All","25 - 29","All","All","Main scheme applicant","All","5340","3035","0.5690000000000001"
"2023","All","25 - 29","All","All","Main scheme applicant","All","4020","2225","0.554"
"2019","All","30 - 34","All","All","Main scheme applicant","All","3730","2220","0.596"
"2020","All","30 - 34","All","All","Main scheme applicant","All","4600","2855","0.621"
"2021","All","30 - 34","All","All","Main scheme applicant","All","5600","3110","0.556"
"2022","All","30 - 34","All","All","Main scheme applicant","All","4770","2675","0.561"
"2023","All","30 - 34","All","All","Main scheme applicant","All","3625","2050","0.5650000000000001"
"2019","All","35 and over","All","All","Main scheme applicant","All","7975","4545","0.5700000000000001"
"2020","All","35 and over","All","All","Main scheme applicant","All","10910","6535","0.599"
"2021","All","35 and over","All","All","Main scheme applicant","All","12500","6510","0.521"
"2022","All","35 and over","All","All","Main scheme applicant","All","11370","6070","0.534"
"2023","All","35 and over","All","All","Main scheme applicant","All","10385","5775","0.556"
"2019","White","All","All","All","Not main scheme applicant","All","1060","920","0.868"
"2020","White","All","All","All","Not main scheme applicant","All","1770","1480","0.836"
"2021","White","All","All","All","Not main scheme applicant","All","810","670","0.8260000000000001"
"2022","White","All","All","All","Not main scheme applicant","All","1195","930","0.78"
"2023","White","All","All","All","Not main scheme applicant","All","1465","1175","0.801"
"2019","Black","All","All","All","Not main scheme applicant","All","775","625","0.809"
"2020","Black","All","All","All","Not main scheme applicant","All","845","610","0.721"
"2021","Black","All","All","All","Not main scheme applicant","All","600","445","0.746"
"2022","Black","All","All","All","Not main scheme applicant","All","840","580","0.6910000000000001"
"2023","Black","All","All","All","Not main scheme applicant","All","1180","875","0.742"
"2019","Asian","All","All","All","Not main scheme applicant","All","150","115","0.755"
"2020","Asian","All","All","All","Not main scheme applicant","All","225","170","0.761"
"2021","Asian","All","All","All","Not main scheme applicant","All","140","95","0.6980000000000001"
"2022","Asian","All","All","All","Not main scheme applicant","All","210","150","0.713"
"2023","Asian","All","All","All","Not main scheme applicant","All","275","215","0.781"
"2019","Mixed","All","All","All","Not main scheme applicant","All","60","45","0.754"
"2020","Mixed","All","All","All","Not main scheme applicant","All","110","85","0.757"
"2021","Mixed","All","All","All","Not main scheme applicant","All","70","55","0.797"
"2022","Mixed","All","All","All","Not main scheme applicant","All","100","75","0.745"
"2023","Mixed","All","All","All","Not main scheme applicant","All","125","100","0.79"
"2019","Other","All","All","All","Not main scheme applicant","All","30","30","1"
"2020","Other","All","All","All","Not main scheme applicant","All","50","45","0.843"
"2021","Other","All","All","All","Not main scheme applicant","All","35","25","0.765"
"2022","Other","All","All","All","Not main scheme applicant","All","40","30","0.763"
"2023","Other","All","All","All","Not main scheme applicant","All","45","35","0.783"
"2019","Unknown or Prefer Not To Say","All","All","All","Not main scheme applicant","All","190","185","0.963"
"2020","Unknown or Prefer Not To Say","All","All","All","Not main scheme applicant","All","230","210","0.93"
"2021","Unknown or Prefer Not To Say","All","All","All","Not main scheme applicant","All","165","155","0.928"
"2022","Unknown or Prefer Not To Say","All","All","All","Not main scheme applicant","All","140","125","0.891"
"2023","Unknown or Prefer Not To Say","All","All","All","Not main scheme applicant","All","180","165","0.901"
"2019","White","All","All","All","Main scheme applicant","All","26000","15770","0.607"
"2020","White","All","All","All","Main scheme applicant","All","29560","19210","0.65"
"2021","White","All","All","All","Main scheme applicant","All","35170","20585","0.585"
"2022","White","All","All","All","Main scheme applicant","All","29615","16870","0.5700000000000001"
"2023","White","All","All","All","Main scheme applicant","All","22225","12795","0.5760000000000001"
"2019","Black","All","All","All","Main scheme applicant","All","8565","4645","0.542"
"2020","Black","All","All","All","Main scheme applicant","All","10470","6175","0.59"
"2021","Black","All","All","All","Main scheme applicant","All","11835","6035","0.51"
"2022","Black","All","All","All","Main scheme applicant","All","12000","6055","0.505"
"2023","Black","All","All","All","Main scheme applicant","All","12100","6445","0.533"
"2019","Asian","All","All","All","Main scheme applicant","All","3685","1995","0.541"
"2020","Asian","All","All","All","Main scheme applicant","All","4220","2490","0.589"
"2021","Asian","All","All","All","Main scheme applicant","All","4895","2555","0.522"
"2022","Asian","All","All","All","Main scheme applicant","All","4970","2490","0.501"
"2023","Asian","All","All","All","Main scheme applicant","All","4420","2380","0.539"
"2019","Mixed","All","All","All","Main scheme applicant","All","1085","585","0.542"
"2020","Mixed","All","All","All","Main scheme applicant","All","1345","810","0.604"
"2021","Mixed","All","All","All","Main scheme applicant","All","1625","855","0.525"
"2022","Mixed","All","All","All","Main scheme applicant","All","1565","845","0.542"
"2023","Mixed","All","All","All","Main scheme applicant","All","1380","730","0.53"
"2019","Other","All","All","All","Main scheme applicant","All","455","240","0.523"
"2020","Other","All","All","All","Main scheme applicant","All","545","290","0.535"
"2021","Other","All","All","All","Main scheme applicant","All","665","320","0.483"
"2022","Other","All","All","All","Main scheme applicant","All","680","310","0.454"
"2023","Other","All","All","All","Main scheme applicant","All","685","335","0.488"
"2019","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","255","135","0.53"
"2020","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","320","190","0.602"
"2021","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","395","195","0.494"
"2022","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","375","155","0.41200000000000003"
"2023","Unknown or Prefer Not To Say","All","All","All","Main scheme applicant","All","340","180","0.538"
"2019","All","All","All","All","Not main scheme applicant","All","2270","1920","0.847"
"2020","All","All","All","All","Not main scheme applicant","All","3230","2600","0.804"
"2021","All","All","All","All","Not main scheme applicant","All","1815","1445","0.797"
"2022","All","All","All","All","Not main scheme applicant","All","2520","1885","0.749"
"2023","All","All","All","All","Not main scheme applicant","All","3270","2560","0.783"
"2019","All","All","All","All","Main scheme applicant","All","40040","23370","0.584"
"2020","All","All","All","All","Main scheme applicant","All","46460","29170","0.628"
"2021","All","All","All","All","Main scheme applicant","All","54585","30545","0.56"
"2022","All","All","All","All","Main scheme applicant","All","49205","26730","0.543"
"2023","All","All","All","All","Main scheme applicant","All","41150","22875","0.556"
"2022","White","17 and under","Northern Ireland","Female","All","All","5","0"," "
"2019","White","17 and under","England","Female","All","All","5","0"," "
"2020","White","17 and under","England","Female","All","All","5","0"," "
"2021","White","17 and under","England","Female","All","All","10","0"," "
"2022","White","17 and under","England","Female","All","All","10","5"," "
"2023","White","17 and under","England","Female","All","All","5","0"," "
"2019","White","17 and under","Scotland","Female","All","All","50","25","0.49"
"2020","White","17 and under","Scotland","Female","All","All","45","25","0.543"
"2021","White","17 and under","Scotland","Female","All","All","60","20","0.373"
"2022","White","17 and under","Scotland","Female","All","All","70","35","0.5"
"2023","White","17 and under","Scotland","Female","All","All","45","30","0.6960000000000001"
"2020","Black","17 and under","England","Female","All","All","5","0"," "
"2021","Black","17 and under","England","Female","All","All","10","0"," "
"2022","Black","17 and under","England","Female","All","All","10","5"," "
"2023","Black","17 and under","England","Female","All","All","15","5"," "
"2020","Black","17 and under","Scotland","Female","All","All","5","0"," "
"2023","Black","17 and under","Scotland","Female","All","All","5","0"," "
"2019","Asian","17 and under","England","Female","All","All","5","0"," "
"2023","Asian","17 and under","England","Female","All","All","5","0"," "
"2022","Asian","17 and under","Scotland","Female","All","All","5","0"," "
"2023","Asian","17 and under","Scotland","Female","All","All","5","5"," "
"2023","Mixed","17 and under","Scotland","Female","All","All","5","0"," "
"2019","White","18","Northern Ireland","Female","All","All","835","310","0.372"
"2020","White","18","Northern Ireland","Female","All","All","850","440","0.518"
"2021","White","18","Northern Ireland","Female","All","All","1065","455","0.425"
"2022","White","18","Northern Ireland","Female","All","All","1055","435","0.41200000000000003"
"2023","White","18","Northern Ireland","Female","All","All","830","355","0.428"
"2019","White","18","England","Female","All","All","4475","2900","0.648"
"2020","White","18","England","Female","All","All","4850","3440","0.709"
"2021","White","18","England","Female","All","All","6150","4055","0.659"
"2022","White","18","England","Female","All","All","5960","3575","0.6"
"2023","White","18","England","Female","All","All","4535","2745","0.606"
"2019","White","18","Scotland","Female","All","All","1030","565","0.547"
"2020","White","18","Scotland","Female","All","All","955","610","0.638"
"2021","White","18","Scotland","Female","All","All","1155","665","0.5740000000000001"
"2022","White","18","Scotland","Female","All","All","1070","610","0.5680000000000001"
"2023","White","18","Scotland","Female","All","All","815","465","0.5720000000000001"
"2019","White","18","Wales","Female","All","All","460","290","0.634"
"2020","White","18","Wales","Female","All","All","505","335","0.664"
"2021","White","18","Wales","Female","All","All","590","370","0.625"
"2022","White","18","Wales","Female","All","All","565","285","0.504"
"2023","White","18","Wales","Female","All","All","380","225","0.591"
"2019","Black","18","Northern Ireland","Female","All","All","5","0"," "
"2022","Black","18","Northern Ireland","Female","All","All","10","5"," "
"2019","Black","18","England","Female","All","All","880","485","0.548"
"2020","Black","18","England","Female","All","All","985","670","0.68"
"2021","Black","18","England","Female","All","All","1215","785","0.648"
"2022","Black","18","England","Female","All","All","1390","820","0.591"
"2023","Black","18","England","Female","All","All","1510","915","0.607"
"2019","Black","18","Scotland","Female","All","All","20","5"," "
"2020","Black","18","Scotland","Female","All","All","25","15","0.5650000000000001"
"2021","Black","18","Scotland","Female","All","All","25","10"," "
"2022","Black","18","Scotland","Female","All","All","35","20","0.486"
"2023","Black","18","Scotland","Female","All","All","40","25","0.595"
"2019","Black","18","Wales","Female","All","All","10","5"," "
"2020","Black","18","Wales","Female","All","All","15","15","0.765"
"2021","Black","18","Wales","Female","All","All","15","10"," "
"2022","Black","18","Wales","Female","All","All","10","5"," "
"2023","Black","18","Wales","Female","All","All","15","10"," "
"2019","Asian","18","Northern Ireland","Female","All","All","5","5"," "
"2020","Asian","18","Northern Ireland","Female","All","All","20","15","0.778"
"2021","Asian","18","Northern Ireland","Female","All","All","15","10","0.714"
"2022","Asian","18","Northern Ireland","Female","All","All","10","5"," "
"2023","Asian","18","Northern Ireland","Female","All","All","15","5"," "
"2019","Asian","18","England","Female","All","All","1230","685","0.558"
"2020","Asian","18","England","Female","All","All","1490","945","0.635"
"2021","Asian","18","England","Female","All","All","1675","995","0.594"
"2022","Asian","18","England","Female","All","All","1855","1010","0.544"
"2023","Asian","18","England","Female","All","All","1650","950","0.5740000000000001"
"2019","Asian","18","Scotland","Female","All","All","50","20","0.38"
"2020","Asian","18","Scotland","Female","All","All","60","25","0.424"
"2021","Asian","18","Scotland","Female","All","All","50","20","0.404"
"2022","Asian","18","Scotland","Female","All","All","50","20","0.431"
"2023","Asian","18","Scotland","Female","All","All","40","20","0.47600000000000003"
"2019","Asian","18","Wales","Female","All","All","25","10","0.435"
"2020","Asian","18","Wales","Female","All","All","25","20","0.75"
"2021","Asian","18","Wales","Female","All","All","30","15","0.536"
"2022","Asian","18","Wales","Female","All","All","40","25","0.632"
"2023","Asian","18","Wales","Female","All","All","30","15","0.552"
"2019","Mixed","18","Northern Ireland","Female","All","All","5","0"," "
"2020","Mixed","18","Northern Ireland","Female","All","All","5","0"," "
"2021","Mixed","18","Northern Ireland","Female","All","All","5","0"," "
"2022","Mixed","18","Northern Ireland","Female","All","All","5","5"," "
"2023","Mixed","18","Northern Ireland","Female","All","All","15","5"," "
"2019","Mixed","18","England","Female","All","All","215","130","0.604"
"2020","Mixed","18","England","Female","All","All","280","200","0.7020000000000001"
"2021","Mixed","18","England","Female","All","All","365","210","0.5740000000000001"
"2022","Mixed","18","England","Female","All","All","400","230","0.581"
"2023","Mixed","18","England","Female","All","All","330","190","0.582"
"2019","Mixed","18","Scotland","Female","All","All","15","10"," "
"2020","Mixed","18","Scotland","Female","All","All","10","5"," "
"2021","Mixed","18","Scotland","Female","All","All","15","15","0.765"
"2022","Mixed","18","Scotland","Female","All","All","15","15","0.882"
"2023","Mixed","18","Scotland","Female","All","All","25","15","0.609"
"2019","Mixed","18","Wales","Female","All","All","10","5"," "
"2020","Mixed","18","Wales","Female","All","All","10","10"," "
"2021","Mixed","18","Wales","Female","All","All","20","10","0.55"
"2022","Mixed","18","Wales","Female","All","All","5","0"," "
"2023","Mixed","18","Wales","Female","All","All","5","5"," "
"2019","Other","18","England","Female","All","All","110","60","0.56"
"2020","Other","18","England","Female","All","All","130","80","0.62"
"2021","Other","18","England","Female","All","All","175","100","0.5660000000000001"
"2022","Other","18","England","Female","All","All","200","95","0.47300000000000003"
"2023","Other","18","England","Female","All","All","185","100","0.546"
"2020","Other","18","Scotland","Female","All","All","5","5"," "
"2021","Other","18","Scotland","Female","All","All","5","0"," "
"2023","Other","18","Scotland","Female","All","All","5","0"," "
"2019","Other","18","Wales","Female","All","All","5","5"," "
"2020","Other","18","Wales","Female","All","All","5","0"," "
"2021","Other","18","Wales","Female","All","All","5","0"," "
"2022","Other","18","Wales","Female","All","All","5","0"," "
"2023","Other","18","Wales","Female","All","All","5","0"," "
"2019","Unknown or Prefer Not To Say","18","England","Female","All","All","20","15","0.636"
"2020","Unknown or Prefer Not To Say","18","England","Female","All","All","30","25","0.8280000000000001"
"2021","Unknown or Prefer Not To Say","18","England","Female","All","All","30","15","0.536"
"2022","Unknown or Prefer Not To Say","18","England","Female","All","All","30","15","0.464"
"2023","Unknown or Prefer Not To Say","18","England","Female","All","All","25","15","0.577"
"2019","Unknown or Prefer Not To Say","18","Scotland","Female","All","All","5","0"," "
"2021","Unknown or Prefer Not To Say","18","Scotland","Female","All","All","5","0"," "
"2022","Unknown or Prefer Not To Say","18","Wales","Female","All","All","5","0"," "
"2019","White","19","Northern Ireland","Female","All","All","360","160","0.44"
"2020","White","19","Northern Ireland","Female","All","All","340","205","0.605"
"2021","White","19","Northern Ireland","Female","All","All","365","185","0.507"
"2022","White","19","Northern Ireland","Female","All","All","305","130","0.434"
"2023","White","19","Northern Ireland","Female","All","All","235","120","0.521"
"2019","White","19","England","Female","All","All","1980","1315","0.664"
"2020","White","19","England","Female","All","All","2015","1375","0.682"
"2021","White","19","England","Female","All","All","2240","1350","0.603"
"2022","White","19","England","Female","All","All","2200","1245","0.5670000000000001"
"2023","White","19","England","Female","All","All","1690","965","0.5710000000000001"
"2019","White","19","Scotland","Female","All","All","475","300","0.636"
"2020","White","19","Scotland","Female","All","All","475","325","0.679"
"2021","White","19","Scotland","Female","All","All","485","290","0.594"
"2022","White","19","Scotland","Female","All","All","445","250","0.5650000000000001"
"2023","White","19","Scotland","Female","All","All","425","260","0.616"
"2019","White","19","Wales","Female","All","All","295","190","0.647"
"2020","White","19","Wales","Female","All","All","255","170","0.669"
