"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2020","Main scheme Clearing","All","All","Female","Main scheme applicant","All","210"
"2021","Main scheme Clearing","All","All","Female","Main scheme applicant","All","125"
"2022","Main scheme Clearing","All","All","Female","Main scheme applicant","All","220"
"2023","Main scheme Clearing","All","All","Female","Main scheme applicant","All","305"
"2019","Main scheme firm choice","All","All","Male","Main scheme applicant","All","5"
"2020","Main scheme firm choice","All","All","Male","Main scheme applicant","All","5"
"2021","Main scheme firm choice","All","All","Male","Main scheme applicant","All","10"
"2022","Main scheme firm choice","All","All","Male","Main scheme applicant","All","10"
"2023","Main scheme firm choice","All","All","Male","Main scheme applicant","All","10"
"2019","All","All","All","Female","Not main scheme applicant","All","100"
"2020","All","All","All","Female","Not main scheme applicant","All","105"
"2021","All","All","All","Female","Not main scheme applicant","All","50"
"2022","All","All","All","Female","Not main scheme applicant","All","90"
"2023","All","All","All","Female","Not main scheme applicant","All","225"
"2019","All","All","All","Female","Main scheme applicant","All","3505"
"2020","All","All","All","Female","Main scheme applicant","All","4140"
"2021","All","All","All","Female","Main scheme applicant","All","4155"
"2022","All","All","All","Female","Main scheme applicant","All","3840"
"2023","All","All","All","Female","Main scheme applicant","All","3785"
"2019","All","All","All","Male","Main scheme applicant","All","10"
"2020","All","All","All","Male","Main scheme applicant","All","5"
"2021","All","All","All","Male","Main scheme applicant","All","15"
"2022","All","All","All","Male","Main scheme applicant","All","10"
"2023","All","All","All","Male","Main scheme applicant","All","10"
"2020","Direct Clearing","18","England","All","Not main scheme applicant","All","5"
"2023","Direct Clearing","18","England","All","Not main scheme applicant","All","5"
"2019","RPA","18","England","All","Not main scheme applicant","All","5"
"2023","RPA","18","England","All","Not main scheme applicant","All","5"
"2019","Direct Clearing","19","England","All","Not main scheme applicant","All","5"
"2020","Direct Clearing","19","England","All","Not main scheme applicant","All","5"
"2021","Direct Clearing","19","England","All","Not main scheme applicant","All","5"
"2022","Direct Clearing","19","England","All","Not main scheme applicant","All","5"
"2023","Direct Clearing","19","England","All","Not main scheme applicant","All","15"
"2019","RPA","19","England","All","Not main scheme applicant","All","5"
"2022","RPA","19","England","All","Not main scheme applicant","All","5"
"2023","RPA","19","England","All","Not main scheme applicant","All","10"
"2019","Direct Clearing","20","England","All","Not main scheme applicant","All","5"
"2020","Direct Clearing","20","England","All","Not main scheme applicant","All","5"
"2022","Direct Clearing","20","England","All","Not main scheme applicant","All","5"
"2023","Direct Clearing","20","England","All","Not main scheme applicant","All","15"
"2019","RPA","20","England","All","Not main scheme applicant","All","5"
"2022","RPA","20","England","All","Not main scheme applicant","All","5"
"2023","RPA","20","England","All","Not main scheme applicant","All","10"
"2019","Direct Clearing","21 - 24","England","All","Not main scheme applicant","All","15"
"2020","Direct Clearing","21 - 24","England","All","Not main scheme applicant","All","15"
"2021","Direct Clearing","21 - 24","England","All","Not main scheme applicant","All","10"
"2022","Direct Clearing","21 - 24","England","All","Not main scheme applicant","All","10"
"2023","Direct Clearing","21 - 24","England","All","Not main scheme applicant","All","30"
"2019","RPA","21 - 24","England","All","Not main scheme applicant","All","15"
"2020","RPA","21 - 24","England","All","Not main scheme applicant","All","10"
"2021","RPA","21 - 24","England","All","Not main scheme applicant","All","5"
"2022","RPA","21 - 24","England","All","Not main scheme applicant","All","5"
"2023","RPA","21 - 24","England","All","Not main scheme applicant","All","15"
"2019","Direct Clearing","25 - 29","England","All","Not main scheme applicant","All","10"
"2020","Direct Clearing","25 - 29","England","All","Not main scheme applicant","All","15"
"2021","Direct Clearing","25 - 29","England","All","Not main scheme applicant","All","10"
"2022","Direct Clearing","25 - 29","England","All","Not main scheme applicant","All","10"
"2023","Direct Clearing","25 - 29","England","All","Not main scheme applicant","All","30"
"2019","RPA","25 - 29","England","All","Not main scheme applicant","All","15"
"2020","RPA","25 - 29","England","All","Not main scheme applicant","All","5"
"2021","RPA","25 - 29","England","All","Not main scheme applicant","All","5"
"2022","RPA","25 - 29","England","All","Not main scheme applicant","All","5"
"2023","RPA","25 - 29","England","All","Not main scheme applicant","All","15"
"2019","Direct Clearing","30 - 34","England","All","Not main scheme applicant","All","10"
"2020","Direct Clearing","30 - 34","England","All","Not main scheme applicant","All","15"
"2021","Direct Clearing","30 - 34","England","All","Not main scheme applicant","All","5"
"2022","Direct Clearing","30 - 34","England","All","Not main scheme applicant","All","10"
"2023","Direct Clearing","30 - 34","England","All","Not main scheme applicant","All","15"
"2019","RPA","30 - 34","England","All","Not main scheme applicant","All","10"
"2022","RPA","30 - 34","England","All","Not main scheme applicant","All","10"
"2023","RPA","30 - 34","England","All","Not main scheme applicant","All","15"
"2019","Direct Clearing","35 and over","England","All","Not main scheme applicant","All","5"
"2020","Direct Clearing","35 and over","England","All","Not main scheme applicant","All","20"
"2021","Direct Clearing","35 and over","England","All","Not main scheme applicant","All","5"
"2022","Direct Clearing","35 and over","England","All","Not main scheme applicant","All","10"
"2023","Direct Clearing","35 and over","England","All","Not main scheme applicant","All","25"
"2019","RPA","35 and over","England","All","Not main scheme applicant","All","10"
"2020","RPA","35 and over","England","All","Not main scheme applicant","All","5"
"2021","RPA","35 and over","England","All","Not main scheme applicant","All","5"
"2022","RPA","35 and over","England","All","Not main scheme applicant","All","5"
"2023","RPA","35 and over","England","All","Not main scheme applicant","All","20"
"2019","Main scheme firm choice","18","Northern Ireland","All","Main scheme applicant","All","20"
"2020","Main scheme firm choice","18","Northern Ireland","All","Main scheme applicant","All","35"
"2021","Main scheme firm choice","18","Northern Ireland","All","Main scheme applicant","All","30"
"2022","Main scheme firm choice","18","Northern Ireland","All","Main scheme applicant","All","40"
"2023","Main scheme firm choice","18","Northern Ireland","All","Main scheme applicant","All","30"
"2020","Main scheme Clearing","18","Northern Ireland","All","Main scheme applicant","All","5"
"2023","Main scheme Clearing","18","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","19","Northern Ireland","All","Main scheme applicant","All","10"
"2020","Main scheme firm choice","19","Northern Ireland","All","Main scheme applicant","All","10"
"2021","Main scheme firm choice","19","Northern Ireland","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","19","Northern Ireland","All","Main scheme applicant","All","15"
"2023","Main scheme firm choice","19","Northern Ireland","All","Main scheme applicant","All","5"
"2023","Main scheme Clearing","19","Northern Ireland","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","20","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","15"
"2021","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","15"
"2022","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","21 - 24","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","15"
"2020","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","15"
"2021","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","15"
"2022","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","10"
"2023","Main scheme firm choice","25 - 29","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Main scheme Clearing","25 - 29","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","30 - 34","Northern Ireland","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","30 - 34","Northern Ireland","All","Main scheme applicant","All","10"
"2021","Main scheme firm choice","30 - 34","Northern Ireland","All","Main scheme applicant","All","20"
"2022","Main scheme firm choice","30 - 34","Northern Ireland","All","Main scheme applicant","All","15"
"2023","Main scheme firm choice","30 - 34","Northern Ireland","All","Main scheme applicant","All","10"
"2019","Main scheme Clearing","30 - 34","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","35 and over","Northern Ireland","All","Main scheme applicant","All","15"
"2020","Main scheme firm choice","35 and over","Northern Ireland","All","Main scheme applicant","All","10"
"2021","Main scheme firm choice","35 and over","Northern Ireland","All","Main scheme applicant","All","10"
"2022","Main scheme firm choice","35 and over","Northern Ireland","All","Main scheme applicant","All","15"
"2023","Main scheme firm choice","35 and over","Northern Ireland","All","Main scheme applicant","All","5"
"2019","Other main scheme choice","18","England","All","Main scheme applicant","All","10"
"2020","Other main scheme choice","18","England","All","Main scheme applicant","All","10"
"2021","Other main scheme choice","18","England","All","Main scheme applicant","All","20"
"2022","Other main scheme choice","18","England","All","Main scheme applicant","All","15"
"2023","Other main scheme choice","18","England","All","Main scheme applicant","All","10"
"2019","Extra","18","England","All","Main scheme applicant","All","15"
"2020","Extra","18","England","All","Main scheme applicant","All","15"
"2021","Extra","18","England","All","Main scheme applicant","All","15"
"2022","Extra","18","England","All","Main scheme applicant","All","20"
"2023","Extra","18","England","All","Main scheme applicant","All","10"
"2019","Main scheme firm choice","18","England","All","Main scheme applicant","All","645"
"2020","Main scheme firm choice","18","England","All","Main scheme applicant","All","870"
"2021","Main scheme firm choice","18","England","All","Main scheme applicant","All","865"
"2022","Main scheme firm choice","18","England","All","Main scheme applicant","All","840"
"2023","Main scheme firm choice","18","England","All","Main scheme applicant","All","950"
"2019","Main scheme insurance choice","18","England","All","Main scheme applicant","All","50"
"2020","Main scheme insurance choice","18","England","All","Main scheme applicant","All","45"
"2021","Main scheme insurance choice","18","England","All","Main scheme applicant","All","40"
"2022","Main scheme insurance choice","18","England","All","Main scheme applicant","All","25"
"2023","Main scheme insurance choice","18","England","All","Main scheme applicant","All","35"
"2019","Main scheme Clearing","18","England","All","Main scheme applicant","All","65"
"2020","Main scheme Clearing","18","England","All","Main scheme applicant","All","75"
"2021","Main scheme Clearing","18","England","All","Main scheme applicant","All","25"
"2022","Main scheme Clearing","18","England","All","Main scheme applicant","All","90"
"2023","Main scheme Clearing","18","England","All","Main scheme applicant","All","125"
"2019","Other main scheme choice","19","England","All","Main scheme applicant","All","5"
"2020","Other main scheme choice","19","England","All","Main scheme applicant","All","10"
"2021","Other main scheme choice","19","England","All","Main scheme applicant","All","5"
"2022","Other main scheme choice","19","England","All","Main scheme applicant","All","10"
"2023","Other main scheme choice","19","England","All","Main scheme applicant","All","10"
"2019","Extra","19","England","All","Main scheme applicant","All","5"
"2020","Extra","19","England","All","Main scheme applicant","All","5"
"2021","Extra","19","England","All","Main scheme applicant","All","5"
"2022","Extra","19","England","All","Main scheme applicant","All","5"
"2023","Extra","19","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","19","England","All","Main scheme applicant","All","310"
"2020","Main scheme firm choice","19","England","All","Main scheme applicant","All","295"
"2021","Main scheme firm choice","19","England","All","Main scheme applicant","All","300"
"2022","Main scheme firm choice","19","England","All","Main scheme applicant","All","235"
"2023","Main scheme firm choice","19","England","All","Main scheme applicant","All","260"
"2019","Main scheme insurance choice","19","England","All","Main scheme applicant","All","10"
"2020","Main scheme insurance choice","19","England","All","Main scheme applicant","All","10"
"2021","Main scheme insurance choice","19","England","All","Main scheme applicant","All","10"
"2023","Main scheme insurance choice","19","England","All","Main scheme applicant","All","5"
"2019","Main scheme Clearing","19","England","All","Main scheme applicant","All","25"
"2020","Main scheme Clearing","19","England","All","Main scheme applicant","All","15"
"2021","Main scheme Clearing","19","England","All","Main scheme applicant","All","5"
"2022","Main scheme Clearing","19","England","All","Main scheme applicant","All","20"
"2023","Main scheme Clearing","19","England","All","Main scheme applicant","All","35"
"2019","Other main scheme choice","20","England","All","Main scheme applicant","All","5"
"2020","Other main scheme choice","20","England","All","Main scheme applicant","All","10"
"2021","Other main scheme choice","20","England","All","Main scheme applicant","All","10"
"2022","Other main scheme choice","20","England","All","Main scheme applicant","All","10"
"2023","Other main scheme choice","20","England","All","Main scheme applicant","All","10"
"2020","Extra","20","England","All","Main scheme applicant","All","5"
"2021","Extra","20","England","All","Main scheme applicant","All","5"
"2023","Extra","20","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","20","England","All","Main scheme applicant","All","165"
"2020","Main scheme firm choice","20","England","All","Main scheme applicant","All","185"
"2021","Main scheme firm choice","20","England","All","Main scheme applicant","All","145"
"2022","Main scheme firm choice","20","England","All","Main scheme applicant","All","135"
"2023","Main scheme firm choice","20","England","All","Main scheme applicant","All","165"
"2020","Main scheme insurance choice","20","England","All","Main scheme applicant","All","5"
"2021","Main scheme insurance choice","20","England","All","Main scheme applicant","All","5"
"2022","Main scheme insurance choice","20","England","All","Main scheme applicant","All","5"
"2019","Main scheme Clearing","20","England","All","Main scheme applicant","All","15"
"2020","Main scheme Clearing","20","England","All","Main scheme applicant","All","10"
"2021","Main scheme Clearing","20","England","All","Main scheme applicant","All","5"
"2022","Main scheme Clearing","20","England","All","Main scheme applicant","All","10"
"2023","Main scheme Clearing","20","England","All","Main scheme applicant","All","20"
"2019","Other main scheme choice","21 - 24","England","All","Main scheme applicant","All","15"
"2020","Other main scheme choice","21 - 24","England","All","Main scheme applicant","All","50"
"2021","Other main scheme choice","21 - 24","England","All","Main scheme applicant","All","20"
"2022","Other main scheme choice","21 - 24","England","All","Main scheme applicant","All","15"
"2023","Other main scheme choice","21 - 24","England","All","Main scheme applicant","All","10"
"2019","Extra","21 - 24","England","All","Main scheme applicant","All","5"
"2020","Extra","21 - 24","England","All","Main scheme applicant","All","5"
"2021","Extra","21 - 24","England","All","Main scheme applicant","All","5"
"2023","Extra","21 - 24","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","435"
"2020","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","470"
"2021","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","475"
"2022","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","360"
"2023","Main scheme firm choice","21 - 24","England","All","Main scheme applicant","All","320"
"2019","Main scheme insurance choice","21 - 24","England","All","Main scheme applicant","All","10"
"2020","Main scheme insurance choice","21 - 24","England","All","Main scheme applicant","All","15"
"2021","Main scheme insurance choice","21 - 24","England","All","Main scheme applicant","All","10"
"2022","Main scheme insurance choice","21 - 24","England","All","Main scheme applicant","All","5"
"2023","Main scheme insurance choice","21 - 24","England","All","Main scheme applicant","All","5"
"2019","Main scheme Clearing","21 - 24","England","All","Main scheme applicant","All","25"
"2020","Main scheme Clearing","21 - 24","England","All","Main scheme applicant","All","15"
"2021","Main scheme Clearing","21 - 24","England","All","Main scheme applicant","All","20"
"2022","Main scheme Clearing","21 - 24","England","All","Main scheme applicant","All","20"
"2023","Main scheme Clearing","21 - 24","England","All","Main scheme applicant","All","20"
"2019","Other main scheme choice","25 - 29","England","All","Main scheme applicant","All","5"
"2020","Other main scheme choice","25 - 29","England","All","Main scheme applicant","All","50"
"2021","Other main scheme choice","25 - 29","England","All","Main scheme applicant","All","25"
"2022","Other main scheme choice","25 - 29","England","All","Main scheme applicant","All","20"
"2023","Other main scheme choice","25 - 29","England","All","Main scheme applicant","All","15"
"2019","Extra","25 - 29","England","All","Main scheme applicant","All","5"
"2022","Extra","25 - 29","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","450"
"2020","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","495"
"2021","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","560"
"2022","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","475"
"2023","Main scheme firm choice","25 - 29","England","All","Main scheme applicant","All","355"
"2019","Main scheme insurance choice","25 - 29","England","All","Main scheme applicant","All","5"
"2020","Main scheme insurance choice","25 - 29","England","All","Main scheme applicant","All","10"
"2021","Main scheme insurance choice","25 - 29","England","All","Main scheme applicant","All","5"
"2022","Main scheme insurance choice","25 - 29","England","All","Main scheme applicant","All","5"
"2019","Main scheme Clearing","25 - 29","England","All","Main scheme applicant","All","30"
"2020","Main scheme Clearing","25 - 29","England","All","Main scheme applicant","All","20"
"2021","Main scheme Clearing","25 - 29","England","All","Main scheme applicant","All","15"
"2022","Main scheme Clearing","25 - 29","England","All","Main scheme applicant","All","20"
"2023","Main scheme Clearing","25 - 29","England","All","Main scheme applicant","All","25"
"2019","Other main scheme choice","30 - 34","England","All","Main scheme applicant","All","10"
"2020","Other main scheme choice","30 - 34","England","All","Main scheme applicant","All","35"
"2021","Other main scheme choice","30 - 34","England","All","Main scheme applicant","All","30"
"2022","Other main scheme choice","30 - 34","England","All","Main scheme applicant","All","20"
"2023","Other main scheme choice","30 - 34","England","All","Main scheme applicant","All","10"
"2019","Extra","30 - 34","England","All","Main scheme applicant","All","5"
"2023","Extra","30 - 34","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","295"
"2020","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","345"
"2021","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","465"
"2022","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","420"
"2023","Main scheme firm choice","30 - 34","England","All","Main scheme applicant","All","330"
"2019","Main scheme insurance choice","30 - 34","England","All","Main scheme applicant","All","5"
"2020","Main scheme insurance choice","30 - 34","England","All","Main scheme applicant","All","5"
"2021","Main scheme insurance choice","30 - 34","England","All","Main scheme applicant","All","10"
"2022","Main scheme insurance choice","30 - 34","England","All","Main scheme applicant","All","10"
"2019","Main scheme Clearing","30 - 34","England","All","Main scheme applicant","All","15"
"2020","Main scheme Clearing","30 - 34","England","All","Main scheme applicant","All","5"
"2021","Main scheme Clearing","30 - 34","England","All","Main scheme applicant","All","15"
"2022","Main scheme Clearing","30 - 34","England","All","Main scheme applicant","All","10"
"2023","Main scheme Clearing","30 - 34","England","All","Main scheme applicant","All","15"
"2019","Other main scheme choice","35 and over","England","All","Main scheme applicant","All","20"
"2020","Other main scheme choice","35 and over","England","All","Main scheme applicant","All","35"
"2021","Other main scheme choice","35 and over","England","All","Main scheme applicant","All","15"
"2022","Other main scheme choice","35 and over","England","All","Main scheme applicant","All","20"
"2023","Other main scheme choice","35 and over","England","All","Main scheme applicant","All","30"
"2022","Extra","35 and over","England","All","Main scheme applicant","All","5"
"2023","Extra","35 and over","England","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","290"
"2020","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","360"
"2021","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","430"
"2022","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","390"
"2023","Main scheme firm choice","35 and over","England","All","Main scheme applicant","All","395"
"2020","Main scheme insurance choice","35 and over","England","All","Main scheme applicant","All","5"
"2021","Main scheme insurance choice","35 and over","England","All","Main scheme applicant","All","5"
"2022","Main scheme insurance choice","35 and over","England","All","Main scheme applicant","All","5"
"2023","Main scheme insurance choice","35 and over","England","All","Main scheme applicant","All","5"
"2019","Main scheme Clearing","35 and over","England","All","Main scheme applicant","All","15"
"2020","Main scheme Clearing","35 and over","England","All","Main scheme applicant","All","20"
"2021","Main scheme Clearing","35 and over","England","All","Main scheme applicant","All","10"
"2022","Main scheme Clearing","35 and over","England","All","Main scheme applicant","All","15"
"2023","Main scheme Clearing","35 and over","England","All","Main scheme applicant","All","25"
"2021","Main scheme firm choice","17 and under","Scotland","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","17 and under","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","18","Scotland","All","Main scheme applicant","All","65"
"2020","Main scheme firm choice","18","Scotland","All","Main scheme applicant","All","65"
"2021","Main scheme firm choice","18","Scotland","All","Main scheme applicant","All","55"
"2022","Main scheme firm choice","18","Scotland","All","Main scheme applicant","All","60"
"2023","Main scheme firm choice","18","Scotland","All","Main scheme applicant","All","55"
"2019","Main scheme Clearing","18","Scotland","All","Main scheme applicant","All","5"
"2020","Main scheme Clearing","18","Scotland","All","Main scheme applicant","All","10"
"2019","Main scheme firm choice","19","Scotland","All","Main scheme applicant","All","25"
"2020","Main scheme firm choice","19","Scotland","All","Main scheme applicant","All","25"
"2021","Main scheme firm choice","19","Scotland","All","Main scheme applicant","All","15"
"2022","Main scheme firm choice","19","Scotland","All","Main scheme applicant","All","20"
"2023","Main scheme firm choice","19","Scotland","All","Main scheme applicant","All","30"
"2019","Main scheme Clearing","19","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","20","Scotland","All","Main scheme applicant","All","10"
"2020","Main scheme firm choice","20","Scotland","All","Main scheme applicant","All","10"
"2021","Main scheme firm choice","20","Scotland","All","Main scheme applicant","All","10"
"2022","Main scheme firm choice","20","Scotland","All","Main scheme applicant","All","15"
"2023","Main scheme firm choice","20","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","35"
"2020","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","45"
"2021","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","35"
"2022","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","40"
"2023","Main scheme firm choice","21 - 24","Scotland","All","Main scheme applicant","All","40"
"2019","Main scheme Clearing","21 - 24","Scotland","All","Main scheme applicant","All","5"
"2022","Main scheme Clearing","21 - 24","Scotland","All","Main scheme applicant","All","5"
"2020","Other main scheme choice","25 - 29","Scotland","All","Main scheme applicant","All","5"
"2021","Other main scheme choice","25 - 29","Scotland","All","Main scheme applicant","All","5"
"2022","Other main scheme choice","25 - 29","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","40"
"2020","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","45"
"2021","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","50"
"2022","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","35"
"2023","Main scheme firm choice","25 - 29","Scotland","All","Main scheme applicant","All","35"
"2020","Main scheme Clearing","25 - 29","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","25"
"2020","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","35"
"2021","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","30"
"2022","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","25"
"2023","Main scheme firm choice","30 - 34","Scotland","All","Main scheme applicant","All","35"
"2022","Main scheme Clearing","30 - 34","Scotland","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","25"
"2020","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","40"
"2021","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","25"
"2022","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","40"
"2023","Main scheme firm choice","35 and over","Scotland","All","Main scheme applicant","All","40"
"2020","Main scheme Clearing","35 and over","Scotland","All","Main scheme applicant","All","5"
"2021","Main scheme Clearing","35 and over","Scotland","All","Main scheme applicant","All","5"
"2021","Other main scheme choice","18","Wales","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","18","Wales","All","Main scheme applicant","All","20"
"2020","Main scheme firm choice","18","Wales","All","Main scheme applicant","All","35"
"2021","Main scheme firm choice","18","Wales","All","Main scheme applicant","All","45"
"2022","Main scheme firm choice","18","Wales","All","Main scheme applicant","All","45"
"2023","Main scheme firm choice","18","Wales","All","Main scheme applicant","All","35"
"2019","Main scheme Clearing","18","Wales","All","Main scheme applicant","All","5"
"2020","Main scheme Clearing","18","Wales","All","Main scheme applicant","All","5"
"2022","Main scheme Clearing","18","Wales","All","Main scheme applicant","All","10"
"2023","Main scheme Clearing","18","Wales","All","Main scheme applicant","All","10"
"2019","Main scheme firm choice","19","Wales","All","Main scheme applicant","All","15"
"2020","Main scheme firm choice","19","Wales","All","Main scheme applicant","All","15"
"2021","Main scheme firm choice","19","Wales","All","Main scheme applicant","All","10"
"2022","Main scheme firm choice","19","Wales","All","Main scheme applicant","All","15"
"2023","Main scheme firm choice","19","Wales","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","20","Wales","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","20","Wales","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","20","Wales","All","Main scheme applicant","All","10"
"2022","Main scheme firm choice","20","Wales","All","Main scheme applicant","All","10"
"2023","Main scheme firm choice","20","Wales","All","Main scheme applicant","All","10"
"2023","Other main scheme choice","21 - 24","Wales","All","Main scheme applicant","All","5"
"2019","Extra","21 - 24","Wales","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","Wales","All","Main scheme applicant","All","40"
"2020","Main scheme firm choice","21 - 24","Wales","All","Main scheme applicant","All","30"
"2021","Main scheme firm choice","21 - 24","Wales","All","Main scheme applicant","All","25"
"2022","Main scheme firm choice","21 - 24","Wales","All","Main scheme applicant","All","20"
"2023","Main scheme firm choice","21 - 24","Wales","All","Main scheme applicant","All","20"
"2019","Main scheme Clearing","21 - 24","Wales","All","Main scheme applicant","All","5"
"2020","Main scheme Clearing","21 - 24","Wales","All","Main scheme applicant","All","5"
"2021","Main scheme Clearing","21 - 24","Wales","All","Main scheme applicant","All","5"
"2023","Main scheme Clearing","21 - 24","Wales","All","Main scheme applicant","All","5"
"2023","Other main scheme choice","25 - 29","Wales","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","Wales","All","Main scheme applicant","All","25"
"2020","Main scheme firm choice","25 - 29","Wales","All","Main scheme applicant","All","40"
"2021","Main scheme firm choice","25 - 29","Wales","All","Main scheme applicant","All","40"
"2022","Main scheme firm choice","25 - 29","Wales","All","Main scheme applicant","All","30"
"2023","Main scheme firm choice","25 - 29","Wales","All","Main scheme applicant","All","30"
"2019","Main scheme Clearing","25 - 29","Wales","All","Main scheme applicant","All","5"
"2021","Main scheme Clearing","25 - 29","Wales","All","Main scheme applicant","All","5"
"2022","Main scheme Clearing","25 - 29","Wales","All","Main scheme applicant","All","5"
"2023","Main scheme Clearing","25 - 29","Wales","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","30 - 34","Wales","All","Main scheme applicant","All","20"
"2020","Main scheme firm choice","30 - 34","Wales","All","Main scheme applicant","All","30"
"2021","Main scheme firm choice","30 - 34","Wales","All","Main scheme applicant","All","30"
"2022","Main scheme firm choice","30 - 34","Wales","All","Main scheme applicant","All","30"
"2023","Main scheme firm choice","30 - 34","Wales","All","Main scheme applicant","All","30"
"2019","Main scheme Clearing","30 - 34","Wales","All","Main scheme applicant","All","5"
"2020","Main scheme Clearing","30 - 34","Wales","All","Main scheme applicant","All","5"
"2021","Main scheme Clearing","30 - 34","Wales","All","Main scheme applicant","All","5"
"2023","Main scheme Clearing","30 - 34","Wales","All","Main scheme applicant","All","10"
"2023","Other main scheme choice","35 and over","Wales","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","35 and over","Wales","All","Main scheme applicant","All","20"
"2020","Main scheme firm choice","35 and over","Wales","All","Main scheme applicant","All","20"
"2021","Main scheme firm choice","35 and over","Wales","All","Main scheme applicant","All","20"
"2022","Main scheme firm choice","35 and over","Wales","All","Main scheme applicant","All","25"
"2023","Main scheme firm choice","35 and over","Wales","All","Main scheme applicant","All","25"
"2020","Main scheme Clearing","35 and over","Wales","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","18","Not EU","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","18","Not EU","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","18","Not EU","All","Main scheme applicant","All","5"
