"Year","MEM quintile","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants","Population estimate","Entry rate"
"2011","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2160","46350","0.046"
"2011","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","3050","46480","0.066"
"2012","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","810","78200","0.01"
"2012","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","1690","70550","0.024"
"2012","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","2190","67670","0.032"
"2012","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","1930","47330","0.041"
"2012","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","2840","46990","0.06"
"2013","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","810","77300","0.01"
"2013","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","1560","68920","0.023"
"2013","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","2030","66210","0.031"
"2013","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","1750","46600","0.038"
"2013","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","2830","46850","0.06"
"2014","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","860","76540","0.011"
"2014","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","1810","67700","0.027"
"2014","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","2400","65900","0.036000000000000004"
"2014","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2040","46540","0.044"
"2014","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","3170","46970","0.067"
"2015","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","980","78610","0.012"
"2015","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","1900","68600","0.028"
"2015","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","2380","66960","0.036000000000000004"
"2015","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2010","46990","0.043000000000000003"
"2015","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","3280","47850","0.068"
"2016","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","930","79180","0.012"
"2016","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","1840","66540","0.028"
"2016","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","2580","66300","0.039"
"2016","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2210","47040","0.047"
"2016","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","3550","47810","0.074"
"2017","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","930","77810","0.012"
"2017","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","1940","65600","0.03"
"2017","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","2690","66130","0.041"
"2017","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2340","47030","0.05"
"2017","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","3970","47750","0.083"
"2018","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","860","75270","0.011"
"2018","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","1930","63590","0.03"
"2018","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","2750","65310","0.042"
"2018","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2290","46130","0.05"
"2018","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","3860","47040","0.082"
"2019","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","990","72110","0.014"
"2019","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","2140","61550","0.035"
"2019","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","3140","63890","0.049"
"2019","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2690","45440","0.059000000000000004"
"2019","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","4530","46680","0.097"
"2020","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","940","71660","0.013000000000000001"
"2020","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","2290","60540","0.038"
"2020","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","3540","63910","0.055"
"2020","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","3140","45320","0.069"
"2020","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","5260","46710","0.113"
"2021","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","840","74530","0.011"
"2021","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","1840","62810","0.029"
"2021","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","2790","65370","0.043000000000000003"
"2021","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2220","47320","0.047"
"2021","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","2980","48740","0.061"
"2022","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","1100","78540","0.014"
"2022","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","2460","64760","0.038"
"2022","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","3390","66480","0.051000000000000004"
"2022","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","2710","47750","0.057"
"2022","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","3950","49920","0.079"
"2023","Quintile 1","18","England","Male","Main scheme applicant","Not main scheme application","1330","84140","0.016"
"2023","Quintile 2","18","England","Male","Main scheme applicant","Not main scheme application","2680","65890","0.041"
"2023","Quintile 3","18","England","Male","Main scheme applicant","Not main scheme application","3720","67460","0.055"
"2023","Quintile 4","18","England","Male","Main scheme applicant","Not main scheme application","3010","48790","0.062"
"2023","Quintile 5","18","England","Male","Main scheme applicant","Not main scheme application","4650","27940","0.166"
"2006","Quintile 1","18","England","Female","Not main scheme applicant","Main scheme application","0","42390","0"
"2006","Quintile 2","18","England","Female","Not main scheme applicant","Main scheme application","0","51320","0"
"2006","Quintile 3","18","England","Female","Not main scheme applicant","Main scheme application","0","56980","0"
