"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","All","All","All","25 - 29","Female","Main scheme applicant","All","3970","2045","0.516","0"
"2019","All","All","All","30 - 34","Female","Main scheme applicant","All","3395","1990","0.586","0"
"2020","All","All","All","30 - 34","Female","Main scheme applicant","All","4195","2545","0.606","0"
"2021","All","All","All","30 - 34","Female","Main scheme applicant","All","5205","2825","0.543","0"
"2022","All","All","All","30 - 34","Female","Main scheme applicant","All","4590","2455","0.535","0"
"2023","All","All","All","30 - 34","Female","Main scheme applicant","All","3465","1860","0.537","0"
"2019","All","All","All","35 and over","Female","Main scheme applicant","All","6560","3745","0.5710000000000001","0"
"2020","All","All","All","35 and over","Female","Main scheme applicant","All","8845","5310","0.6","0"
"2021","All","All","All","35 and over","Female","Main scheme applicant","All","10330","5425","0.525","0"
"2022","All","All","All","35 and over","Female","Main scheme applicant","All","9410","5000","0.531","0"
"2023","All","All","All","35 and over","Female","Main scheme applicant","All","8410","4610","0.549","0"
"2019","All","All","All","17 and under","Male","Main scheme applicant","All","10","0"," ","0"
"2020","All","All","All","17 and under","Male","Main scheme applicant","All","10","5"," ","0"
"2021","All","All","All","17 and under","Male","Main scheme applicant","All","25","5"," ","0"
"2022","All","All","All","17 and under","Male","Main scheme applicant","All","30","5"," ","0"
"2023","All","All","All","17 and under","Male","Main scheme applicant","All","35","5"," ","0"
"2019","All","All","All","18","Male","Main scheme applicant","All","475","230","0.487","0"
"2020","All","All","All","18","Male","Main scheme applicant","All","505","285","0.5650000000000001","0"
"2021","All","All","All","18","Male","Main scheme applicant","All","670","350","0.521","0"
"2022","All","All","All","18","Male","Main scheme applicant","All","830","405","0.486","0"
"2023","All","All","All","18","Male","Main scheme applicant","All","765","365","0.48","0"
"2019","All","All","All","19","Male","Main scheme applicant","All","330","155","0.47600000000000003","0"
"2020","All","All","All","19","Male","Main scheme applicant","All","360","190","0.524","0"
"2021","All","All","All","19","Male","Main scheme applicant","All","420","190","0.457","0"
"2022","All","All","All","19","Male","Main scheme applicant","All","520","175","0.335","0"
"2023","All","All","All","19","Male","Main scheme applicant","All","470","190","0.402","0"
"2019","All","All","All","20","Male","Main scheme applicant","All","230","115","0.507","0"
"2020","All","All","All","20","Male","Main scheme applicant","All","260","130","0.506","0"
"2021","All","All","All","20","Male","Main scheme applicant","All","305","125","0.405","0"
"2022","All","All","All","20","Male","Main scheme applicant","All","355","150","0.425","0"
"2023","All","All","All","20","Male","Main scheme applicant","All","310","140","0.453","0"
"2019","All","All","All","21 - 24","Male","Main scheme applicant","All","650","350","0.534","0"
"2020","All","All","All","21 - 24","Male","Main scheme applicant","All","665","385","0.579","0"
"2021","All","All","All","21 - 24","Male","Main scheme applicant","All","885","415","0.47200000000000003","0"
"2022","All","All","All","21 - 24","Male","Main scheme applicant","All","850","345","0.403","0"
"2023","All","All","All","21 - 24","Male","Main scheme applicant","All","780","345","0.44","0"
"2019","All","All","All","25 - 29","Male","Main scheme applicant","All","625","330","0.526","0"
"2020","All","All","All","25 - 29","Male","Main scheme applicant","All","765","430","0.558","0"
"2021","All","All","All","25 - 29","Male","Main scheme applicant","All","910","435","0.47900000000000004","0"
"2022","All","All","All","25 - 29","Male","Main scheme applicant","All","840","340","0.405","0"
"2023","All","All","All","25 - 29","Male","Main scheme applicant","All","695","295","0.427","0"
"2019","All","All","All","30 - 34","Male","Main scheme applicant","All","470","255","0.545","0"
"2020","All","All","All","30 - 34","Male","Main scheme applicant","All","630","355","0.5650000000000001","0"
"2021","All","All","All","30 - 34","Male","Main scheme applicant","All","765","340","0.443","0"
"2022","All","All","All","30 - 34","Male","Main scheme applicant","All","685","310","0.452","0"
"2023","All","All","All","30 - 34","Male","Main scheme applicant","All","615","255","0.41300000000000003","0"
"2019","All","All","All","35 and over","Male","Main scheme applicant","All","1620","850","0.525","0"
"2020","All","All","All","35 and over","Male","Main scheme applicant","All","2375","1290","0.544","0"
"2021","All","All","All","35 and over","Male","Main scheme applicant","All","2630","1145","0.436","0"
"2022","All","All","All","35 and over","Male","Main scheme applicant","All","2575","1175","0.457","0"
"2023","All","All","All","35 and over","Male","Main scheme applicant","All","2485","1235","0.497","0"
"2019","UK","England","England","All","Female","Not main scheme applicant","All","1750","1500","0.858","0"
"2020","UK","England","England","All","Female","Not main scheme applicant","All","2450","2000","0.8170000000000001","0"
"2021","UK","England","England","All","Female","Not main scheme applicant","All","1425","1155","0.812","0"
"2022","UK","England","England","All","Female","Not main scheme applicant","All","1800","1370","0.763","0"
"2023","UK","England","England","All","Female","Not main scheme applicant","All","2275","1820","0.8","0"
"2019","UK","Northern Ireland","Northern Ireland","All","Female","Not main scheme applicant","All","5","5"," ","0"
"2020","UK","Northern Ireland","Northern Ireland","All","Female","Not main scheme applicant","All","10","5"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","All","Female","Not main scheme applicant","All","5","0"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","All","Female","Not main scheme applicant","All","10","5"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","All","Female","Not main scheme applicant","All","10","5"," ","0"
"2019","UK","Scotland","Scotland","All","Female","Not main scheme applicant","All","130","95","0.738","0"
"2020","UK","Scotland","Scotland","All","Female","Not main scheme applicant","All","180","135","0.761","0"
"2021","UK","Scotland","Scotland","All","Female","Not main scheme applicant","All","55","45","0.8","0"
"2022","UK","Scotland","Scotland","All","Female","Not main scheme applicant","All","285","195","0.6960000000000001","0"
"2023","UK","Scotland","Scotland","All","Female","Not main scheme applicant","All","350","275","0.781","0"
"2019","UK","Wales","Wales","All","Female","Not main scheme applicant","All","50","45","0.863","0"
"2020","UK","Wales","Wales","All","Female","Not main scheme applicant","All","85","60","0.747","0"
"2021","UK","Wales","Wales","All","Female","Not main scheme applicant","All","65","40","0.625","0"
"2022","UK","Wales","Wales","All","Female","Not main scheme applicant","All","60","40","0.6950000000000001","0"
"2023","UK","Wales","Wales","All","Female","Not main scheme applicant","All","85","70","0.8","0"
"2019","International","EU (excluding UK)","Ireland","All","Female","Not main scheme applicant","All","10","5"," ","0"
"2020","International","EU (excluding UK)","Ireland","All","Female","Not main scheme applicant","All","20","15","0.684","0"
"2021","International","EU (excluding UK)","Ireland","All","Female","Not main scheme applicant","All","10","5"," ","0"
"2022","International","EU (excluding UK)","Ireland","All","Female","Not main scheme applicant","All","10","5"," ","0"
"2023","International","EU (excluding UK)","Ireland","All","Female","Not main scheme applicant","All","15","10","0.75","0"
"2020","International","EU (excluding UK)","Spain","All","Female","Not main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Jersey","All","Female","Not main scheme applicant","All","15","15","1","0"
"2023","International","Not EU","China","All","Female","Not main scheme applicant","All","5","5"," ","0"
"2019","International","Not EU","Ghana","All","Female","Not main scheme applicant","All","10","5"," ","0"
"2020","International","Not EU","Ghana","All","Female","Not main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","India","All","Female","Not main scheme applicant","All","10","5"," ","0"
"2022","International","Not EU","India","All","Female","Not main scheme applicant","All","15","10","0.733","0"
"2023","International","Not EU","India","All","Female","Not main scheme applicant","All","30","30","0.933","0"
"2019","International","Not EU","Nepal","All","Female","Not main scheme applicant","All","10","10","1","0"
"2020","International","Not EU","Nepal","All","Female","Not main scheme applicant","All","10","10"," ","0"
"2023","International","Not EU","Nepal","All","Female","Not main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Nigeria","All","Female","Not main scheme applicant","All","15","10","0.6880000000000001","0"
"2020","International","Not EU","Nigeria","All","Female","Not main scheme applicant","All","30","15","0.5","0"
"2021","International","Not EU","Nigeria","All","Female","Not main scheme applicant","All","30","15","0.433","0"
"2022","International","Not EU","Nigeria","All","Female","Not main scheme applicant","All","45","20","0.447","0"
"2023","International","Not EU","Nigeria","All","Female","Not main scheme applicant","All","25","15","0.593","0"
"2019","International","Not EU","Zimbabwe","All","Female","Not main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Zimbabwe","All","Female","Not main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Zimbabwe","All","Female","Not main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Uganda","All","Female","Not main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Not Known","All","Female","Not main scheme applicant","All","5","5"," ","0"
"2020","International","Not EU","Not Known","All","Female","Not main scheme applicant","All","35","35","0.973","0"
"2021","International","Not EU","Not Known","All","Female","Not main scheme applicant","All","10","10"," ","0"
"2022","International","Not EU","Not Known","All","Female","Not main scheme applicant","All","5","5"," ","0"
"2019","UK","England","England","All","Male","Not main scheme applicant","All","305","255","0.837","0"
"2020","UK","England","England","All","Male","Not main scheme applicant","All","470","365","0.78","0"
"2021","UK","England","England","All","Male","Not main scheme applicant","All","250","190","0.768","0"
"2022","UK","England","England","All","Male","Not main scheme applicant","All","320","235","0.732","0"
"2023","UK","England","England","All","Male","Not main scheme applicant","All","475","335","0.706","0"
"2019","UK","Scotland","Scotland","All","Male","Not main scheme applicant","All","20","15","0.667","0"
"2020","UK","Scotland","Scotland","All","Male","Not main scheme applicant","All","25","20","0.808","0"
"2021","UK","Scotland","Scotland","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2022","UK","Scotland","Scotland","All","Male","Not main scheme applicant","All","35","30","0.778","0"
"2023","UK","Scotland","Scotland","All","Male","Not main scheme applicant","All","60","45","0.776","0"
"2019","UK","Wales","Wales","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2020","UK","Wales","Wales","All","Male","Not main scheme applicant","All","15","10"," ","0"
"2021","UK","Wales","Wales","All","Male","Not main scheme applicant","All","10","5"," ","0"
"2022","UK","Wales","Wales","All","Male","Not main scheme applicant","All","10","10"," ","0"
"2023","UK","Wales","Wales","All","Male","Not main scheme applicant","All","15","10","0.786","0"
"2019","International","EU (excluding UK)","Ireland","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2022","International","EU (excluding UK)","Ireland","All","Male","Not main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Jersey","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2019","International","Not EU","Ghana","All","Male","Not main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Ghana","All","Male","Not main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","India","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2022","International","Not EU","India","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2023","International","Not EU","India","All","Male","Not main scheme applicant","All","10","10"," ","0"
"2019","International","Not EU","Nigeria","All","Male","Not main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Nigeria","All","Male","Not main scheme applicant","All","10","5"," ","0"
"2021","International","Not EU","Nigeria","All","Male","Not main scheme applicant","All","10","5"," ","0"
"2022","International","Not EU","Nigeria","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2023","International","Not EU","Nigeria","All","Male","Not main scheme applicant","All","10","5"," ","0"
"2020","International","Not EU","Not Known","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2021","International","Not EU","Not Known","All","Male","Not main scheme applicant","All","5","5"," ","0"
"2019","UK","England","England","All","Female","Main scheme applicant","All","26300","15775","0.6","0"
"2020","UK","England","England","All","Female","Main scheme applicant","All","31180","20000","0.641","0"
"2021","UK","England","England","All","Female","Main scheme applicant","All","37060","21250","0.5730000000000001","0"
"2022","UK","England","England","All","Female","Main scheme applicant","All","33685","18505","0.549","0"
"2023","UK","England","England","All","Female","Main scheme applicant","All","28115","15655","0.557","0"
"2019","UK","Northern Ireland","Northern Ireland","All","Female","Main scheme applicant","All","2205","945","0.427","0"
"2020","UK","Northern Ireland","Northern Ireland","All","Female","Main scheme applicant","All","2110","1150","0.545","0"
"2021","UK","Northern Ireland","Northern Ireland","All","Female","Main scheme applicant","All","2570","1110","0.433","0"
"2022","UK","Northern Ireland","Northern Ireland","All","Female","Main scheme applicant","All","2275","1005","0.443","0"
"2023","UK","Northern Ireland","Northern Ireland","All","Female","Main scheme applicant","All","1815","850","0.468","0"
"2019","UK","Scotland","Scotland","All","Female","Main scheme applicant","All","5065","2990","0.591","0"
"2020","UK","Scotland","Scotland","All","Female","Main scheme applicant","All","5575","3495","0.627","0"
"2021","UK","Scotland","Scotland","All","Female","Main scheme applicant","All","6250","3650","0.584","0"
"2022","UK","Scotland","Scotland","All","Female","Main scheme applicant","All","5385","3260","0.605","0"
"2023","UK","Scotland","Scotland","All","Female","Main scheme applicant","All","4460","2800","0.628","0"
"2019","UK","Wales","Wales","All","Female","Main scheme applicant","All","2340","1430","0.612","0"
"2020","UK","Wales","Wales","All","Female","Main scheme applicant","All","2410","1550","0.643","0"
"2021","UK","Wales","Wales","All","Female","Main scheme applicant","All","2685","1605","0.598","0"
"2022","UK","Wales","Wales","All","Female","Main scheme applicant","All","2100","1185","0.5640000000000001","0"
"2023","UK","Wales","Wales","All","Female","Main scheme applicant","All","1490","870","0.586","0"
"2019","International","EU (excluding UK)","Belgium","All","Female","Main scheme applicant","All","5","5"," ","0"
"2020","International","EU (excluding UK)","Belgium","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","EU (excluding UK)","Belgium","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","EU (excluding UK)","Belgium","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Belgium","All","Female","Main scheme applicant","All","5","5"," ","0"
"2019","International","EU (excluding UK)","Bulgaria","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Bulgaria","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Denmark","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Finland","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Finland","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","France","All","Female","Main scheme applicant","All","15","10"," ","0"
"2020","International","EU (excluding UK)","France","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","EU (excluding UK)","France","All","Female","Main scheme applicant","All","10","5"," ","0"
"2022","International","EU (excluding UK)","France","All","Female","Main scheme applicant","All","10","5"," ","0"
"2023","International","EU (excluding UK)","France","All","Female","Main scheme applicant","All","5","5"," ","0"
"2019","International","EU (excluding UK)","Germany","All","Female","Main scheme applicant","All","10","5"," ","0"
"2020","International","EU (excluding UK)","Germany","All","Female","Main scheme applicant","All","10","5"," ","0"
"2021","International","EU (excluding UK)","Germany","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","EU (excluding UK)","Germany","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Germany","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Greece","All","Female","Main scheme applicant","All","20","0"," ","0"
"2020","International","EU (excluding UK)","Greece","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","Greece","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","EU (excluding UK)","Greece","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Greece","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Hungary","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Ireland","All","Female","Main scheme applicant","All","745","285","0.385","0"
"2020","International","EU (excluding UK)","Ireland","All","Female","Main scheme applicant","All","755","335","0.446","0"
"2021","International","EU (excluding UK)","Ireland","All","Female","Main scheme applicant","All","905","295","0.324","0"
"2022","International","EU (excluding UK)","Ireland","All","Female","Main scheme applicant","All","710","210","0.293","0"
"2023","International","EU (excluding UK)","Ireland","All","Female","Main scheme applicant","All","615","185","0.304","0"
"2019","International","EU (excluding UK)","Italy","All","Female","Main scheme applicant","All","40","5"," ","0"
"2020","International","EU (excluding UK)","Italy","All","Female","Main scheme applicant","All","40","10"," ","0"
"2021","International","EU (excluding UK)","Italy","All","Female","Main scheme applicant","All","20","0"," ","0"
"2022","International","EU (excluding UK)","Italy","All","Female","Main scheme applicant","All","15","0"," ","0"
"2023","International","EU (excluding UK)","Italy","All","Female","Main scheme applicant","All","20","0"," ","0"
"2019","International","EU (excluding UK)","Luxembourg","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Netherlands","All","Female","Main scheme applicant","All","10","5"," ","0"
"2020","International","EU (excluding UK)","Netherlands","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","EU (excluding UK)","Netherlands","All","Female","Main scheme applicant","All","10","0"," ","0"
"2022","International","EU (excluding UK)","Netherlands","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Netherlands","All","Female","Main scheme applicant","All","5","5"," ","0"
"2019","International","EU (excluding UK)","Poland","All","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","EU (excluding UK)","Poland","All","Female","Main scheme applicant","All","15","5"," ","0"
"2021","International","EU (excluding UK)","Poland","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","EU (excluding UK)","Poland","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Poland","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Portugal","All","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","EU (excluding UK)","Portugal","All","Female","Main scheme applicant","All","20","5"," ","0"
"2021","International","EU (excluding UK)","Portugal","All","Female","Main scheme applicant","All","15","0"," ","0"
"2023","International","EU (excluding UK)","Portugal","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Romania","All","Female","Main scheme applicant","All","15","5"," ","0"
"2020","International","EU (excluding UK)","Romania","All","Female","Main scheme applicant","All","20","5"," ","0"
"2021","International","EU (excluding UK)","Romania","All","Female","Main scheme applicant","All","15","0"," ","0"
"2019","International","EU (excluding UK)","Spain","All","Female","Main scheme applicant","All","25","5"," ","0"
"2020","International","EU (excluding UK)","Spain","All","Female","Main scheme applicant","All","25","10","0.40700000000000003","0"
"2021","International","EU (excluding UK)","Spain","All","Female","Main scheme applicant","All","30","5"," ","0"
"2022","International","EU (excluding UK)","Spain","All","Female","Main scheme applicant","All","20","5"," ","0"
"2023","International","EU (excluding UK)","Spain","All","Female","Main scheme applicant","All","15","5"," ","0"
"2019","International","EU (excluding UK)","Sweden","All","Female","Main scheme applicant","All","10","5"," ","0"
"2020","International","EU (excluding UK)","Sweden","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","EU (excluding UK)","Sweden","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","EU (excluding UK)","Sweden","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","EU (excluding UK)","Sweden","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Latvia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Lithuania","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Lithuania","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","EU (excluding UK)","Lithuania","All","Female","Main scheme applicant","All","10","5"," ","0"
"2022","International","EU (excluding UK)","Lithuania","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Czech Republic","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","Slovakia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","Slovakia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Guernsey","All","Female","Main scheme applicant","All","5","5"," ","0"
"2020","International","Not EU","Guernsey","All","Female","Main scheme applicant","All","5","5"," ","0"
"2019","International","Not EU","Jersey","All","Female","Main scheme applicant","All","10","5"," ","0"
"2020","International","Not EU","Jersey","All","Female","Main scheme applicant","All","5","5"," ","0"
"2021","International","Not EU","Jersey","All","Female","Main scheme applicant","All","15","10","0.647","0"
"2022","International","Not EU","Jersey","All","Female","Main scheme applicant","All","15","5"," ","0"
"2023","International","Not EU","Jersey","All","Female","Main scheme applicant","All","10","5"," ","0"
"2019","International","Not EU","Isle of Man","All","Female","Main scheme applicant","All","15","10"," ","0"
"2020","International","Not EU","Isle of Man","All","Female","Main scheme applicant","All","10","10"," ","0"
"2021","International","Not EU","Isle of Man","All","Female","Main scheme applicant","All","15","10"," ","0"
"2022","International","Not EU","Isle of Man","All","Female","Main scheme applicant","All","15","5"," ","0"
"2023","International","Not EU","Isle of Man","All","Female","Main scheme applicant","All","10","5"," ","0"
"2019","International","Not EU","Australia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Australia","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","Not EU","Australia","All","Female","Main scheme applicant","All","10","5"," ","0"
"2022","International","Not EU","Australia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Australia","All","Female","Main scheme applicant","All","10","0"," ","0"
"2022","International","Not EU","Bahrain","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Bermuda","All","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","Not EU","Bermuda","All","Female","Main scheme applicant","All","5","5"," ","0"
"2021","International","Not EU","Bermuda","All","Female","Main scheme applicant","All","10","5"," ","0"
"2022","International","Not EU","Bermuda","All","Female","Main scheme applicant","All","15","5"," ","0"
"2023","International","Not EU","Bermuda","All","Female","Main scheme applicant","All","15","5"," ","0"
"2019","International","Not EU","Botswana","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Botswana","All","Female","Main scheme applicant","All","10","0"," ","0"
"2023","International","Not EU","Botswana","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Brazil","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Brazil","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Brunei Darussalam","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Burma (Myanmar)","All","Female","Main scheme applicant","All","5","5"," ","0"
"2019","International","Not EU","Cameroon","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Cameroon","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","Not EU","Cameroon","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Cameroon","All","Female","Main scheme applicant","All","20","0"," ","0"
"2023","International","Not EU","Cameroon","All","Female","Main scheme applicant","All","20","0"," ","0"
"2019","International","Not EU","Canada","All","Female","Main scheme applicant","All","15","0"," ","0"
"2020","International","Not EU","Canada","All","Female","Main scheme applicant","All","10","5"," ","0"
"2021","International","Not EU","Canada","All","Female","Main scheme applicant","All","15","0"," ","0"
"2022","International","Not EU","Canada","All","Female","Main scheme applicant","All","15","5"," ","0"
"2023","International","Not EU","Canada","All","Female","Main scheme applicant","All","15","5"," ","0"
"2021","International","Not EU","Sri Lanka","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Sri Lanka","All","Female","Main scheme applicant","All","15","0"," ","0"
"2023","International","Not EU","Sri Lanka","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","China","All","Female","Main scheme applicant","All","10","5"," ","0"
"2020","International","Not EU","China","All","Female","Main scheme applicant","All","10","0"," ","0"
"2021","International","Not EU","China","All","Female","Main scheme applicant","All","15","0"," ","0"
"2022","International","Not EU","China","All","Female","Main scheme applicant","All","15","0"," ","0"
"2023","International","Not EU","China","All","Female","Main scheme applicant","All","15","0"," ","0"
"2019","International","Not EU","Taiwan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Taiwan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Taiwan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Gambia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Gambia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Gambia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Ghana","All","Female","Main scheme applicant","All","35","0"," ","0"
"2020","International","Not EU","Ghana","All","Female","Main scheme applicant","All","35","5"," ","0"
"2021","International","Not EU","Ghana","All","Female","Main scheme applicant","All","70","5"," ","0"
"2022","International","Not EU","Ghana","All","Female","Main scheme applicant","All","120","5"," ","0"
"2023","International","Not EU","Ghana","All","Female","Main scheme applicant","All","160","5"," ","0"
"2019","International","Not EU","Gibraltar","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Gibraltar","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Gibraltar","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Gibraltar","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Gibraltar","All","Female","Main scheme applicant","All","10","5"," ","0"
"2019","International","Not EU","Hong Kong","All","Female","Main scheme applicant","All","15","5"," ","0"
"2020","International","Not EU","Hong Kong","All","Female","Main scheme applicant","All","40","5"," ","0"
"2021","International","Not EU","Hong Kong","All","Female","Main scheme applicant","All","70","15","0.25","0"
"2022","International","Not EU","Hong Kong","All","Female","Main scheme applicant","All","70","15","0.221","0"
"2023","International","Not EU","Hong Kong","All","Female","Main scheme applicant","All","35","10","0.294","0"
"2019","International","Not EU","India","All","Female","Main scheme applicant","All","40","10","0.293","0"
"2020","International","Not EU","India","All","Female","Main scheme applicant","All","75","20","0.26","0"
"2021","International","Not EU","India","All","Female","Main scheme applicant","All","195","30","0.15","0"
"2022","International","Not EU","India","All","Female","Main scheme applicant","All","485","75","0.157","0"
"2023","International","Not EU","India","All","Female","Main scheme applicant","All","395","75","0.19","0"
"2022","International","Not EU","Indonesia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Indonesia","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Iran, Islamic Republic of","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Iran, Islamic Republic of","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Iran, Islamic Republic of","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Jamaica","All","Female","Main scheme applicant","All","5","0"," ","0"
"2020","International","Not EU","Jamaica","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Jamaica","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Jamaica","All","Female","Main scheme applicant","All","10","0"," ","0"
"2023","International","Not EU","Jamaica","All","Female","Main scheme applicant","All","10","0"," ","0"
"2019","International","Not EU","Japan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2021","International","Not EU","Japan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Japan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2023","International","Not EU","Japan","All","Female","Main scheme applicant","All","5","0"," ","0"
"2019","International","Not EU","Kenya","All","Female","Main scheme applicant","All","10","0"," ","0"
"2020","International","Not EU","Kenya","All","Female","Main scheme applicant","All","20","5"," ","0"
"2021","International","Not EU","Kenya","All","Female","Main scheme applicant","All","30","5"," ","0"
"2022","International","Not EU","Kenya","All","Female","Main scheme applicant","All","40","10","0.25","0"
"2023","International","Not EU","Kenya","All","Female","Main scheme applicant","All","40","5"," ","0"
"2021","International","Not EU","Kuwait","All","Female","Main scheme applicant","All","5","0"," ","0"
"2022","International","Not EU","Kuwait","All","Female","Main scheme applicant","All","10","0"," ","0"
